index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-11-21,2190.HK,25.86000061035156,25.86000061035156,23.63999938964844,23.700000762939453,23.700000762939453,886726,0.0,0.0,25.2976664102462,24.8973919303506,24.411281838550583,23.224720088305045,19.66407540421581,True,True,True,False,2.220001220703118,0.8853332519531264,1.3279998779296895,HL,HLLHLL,25.799999237060547,2025-11-26,22.5,2025-12-18,21.540000915527344,22.739999771118164,22.739999771118164,BY1-2025/10/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2190.HK
2025-12-10,2190.HK,22.979999542236328,23.0,22.36000061035156,22.440000534057617,22.440000534057617,227071,0.0,0.0,23.46105374386153,24.00977189559153,24.15407531937681,23.36578598071558,20.08042008792552,False,False,False,False,0.639999389648441,0.9066668192545566,1.360000228881835,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/10/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,2190.HK
2025-11-04,2339.HK,0.800000011920929,0.8500000238418579,0.7799999713897705,0.800000011920929,0.800000011920929,1717200,0.0,0.0,0.8338968191085032,0.824104718943787,0.7289065129421306,0.5972381770614623,0.4318675233359144,True,True,True,False,0.0700000524520874,0.0400000129427228,0.0600000194140842,LH,LHLLHH,0.7200000286102295,2025-11-05,1.5099999904632568,2025-11-18,1.5299999713897705,0.7799999713897705,0.7799999713897705,SB1-2025/11/04,True,True,True,False,False,False,False,False,False,True,1.0,8,3,3.0,2.0,True,1.12,1.5299999713897705,1.939999942779541,2.3499999141693118,2339.HK
2025-10-30,2385.HK,6.5,6.539999961853027,6.369999885559082,6.449999809265137,6.449999809265137,337200,0.0,0.0,6.3986472018818485,6.421164103691007,6.504251831726062,6.622405994531661,6.7410244319176185,False,False,False,False,0.1700000762939453,0.1307143143245152,0.1960714714867728,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/15,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2385.HK
2025-11-07,2385.HK,6.400000095367432,6.400000095367432,6.25,6.400000095367432,6.400000095367432,255200,0.0,0.0,6.378412813145159,6.398850498948223,6.475030939137613,6.593523512510723,6.72348583825776,False,False,False,False,0.1500000953674316,0.1299999782017299,0.1949999673025948,LH,LHLLHH,6.090000152587891,2025-11-24,6.550000190734863,2025-11-28,6.550000190734863,6.099999904632568,6.099999904632568,SB1-2025/11/07,False,False,False,False,False,False,False,False,False,True,1.0,4,1,0.0,3.0,True,6.32,6.550000190734863,6.780000381469726,7.010000572204589,2385.HK
2025-11-24,2385.HK,6.199999809265137,6.199999809265137,6.090000152587891,6.119999885559082,6.119999885559082,290800,0.0,0.0,6.210230845069932,6.273952425576175,6.379546781198695,6.5175640560620165,6.6802393486490725,False,False,False,False,0.1099996566772461,0.1123076952420748,0.1684615428631122,LL,LLHHHL,6.550000190734863,2025-11-28,6.329999923706055,2025-12-01,6.170000076293945,6.090000152587891,6.090000152587891,CL1-2025/10/15,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,2385.HK
2025-12-01,2385.HK,6.400000095367432,6.400000095367432,6.170000076293945,6.329999923706055,6.329999923706055,218800,0.0,0.0,6.288536826447412,6.2919915539708615,6.368413759028032,6.498389207674888,6.66591141674003,False,False,False,False,0.2300000190734863,0.1078571932656424,0.1617857898984636,HL,HLLHLL,6.360000133514404,2025-12-02,6.269999980926514,2025-12-05,6.110000133514404,6.090000152587891,6.090000152587891,BY1-2025/11/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2385.HK
2025-11-03,2610.HK,43.63999938964844,45.560001373291016,40.65999984741211,45.47999954223633,45.47999954223633,2118700,0.0,0.0,42.65913848564029,42.02368441863718,41.33540752462541,38.77722322477044,,False,True,True,False,4.900001525878906,2.164705388686236,3.2470580830293536,HL,HLLHHL,45.47999954223633,2025-11-04,44.65999984741211,2025-11-05,41.63999938964844,37.81999969482422,37.81999969482422,BY1-2025/10/15,False,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,2610.HK
2025-11-06,2610.HK,44.47999954223633,48.0,43.41999816894531,46.900001525878906,46.900001525878906,4235100,0.0,0.0,43.80828868943921,42.75099388500156,41.75073301802617,39.1386828313949,,False,True,True,False,4.580001831054688,2.275293686810661,3.412940530215992,HH,HHHLLH,41.70000076293945,2025-11-18,43.7400016784668,2025-11-20,44.97999954223633,40.29999923706055,37.81999969482422,TP1-2025/10/15,False,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,2610.HK
2025-11-04,0303.HK,63.650001525878906,64.0,62.54999923706055,63.04999923706055,61.74269485473633,314027,0.0,0.0,62.88763963280868,62.420411629729166,61.84123415435503,60.323147298281576,57.030671487794784,True,True,True,False,1.4500007629394531,1.4833338419596365,2.966667683919273,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/16,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,303.HK
2025-11-11,0303.HK,65.0,66.75,64.75,66.0,64.63153076171875,765620,0.0,0.0,64.09899738119904,63.249767406037975,62.34846699632242,60.73201072775702,57.32777546488623,True,True,True,False,2.0,1.5294119890998403,3.0588239781996807,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/10/16,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,303.HK
2025-11-10,0315.HK,4.75,4.769999980926514,4.690000057220459,4.730000019073486,4.730000019073486,1704500,0.175,0.0,4.8381698210222535,4.802993985847251,4.747747272605891,4.657526517061779,4.4444742028786255,True,True,True,True,0.0799999237060546,0.0529411540311925,0.0794117310467888,HL,HLLHHL,4.849999904632568,2025-11-12,4.78000020980835,2025-11-14,4.730000019073486,4.690000057220459,4.590000152587891,BY1-2025/10/09,True,True,True,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,315.HK
2025-12-02,0326.HK,1.8799999952316284,1.909999966621399,1.7200000286102295,1.7400000095367432,1.7400000095367432,8420000,0.0,0.0,1.8030418559665975,1.872943215728541,2.002517772233428,2.0256995696338884,1.7070947548268214,False,False,False,False,0.1899999380111694,0.0778571196964809,0.1167856795447213,LH,LHLLHH,1.649999976158142,2025-12-08,2.4800000190734863,2025-12-16,2.5999999046325684,1.6699999570846558,1.6699999570846558,SB1-2025/12/02,False,False,False,False,False,False,False,False,False,True,1.0,6,2,2.0,2.0,True,2.12,2.5999999046325684,3.0799998092651366,3.559999713897705,326.HK
2025-11-05,3339.HK,3.0799999237060547,3.109999895095825,3.009999990463257,3.0999999046325684,3.0999999046325684,4445000,0.0,0.0,3.0663112307670937,3.010924142339953,2.912258068096517,2.7104745038662266,2.2760653034237586,True,True,True,False,0.0999999046325683,0.0894118337070241,0.1341177505605361,HL,HLLHLL,3.220000028610229,2025-11-10,2.900000095367432,2025-11-21,2.890000104904175,2.799999952316284,2.799999952316284,BY1-2025/10/14,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3339.HK
2025-11-10,3339.HK,3.1700000762939453,3.220000028610229,3.119999885559082,3.1600000858306885,3.1600000858306885,7806851,0.0,0.0,3.1140953659149733,3.049567575933795,2.9417537037353583,2.7374223892062592,2.2973422253244395,True,True,True,False,0.100000143051147,0.0921053509963186,0.1381580264944779,LH,LHLLLH,2.890000104904175,2025-11-21,2.9800000190734863,2025-11-27,3.0199999809265137,3.009999990463257,2.799999952316284,TP1-2025/10/14,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,3339.HK
2025-10-27,0347.HK,2.220000028610229,2.259999990463257,2.220000028610229,2.25,2.25,6073469,0.0,0.0,2.215728542249488,2.2203318586159435,2.1920370780309533,2.089006757945576,1.8516943442543972,False,False,False,False,0.0399999618530277,0.0843749940395354,0.1265624910593031,LH,LHLLHH,1.950000047683716,2025-11-05,2.309999942779541,2025-11-13,2.3299999237060547,2.009999990463257,2.009999990463257,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,2.14,2.3299999237060547,2.5199998474121093,2.709999771118164,347.HK
2025-11-18,0347.HK,2.2300000190734863,2.2300000190734863,2.0899999141693115,2.119999885559082,2.119999885559082,20259200,0.0,0.0,2.1957896684929525,2.1898038324105698,2.182128388883084,2.1090533814694217,1.887024687823155,True,True,True,False,0.1400001049041748,0.062857116971697,0.0942856754575455,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,347.HK
2025-12-09,0347.HK,1.9700000286102293,1.9700000286102293,1.8799999952316284,1.8899999856948853,1.8899999856948853,8441555,0.0,0.0,1.9799795773141744,2.0315160831353145,2.091508445266092,2.0763728219859514,1.897988607014442,False,False,False,False,0.0900000333786008,0.052499957382679,0.0787499360740185,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,347.HK
2025-11-18,3600.HK,5.289999961853027,5.289999961853027,5.050000190734863,5.090000152587891,5.090000152587891,810000,0.0,0.0,5.252814042599729,5.296126672285745,5.256155203723962,5.037479281075999,4.623273462394365,False,False,False,False,0.239999771118164,0.1073333104451497,0.1609999656677246,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2025/09/25,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,3600.HK
2025-11-19,3613.HK,9.020000457763672,9.0600004196167,8.960000038146973,9.0,9.0,566000,0.0,0.0,9.091244480647388,8.9943235580957,8.966308022718929,8.941770071538702,8.914959203616185,True,True,True,False,0.1000003814697265,0.1364286286490301,0.2046429429735452,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/14,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3613.HK
2025-10-24,3677.HK,9.720000267028809,9.720000267028809,8.850000381469727,8.899999618530273,8.899999618530273,15188700,0.0,0.0,10.49923547216125,10.981567593744714,11.0207837075568,10.663254649416194,,False,False,False,False,0.869999885559082,0.5593334197998046,0.8390001296997068,LL,LLLHLL,10.220000267028809,2025-11-11,9.0,2025-11-21,8.539999961853027,8.850000381469727,8.850000381469727,CL2-2025/07/18,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,3677.HK
2025-11-20,3788.HK,3.700000047683716,3.809999942779541,3.569999933242798,3.619999885559082,3.619999885559082,2263000,0.0,0.0,3.9036470919897863,4.041383868127371,3.8971632202750697,3.3850019883930584,2.411694368083922,False,False,False,False,0.2400000095367431,0.1789473608920448,0.2684210413380673,LH,LHLLHH,3.299999952316284,2025-11-21,3.900000095367432,2025-12-05,4.070000171661377,3.5199999809265137,3.5199999809265137,SB1-2025/11/20,False,False,False,False,False,False,False,False,False,True,0.8,8,1,3.0,4.0,True,3.69,4.070000171661377,4.450000343322754,4.830000514984131,3788.HK
2025-12-09,3788.HK,3.700000047683716,3.7699999809265137,3.569999933242798,3.640000104904175,3.640000104904175,1263000,0.0,0.0,3.7620115990218768,3.824934297292824,3.822348678264282,3.4582831378595,2.538971071101592,False,False,False,False,0.2000000476837158,0.1556250154972077,0.2334375232458116,HL,HLLHLL,3.9800000190734863,2025-12-15,3.549999952316284,2025-12-16,3.5,3.3399999141693115,3.299999952316284,BY1-2025/11/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3788.HK
2025-11-21,3868.HK,1.2300000190734863,1.2300000190734863,1.1799999475479126,1.1799999475479126,1.1799999475479126,18043163,0.0,0.0,1.2642242119198333,1.2875945026267532,1.2906841183207325,1.2485544608006125,1.1382947020443948,False,False,False,False,0.0500000715255737,0.039999996914583,0.0599999953718746,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/18,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,3868.HK
2025-10-27,3983.HK,2.369999885559082,2.440000057220459,2.369999885559082,2.4200000762939453,2.4200000762939453,3420000,0.0,0.0,2.385658491593412,2.3770363448723844,2.3399800250582308,2.2612095441218645,2.1627316337431237,True,True,True,False,0.0700001716613769,0.0606250762939453,0.0909376144409179,LH,LHLLHH,2.289999961853028,2025-11-05,2.690000057220459,2025-11-13,2.700000047683716,2.319999933242798,2.240000009536743,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,True,1.0,6,3,1.0,2.0,True,2.5,2.700000047683716,2.900000095367432,3.1000001430511475,3983.HK
2025-11-18,3983.HK,2.609999895095825,2.609999895095825,2.509999990463257,2.539999961853028,2.539999961853028,3802000,0.0,0.0,2.558635612739815,2.4975386200672918,2.4215560802021487,2.32650396210034,2.201827049764252,True,True,True,False,0.0999999046325683,0.0635295194738051,0.0952942792107076,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,3983.HK
2025-11-05,0041.HK,14.75,14.9399995803833,14.579999923706056,14.9399995803833,14.9399995803833,418508,0.0,0.0,14.62453531214297,14.521584908258012,14.459417127213758,14.228503635259363,13.379067855499162,True,True,True,False,0.3599996566772443,0.2697603967454697,0.4046405951182046,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/16,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,41.HK
2025-11-12,0041.HK,15.130000114440918,15.699999809265137,15.130000114440918,15.460000038146973,15.460000038146973,518016,0.0,0.0,14.968307259040325,14.74830683359797,14.58110003479693,14.31394062976744,13.447476290067677,True,True,True,False,0.5699996948242188,0.2445483488195081,0.3668225232292622,HH,HHHLLH,14.369999885559082,2025-11-24,14.920000076293944,2025-12-08,15.289999961853027,14.489999771118164,14.140000343322754,TP2-2025/09/16,True,True,True,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,41.HK
2025-10-24,0460.HK,1.4700000286102295,1.4700000286102295,1.4199999570846558,1.4199999570846558,1.4199999570846558,28004780,0.0,0.0,1.507771243795588,1.5545864331194352,1.5267159276421425,1.3834613680492829,1.084372678022614,False,False,False,False,0.0500000715255737,0.0771428516932896,0.1157142775399344,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/09/12,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,460.HK
2025-10-23,0551.HK,13.65999984741211,14.140000343322754,13.600000381469728,14.130000114440918,14.130000114440918,6175219,0.0,0.0,13.476709181113524,13.33914322151889,13.178303094924514,13.036336455937402,13.116757482901797,False,True,True,False,0.5399999618530256,0.2838461215679463,0.4257691823519195,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2025/09/17,False,False,False,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,551.HK
2025-10-27,0551.HK,14.199999809265137,14.699999809265137,14.199999809265137,14.470000267028809,14.470000267028809,7162880,0.0,0.0,13.753003698222251,13.499474798046574,13.264438964604189,13.08575959571836,13.135470560379218,False,True,True,False,0.5,0.3107142448425294,0.4660713672637941,HH,HHHLHH,14.149999618530272,2025-10-28,15.600000381469728,2025-11-14,15.949999809265137,12.699999809265137,12.479999542236328,TP3-2025/09/17,True,True,True,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,551.HK
2025-10-27,0604.HK,0.8799999952316284,0.8999999761581421,0.8700000047683716,0.8899999856948853,0.8899999856948853,35600186,0.0,0.0,0.8715989986133602,0.8746235281590021,0.8817984488287453,0.8756631436844473,0.8782907880317395,False,False,False,False,0.0299999713897705,0.0252941075493307,0.0379411613239961,LH,LHLLHH,0.8399999737739563,2025-10-31,0.9800000190734864,2025-11-14,0.9900000095367432,0.8399999737739563,0.8399999737739563,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,True,0.9,9,3,3.0,3.0,True,0.91,0.9900000095367432,1.0700000190734862,1.1500000286102294,604.HK
2025-11-19,0604.HK,0.9399999976158142,0.9399999976158142,0.8999999761581421,0.9200000166893004,0.9200000166893004,23822635,0.0,0.0,0.9256014044328394,0.9060715446762432,0.8942579323094574,0.883707098864598,0.8812765779887244,True,True,True,False,0.0400000214576721,0.0299999933493764,0.0449999900240647,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,604.HK
2025-12-16,0604.HK,0.8500000238418579,0.8500000238418579,0.8299999833106995,0.8299999833106995,0.8299999833106995,21066300,0.0,0.0,0.8623588174362582,0.8779186627617604,0.885640768878206,0.8827287190065399,0.8813985061333404,False,False,False,False,0.0200000405311584,0.0263157957478573,0.0394736936217859,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,604.HK
2025-10-30,6669.HK,12.869999885559082,12.869999885559082,12.0600004196167,12.260000228881836,12.260000228881836,426300,0.0,0.0,12.468888911577208,12.65191794017914,12.55120726479134,11.689022857827934,10.0051194228513,False,False,False,False,0.8099994659423828,0.6968750953674315,1.0453126430511472,LH,LHLLHH,11.300000190734863,2025-11-07,13.760000228881836,2025-11-17,13.989999771118164,11.4399995803833,11.4399995803833,SB1-2025/10/30,True,True,True,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,12.64,13.989999771118164,15.339999542236328,16.68999931335449,6669.HK
2025-11-19,6669.HK,12.399999618530272,12.850000381469728,12.34000015258789,12.56999969482422,12.56999969482422,297189,0.0,0.0,12.76144827936466,12.606286915563883,12.521554588385664,11.872292699025296,10.260354578213944,True,True,True,False,0.5100002288818377,0.5487500429153441,0.8231250643730161,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6669.HK
2025-11-03,6993.HK,2.970000028610229,3.0,2.940000057220459,2.950000047683716,2.950000047683716,2130500,0.0,0.0,3.039911620332865,3.126680977907757,3.292744347673162,3.450911382575353,3.36061889703274,False,False,False,False,0.059999942779541,0.0730768900651198,0.1096153350976797,LH,LHLLHH,2.809999942779541,2025-11-05,3.009999990463257,2025-11-12,3.039999961853028,2.869999885559082,2.869999885559082,SB1-2025/11/03,False,False,False,False,False,False,False,False,False,True,0.8,4,2,0.0,2.0,True,2.92,3.039999961853028,3.159999923706056,3.2799998855590835,6993.HK
2025-11-14,6993.HK,2.990000009536743,3.0,2.890000104904175,2.900000095367432,2.900000095367432,1369000,0.0,0.0,2.9481151909911136,3.011665058843823,3.1788681970563437,3.36249227061668,3.329523346381361,False,False,False,False,0.1099998950958252,0.0800000088555472,0.1200000132833208,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,6993.HK
2025-11-18,6993.HK,2.799999952316284,2.819999933242798,2.75,2.759999990463257,2.759999990463257,1833500,0.0,0.0,2.894853959163985,2.9745638709028985,3.14892062038344,3.340032029131432,3.320957714337205,False,False,False,False,0.0699999332427978,0.0764285666601999,0.1146428499902998,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/11/03,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,6993.HK
2025-10-27,0081.HK,2.299999952316284,2.369999885559082,2.2699999809265137,2.3299999237060547,2.3299999237060547,5460000,0.0,0.0,2.319499198407463,2.350535606913453,2.314454859455993,2.1933053925144157,2.040359484488437,False,False,False,False,0.0999999046325683,0.0752941440133488,0.1129412160200232,LH,LHLLHH,2.140000104904175,2025-11-05,2.5,2025-11-14,2.5299999713897705,2.1600000858306885,2.1600000858306885,SB1-2025/10/27,True,True,True,False,False,False,False,False,False,True,0.86,6,5,1.0,0.0,True,2.34,2.5299999713897705,2.719999942779541,2.909999914169312,81.HK
2025-11-19,0081.HK,2.430000066757202,2.4600000381469727,2.3399999141693115,2.359999895095825,2.359999895095825,4026000,0.0,0.0,2.393284095428576,2.36026454555921,2.327959712704849,2.232018976310356,2.0751130791422048,True,True,True,False,0.1200001239776611,0.0718749463558196,0.1078124195337295,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,81.HK
2025-12-09,0081.HK,2.240000009536743,2.240000009536743,1.9800000190734863,2.0299999713897705,2.0299999713897705,43924000,0.0,0.0,2.283902024424806,2.329795188675275,2.331748561298856,2.25933817748344,2.104028637119423,False,False,False,False,0.2599999904632568,0.0882353361915139,0.1323530042872709,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,81.HK
2025-11-27,0086.HK,3.839999914169312,3.869999885559082,3.819999933242798,3.829999923706055,3.829999923706055,346000,0.0,0.0,3.806919622253587,3.8290409538936103,3.853789174124893,3.765761583374415,3.406587664718292,False,False,False,False,0.0499999523162841,0.0617647591759177,0.0926471387638766,LH,LHLLHH,3.700000047683716,2025-12-10,3.940000057220459,2025-12-17,3.940000057220459,3.700000047683716,3.700000047683716,SB1-2025/11/27,False,False,False,False,False,False,False,False,False,True,1.0,5,2,0.0,3.0,True,3.82,3.940000057220459,4.060000114440918,4.180000171661377,86.HK
2025-10-28,0914.HK,24.299999237060547,24.299999237060547,23.540000915527344,23.600000381469727,23.600000381469727,6888138,0.0,0.0,23.97273766665057,23.97490424099033,23.74903311945645,23.19592193924792,21.93698793901445,False,False,False,False,0.7599983215332031,0.6237498521804823,0.9356247782707234,LH,LHLLHH,22.18000030517578,2025-11-05,24.440000534057617,2025-11-13,24.57999992370605,22.6200008392334,22.6200008392334,SB1-2025/10/28,True,True,True,False,False,False,False,False,False,True,0.83,5,1,3.0,1.0,True,23.38,24.57999992370605,25.779999847412103,26.979999771118155,914.HK
2025-11-17,0914.HK,23.920000076293945,23.940000534057617,23.420000076293945,23.540000915527344,23.540000915527344,3116168,0.0,0.0,23.73084829914825,23.71318152256414,23.66291387537509,23.26845841335591,22.091232966144656,True,True,True,False,0.5200004577636719,0.5162496566772472,0.7743744850158708,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,914.HK
2025-10-28,0921.HK,24.280000686645508,24.280000686645508,23.86000061035156,24.0,24.0,1113264,0.0,0.0,23.756618144487863,23.821410382340503,23.73771920562098,23.864782036976717,24.20344007914502,False,False,False,False,0.4200000762939488,0.7242105383622028,1.086315807543304,LH,LHLLHH,22.299999237060547,2025-10-30,26.6200008392334,2025-11-12,26.780000686645508,22.81999969482422,22.81999969482422,SB1-2025/10/28,False,False,True,False,False,False,False,False,False,True,1.0,9,4,2.0,3.0,True,24.54,26.780000686645508,29.020001373291016,31.260002059936525,921.HK
2025-11-17,0921.HK,25.15999984741211,25.200000762939453,24.57999992370605,25.020000457763672,25.020000457763672,3854000,0.0,0.0,24.787195972783856,24.31495311902684,23.98239969045016,23.95570862577396,24.204462849351287,False,True,True,False,0.620000839233402,0.6087499856948873,0.9131249785423308,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,921.HK
2025-12-03,0921.HK,26.200000762939453,26.700000762939453,26.0,26.1200008392334,26.1200008392334,478420,0.0,0.0,25.56422159380391,25.04314626416123,24.48028034347464,24.22943543532916,24.2963638860515,False,True,True,False,0.7000007629394531,0.6771432331630172,1.015714849744526,HH,HHLLLH,24.459999084472656,2025-12-10,25.040000915527344,2025-12-15,25.440000534057617,24.07999992370605,23.200000762939453,TP1-2025/10/28,True,True,True,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,921.HK
2025-11-07,0968.HK,3.650000095367432,4.010000228881836,3.650000095367432,3.9800000190734863,3.9800000190734863,250220536,0.0,0.0,3.666246876068299,3.603455822363755,3.493631701574479,3.328888009421638,3.301193403238148,True,True,True,False,0.3600001335144038,0.1642857108797345,0.2464285663196017,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/17,False,False,False,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,968.HK
2025-11-21,0968.HK,3.390000104904175,3.390000104904175,3.1700000762939453,3.200000047683716,3.200000047683716,178280106,0.0,0.0,3.552368769497227,3.600668256188641,3.5386650785840805,3.3857599504776097,3.3280152774043588,False,False,False,False,0.2200000286102295,0.1578571115221295,0.2367856672831944,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2025/09/17,False,False,False,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,968.HK
2025-10-30,0991.HK,2.549999952316284,2.640000104904175,2.5,2.539999961853028,2.4797399044036865,69605976,0.0,0.0,2.483207879318106,2.417878790871576,2.321639713817834,2.1872064712662715,1.921861338023723,True,True,True,False,0.1400001049041748,0.0768750011920928,0.1153125017881392,HH,HHHLLH,2.3499999046325684,2025-11-03,2.5199999809265137,2025-11-06,2.559999942779541,2.319999933242798,2.180000066757202,TP3-2025/05/26,True,True,True,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,991.HK
2025-11-26,9996.HK,5.539999961853027,5.539999961853027,5.260000228881836,5.309999942779541,5.309999942779541,431000,0.0,0.0,5.511484634136769,5.72132538343463,6.141963500194489,6.3919732941383565,5.985618169694607,False,False,False,False,0.2799997329711914,0.2231249809265136,0.3346874713897705,LH,LHLLHH,5.099999904632568,2025-12-02,6.099999904632568,2025-12-15,6.340000152587891,5.159999847412109,5.159999847412109,SB1-2025/11/26,False,False,False,False,False,False,False,False,False,True,0.78,7,1,4.0,2.0,True,5.72,6.340000152587891,6.9600003051757815,7.580000457763672,9996.HK
2025-12-16,9996.HK,6.050000190734863,6.050000190734863,5.639999866485596,5.820000171661377,5.820000171661377,1032000,0.0,0.0,5.817355779617509,5.738305772742455,5.949346935493997,6.216014707237051,5.950969098644179,False,False,False,False,0.4100003242492676,0.2513333320617675,0.3769999980926513,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/26,False,False,False,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,9996.HK
