Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,LLLow,HHClose,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_50,classification,PATTERN,LLDate,HHDate,SNO
2019-06-12,1686.HK,6.940000057220459,6.940000057220459,6.659999847412109,6.679999828338623,5.363693237304688,869000,0.0,0.0,6.651594460378759,6.641841187223236,6.554532158305113,6.227147095316202,5.689276882488966,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2019/05/24,False,False,False,True,True,False,False,False,False,False,0.0,0,0,False,True,,,,,1686.HK
2019-07-26,1686.HK,6.5,6.5,6.380000114440918,6.389999866485596,5.130837917327881,1150000,0.0,0.0,6.656844952610168,6.722312481824062,6.69888640159943,6.476524751096299,5.926942392394994,False,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2019/05/24,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,True,,,,,1686.HK
2021-02-01,1691.HK,2.962754011154175,3.079209089279175,2.849724054336548,3.0141310691833496,2.0161824226379395,49924826,0.0,0.0,3.087048169225247,2.983561511003068,2.8219879943917934,2.587088907751527,2.0491247812381035,True,True,True,3.312119007110596,3.990298986434937,4.024549961090088,2.849724054336548,2.2640230655670166,BY1-2020/12/29,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHLHH,2021-02-10,2021-02-19,1691.HK
2021-02-05,1691.HK,3.332669973373413,3.6563470363616943,3.332669973373413,3.56215500831604,2.382761240005493,56029669,0.0,0.0,3.252787193992094,3.102576152007285,2.902652972822303,2.646903653770166,2.0905224363351063,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2020/12/29,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1691.HK
2021-03-02,1691.HK,4.247185230255127,4.2557477951049805,3.836167097091675,4.144431114196777,2.772251605987549,66186235,0.0,0.0,3.660581898604948,3.512227164152113,3.2308773127708057,2.896079472431362,2.257534189508497,True,True,True,3.1168859004974365,3.827604055404663,3.896106958389282,3.099760055541992,3.099760055541992,TP2-2020/12/29,True,True,True,False,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2021-03-09,2021-03-11,1691.HK
2024-08-21,1691.HK,1.6399999856948853,1.659999966621399,1.6100000143051147,1.6299999952316284,1.6299999952316284,2046000,0.0,0.0,1.6235411401666309,1.596086861863495,1.566326492070322,1.5275481770346355,1.4669380569300896,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/07/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1691.HK
2024-09-10,1691.HK,1.4800000190734863,1.4800000190734863,1.399999976158142,1.440000057220459,1.440000057220459,7652500,0.0,0.0,1.5114194607481872,1.543684646571117,1.5514710067146444,1.5288695013814573,1.473708872382101,False,False,False,1.5800000429153442,1.4800000190734863,1.4700000286102295,1.399999976158142,1.399999976158142,CL1-2024/07/29,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHHL,2024-09-19,2024-09-25,1691.HK
2010-11-15,0017.HK,58.10409927368164,58.718597412109375,55.98749923706055,56.32888412475586,25.76214599609375,3329467,0.955884,0.0,57.42686230547284,56.38118868725657,53.8071409369094,51.277838824306855,49.53541306857909,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2010/10/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,17.HK
2010-11-23,0017.HK,51.68601989746094,51.959129333496094,50.73013687133789,51.20807647705078,23.420129776000977,2881659,0.0,0.0,54.56011427905083,55.225463135408006,53.80001175689673,51.56624345123272,49.73812432666609,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2010/10/18,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,17.HK
2019-04-30,0017.HK,52.2400016784668,52.31999969482422,51.68000030517578,51.91999816894531,34.226806640625,3602024,0.0,0.0,52.640532597159385,52.60984925689265,51.39871351384463,49.22828924155209,46.51561382023406,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2019/03/15,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,17.HK
2019-05-30,0017.HK,47.59999847412109,47.91999816894531,46.720001220703125,47.36000061035156,31.22075462341309,4945485,0.0,0.0,48.58507942832438,49.61990745437443,50.29506171060702,49.33385287666447,46.9781150941715,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2019/03/15,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,17.HK
2024-10-04,1713.HK,2.119999885559082,2.150000095367432,1.9299999475479128,2.069999933242798,1.9547799825668333,1043000,0.0,0.0,2.0495331966979133,2.0133110977500523,1.998081604270971,1.962291555938168,1.8547707090203416,True,True,True,2.009999990463257,2.130000114440918,2.200000047683716,1.8899999856948853,1.8799999952316284,TP1-2024/09/05,True,True,True,True,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLHLHH,2024-10-10,2024-10-16,1713.HK
2024-12-02,1713.HK,2.1700000762939453,2.299999952316284,2.119999885559082,2.150000095367432,2.030327320098877,940000,0.0,0.0,2.068759042794917,2.0703335214600167,2.059140210383205,2.02332122704032,1.912472885216728,False,False,False,2.0999999046325684,2.109999895095825,2.0999999046325684,2.0299999713897705,2.0299999713897705,TP2-2024/09/05,True,True,True,False,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLHL,2024-12-10,2024-12-11,1713.HK
2014-07-16,0173.HK,5.519999980926514,5.539999961853027,5.440000057220459,5.510000228881836,3.0314979553222656,703428,0.0,0.0,5.503371242252454,5.457745173741445,5.417202478935333,5.361158471999237,4.969140182879867,True,True,True,5.420000076293945,5.630000114440918,5.920000076293945,5.349999904632568,5.170000076293945,BY1-2014/06/13,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLLHH,2014-07-22,2014-07-30,173.HK
2014-07-24,0173.HK,5.650000095367432,5.739999771118164,5.630000114440918,5.739999771118164,3.1580398082733154,3898359,0.0,0.0,5.558148378399785,5.503187705503533,5.447397195676195,5.383190819035391,4.9965688032578885,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2014/06/13,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,173.HK
2014-08-08,0173.HK,5.329999923706055,5.340000152587891,5.050000190734863,5.090000152587891,2.800421714782715,3275434,0.0,0.0,5.4490041065385615,5.502609954367482,5.478477884183333,5.415620605832887,5.043608875200298,False,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2014/06/13,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,173.HK
2014-10-10,1766.HK,7.079999923706055,7.099999904632568,6.980000019073486,7.019999980926514,4.439290046691895,16108900,0.0,0.0,7.018577192178078,7.013832114513344,6.940567486190426,6.731075030086941,6.385471806813321,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2014/09/25,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1766.HK
2014-10-16,1766.HK,7.010000228881836,7.550000190734863,6.940000057220459,7.510000228881836,4.749154567718506,64836305,0.0,0.0,7.098507297964427,7.051272707695761,6.9677499844168125,6.760952790858571,6.40850595723569,True,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2014/09/25,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,False,,,,,1766.HK
2014-10-17,1766.HK,7.510000228881836,7.659999847412109,7.369999885559082,7.630000114440918,4.825039386749268,38792700,0.0,0.0,7.195142355505607,7.1015968300214265,6.993720577751091,6.778161648751291,6.418238978408639,True,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2014/09/25,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1766.HK
2024-07-16,1766.HK,4.909999847412109,4.929999828338623,4.840000152587891,4.849999904632568,4.533470153808594,8426960,0.0,0.0,4.964706548960787,4.924198510474088,4.7837923314042055,4.535840777784218,4.173304053858945,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/06/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1766.HK
2024-08-19,1766.HK,5.050000190734863,5.320000171661377,5.050000190734863,5.239999771118164,4.898016929626465,63808387,0.0,0.0,4.9522141133424205,4.9237840342906765,4.865348329839575,4.67998875192949,4.302528937377154,True,True,True,5.329999923706055,4.21999979019165,4.179999828338623,4.75,4.75,TP1-2024/06/19,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHHLL,2024-08-23,2024-09-11,1766.HK
2024-09-09,1766.HK,4.550000190734863,4.559999942779541,4.389999866485596,4.440000057220459,4.150228977203369,48662344,0.0,0.0,4.728825571199534,4.84173821882196,4.863975390646513,4.729683541547022,4.365450509182838,False,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2024/06/19,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,1766.HK
2005-10-17,0177.HK,4.324999809265137,4.400000095367432,4.275000095367432,4.300000190734863,1.6332266330718994,2498000,0.0,0.0,4.422765743974509,4.44310335981525,4.348955962718896,4.170039207085825,3.872618186460776,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2005/08/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,177.HK
2011-04-07,0177.HK,8.739999771118164,8.739999771118164,8.399999618530273,8.550000190734863,4.069985389709473,4928000,0.396216,0.0,8.733560561923086,8.595481506494151,8.521402001081901,8.472046010113463,8.082182654592286,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2011/03/11,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,177.HK
2019-03-27,0177.HK,11.34000015258789,11.279999732971191,10.979999542236328,11.079999923706056,7.34194278717041,2933610,0.0,0.0,11.160572053720186,11.053422817184227,10.985002283272571,10.826400365061858,10.70851811827907,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2019/02/26,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,177.HK
2019-05-20,0177.HK,10.5600004196167,10.600000381469728,10.220000267028809,10.4399995803833,6.91786003112793,4260536,0.0,0.0,10.704709804609104,10.833768518404254,10.914817570034694,10.869134317522231,10.759783286730558,False,False,False,11.460000038146973,11.579999923706056,11.579999923706056,10.31999969482422,10.220000267028809,CL1-2019/02/26,True,True,True,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLHHHH,2019-06-14,2019-06-20,177.HK
2021-06-16,1772.HK,78.28571319580078,79.14286041259766,72.21428680419922,73.78571319580078,67.84510803222656,7890330,0.0,0.0,77.61598491613258,76.04590154729537,73.87443396092334,70.60563480463263,56.60131909085906,True,True,True,83.57142639160156,79.71428680419922,78.14286041259766,72.21428680419922,68.78571319580078,BY1-2021/05/03,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2021-06-24,2021-07-02,1772.HK
2021-07-05,1772.HK,80.42857360839844,89.64286041259766,80.07142639160156,89.14286041259766,81.96582794189453,23156204,0.0,0.0,81.69406732851427,79.41662399852447,76.45166935267571,72.70449983919198,58.77305644950095,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2021/05/03,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1772.HK
2021-07-12,1772.HK,98.42857360839844,103.5,97.78571319580078,102.35713958740234,94.1162109375,16406698,0.0,0.0,90.41621573422282,85.05859203890658,79.73712023920756,74.77537672602062,60.17002778775594,True,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2021/05/03,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,1772.HK
2021-07-21,1772.HK,107.14286041259766,124.35713958740234,107.14286041259766,119.71428680419922,110.07589721679688,17996237,0.0,0.0,103.80564309049748,95.43449719624589,86.29900452170267,78.90928369641244,62.68272388694047,True,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2021/05/03,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1772.HK
2021-04-13,1776.HK,11.699999809265137,11.779999732971191,11.460000038146973,11.579999923706056,9.09339427947998,2951311,0.0,0.0,11.66479024243584,11.476381525604731,11.329755022150827,11.092383650738295,10.448317780206756,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2021/03/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1776.HK
2021-06-03,1776.HK,10.520000457763672,10.619999885559082,10.380000114440918,10.380000114440918,8.56629753112793,3778025,0.0,0.0,10.822503454563584,10.954878951361644,11.103986051231342,11.088747885158782,10.61613100387426,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2021/03/22,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1776.HK
2018-03-19,1782.HK,1.180531024932861,1.18914794921875,1.171913981437683,1.180531024932861,1.147879719734192,150864,0.0,0.0,1.1900557169097468,1.1843461593789937,1.1578367548478457,1.0998177945890435,0.9314003659014374,True,True,True,1.1202119588851929,1.18914794921875,1.146062970161438,1.1202119588851929,1.1202119588851929,BY1-2018/03/02,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLLHL,2018-03-23,2018-04-03,1782.HK
2018-04-23,1782.HK,1.0685100555419922,1.1202119588851929,1.016808032989502,1.0771269798278809,1.056589961051941,423580,0.0,0.0,1.131894312657052,1.1522808618300888,1.1566100443344929,1.1208835914975472,0.9684361347694908,False,False,False,1.0771269798278809,1.2063820362091064,1.2149989604949951,1.016808032989502,1.016808032989502,CL1-2018/03/02,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLHLHH,2018-05-03,2018-05-07,1782.HK
2014-01-03,1788.HK,1.2913639545440674,1.307919979095459,1.2714970111846924,1.274808049201965,0.7543965578079224,13704734,0.0,0.0,1.28861402410671,1.270765263986346,1.216587556815004,1.1576290430606229,1.0801037945917369,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2013/12/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1788.HK
2014-01-06,1788.HK,1.2615629434585571,1.264875054359436,1.2019619941711426,1.2251399755477903,0.7250044345855713,26413453,0.0,0.0,1.2770732880050883,1.2667978476003847,1.216922945784917,1.1589658932088835,1.0812594613722633,True,True,True,1.3476539850234983,1.2946749925613403,1.281430959701538,1.2019619941711426,1.2019619941711426,CL1-2013/12/19,True,True,True,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLHHHL,2014-01-13,2014-01-17,1788.HK
2003-09-10,0179.HK,47.400001525878906,48.59999847412109,45.79999923706055,46.400001525878906,29.483362197875977,2265591,0.0,0.0,48.40183769020808,46.70141507829552,44.03380951124807,41.36222986414258,38.77052652673508,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2003/08/01,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,179.HK
2017-10-30,1798.HK,1.059999942779541,1.059999942779541,1.0099999904632568,1.0199999809265137,0.8216041326522827,4702000,0.0,0.0,1.069038104468299,1.0422117205567976,0.9951951786904276,0.9417776220622888,0.8775720663699508,True,True,True,1.059999942779541,1.0499999523162842,1.0700000524520874,0.9399999976158142,0.9300000071525574,BY1-2017/10/04,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHH,2017-11-02,2017-11-10,1798.HK
2017-11-24,1798.HK,0.949999988079071,0.949999988079071,0.9200000166893004,0.9200000166893004,0.741054892539978,636000,0.0,0.0,0.9645719737678172,0.9940193475009612,0.9953519103333748,0.9602380695213129,0.8952488929384055,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2017/10/04,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1798.HK
2024-10-09,1800.HK,5.170000076293945,5.190000057220459,4.699999809265137,4.849999904632568,4.4352569580078125,77368440,0.0,0.0,4.968498937506591,4.724468864314801,4.604567304730498,4.514949866040927,4.300142131367772,True,True,True,5.0,5.369999885559082,5.489999771118164,4.480000019073486,3.859999895095825,BY1-2024/08/26,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHLLH,2024-10-18,2024-10-23,1800.HK
2024-10-09,1811.HK,2.4800000190734863,2.490000009536743,2.259999990463257,2.309999942779541,2.199218273162842,25392000,0.0,0.0,2.470751731304972,2.370412513201135,2.3127455624379984,2.3066371014744043,2.297387770159049,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/08/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1811.HK
2021-04-28,1836.HK,10.079999923706056,10.119999885559082,9.880000114440918,9.9399995803833,6.446559429168701,271500,0.0,0.0,10.188207266283792,10.09225748854115,9.808631495684285,9.43640010448968,9.24552945363721,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2021/03/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1836.HK
2019-04-09,1848.HK,8.979999542236328,8.979999542236328,8.84000015258789,8.899999618530273,5.137341022491455,1802500,0.0,0.0,9.063627611822136,9.027280018407517,8.848955605553423,8.614885815149163,8.402575207760949,True,True,True,9.149999618530272,8.989999771118164,9.0600004196167,8.84000015258789,8.550000190734863,BY1-2019/03/11,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHLH,2019-04-16,2019-05-02,1848.HK
2019-05-20,1848.HK,8.4399995803833,8.4399995803833,8.170000076293945,8.180000305175781,4.967021465301514,1262500,0.0,0.0,8.67251376640043,8.81336921619326,8.849963733371377,8.716809733395417,8.490451134374284,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2019/03/11,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1848.HK
2024-01-30,1854.HK,1.3600000143051147,1.3600000143051147,1.2400000095367432,1.2999999523162842,1.2999999523162842,4690000,0.0,0.0,1.307848870700668,1.2343411467311252,1.1475531647178694,1.0237363118716791,0.8077814090339756,True,True,True,1.4900000095367432,1.2799999713897705,1.2400000095367432,1.0,1.0,BY1-2024/01/04,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHL,2024-02-01,2024-02-21,1854.HK
2024-03-08,1854.HK,1.440000057220459,1.5,1.4299999475479126,1.4900000095367432,1.4900000095367432,5740000,0.0,0.0,1.414037345841654,1.3750252527700206,1.2936793973034686,1.161615275154804,0.909984927077897,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2024/01/04,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1854.HK
2024-04-25,1854.HK,1.0,1.0099999904632568,0.949999988079071,0.9700000286102296,0.9700000286102296,3040000,0.0,0.0,1.0749612334450809,1.1704206535864825,1.2395642581809214,1.1994167683395085,0.9866520872712128,False,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2024/01/04,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,1854.HK
2024-10-09,1857.HK,1.5199999809265137,1.5299999713897705,1.4800000190734863,1.5199999809265137,1.4992880821228027,788000,0.0,0.0,1.4960519216761974,1.4532701374363757,1.4364759220039922,1.426925008239447,1.3907400777480543,True,True,True,1.4600000381469729,1.4900000095367432,1.5099999904632568,1.4500000476837158,1.350000023841858,BY1-2024/09/09,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLLLH,2024-10-21,2024-10-29,1857.HK
2014-07-07,1866.HK,2.5199999809265137,2.5199999809265137,2.4600000381469727,2.4800000190734863,1.5835041999816897,122000,0.0,0.0,2.4984713080394325,2.477914189843866,2.467239358998136,2.4425304530875978,2.372006953284158,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2014/06/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,True,,,,,1866.HK
2014-07-16,1866.HK,2.509999990463257,2.549999952316284,2.509999990463257,2.539999961853028,1.621814846992493,177800,0.0,0.0,2.513445878669872,2.495878078227251,2.478915592481132,2.451954048561119,2.379763745347394,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2014/06/10,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,True,,,,,1866.HK
2014-07-18,1866.HK,2.5899999141693115,2.619999885559082,2.5899999141693115,2.5999999046325684,1.6601256132125854,193000,0.0,0.0,2.5405711779274687,2.5124049612597865,2.4878494115372214,2.4575651008419594,2.383180455622381,True,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2014/06/10,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,True,,,,,1866.HK
2014-07-22,1866.HK,2.640000104904175,2.8299999237060547,2.640000104904175,2.789999961853028,1.7814422845840454,2380000,0.0,0.0,2.585921865913934,2.5365436569635467,2.4996984527260766,2.464147969376832,2.386422045313462,True,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2014/06/10,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,1866.HK
2021-01-08,1866.HK,2.5,2.5799999237060547,2.5,2.5799999237060547,2.026815176010132,243000,0.0,0.0,2.586137992069796,2.5744883636385647,2.531209798620901,2.452239975687065,2.3547732687212357,True,True,True,3.670000076293945,3.140000104904175,3.059999942779541,2.4600000381469727,2.440000057220459,BY1-2020/12/23,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2021-01-22,2021-01-28,1866.HK
2021-01-13,1866.HK,2.609999895095825,2.690000057220459,2.539999961853028,2.6600000858306885,2.089662313461304,863783,0.0,0.0,2.6023700855441483,2.58514314603739,2.54099525185462,2.4618468334272348,2.360988977491332,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2020/12/23,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1866.HK
2021-01-14,1866.HK,2.690000057220459,2.950000047683716,2.680000066757202,2.900000095367432,2.278202772140503,1273000,0.0,0.0,2.656484632784745,2.6125220111965244,2.555073873168848,2.4705231356438726,2.3652838867971173,True,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2020/12/23,False,False,False,False,False,True,True,False,False,False,0.0,0,0,False,False,,,,,1866.HK
2025-10-13,0189.HK,12.0600004196167,12.460000038146973,11.9399995803833,12.460000038146973,12.460000038146973,18302933,0.0,0.0,12.393804414498003,12.257513626876358,11.940813778364689,11.218128676937052,9.77102834690362,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,189.HK
2025-10-15,0189.HK,11.229999542236328,11.390000343322754,11.010000228881836,11.199999809265137,11.199999809265137,17629930,0.0,0.0,12.002133538716445,12.083182442143444,11.884603571152436,11.217806016763388,9.793868169927508,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2025/09/19,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,189.HK
2013-01-14,1910.HK,17.0,17.0,16.360000610351562,16.479999542236328,13.292126655578612,153941700,0.0,0.0,16.760479252217653,16.47064144595577,16.090780602419144,15.532736419288204,14.02091416851522,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2012/12/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1910.HK
2013-02-07,1910.HK,18.0,18.1200008392334,17.639999389648438,17.84000015258789,14.38904857635498,4021723,0.0,0.0,17.19313473175717,16.915679869415257,16.523660531258,15.94620035166414,14.404437579182908,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2012/12/20,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,1910.HK
2013-03-19,1910.HK,17.920000076293945,20.89999961853028,17.81999969482422,18.3799991607666,14.824591636657717,10029797,0.0,0.0,18.144062994772533,17.991797504252975,17.50713468402289,16.779151497396725,15.065827692529284,True,True,True,20.950000762939453,18.89999961853028,18.700000762939453,17.15999984741211,17.15999984741211,TP3-2012/12/20,True,True,True,False,False,True,True,False,False,False,0.0,0,0,False,False,HH,HHHHHL,2013-03-25,2013-04-05,1910.HK
2022-09-28,1910.HK,21.299999237060547,21.299999237060547,19.39999961853028,19.799999237060547,18.00495719909668,12247446,0.0,0.0,20.378131080185437,19.88580281349456,18.93600228292444,18.05384444126215,16.89821495950439,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2022/09/02,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1910.HK
2022-10-17,1910.HK,17.700000762939453,17.700000762939453,17.1200008392334,17.360000610351562,15.786165237426758,7387952,0.0,0.0,18.57903929183223,19.08324353174184,18.88957850804198,18.22745793128384,17.08136928303271,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2022/09/02,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,1910.HK
2024-03-21,1921.HK,5.090000152587891,5.090000152587891,4.630000114440918,4.800000190734863,4.765280723571777,2820000,0.0,0.0,5.154791713806341,4.911016822066371,4.579517104294487,4.374193260111193,3.868641713863024,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/02/14,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,1921.HK
2024-12-06,1982.HK,0.8100000023841858,0.8199999928474426,0.800000011920929,0.8100000023841858,0.7200865745544434,1672000,0.098,0.0,0.872627143656724,0.8518768201590767,0.8108649349283562,0.7633745925340409,0.6752228002805729,True,True,True,0.8799999952316284,0.8199999928474426,0.8100000023841858,0.7900000214576721,0.7300000190734863,BY1-2024/11/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHL,2024-12-13,2024-12-27,1982.HK
2002-11-21,0200.HK,0.8799999952316284,0.8999999761581421,0.8799999952316284,0.8949999809265137,0.8585416674613953,618914,0.0,0.0,0.9024477226709126,0.8993192784650945,0.8869129343485299,0.8546535374964719,0.832812788473483,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2002/08/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,200.HK
2002-12-11,0200.HK,0.9800000190734864,0.9800000190734864,0.9399999976158142,0.9399999976158142,0.9017084240913392,804000,0.0,0.0,0.8966028354700075,0.8926139938760835,0.8869869409290383,0.8618774186240052,0.8380371509790331,True,True,True,0.8999999761581421,0.8949999809265137,0.915000021457672,0.8550000190734863,0.8550000190734863,TP1-2002/08/28,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2002-12-19,2002-12-27,200.HK
2008-01-03,2005.HK,1.1583329439163208,1.166666030883789,1.0833330154418943,1.116665959358215,0.6839926242828369,1260000,0.0,0.0,1.1038347938874369,1.0918495116813745,1.0450318617948329,0.9580288560591927,0.8000136219372804,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2007/12/14,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,2005.HK
2008-01-16,2005.HK,0.9833329916000366,0.9833329916000366,0.875,0.9583330154418944,0.5870086550712585,1416000,0.0,0.0,1.046394276110418,1.0677345784513474,1.048097642753943,0.9744464279544632,0.8180184557625945,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2007/12/14,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,2005.HK
2018-02-05,2005.HK,5.599999904632568,5.989999771118164,5.429999828338623,5.739999771118164,4.562622547149658,5262130,0.0,0.0,5.735881400973611,5.5221922394702485,5.104253816046102,4.60510139015137,3.8546811176961646,True,True,True,4.920000076293945,6.019999980926514,6.099999904632568,4.929999828338623,4.619999885559082,BY1-2018/01/04,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,False,LH,LHHLHH,2018-02-09,2018-02-20,2005.HK
