index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2024-10-24,1735.HK,8.289999961853027,8.289999961853027,8.0,8.029999732971191,8.029999732971191,4652000,0.0,0.0,8.398707733045512,8.540232943544302,8.58647080902013,8.247335794556285,7.072727415822432,False,False,False,False,0.2899999618530273,0.3371429443359372,0.5057144165039058,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/09/10,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1735.HK
2008-01-14,0175.HK,0.9700000286102296,0.9800000190734864,0.9300000071525574,0.9300000071525574,0.7226001620292664,3055000,0.0,0.0,0.9456510526227224,0.9410830254746194,0.961737061193732,1.0018520466137817,1.012070477240912,False,False,False,False,0.050000011920929,0.0359999934832254,0.0539999902248382,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2007/12/11,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2008-01-22,0175.HK,0.800000011920929,0.800000011920929,0.6800000071525574,0.7200000286102295,0.5594323873519897,15997000,0.0,0.0,0.8567487095467418,0.8937400508677444,0.9342885163788864,0.9829719178628692,1.0038167580556296,False,False,False,False,0.1200000047683715,0.0393749997019767,0.0590624995529651,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2007/12/11,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,175.HK
2009-02-10,0175.HK,0.6899999976158142,0.6899999976158142,0.6399999856948853,0.6499999761581421,0.5120501518249512,15785000,0.0,0.0,0.6280726597278317,0.6131849318428175,0.5857022535923875,0.5892101901199642,0.6925152928778242,False,False,True,False,0.0500000119209289,0.0300000086426734,0.0450000129640102,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/01/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2009-04-02,0175.HK,0.7400000095367432,0.7799999713897705,0.7300000190734863,0.7699999809265137,0.6065824031829834,32595000,0.0,0.0,0.6970708866179594,0.6759146834563157,0.6487477349303012,0.6280763705851753,0.6851830598365898,False,True,True,False,0.0499999523162841,0.0246666590372721,0.0369999885559082,0.7200000286102295,1.0099999904632568,1.0800000429153442,0.5,0.6299999952316284,0.6200000047683716,TP1-2009/01/20,False,True,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2009-04-06,2009-04-20,,,175.HK
2009-04-09,0175.HK,0.7599999904632568,0.8399999737739563,0.75,0.8399999737739563,0.661726176738739,22945000,0.0,0.0,0.7473998792182286,0.7109422445582109,0.6706616709581982,0.6414690182670365,0.6884429626278616,False,True,True,False,0.0899999737739563,0.0253333210945129,0.0379999816417694,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/01/20,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2009-04-16,0175.HK,0.8899999856948853,0.9900000095367432,0.8700000047683716,0.9800000190734864,0.7720139622688293,49023000,0.0,0.0,0.8231213508183045,0.7585662985981922,0.6975340937546056,0.6569601189649193,0.6936256056978889,False,True,True,False,0.1200000047683715,0.0266666571299235,0.0399999856948852,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2009/01/20,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,175.HK
2009-09-11,0175.HK,2.0899999141693115,2.0899999141693115,1.919999957084656,1.9299999475479128,1.5383611917495728,92537000,0.0,0.0,1.9705388310804224,1.927251339431024,1.8173698768508435,1.5950479570952183,1.225395465173377,True,True,True,False,0.1699999570846555,0.088571446282523,0.1328571694237846,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/08/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2009-09-23,0175.HK,2.25,2.25,2.069999933242798,2.130000114440918,1.6977769136428833,279081800,0.0,0.0,1.9567865014324288,1.9276596341036545,1.8294178649732908,1.6140853982940726,1.241885978323365,True,True,True,False,0.1800000667572021,0.0846153956193191,0.1269230934289786,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2009/08/20,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2009-09-24,0175.HK,2.1600000858306885,2.4800000190734863,2.150000095367432,2.4200000762939453,1.928929567337036,498201169,0.0,0.0,2.04100715140725,1.9704718464680275,1.852577951691748,1.6300441047891194,1.2512733416538078,True,True,True,False,0.3299999237060542,0.0825000107288361,0.1237500160932542,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/08/20,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2009-10-15,0175.HK,2.539999961853028,2.7699999809265137,2.5299999713897705,2.6700000762939453,2.1281991004943848,310755605,0.0,0.0,2.400982947241384,2.250207713700714,2.0557886415775983,1.7970386197165964,1.363065488926758,True,True,True,False,0.2400000095367431,0.12400008837382,0.18600013256073,2.569999933242798,2.859999895095825,2.950000047683716,0.15,2.009999990463257,1.7799999713897705,TP3-2009/08/20,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHHLHH,2009-10-16,2009-10-20,,,175.HK
2019-08-26,0175.HK,11.260000228881836,11.800000190734863,11.239999771118164,11.800000190734863,10.579960823059082,64057108,0.0,0.0,11.422351060959816,11.486238839619151,12.002564730151548,12.765676947141923,14.434146381025842,False,False,False,False,0.5600004196166992,0.3320001602172858,0.4980002403259287,12.699999809265137,11.979999542236328,11.699999809265137,-0.08,10.399999618530272,10.399999618530272,BY1-2019/08/08,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2019-08-28,2019-08-29,,,175.HK
2019-08-27,0175.HK,11.880000114440918,12.300000190734863,11.859999656677246,12.100000381469728,10.848943710327148,71935139,0.0,0.0,11.545560028325252,11.539609408475728,12.006385736085594,12.752495232970196,14.415547608121011,False,False,False,False,0.4400005340576172,0.3480002085367845,0.5220003128051768,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2019/08/08,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2019-09-06,0175.HK,12.739999771118164,12.960000038146973,12.5600004196167,12.760000228881836,11.440704345703123,138349252,0.0,0.0,12.147948646772358,11.89962911651898,12.061644649353358,12.670459526778105,14.27766921505668,False,False,False,False,0.3999996185302734,0.3900001645088201,0.5850002467632303,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2019/08/08,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2019-09-10,0175.HK,13.5600004196167,13.880000114440918,13.18000030517578,13.420000076293944,12.032464027404783,66104521,0.0,0.0,12.56846151603569,12.152545268617652,12.166093355769396,12.699850392360531,14.264055635291871,False,False,False,False,0.6999998092651385,0.4200000762939459,0.6300001144409189,13.199999809265137,14.119999885559082,14.15999984741211,0.07,10.859999656677246,10.399999618530272,TP3-2019/08/08,False,False,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHHLHH,2019-09-11,2019-09-13,,,175.HK
2022-05-06,0175.HK,11.960000038146973,12.100000381469728,11.600000381469728,11.600000381469728,10.728875160217283,41949088,0.0,0.0,11.992253458773012,11.98765876444816,13.025931371988523,15.495560167920631,18.87781860061844,False,False,False,False,0.5,0.5077777438693577,0.7616666158040366,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/04/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2022-05-16,0175.HK,12.81999969482422,12.899999618530272,12.420000076293944,12.539999961853027,11.598283767700195,51908158,0.0,0.0,12.107649265224971,12.02890959436075,12.851658261375157,15.167695895029336,18.60977128399782,False,False,False,False,0.4799995422363281,0.5299999448988174,0.7949999173482261,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2022/04/20,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2022-05-18,0175.HK,13.800000190734863,13.979999542236328,13.359999656677246,13.760000228881836,12.726664543151855,91132922,0.0,0.0,12.636029766102748,12.307351901817034,12.916982523088556,15.11016837382556,18.531843457485152,False,False,False,False,0.619999885559082,0.5552940929637238,0.8329411394455857,13.100000381469728,14.119999885559082,15.079999923706056,0.15,10.859999656677246,10.68000030517578,TP2-2022/04/20,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2022-05-19,2022-05-24,,,175.HK
2022-05-24,0175.HK,15.0,15.079999923706056,14.100000381469728,14.119999885559082,13.059630393981934,143995219,0.0,0.0,13.262320310807828,12.745251297983762,13.037213711645448,15.003669058703778,18.380364313062245,False,False,False,False,0.979999542236328,0.5824999809265137,0.8737499713897705,13.9399995803833,15.239999771118164,15.899999618530272,0.14,10.859999656677246,10.68000030517578,TP3-2022/04/20,False,False,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHHLHH,2022-05-25,2022-06-01,,,175.HK
2023-08-07,0175.HK,10.720000267028809,10.779999732971191,10.5,10.699999809265137,10.26156997680664,25518849,0.0,0.0,10.63036870451333,10.316295735759512,10.037173936164985,10.129518049430464,11.513853882099744,False,False,True,False,0.2799997329711914,0.3152940413531135,0.4729410620296702,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/07/12,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2023-08-21,0175.HK,9.399999618530272,9.399999618530272,9.15999984741211,9.239999771118164,8.861393928527832,39505216,0.0,0.0,9.77889298877474,9.974735260032276,9.957190127307786,10.07245311499206,11.384152102602242,False,False,False,False,0.2399997711181623,0.310555405086941,0.4658331076304115,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/07/12,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,175.HK
2024-12-30,0175.HK,15.0,15.0,14.359999656677246,14.640000343322754,14.36424732208252,58249532,0.0,0.0,15.091040058682044,14.853348711204026,14.011473449833876,12.663057542815569,11.040997077699402,True,True,True,False,0.6400003433227539,0.5475000739097593,0.821250110864639,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/11/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2025-02-06,0175.HK,15.5600004196167,16.399999618530273,15.399999618530272,16.399999618530273,16.091094970703125,83323882,0.0,0.0,15.099731196920477,14.736626057281455,14.313885673806457,13.30179207933952,11.585810271672589,True,True,True,False,1.0000000000000018,0.5352941400864546,0.8029412101296819,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/11/18,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,175.HK
2025-02-10,0175.HK,17.940000534057617,18.299999237060547,17.31999969482422,17.719999313354492,17.386232376098633,159917090,0.0,0.0,15.96593553293172,15.232914992129144,14.575793681461054,13.47503812321816,11.683176806198736,True,True,True,False,0.979999542236328,0.541249990463257,0.8118749856948855,15.699999809265137,17.360000610351562,18.18000030517578,0.16,13.920000076293944,13.300000190734863,TP2-2024/11/18,True,True,True,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2025-02-11,2025-02-20,,,175.HK
2021-04-13,1776.HK,11.699999809265137,11.779999732971191,11.460000038146973,11.579999923706056,9.093393325805664,2951311,0.0,0.0,11.66479024243584,11.476381525604731,11.329755022150827,11.092383650738295,10.448317780206756,True,True,True,False,0.3199996948242187,0.3287500739097596,0.4931251108646394,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/03/12,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1776.HK
2021-06-03,1776.HK,10.520000457763672,10.619999885559082,10.380000114440918,10.380000114440918,8.56629753112793,3778025,0.0,0.0,10.822503454563584,10.954878951361644,11.103986051231342,11.088747885158782,10.61613100387426,False,False,False,False,0.239999771118164,0.3270587921142578,0.4905881881713867,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2021/03/12,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1776.HK
2021-05-14,1787.HK,16.3799991607666,16.440000534057617,15.479999542236328,15.84000015258789,15.235610008239746,10370526,0.0,0.0,15.938858710569209,15.578788203493245,15.634890160679648,16.25670126588105,16.657228393738567,False,False,False,False,0.9600009918212892,0.5280000050862631,0.7920000076293947,17.780000686645508,16.799999237060547,16.219999313354492,-0.09,14.0,14.0,BY1-2021/04/29,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2021-05-18,2021-05-20,,,1787.HK
2021-05-18,1787.HK,17.5,17.780000686645508,17.1200008392334,17.280000686645508,16.620664596557617,9722834,0.0,0.0,16.292955174838603,15.81415055225633,15.738781766911536,16.285180796591252,16.662370726446543,False,False,True,False,0.6599998474121094,0.5674999356269839,0.8512499034404758,16.219999313354492,17.239999771118164,17.5,0.08,14.0,14.0,TP1-2021/04/29,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2021-05-20,2021-05-26,,,1787.HK
2021-06-22,1787.HK,14.15999984741211,14.18000030517578,13.960000038146973,13.979999542236328,13.50058937072754,5855443,0.0,0.0,14.753563040201318,15.350676299837724,15.669673334112508,16.092372211262113,16.52496235379914,False,False,False,False,0.2200002670288068,0.4144446584913465,0.6216669877370198,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2021/04/29,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,1787.HK
2022-10-10,1787.HK,13.4399995803833,13.460000038146973,12.600000381469728,12.640000343322754,12.259344100952148,2699516,0.0,0.0,13.03022755151784,13.016840176208284,13.166977181953245,13.422981386247637,13.927370315159433,False,False,False,False,0.8599996566772443,0.3799999356269836,0.5699999034404755,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/09/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1787.HK
2022-11-09,1787.HK,13.5,14.100000381469728,13.5,13.760000228881836,13.345616340637209,15591932,0.0,0.0,13.020963264914757,12.8435776686958,12.900490750743137,13.155673806810434,13.721104551698051,False,False,False,False,0.6000003814697283,0.313846001258263,0.4707690018873945,13.399999618530272,14.640000343322754,14.960000038146973,0.12,12.0,12.0,TP1-2022/09/22,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2022-11-10,2022-11-11,,,1787.HK
2022-11-16,1787.HK,14.779999732971191,15.460000038146973,14.4399995803833,15.020000457763672,14.567669868469238,10722465,0.0,0.0,14.026681299571878,13.466775820663292,13.19400221684673,13.28434930687031,13.751674234982485,False,False,True,False,1.020000457763672,0.3615383001474231,0.5423074502211347,13.979999542236328,15.300000190734863,15.460000038146973,0.11,12.359999656677246,12.0,TP2-2022/09/22,False,True,True,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHLLLH,2022-11-21,2022-11-25,,,1787.HK
2022-12-02,1787.HK,15.9399995803833,16.459999084472656,15.279999732971191,15.399999618530272,14.93622589111328,6367414,0.0,0.0,14.996470383264182,14.452955563290118,13.837212701927552,13.619211954426584,13.851059250613757,False,True,True,False,1.1799993515014648,0.4893334070841471,0.7340001106262207,14.380000114440918,14.760000228881836,15.18000030517578,0.06,13.979999542236328,13.399999618530272,TP3-2022/09/22,False,True,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHLLLH,2022-12-12,2022-12-14,,,1787.HK
2022-12-20,1801.HK,30.799999237060547,31.350000381469727,30.0,31.0,31.0,5270653,0.0,0.0,31.39553838713624,30.887563064982206,30.25062833840464,30.31347395962833,35.96959482460561,False,False,True,False,1.3500003814697266,1.8735294342041,2.8102941513061506,36.34999847412109,34.099998474121094,33.70000076293945,-0.07,30.0,26.5,BY1-2022/12/01,False,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2023-01-05,2023-01-06,,,1801.HK
2022-12-28,1801.HK,33.0,34.0,32.20000076293945,33.349998474121094,33.349998474121094,4938377,0.0,0.0,31.96806416431372,31.32673647488828,30.55030160255105,30.46293150622752,35.85230807410526,False,True,True,False,1.7999992370605469,1.8722219467163077,2.808332920074461,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2022/12/01,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1801.HK
2023-01-09,1801.HK,34.5,37.70000076293945,34.5,37.45000076293945,37.45000076293945,12059116,0.0,0.0,34.54315978068045,33.15059426779007,31.66518053955291,31.06643334998156,35.80931511430006,False,True,True,False,3.200000762939453,1.7588230581844542,2.6382345872766813,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2022/12/01,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1801.HK
2023-01-11,1801.HK,37.59999847412109,41.25,37.45000076293945,39.95000076293945,39.95000076293945,13972389,0.0,0.0,35.980958112016225,34.09510783195411,32.21368642973865,31.369161171959515,35.85646332637302,False,True,True,False,3.799999237060547,1.703124523162841,2.5546867847442614,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2022/12/01,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1801.HK
2023-04-21,1801.HK,38.79999923706055,39.59999847412109,37.900001525878906,38.650001525878906,38.650001525878906,5710893,0.0,0.0,39.77123421748736,39.53661067537087,39.33036245596503,37.88748241716262,37.78950665753964,True,True,True,False,1.6999969482421804,2.291176515467026,3.4367647732005397,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/03/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1801.HK
2024-05-22,1801.HK,38.45000076293945,38.900001525878906,37.59999847412109,38.0,38.0,3666035,0.0,0.0,39.29157911926689,39.04233327798856,38.68037711786419,38.735802886445406,38.51997843155863,False,False,True,False,1.3000030517578196,1.8500001695421016,2.775000254313152,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/04/12,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1801.HK
2018-10-11,1816.HK,1.830000042915344,1.830000042915344,1.7599999904632568,1.7899999618530271,1.3084686994552612,62365544,0.0,0.0,1.8351556424935096,1.844912128785384,1.8892765250803745,1.9575245968369857,2.0627631739864345,False,False,False,False,0.0700000524520871,0.0472222301695082,0.0708333452542624,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/08/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1816.HK
2018-11-02,1816.HK,1.809999942779541,1.909999966621399,1.809999942779541,1.8799999952316284,1.3742576837539673,54560729,0.0,0.0,1.8106602966077825,1.812025176887734,1.84771237766958,1.9156275910503375,2.03250055148153,False,False,False,False,0.1000000238418579,0.0447368433600977,0.0671052650401466,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2018/08/27,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1816.HK
2011-06-09,1818.HK,17.200000762939453,17.579999923706055,16.600000381469727,17.020000457763672,14.691710472106934,2240000,0.0,0.0,17.252429010158934,17.14948275832208,17.10351714028732,16.54209850006316,14.20149365904338,True,True,True,False,0.979999542236328,0.4666665924919977,0.6999998887379966,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/05/11,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1818.HK
2011-07-04,1818.HK,16.0,16.0,15.220000267028809,15.260000228881836,13.17247486114502,7606257,0.0,0.0,16.085891788594346,16.44662619150628,16.73992696314189,16.49617069647179,14.46541065503168,False,False,False,False,0.7799997329711914,0.449333381652832,0.6740000724792481,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2011/05/11,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1818.HK
2012-08-30,1818.HK,10.300000190734863,10.460000038146973,10.239999771118164,10.4399995803833,9.218441009521484,3730258,0.0,0.0,10.347719384373873,10.083282541066694,10.03688627900728,10.544234649676298,11.965372070557056,False,False,True,False,0.2200002670288086,0.3030770375178414,0.4546155562767621,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/08/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1818.HK
2012-09-04,1818.HK,11.079999923706056,11.279999732971191,10.979999542236328,11.0,9.71291732788086,8843637,0.0,0.0,10.564573593674837,10.254942035094317,10.122034470578445,10.55825113176351,11.937308386602515,False,False,True,False,0.3000001907348633,0.3171430315290181,0.4757145472935272,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2012/08/13,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1818.HK
2012-09-14,1818.HK,12.300000190734863,13.460000038146973,12.300000190734863,13.380000114440918,11.814437866210938,34540326,0.0,0.0,11.717447211490295,11.0923174712143,10.58542454678114,10.74046502453004,11.9273511818979,False,False,True,False,1.1599998474121094,0.343076926011305,0.5146153890169576,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2012/08/13,False,False,False,False,False,True,True,False,False,False,0.0,0,0,False,,,,,,,1818.HK
2020-03-10,1818.HK,9.279999732971191,9.300000190734863,8.899999618530273,8.899999618530273,8.705004692077637,12809500,0.0,0.0,9.324243261176644,9.1831323346461,8.966219777001257,8.846926541153573,8.522715911296089,True,True,True,False,0.4000005722045898,0.2723528918098,0.4085293377147,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/01/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1818.HK
2020-03-16,1818.HK,7.539999961853027,8.010000228881836,7.539999961853027,7.659999847412109,7.4921722412109375,18530000,0.0,0.0,8.65752613294284,8.873172557686592,8.851587890603858,8.79722568416596,8.512747713957797,False,False,False,False,0.4700002670288086,0.3231250643730162,0.4846875965595243,7.360000133514404,7.539999961853027,8.069999694824219,0.1,7.340000152587891,7.340000152587891,CL1-2020/01/30,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,LH,LHHLHH,2020-03-17,2020-03-18,,,1818.HK
2021-05-14,1818.HK,7.820000171661377,7.900000095367432,7.599999904632568,7.869999885559082,7.735987186431885,7507700,0.0,0.0,7.781570471310609,7.63170583905246,7.702658025405562,8.090028098129299,8.595984541432909,False,False,False,False,0.3000001907348633,0.2331249117851257,0.3496873676776886,8.739999771118164,8.239999771118164,8.0,-0.08,6.849999904632568,6.849999904632568,BY1-2021/04/19,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2021-05-18,2021-05-20,,,1818.HK
2021-05-18,1818.HK,8.420000076293945,8.739999771118164,8.420000076293945,8.550000190734863,8.404409408569336,15225904,0.0,0.0,7.979067882195183,7.754295438563865,7.753495557835647,8.100688701441026,8.592250879940398,False,False,True,False,0.3199996948242187,0.2399998982747395,0.3599998474121094,8.0,8.140000343322754,8.420000076293945,0.05,6.849999904632568,6.849999904632568,TP1-2021/04/19,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2021-05-20,2021-05-24,,,1818.HK
2025-11-18,1833.HK,14.880000114440918,15.18000030517578,14.119999885559082,14.289999961853027,14.289999961853027,16297763,0.0,0.0,14.457427304106684,14.916758494056566,15.69358224404031,14.830789041729457,12.825853153956569,False,False,False,False,1.0600004196166974,0.7093749642372136,1.0640624463558204,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/11/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1833.HK
2023-06-23,1876.HK,21.14999961853028,21.14999961853028,20.299999237060547,20.75,18.961679458618164,5698281,0.0,0.0,21.274716838579025,21.173761141368885,21.632596069300664,22.200271086832227,22.339341339288808,False,False,False,False,0.8500003814697337,0.6135292053222673,0.9202938079834008,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/05/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1876.HK
2023-07-06,1876.HK,19.81999969482422,20.100000381469727,18.979999542236328,19.26000022888184,17.600095748901367,18102239,0.0,0.0,20.339105541314275,20.66128372483565,21.231166592659587,21.89112418647417,22.200087303782556,False,False,False,False,1.1200008392333984,0.5662499666213987,0.8493749499320981,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/05/22,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1876.HK
2024-10-08,1876.HK,10.460000038146973,10.579999923706056,9.1899995803833,9.380000114440918,8.896595001220703,67185232,0.0,0.0,9.74260926352128,9.296648590848775,9.197252472587175,9.663390879070782,11.900962813862764,False,False,True,False,1.3900003433227557,0.3164285251072473,0.474642787660871,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/08/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1876.HK
2024-11-18,1876.HK,7.710000038146973,7.75,7.519999980926514,7.550000190734863,7.160905361175537,8824294,0.0,0.0,7.989989075298889,8.245770537979917,8.566341356681281,9.081021419367444,11.184813304026608,False,False,False,False,0.2300000190734863,0.2600000585828508,0.3900000878742763,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/08/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1876.HK
2010-07-19,1882.HK,5.860000133514404,5.860000133514404,5.570000171661377,5.690000057220459,3.597399473190308,936000,0.0,0.0,5.740998901521142,5.664785437748209,5.61684308661804,5.3408159407217335,4.443177640112588,True,True,True,False,0.2899999618530273,0.2186666170756022,0.3279999256134033,6.050000190734863,5.869999885559082,5.639999866485596,-0.07,5.570000171661377,5.239999771118164,BY1-2010/06/25,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHHL,2010-08-02,2010-08-06,,,1882.HK
2010-08-26,1882.HK,6.150000095367432,6.449999809265137,6.099999904632568,6.349999904632568,4.014672756195068,4743000,0.0,0.0,5.932710427059616,5.855681504965854,5.776197034053225,5.558587036342557,4.7248114663175045,True,True,True,False,0.3499999046325683,0.1330769245441143,0.1996153868161714,6.090000152587891,6.210000038146973,6.46999979019165,0.06,5.420000076293945,5.420000076293945,TP1-2010/06/25,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2010-08-27,2010-08-30,,,1882.HK
2010-09-22,1882.HK,6.730000019073486,7.059999942779541,6.440000057220459,6.940000057220459,4.494014739990234,12803574,0.0,0.0,6.246936022313968,6.142681510630979,5.997922979129785,5.758214203139638,4.931272246916702,True,True,True,False,0.619999885559082,0.2225000262260437,0.3337500393390655,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2010/06/25,False,False,False,False,False,True,True,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2015-05-28,1882.HK,18.440000534057617,19.39999961853028,18.440000534057617,18.89999961853028,13.737725257873535,556950,0.0,0.0,18.76938555646912,18.675457005495105,18.192065036011343,17.518295336116264,16.896877073543205,True,True,True,False,0.9599990844726634,0.7156252861022945,1.0734379291534415,19.479999542236328,17.760000228881836,17.5,-0.1,16.979999542236328,16.979999542236328,BY1-2015/05/12,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2015-05-29,2015-06-03,,,1882.HK
2015-06-10,1882.HK,17.200000762939453,17.34000015258789,16.459999084472656,16.459999084472656,11.9641752243042,410120,0.0,0.0,17.63659795574944,18.079324824932588,18.04493894644481,17.55544281210468,16.957313284321252,False,False,False,False,0.8800010681152344,0.7375003099441524,1.1062504649162286,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2015/05/12,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1882.HK
