index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2024-11-18,1876.HK,7.710000038146973,7.75,7.519999980926514,7.550000190734863,7.160905361175537,8824294,0.0,0.0,7.989989075298889,8.245770537979917,8.566341356681281,9.081021419367444,11.184813304026608,False,False,False,False,0.2300000190734863,0.2600000585828508,0.3900000878742763,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/08/28,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1876.HK
2010-07-19,1882.HK,5.860000133514404,5.860000133514404,5.570000171661377,5.690000057220459,3.5973992347717285,936000,0.0,0.0,5.740998901521142,5.664785437748209,5.61684308661804,5.3408159407217335,4.443177640112588,True,True,True,False,0.2899999618530273,0.2186666170756022,0.3279999256134033,6.050000190734863,5.869999885559082,5.639999866485596,-0.07,5.570000171661377,5.239999771118164,BY1-2010/06/25,True,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHHL,2010-08-02,2010-08-06,,,1882.HK
2010-08-26,1882.HK,6.150000095367432,6.449999809265137,6.099999904632568,6.349999904632568,4.014672756195068,4743000,0.0,0.0,5.932710427059616,5.855681504965854,5.776197034053225,5.558587036342557,4.7248114663175045,True,True,True,False,0.3499999046325683,0.1330769245441143,0.1996153868161714,6.090000152587891,6.210000038146973,6.46999979019165,0.06,5.420000076293945,5.420000076293945,TP1-2010/06/25,True,True,True,False,True,False,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2010-08-27,2010-08-30,,,1882.HK
2010-09-22,1882.HK,6.730000019073486,7.059999942779541,6.440000057220459,6.940000057220459,4.494014739990234,12803574,0.0,0.0,6.246936022313968,6.142681510630979,5.997922979129785,5.758214203139638,4.931272246916702,True,True,True,False,0.619999885559082,0.2225000262260437,0.3337500393390655,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2010/06/25,False,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2015-05-28,1882.HK,18.440000534057617,19.39999961853028,18.440000534057617,18.89999961853028,13.737723350524902,556950,0.0,0.0,18.769385556469118,18.675457005495105,18.192065036011343,17.518295336116264,16.896877073543205,True,True,True,False,0.9599990844726598,0.7156252861022947,1.073437929153442,19.479999542236328,17.760000228881836,17.5,-0.1,16.979999542236328,16.979999542236328,BY1-2015/05/12,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2015-05-29,2015-06-03,,,1882.HK
2015-06-10,1882.HK,17.200000762939453,17.34000015258789,16.459999084472656,16.459999084472656,11.964173316955566,410120,0.0,0.0,17.63659795574944,18.079324824932588,18.04493894644481,17.55544281210468,16.957313284321252,False,False,False,False,0.8800010681152344,0.7375003099441524,1.1062504649162286,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2015/05/12,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2017-11-16,1882.HK,24.89999961853028,25.14999961853028,24.600000381469727,24.75,19.079574584960938,1273000,0.0,0.0,24.73209539700861,24.147223573807164,23.445159227764123,22.501476232417676,20.13180212256293,True,True,True,False,0.5499992370605504,0.690625190734864,1.0359377861022958,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2017/11/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2017-12-06,1882.HK,24.0,24.0,21.600000381469727,21.799999237060547,16.80544090270996,1485847,0.0,0.0,23.154063289869804,23.57863662677142,23.47642654455473,22.76543210921091,20.50148377056191,False,False,False,False,2.399999618530273,0.8928572790963306,1.339285918644496,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2017/11/02,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2020-05-15,1882.HK,15.5,15.520000457763672,14.880000114440918,14.880000114440918,12.243233680725098,916000,0.0,0.0,15.10129100156881,14.72237576040746,14.908551526668218,15.652274134828147,16.504188444350177,False,False,False,False,0.6400003433227539,0.588235350216136,0.882353025324204,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/04/28,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2020-05-21,1882.HK,16.079999923706055,16.520000457763672,15.81999969482422,15.960000038146973,13.131854057312012,1514000,0.0,0.0,15.538086919007815,15.074899540361656,15.050849062028435,15.668855442865468,16.484095196569363,False,False,True,False,0.7000007629394513,0.6400000628303077,0.9600000942454616,15.220000267028809,16.1200008392334,16.739999771118164,0.1,13.460000038146973,13.460000038146973,TP1-2020/04/28,False,False,True,False,True,False,False,False,False,False,False,0.0,0,0,False,LH,LHHLHH,2020-05-25,2020-06-01,,,1882.HK
2022-10-20,1882.HK,15.020000457763672,15.399999618530272,14.640000343322754,15.18000030517578,13.8751220703125,1772350,0.0,0.0,15.18484070870306,15.477449126721956,16.48373468628526,17.63458528935091,19.69451559147417,False,False,False,False,0.7599992752075178,0.6426666259765625,0.9639999389648438,15.739999771118164,14.800000190734863,14.699999809265137,-0.07,13.899999618530272,13.899999618530272,BY1-2022/10/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHHL,2022-10-21,2022-10-24,,,1882.HK
2022-10-27,1882.HK,16.5,16.84000015258789,16.020000457763672,16.639999389648438,15.209619522094728,1841970,0.0,0.0,15.51061837360685,15.528304124344364,16.319868692123507,17.437708566742945,19.53229973096453,False,False,False,False,0.8199996948242188,0.7082352918737074,1.062352937810561,15.68000030517578,16.600000381469727,16.979999542236328,0.08,13.899999618530272,13.899999618530272,TP1-2022/10/10,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2022-11-01,2022-11-02,,,1882.HK
2022-11-09,1882.HK,16.479999542236328,17.239999771118164,16.479999542236328,16.959999084472656,15.502111434936523,1500933,0.0,0.0,16.403295925643267,16.074070936633287,16.36480856988373,17.275697518827457,19.3178748205044,False,False,False,False,0.7600002288818359,0.8266664610968697,1.2399996916453049,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2022/10/10,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2022-11-14,1882.HK,18.18000030517578,20.0,17.6200008392334,18.520000457763672,16.928016662597656,2465912,0.0,0.0,16.921685060746437,16.406201306311523,16.484683304964236,17.283464146078696,19.27238466198602,False,False,False,False,2.3799991607666016,0.8611108991834853,1.291666348775228,17.040000915527344,21.450000762939453,21.64999961853028,0.27,15.520000457763672,14.640000343322754,TP3-2022/10/10,False,False,True,False,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2022-11-21,2022-12-01,,,1882.HK
2023-11-01,1882.HK,19.200000762939453,19.200000762939453,17.860000610351562,18.559999465942383,17.420835494995117,851399,0.0,0.0,18.850385405181008,18.30854873025549,17.890539283953817,18.046910370305884,18.781672195670875,False,False,True,False,1.3400001525878906,0.6675002574920659,1.0012503862380988,19.700000762939453,19.059999465942383,18.5,-0.06,17.65999984741211,15.65999984741211,BY1-2023/09/28,False,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHHL,2023-11-06,2023-11-13,,,1882.HK
2023-11-23,1882.HK,20.200000762939453,20.200000762939453,19.520000457763672,19.8799991607666,18.659818649291992,571076,0.0,0.0,19.539478666315457,19.16893330683446,18.58579494869168,18.399537267644597,18.846223125679614,False,True,True,False,0.6800003051757812,0.5999995640345982,0.8999993460518974,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2023/09/28,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1882.HK
2007-07-16,1888.HK,8.0600004196167,8.0600004196167,7.869999885559082,7.949999809265137,2.172961711883545,11329931,0.0,0.0,7.809665284901925,7.636759284803572,7.582217248842144,7.739090988617495,7.295234668802815,False,False,True,False,0.1900005340576172,0.1421429089137486,0.2132143633706229,8.199999809265137,7.800000190734863,7.639999866485596,-0.07,7.239999771118164,7.239999771118164,BY1-2007/06/18,False,False,True,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2007-07-23,2007-07-27,,,1888.HK
2007-08-10,1888.HK,7.190000057220459,7.210000038146973,7.150000095367432,7.190000057220459,1.965232491493225,3168000,0.0,0.0,7.443510933638972,7.5907827528976926,7.627126305891241,7.727205501266918,7.295234668802815,False,False,False,False,0.059999942779541,0.1718750596046447,0.2578125894069671,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2007/06/18,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1888.HK
2013-05-14,1888.HK,3.450000047683716,3.5,3.3299999237060547,3.3299999237060547,1.2151808738708496,1535000,0.0,0.0,3.447238593427585,3.4257101745698906,3.467441724616607,3.5063187315511333,3.593868061750542,False,False,False,False,0.1700000762939453,0.0776470548966351,0.1164705823449527,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/04/12,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1888.HK
2013-06-13,1888.HK,3.109999895095825,3.109999895095825,3.0,3.049999952316284,1.1130037307739258,1591500,0.0,0.0,3.187323752634023,3.2470883010436697,3.3363361356531853,3.4172645233298136,3.541589213890969,False,False,False,False,0.1099998950958252,0.0782352615805233,0.1173528923707849,3.1700000762939453,2.9800000190734863,2.799999952316284,-0.12,3.0,3.0,CL1-2013/04/12,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,LL,LLLHLL,2013-06-18,2013-06-25,,,1888.HK
2018-07-17,1888.HK,9.859999656677246,10.100000381469728,9.510000228881836,9.529999732971191,4.99749231338501,7163220,0.0,0.0,9.688253041455052,9.751627738914458,10.223731205045642,10.9534900628715,11.209973994667502,False,False,False,False,0.5900001525878924,0.3720000584920247,0.5580000877380371,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2018/06/29,False,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1888.HK
2018-08-03,1888.HK,9.0,9.170000076293944,8.529999732971191,8.539999961853027,4.478341102600098,16209339,0.0,0.0,9.25904015115824,9.404655710029695,9.831520666834832,10.565167205165348,11.017133198282211,False,False,False,False,0.6400003433227521,0.2835292816162104,0.4252939224243156,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2018/06/29,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1888.HK
2008-12-24,1898.HK,5.300000190734863,5.730000019073486,5.300000190734863,5.599999904632568,3.136104822158813,24882701,0.0,0.0,5.950400724569383,5.632673034085292,5.83160741114945,7.581922524284575,11.048243029115913,False,False,False,False,0.429999828338623,0.5112500190734863,0.7668750286102295,7.900000095367432,5.409999847412109,5.179999828338623,-0.34,5.300000190734863,4.75,BY1-2008/11/11,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,LL,LLHHLL,2009-01-07,2009-01-15,,,1898.HK
2009-01-06,1898.HK,7.239999771118164,7.599999904632568,7.239999771118164,7.5,4.200140953063965,91320218,0.0,0.0,6.479943695007746,6.036391205626764,5.982491736737428,7.461568016781403,10.835319008262088,False,False,True,False,0.3600001335144043,0.5095624327659607,0.764343649148941,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2008/11/11,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2011-08-02,1898.HK,11.18000030517578,11.18000030517578,10.880000114440918,10.9399995803833,6.42316198348999,29522862,0.0,0.0,11.120121782603691,10.888920440942714,10.670276371453006,10.754920851051375,11.143305691791053,False,False,True,False,0.3000001907348615,0.2624998092651367,0.3937497138977051,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/07/14,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2011-08-08,1898.HK,9.949999809265137,9.989999771118164,9.649999618530272,9.9399995803833,5.83603572845459,61460160,0.0,0.0,10.71246492285212,10.745701945514767,10.635733012634486,10.730966813734758,11.121387709669934,False,False,False,False,0.3400001525878924,0.3094114976770737,0.4641172465156106,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2011/07/14,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2011-08-22,1898.HK,9.75,10.0600004196167,9.43000030517578,9.68000030517578,5.683382987976074,39846340,0.0,0.0,9.775983207700008,10.03509524030588,10.266949340074266,10.50812200015441,10.996133649284252,False,False,False,False,0.6300001144409197,0.3687498569488527,0.5531247854232791,10.779999732971191,9.770000457763672,9.34000015258789,-0.13,8.850000381469727,8.850000381469727,BY1-2011/08/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHLL,2011-09-01,2011-09-06,,,1898.HK
2011-08-25,1898.HK,10.0600004196167,10.359999656677246,10.0600004196167,10.18000030517578,5.976945400238037,20287148,0.0,0.0,9.906921082395606,10.041157064868129,10.243352466533912,10.481877537906158,10.973862367931892,False,False,False,False,0.2999992370605469,0.3641175101785101,0.5461762652677651,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2011/08/10,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2011-09-19,1898.HK,9.25,9.25,8.220000267028809,8.260000228881836,4.849664211273193,74142296,0.0,0.0,9.513497870112657,9.756950752958629,10.013152675818835,10.292343885061936,10.833969395700512,False,False,False,False,1.0299997329711914,0.3146667480468752,0.4720001220703128,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2011/08/10,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1898.HK
2017-07-25,1898.HK,4.130000114440918,4.130000114440918,3.900000095367432,3.910000085830689,2.558415412902832,64045519,0.0,0.0,3.971873677534322,3.871546734371091,3.785446892174869,3.798333425181152,3.829575331148368,False,False,True,False,0.2300000190734858,0.1074999719858169,0.1612499579787254,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2017/07/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2017-08-04,1898.HK,3.920000076293945,4.260000228881836,3.920000076293945,4.199999809265137,2.7481696605682373,104840226,0.0,0.0,3.962121764597251,3.905623372473628,3.8245049282310486,3.8170009284653994,3.8353403496536784,False,True,True,False,0.340000152587891,0.1300000190734861,0.1950000286102292,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2017/07/10,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2021-10-08,1898.HK,6.679999828338623,6.699999809265137,5.78000020980835,5.860000133514404,4.477035999298096,73032684,0.0,0.0,6.134713773585998,5.931272189545826,5.527251178230456,5.038644091830897,4.102160598001335,True,True,True,False,0.9199995994567872,0.3735713618142264,0.5603570427213396,6.349999904632568,5.650000095367432,5.269999980926514,-0.17,5.480000019073486,5.480000019073486,BY1-2021/09/23,True,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2021-10-12,2021-10-15,,,1898.HK
2021-10-22,1898.HK,5.570000171661377,5.650000095367432,5.320000171661377,5.360000133514404,4.09503698348999,43729000,0.0,0.0,5.754748328327215,5.81977659640166,5.586234955563772,5.144299631256843,4.204910329363035,False,False,False,False,0.3299999237060547,0.3393333117167155,0.5089999675750733,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2021/09/23,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2022-06-17,1898.HK,6.75,6.980000019073486,6.679999828338623,6.800000190734863,5.461076259613037,15240456,0.35249,0.0,7.417259490611425,7.246016420542344,6.769029659650237,6.196256144227348,5.3221464739607,True,True,True,False,0.3000001907348633,0.3116667005750868,0.4675000508626302,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/04/29,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1898.HK
2022-08-05,1898.HK,5.989999771118164,5.989999771118164,5.800000190734863,5.840000152587891,4.690100193023682,8071803,0.0,0.0,6.058336058854433,6.2258017691091965,6.394804041505832,6.248951838715195,5.561004239255153,False,False,False,False,0.1899995803833007,0.1899999730727251,0.2849999596090877,6.650000095367432,6.380000114440918,6.269999980926514,-0.06,5.800000190734863,5.800000190734863,CL1-2022/04/29,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,LL,LLHHHL,2022-08-15,2022-08-16,,,1898.HK
2009-03-20,0019.HK,49.29999923706055,49.29999923706055,48.0,48.0,20.63787841796875,2453198,0.0,0.0,48.25085017785182,47.720660670698464,48.612793042108535,52.4608099148998,64.65004929866703,False,False,False,False,1.2999992370605469,1.586666870117187,2.3800003051757805,55.0,51.70000076293945,50.45000076293945,-0.08,42.900001525878906,42.900001525878906,BY1-2009/03/04,False,False,True,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2009-03-24,2009-03-31,,,19.HK
2009-03-24,0019.HK,52.0,55.0,49.79999923706055,54.150001525878906,23.28211212158203,3681867,0.0,0.0,49.8960237232191,48.62743168597645,48.96132875824917,52.487255953537534,64.46717999036139,False,False,False,False,5.200000762939453,1.8800000508626296,3.76000010172526,50.45000076293945,59.29999923706055,59.5,0.18,42.900001525878906,42.900001525878906,TP1-2009/03/04,False,False,True,False,True,False,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2009-03-31,2009-04-06,,,19.HK
2009-04-03,0019.HK,56.09999847412109,57.900001525878906,54.79999923706055,55.84999847412109,24.013032913208008,3896824,0.0,0.0,53.09004490539927,51.24850492942853,50.23749420573762,52.65089124396147,63.79213995921207,False,False,True,False,3.10000228881836,2.33000005086263,4.66000010172526,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/03/04,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,19.HK
2009-05-04,0019.HK,60.84999847412109,67.8499984741211,60.84999847412109,65.75,28.26960182189941,5060971,0.0,0.0,58.87981023843947,56.84964302277705,54.17261699859709,54.21158076880637,62.98402523600976,False,False,True,False,7.000000000000007,2.3970594967112837,4.794118993422567,0.0,0.0,0.0,0.0,0.0,0.0,TP3-2009/03/04,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,19.HK
2011-01-10,0019.HK,129.89999389648438,130.0,127.9000015258789,129.39999389648438,59.370792388916016,2002295,0.0,0.0,130.09335641691018,127.65348936340862,123.08379974305132,115.92287251630344,103.55428677788944,True,True,True,False,2.0999984741210938,2.8249993324279794,5.649998664855959,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/12/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,19.HK
2011-02-08,0019.HK,120.0,120.6999969482422,116.0999984741211,117.5999984741211,53.956764221191406,4239863,0.0,0.0,122.08159892789308,123.99400694995192,123.54223296831933,118.5548417086119,106.49814059749568,False,False,False,False,4.599998474121108,2.06666692097982,4.13333384195964,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2010/12/22,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,19.HK
2024-10-08,0019.HK,70.0,70.25,64.75,65.05000305175781,61.73776245117188,3129378,0.0,0.0,66.78725698334198,65.78408116668135,65.92477068361576,66.09061235015338,64.16905471190242,False,False,False,False,5.5,1.4964283534458704,2.992856706891741,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/08/30,False,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,19.HK
2025-03-13,0019.HK,73.4000015258789,73.4000015258789,68.0,69.05000305175781,65.53408813476562,3520164,0.0,0.0,69.31088988078396,67.7644654655498,67.14788681246992,66.8628061338537,65.6350175275363,True,True,True,False,5.400001525878906,1.5199986775716137,3.0399973551432278,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/02/17,False,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,19.HK
2025-04-09,0019.HK,61.0,61.95000076293945,60.20000076293945,60.95000076293945,59.79328536987305,1963958,2.1,0.0,66.4654625206924,67.49493919728347,67.52618643598034,67.22087001765985,65.97080108807378,False,False,False,False,1.75,1.723332977294922,3.446665954589844,70.94999694824219,65.80000305175781,64.80000305175781,-0.09,63.0,60.20000076293945,CL2-2025/02/17,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,LL,LLLHHL,2025-05-12,2025-06-02,,,19.HK
2015-02-09,1913.HK,45.79999923706055,46.0,44.20000076293945,44.29999923706055,40.18121719360352,2043590,0.0,0.0,45.35333895585943,44.719713762050574,45.076033779172086,46.99181185387361,52.58832358061848,False,False,False,False,1.7999992370605469,1.1916669209798172,1.7875003814697257,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2015/01/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1913.HK
2015-02-27,1913.HK,48.0,48.0,46.400001525878906,46.650001525878906,42.31272506713867,1732274,0.0,0.0,44.865985889382856,44.4815813439194,44.723506432840885,46.36884657072928,51.80456451264787,False,False,False,False,1.5999984741210938,0.9884617145244892,1.4826925717867336,45.54999923706055,49.34999847412109,49.95000076293945,0.1,42.0,42.0,TP1-2015/01/08,False,False,True,False,True,False,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2015-03-03,2015-03-06,,,1913.HK
2015-03-18,1913.HK,50.45000076293945,52.0,50.04999923706055,51.25,46.48504638671875,1724961,0.0,0.0,48.57876480714375,47.267020342474495,46.18292987780018,46.80065281992848,51.44998984827314,False,False,True,False,1.950000762939453,1.0733332316080724,2.1466664632161447,49.54999923706055,51.84999847412109,51.900001525878906,0.05,45.54999923706055,42.400001525878906,TP2-2015/01/08,False,False,True,False,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2015-03-23,2015-03-24,,,1913.HK
2016-03-10,1913.HK,28.0,28.0,25.350000381469727,26.0,23.64176177978516,2678750,0.0,0.0,25.250274910885214,24.36430860522399,24.267978121694764,26.06475504556089,32.570780574339786,False,False,True,False,2.649999618530273,1.296428680419922,1.9446430206298837,27.350000381469727,23.700000762939453,23.25,-0.15,21.299999237060547,21.299999237060547,BY1-2016/02/26,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHLL,2016-03-23,2016-04-11,,,1913.HK
2016-05-25,1913.HK,26.0,26.89999961853028,25.64999961853028,26.64999961853028,24.232807159423828,169830,0.0,0.0,26.428891939295102,26.38120316413899,26.0270645596686,26.18313546359914,30.478302547328564,False,False,True,False,1.25,0.5035715103149406,0.755357265472411,0.0,0.0,0.0,0.0,0.0,0.0,TU1-2016/02/26,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,1913.HK
2011-08-19,1919.HK,3.3461530208587646,3.384614944458008,3.1923069953918457,3.2384610176086426,1.4559721946716309,35490910,0.0,0.0,3.3596627302651694,3.621151763892162,4.127826193405399,4.749444103257989,5.673166647518657,False,False,False,False,0.1923079490661621,0.1605129877726237,0.2407694816589356,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2011/08/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1919.HK
2011-09-01,1919.HK,3.4230759143829346,3.561537981033325,3.3461530208587646,3.3538460731506348,1.5078474283218384,34883529,0.0,0.0,3.2986239150791024,3.4250689440502944,3.8663165198950233,4.504091575036088,5.5054125347081335,False,False,False,False,0.2153849601745605,0.1753846645355224,0.2630769968032836,2.2384610176086426,2.49230694770813,2.5999999046325684,0.16,2.3153839111328125,2.3153839111328125,TP1-2011/08/10,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HH,HHLLLH,2011-09-26,2011-09-30,,,1919.HK
2011-09-12,1919.HK,2.9230759143829346,2.961538076400757,2.869230031967163,2.869230031967163,1.2899703979492188,16935919,0.0,0.0,3.089709497365516,3.244103310328857,3.666928860975396,4.314585395838055,5.3719988687842655,False,False,False,False,0.0923080444335937,0.1543589274088541,0.2315383911132811,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2011/08/10,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1919.HK
2011-10-20,1919.HK,2.9230759143829346,2.99230694770813,2.807692050933838,2.876923084259033,1.2934291362762451,24476920,0.0,0.0,2.900774422856342,2.836812062329164,3.074985392241972,3.68314935152502,4.887416505092338,False,False,False,False,0.184614896774292,0.1900451323565314,0.2850676985347972,3.615384101867676,3.107692003250122,2.761538028717041,-0.24,2.2461531162261963,2.153846025466919,BY1-2011/09/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,LL,LLHHLL,2011-10-28,2011-11-02,,,1919.HK
2011-10-28,1919.HK,3.4384610652923584,3.615384101867676,3.2384610176086426,3.2769229412078857,1.473264217376709,57398322,0.0,0.0,3.1632274689162365,3.015652326149304,3.113343708043,3.634366651544668,4.810673931622672,False,False,False,False,0.3769230842590332,0.2072397961336023,0.3108596942004035,2.761538028717041,3.200000047683716,3.253845930099488,0.18,2.561537981033325,2.153846025466919,TP1-2011/09/30,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,HH,HHLLLH,2011-11-02,2011-11-09,,,1919.HK
2012-07-09,1919.HK,2.8615379333496094,2.892307043075561,2.730768918991089,2.769229888916016,1.2450114488601685,19794483,0.0,0.0,2.7739172687485096,2.7759166154299235,2.9079727225353893,3.0989735868953234,3.610117046511981,False,False,False,False,0.1615381240844722,0.0941176554735969,0.1411764832103954,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/06/18,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1919.HK
2012-07-25,1919.HK,2.5384609699249268,2.5461530685424805,2.484615087509156,2.5076920986175537,1.1274272203445437,18497681,0.0,0.0,2.626981464457938,2.680656020314083,2.806475305993489,3.002164290094401,3.521988892074668,False,False,False,False,0.0615379810333247,0.0859726877773508,0.1289590316660263,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2012/06/18,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1919.HK
2020-06-12,1919.HK,1.638460993766785,1.6461529731750488,1.600000023841858,1.6153839826583862,0.7262566089630127,7242717,0.0,0.0,1.6565784692470795,1.6332655710879054,1.668318924973695,1.7971988530703096,2.044057407751757,False,False,False,False,0.0461529493331909,0.0423075556755065,0.0634613335132598,1.8461530208587649,1.715384006500244,1.7000000476837158,-0.08,1.4615379571914673,1.4615379571914673,BY1-2020/05/11,False,False,True,True,False,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2020-06-19,2020-06-23,,,1919.HK
2020-06-16,1919.HK,1.7692300081253052,1.7692300081253052,1.70769202709198,1.7230759859085083,0.7746737003326416,6088036,0.0,0.0,1.6808498017847615,1.6494271738017403,1.6731090615725324,1.794590980255086,2.0390841585008466,False,False,False,False,0.0615379810333251,0.0447113662958145,0.0670670494437217,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/05/11,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1919.HK
