index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2010-02-24,1361.HK,5.800000190734863,5.940000057220459,5.590000152587891,5.639999866485596,2.9175939559936523,14769500,0.0,0.0,5.785385219283776,5.611145548895502,5.252979875842239,4.836687409564106,5.08009833388803,False,True,True,False,0.3499999046325683,0.2129999796549479,0.3194999694824219,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2010/02/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1361.HK
2010-03-19,1361.HK,6.050000190734863,6.300000190734863,6.010000228881836,6.28000020980835,3.248668909072876,19678131,0.0,0.0,5.96425706437817,5.829858843715612,5.543217255437559,5.120494063440551,5.08009833388803,False,True,True,False,0.2899999618530273,0.2105263157894736,0.3157894736842105,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2010/02/02,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1361.HK
2019-12-23,1361.HK,1.3799999952316284,1.4199999570846558,1.3700000047683716,1.3899999856948853,1.1808900833129885,1371447,0.0,0.0,1.376463445164634,1.393550621776889,1.4549232892277046,1.4989965817410489,1.6253623776974175,False,False,False,False,0.0499999523162841,0.0581249892711639,0.0871874839067459,HL,HLLHLL,1.4600000381469729,2020-01-02,1.3799999952316284,2020-01-08,1.3600000143051147,-0.07,1.309999942779541,1.2799999713897705,BY1-2019/12/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1361.HK
2020-01-02,1361.HK,1.4600000381469729,1.4600000381469729,1.4199999570846558,1.4299999475479126,1.2148724794387815,400000,0.0,0.0,1.4044473212405628,1.402940820384609,1.4483300199449538,1.4913150184229995,1.6172359224411477,False,False,False,False,0.0400000810623171,0.0468749925494194,0.0703124888241291,LH,LHLLLH,1.3600000143051147,2020-01-08,1.399999976158142,2020-01-15,1.4500000476837158,0.07,1.309999942779541,1.2799999713897705,TP1-2019/12/02,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1361.HK
2020-01-30,1361.HK,1.2899999618530271,1.2999999523162842,1.2300000190734863,1.2300000190734863,1.044960379600525,796000,0.0,0.0,1.3503828517990992,1.3747192475134935,1.4109886885388043,1.4571169297012712,1.5853721157454068,False,False,False,False,0.0699999332427978,0.0489473719345896,0.0734210579018844,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2019/12/02,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1361.HK
2020-06-12,1368.HK,2.569999933242798,2.7100000381469727,2.559999942779541,2.700000047683716,2.062947988510132,4577199,0.0,0.0,2.707448798070457,2.709455588543239,2.7812162136137246,3.040246531499972,3.637240578036894,False,False,False,False,0.1500000953674316,0.0974999964237213,0.146249994635582,HL,HLLHHL,2.740000009536743,2020-06-17,2.630000114440918,2020-06-19,2.569999933242798,-0.06,2.4100000858306885,2.4100000858306885,BY1-2020/05/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2020-07-14,1368.HK,2.539999961853028,2.539999961853028,2.299999952316284,2.309999942779541,1.764966607093811,19008644,0.0,0.0,2.566405618904548,2.613061675123501,2.685747580276212,2.8993246593856834,3.4861921380828087,False,False,False,False,0.2400000095367436,0.1035294252283432,0.1552941378425148,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2020/05/27,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2020-08-19,1368.HK,2.5,2.509999990463257,2.400000095367432,2.450000047683716,1.8719342947006223,2183500,0.0,0.0,2.459460562296864,2.4412454431444903,2.503391684504788,2.695335742316958,3.2807054418057544,False,False,False,False,0.1099998950958247,0.0818750113248824,0.1228125169873237,HL,HLHHHL,2.640000104904175,2020-08-25,2.490000009536743,2020-08-27,2.4200000762939453,-0.08,2.259999990463257,2.259999990463257,BY1-2020/07/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2020-08-25,1368.HK,2.5899999141693115,2.640000104904175,2.539999961853028,2.619999885559082,2.001823663711548,5804070,0.0,0.0,2.504893137575998,2.469537602640792,2.5073788756999904,2.682541171134761,3.257002261372786,False,False,False,False,0.100000143051147,0.0786666711171467,0.1180000066757201,HH,HHHLHH,2.4200000762939453,2020-08-27,2.5799999237060547,2020-08-31,2.7699999809265137,0.14,2.259999990463257,2.259999990463257,TP1-2020/07/23,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2020-09-25,1368.HK,2.299999952316284,2.309999942779541,2.2300000190734863,2.25,1.7676018476486206,3380500,0.0,0.0,2.332261405131238,2.374287134070607,2.4309803128959246,2.5742177588937523,3.1119485676913445,False,False,False,False,0.0799999237060546,0.0777778360578748,0.1166667540868123,LL,LLHHHL,2.650000095367432,2020-10-08,2.509999990463257,2020-10-09,2.5,-0.06,2.2300000190734863,2.2300000190734863,CL2-2020/07/23,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1368.HK
2023-11-13,1368.HK,6.860000133514404,6.949999809265137,6.239999771118164,6.429999828338623,5.426220417022705,24390832,0.0,0.0,6.95312062142848,7.058515283355922,7.278349103616625,7.6331900404221615,8.431065085471605,False,False,False,False,0.7100000381469727,0.2666666348775228,0.3999999523162841,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/10/25,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2023-11-14,1368.HK,6.380000114440918,6.380000114440918,5.320000171661377,5.369999885559082,4.53169584274292,89773222,0.0,0.0,6.665280487634043,6.911687857460545,7.203511879379074,7.588374393791209,8.406674127703377,False,False,False,False,1.059999942779541,0.3133332888285319,0.4699999332427979,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/10/25,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2024-10-16,1368.HK,5.650000095367432,5.800000190734863,5.579999923706055,5.730000019073486,5.570587158203125,13707557,0.0,0.0,5.932213625893075,5.640301078844117,5.284225947393892,5.11418575392557,5.489027002101634,False,True,True,False,0.2200002670288086,0.3333333651224772,0.5000000476837158,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/09/13,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1368.HK
2024-12-30,1368.HK,5.710000038146973,5.78000020980835,5.639999866485596,5.760000228881836,5.599752902984619,12035494,0.0,0.0,5.732739891591725,5.641637373688496,5.536097372264189,5.394971025477831,5.510191217612456,False,True,True,False,0.1400003433227539,0.1619999567667643,0.2429999351501464,LH,LHLLLH,5.369999885559082,2025-01-06,5.599999904632568,2025-01-09,5.739999771118164,0.07,5.389999866485596,5.25,TU1-2024/09/13,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,1368.HK
2007-11-02,1385.HK,1.2699999809265137,1.2899999618530271,1.2400000095367432,1.2899999618530271,1.080896019935608,808000,0.0,0.0,1.279519550935666,1.2542231491915266,1.187172884094718,1.0855852963777664,0.8722099049417189,True,True,True,False,0.0499999523162839,0.0649999827146529,0.0974999740719794,HL,HLLHHL,1.3700000047683716,2007-11-05,1.309999942779541,2007-11-06,1.2699999809265137,-0.07,1.1100000143051147,1.1100000143051147,BY1-2007/10/16,True,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2007-11-07,1385.HK,1.3200000524520874,1.4500000476837158,1.3200000524520874,1.3700000047683716,1.1479283571243286,3566000,0.0,0.0,1.3029975467555472,1.2720375188933728,1.2030547990644584,1.0996524758379769,0.8829915113781535,True,True,True,False,0.1299999952316284,0.0657142826489039,0.0985714239733558,HH,HHLLLH,1.1200000047683716,2007-11-20,1.1799999475479126,2007-11-21,1.2599999904632568,0.12,1.159999966621399,1.1100000143051147,TP1-2007/10/16,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2007-12-13,1385.HK,1.1100000143051147,1.1100000143051147,1.100000023841858,1.100000023841858,0.9216942191123962,712000,0.0,0.0,1.1438372178567195,1.173843717283015,1.187339683177889,1.134538286318503,0.9406596701963044,False,False,False,False,0.0099999904632568,0.0333333545260959,0.0500000317891439,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2007/10/16,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1385.HK
2011-03-15,1385.HK,4.300000190734863,4.300000190734863,4.010000228881836,4.050000190734863,3.70037055015564,484200,0.0,0.0,4.158190411207381,4.147315693281175,4.12462377349534,3.948853752388275,3.3144125495793504,True,True,True,False,0.2899999618530273,0.1100000143051147,0.1650000214576721,LH,LHLLLH,3.829999923706055,2011-03-17,4.269999980926514,2011-03-18,4.269999980926514,0.11,3.7799999713897705,3.7799999713897705,TP1-2011/03/01,False,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2011-04-11,1385.HK,3.7200000286102295,3.799999952316284,3.650000095367432,3.700000047683716,3.3805854320526123,980000,0.0,0.0,3.899050589346579,3.990450308935369,4.052277936567932,3.963001829141814,3.4067143611070394,False,False,False,False,0.1499998569488521,0.1058332721392314,0.1587499082088471,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2011/03/01,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1385.HK
2014-08-29,1385.HK,7.0,7.460000038146973,6.800000190734863,7.420000076293945,7.252811908721924,1378000,0.0,0.0,7.51066237364139,7.429544041539968,7.521931127811468,7.801137680871093,7.585013434781956,False,False,False,False,0.6599998474121094,0.200714247567313,0.3010713713509696,LL,LLLHHL,7.639999866485596,2014-09-01,6.949999809265137,2014-09-08,6.889999866485596,-0.1,6.679999828338623,6.550000190734863,BY1-2014/07/24,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2014-09-25,1385.HK,7.679999828338623,7.940000057220459,7.679999828338623,7.860000133514404,7.682898044586182,614000,0.0,0.0,7.442072130843366,7.3422297092333055,7.390700515956828,7.6334052305054465,7.53807530453146,False,False,False,False,0.2600002288818359,0.215624988079071,0.3234374821186065,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2014/07/24,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2020-05-18,1385.HK,6.199999809265137,6.199999809265137,5.710000038146973,5.869999885559082,5.737736701965332,724000,0.0,0.0,5.910202920741888,5.744198303049799,5.664047778139414,5.835832284374537,6.619099380074366,False,False,True,False,0.489999771118164,0.2079999923706054,0.3119999885559081,LL,LLLHLL,6.070000171661377,2020-05-19,5.130000114440918,2020-06-04,5.079999923706055,-0.16,5.079999923706055,5.079999923706055,BY1-2020/04/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2020-06-18,1385.HK,6.059999942779541,6.539999961853027,6.059999942779541,6.409999847412109,6.26556921005249,3020000,0.0,0.0,5.790644108697958,5.64376801379806,5.605172002431603,5.729353830530045,6.437335941243194,False,False,True,False,0.4800000190734863,0.1892858232770647,0.2839287349155971,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2020/04/23,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2020-06-19,1385.HK,6.579999923706055,7.090000152587891,6.369999885559082,6.369999885559082,6.226470470428467,6290000,0.0,0.0,5.895981522672708,5.7069186113424974,5.635165252750328,5.74203989102567,6.436799398966826,False,False,True,False,0.7200002670288086,0.1823077935438889,0.2734616903158334,HH,HHHLHH,6.400000095367432,2020-06-22,8.859999656677246,2020-06-29,9.710000038146973,0.52,5.079999923706055,5.079999923706055,TP2-2020/04/23,False,True,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2020-06-26,1385.HK,7.480000019073486,9.31999969482422,7.420000076293945,9.25,9.04157829284668,9962000,0.0,0.0,6.968865176399181,6.325050802279566,5.938266895783189,5.8899742562030255,6.47516250587282,False,True,True,False,1.8999996185302752,0.2778572354997907,0.4167858532496861,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2020/04/23,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1385.HK
2009-12-11,0014.HK,23.600000381469727,23.950000762939453,22.89999961853028,23.100000381469727,11.31760311126709,1164375,0.0,0.0,23.45301135335066,23.168078959424456,22.43034756781153,21.16836944232376,19.180299906664786,True,True,True,False,1.050001144409176,0.6843748092651367,1.026562213897705,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/11/19,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,14.HK
2010-01-21,0014.HK,21.0,21.25,20.75,20.799999237060547,10.190739631652832,909000,0.0,0.0,21.72389418282301,22.057127486827497,22.192104851698936,21.562739841768813,19.755068991714843,False,False,False,False,0.5,0.4066665649414062,0.6099998474121093,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2009/11/19,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,14.HK
2025-09-25,0014.HK,15.859999656677246,15.869999885559082,15.380000114440918,15.5,15.5,3658461,0.0,0.0,15.896508166178863,15.76180041731222,15.399887520037073,14.759129266100464,13.895491931719809,True,True,True,False,0.489999771118164,0.3056247234344477,0.4584370851516715,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/08/25,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,14.HK
2025-11-11,0014.HK,16.579999923706055,16.959999084472656,16.559999465942383,16.93000030517578,16.93000030517578,2793961,0.0,0.0,16.34582112663431,16.16244380491118,15.887832479762746,15.346748808986884,14.353102792423313,True,True,True,False,0.3999996185302734,0.3149999380111695,0.4724999070167543,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/08/25,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,14.HK
2025-11-12,0014.HK,17.0,18.21999931335449,16.8799991607666,17.8799991607666,17.8799991607666,6941352,0.0,0.0,16.624762587385636,16.311796444550783,15.965956663331523,15.396912182289451,14.38120555233043,True,True,True,False,1.340000152587887,0.3093332926432292,0.4639999389648437,HH,HHHLLH,17.420000076293945,2025-11-18,17.709999084472656,2025-11-20,17.989999771118164,0.03,15.760000228881836,15.550000190734863,TP2-2025/08/25,True,True,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,14.HK
2025-12-11,0014.HK,18.420000076293945,18.64999961853028,18.3700008392334,18.5,18.5,1184758,0.0,0.0,18.02007692643325,17.701180240009098,17.062687533622846,16.247930020212728,14.92047700984508,True,True,True,False,0.2799987792968785,0.3526666005452478,0.5289999008178717,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2025/08/25,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,14.HK
2023-06-21,1405.HK,46.84999847412109,46.84999847412109,44.59999847412109,46.5,46.5,10400,0.0,0.0,47.124393812374,47.42286561223149,48.320913830620114,48.63192001501405,54.66374959290219,False,False,False,False,2.25,1.4892861502511163,2.233929225376675,HL,HLHHHL,55.5,2023-07-04,53.5,2023-07-10,53.09999847412109,-0.04,44.59999847412109,43.5,BY1-2023/05/29,False,False,True,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2023-06-27,1405.HK,47.79999923706055,50.09999847412109,47.75,49.150001525878906,49.150001525878906,12800,0.0,0.0,47.42185103917471,47.4848328642367,48.24346598723759,48.63192001501405,54.66374959290219,False,False,False,False,2.349998474121086,1.2038462712214544,1.8057694068321812,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2023/05/29,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2023-06-29,1405.HK,51.20000076293945,52.0,51.20000076293945,51.650001525878906,51.650001525878906,16800,0.0,0.0,48.74520657196948,48.138017821182856,48.48656752807891,48.63192001501405,54.66374959290219,False,False,False,False,0.7999992370605469,1.2535713740757528,2.5071427481515056,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2023/05/29,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2023-07-04,1405.HK,53.400001525878906,55.5,53.400001525878906,55.04999923706055,55.04999923706055,10700,0.0,0.0,50.5839813471957,49.1568353272842,48.92908447006297,48.63192001501405,54.66374959290219,False,False,True,False,2.0999984741210938,1.3071428026471814,2.614285605294363,HH,HHHLHH,53.09999847412109,2023-07-10,54.70000076293945,2023-07-13,55.84999847412109,0.05,44.59999847412109,44.59999847412109,TP3-2023/05/29,False,False,True,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2024-10-16,1405.HK,75.19999694824219,75.30000305175781,69.19999694824219,74.55000305175781,74.55000305175781,24000,0.0,0.0,75.85615367494188,73.61158831229423,70.33042310769261,66.92041718901832,61.6970968404728,True,True,True,False,6.100006103515625,3.531249761581421,7.062499523162842,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/09/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2024-11-15,1405.HK,75.05000305175781,82.30000305175781,73.75,77.5,77.5,350500,0.0,0.0,72.09123373212678,70.49823599084023,69.52658803449276,67.5061467353529,62.76976638084742,True,True,True,False,8.550003051757812,2.356666310628256,4.713332621256511,HH,HHHLLH,70.0,2024-11-25,79.0,2024-11-27,80.0999984741211,0.14,62.150001525878906,62.150001525878906,TP1-2024/09/02,True,True,True,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2024-12-12,1405.HK,82.19999694824219,91.5999984741211,80.5999984741211,85.0,85.0,1845169,0.0,0.0,79.91775067860631,77.23713708333162,73.98314327462394,70.6884870123238,64.82938186718611,True,True,True,False,11.0,3.43846189058744,6.87692378117488,HH,HHLLLH,69.69999694824219,2025-01-13,80.19999694824219,2025-01-21,82.9000015258789,0.19,71.0,71.0,TP2-2024/09/02,True,True,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1405.HK
2016-02-23,1415.HK,2.5999999046325684,2.609999895095825,2.400000095367432,2.5299999713897705,1.4494664669036863,6871000,0.0,0.0,2.461083223533728,2.4541466023039096,2.771495710340032,3.293429003067473,3.758288408660288,False,False,False,False,0.2099997997283931,0.1256249696016309,0.1884374544024464,HL,HLHHHL,2.930000066757202,2016-03-03,2.720000028610229,2016-03-08,2.609999895095825,-0.11,2.0999999046325684,2.0999999046325684,BY1-2016/02/05,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2016-03-02,1415.HK,2.720000028610229,2.859999895095825,2.6700000762939453,2.8499999046325684,1.6327983140945437,3309000,0.0,0.0,2.5824225810171093,2.520011913871144,2.734886185286248,3.21453640703804,3.758288408660288,False,False,False,False,0.1899998188018798,0.0985714367457797,0.1478571551186696,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2016/02/05,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2016-03-17,1415.HK,2.819999933242798,3.069999933242798,2.819999933242798,2.950000047683716,1.6900893449783323,10180557,0.0,0.0,2.744449339248708,2.6673245199928126,2.740020936248061,3.1224409162690328,3.758288408660288,False,False,False,False,0.25,0.1187499612569809,0.1781249418854713,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2016/02/05,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2016-04-07,1415.HK,3.309999942779541,3.740000009536743,3.309999942779541,3.660000085830689,2.0968565940856934,12696000,0.0,0.0,3.224444859529547,3.0375663528377017,2.9169317321679977,3.138230151461856,3.758288408660288,False,False,True,False,0.4300000667572021,0.1637499779462813,0.245624966919422,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2016/02/05,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2018-06-12,1415.HK,2.049999952316284,2.059999942779541,2.0,2.009999990463257,1.2323505878448486,2888000,0.0,0.0,1.983582584555395,1.93970292373226,1.9967726578746547,2.2021582568001814,2.548855141304081,False,False,False,False,0.059999942779541,0.0586666663487753,0.0879999995231629,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/05/29,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2018-06-19,1415.HK,1.820000052452088,1.820000052452088,1.6699999570846558,1.690000057220459,1.0361555814743042,10999000,0.0,0.0,1.913817740835756,1.9183831049002869,1.97884860478954,2.1772188558786816,2.5277627326221097,False,False,False,False,0.1500000953674318,0.0693333307902019,0.1039999961853028,LL,LLLHLL,1.7799999713897705,2018-06-20,1.590000033378601,2018-07-05,1.559999942779541,-0.12,1.6699999570846558,1.6699999570846558,CL1-2018/05/29,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2021-08-13,1415.HK,4.679999828338623,5.070000171661377,4.360000133514404,4.909999847412109,4.909999847412109,6974000,0.0,0.0,4.914636985688311,4.8203996354583865,4.7797067762236525,4.792334686968143,4.431301258189999,False,False,True,False,0.7100000381469727,0.2666666666666666,0.4,HL,HLLHHL,5.369999885559082,2021-08-19,5.190000057220459,2021-08-20,4.889999866485596,-0.09,4.070000171661377,4.070000171661377,BY1-2021/07/29,True,True,True,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2021-08-25,1415.HK,5.429999828338623,5.78000020980835,5.329999923706055,5.730000019073486,5.730000019073486,10099000,0.0,0.0,5.236757343497457,5.045969674453616,4.902253992338356,4.854898356381562,4.479479913126102,True,True,True,False,0.4500002861022949,0.2871428557804653,0.4307142836706979,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2021/07/29,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2021-08-30,1415.HK,5.849999904632568,6.150000095367432,5.71999979019165,6.059999942779541,6.059999942779541,6621000,0.0,0.0,5.510921192906387,5.231620383358638,5.005365359246435,4.910540183607165,4.510988141438487,True,True,True,False,0.4300003051757812,0.3328572000776018,0.4992858001164028,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2021/07/29,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2023-09-13,1415.HK,14.920000076293944,15.0,13.960000038146973,14.15999984741211,14.15999984741211,4682000,0.0,0.0,14.750582558168244,14.624840833425235,14.766576788812513,15.086953198945032,14.340516990258664,False,False,False,False,1.0399999618530271,0.6611765132230872,0.9917647698346308,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/07/31,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2023-09-22,1415.HK,14.600000381469728,16.5,14.600000381469728,16.280000686645508,16.280000686645508,7211600,0.0,0.0,14.97632415421766,14.774962737129629,14.798512579877066,15.059899736497515,14.369332154907962,False,False,False,False,1.899999618530272,0.634666697184245,0.9520000457763674,HH,HHHLHH,14.420000076293944,2023-10-05,17.860000610351562,2023-10-12,17.979999542236328,0.25,13.84000015258789,13.84000015258789,TP1-2023/07/31,False,False,True,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2023-10-12,1415.HK,17.3799991607666,17.979999542236328,17.079999923706055,17.860000610351562,17.860000610351562,7263000,0.0,0.0,15.99881337323005,15.53848430854233,15.20744069115934,15.226051587364092,14.508122095943984,False,False,True,False,0.8999996185302734,0.6414285387311659,0.9621428080967488,HH,HHHLHH,15.739999771118164,2023-10-18,19.39999961853028,2023-10-30,19.57999992370605,0.24,14.420000076293944,14.140000343322754,TP2-2023/07/31,True,True,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2023-10-30,1415.HK,18.0,19.57999992370605,18.0,19.39999961853028,19.39999961853028,6052369,0.0,0.0,17.73258332537596,16.909830077098984,16.059226718612944,15.687012689277276,14.763270588008789,True,True,True,False,1.5799999237060511,0.8350002765655513,1.252500414848327,HH,HHHLHH,17.84000015258789,2023-11-03,19.31999969482422,2023-11-06,19.979999542236328,0.12,15.739999771118164,14.420000076293944,TP3-2023/07/31,True,True,True,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1415.HK
2000-12-20,0142.HK,2.04129695892334,2.04129695892334,1.948511004447937,1.948511004447937,0.9662638306617736,3776420,0.0,0.0,2.0181572418977223,1.9635891881341223,1.9674267007897523,2.1482482425088976,2.8319061903967038,False,False,False,False,0.0927859544754028,0.0924963876605034,0.1387445814907551,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2000/11/24,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,142.HK
2001-01-09,0142.HK,2.1804769039154053,2.296459913253784,2.1572799682617188,2.296459913253784,1.138811707496643,14151072,0.0,0.0,2.1007028542615758,2.035012948291026,2.0004570129816384,2.129610557409204,2.8319061903967038,False,False,True,False,0.1391799449920654,0.1058344468474388,0.1587516702711582,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2000/11/24,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,142.HK
2001-02-05,0142.HK,2.5284249782562256,2.690800905227661,2.482032060623169,2.5284249782562256,1.253842830657959,25318069,0.0,0.0,2.28673963852846,2.175636856455048,2.0857496560546327,2.1397465721132742,2.767394719730401,False,False,True,False,0.2087688446044922,0.1379422108332316,0.2069133162498474,HH,HHHLLH,2.3196558952331543,2001-02-08,2.36604905128479,2001-02-13,2.551621913909912,0.1,1.6608740091323853,1.6608740091323853,TP2-2000/11/24,False,False,True,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,142.HK
2001-06-15,0142.HK,1.7629389762878418,1.8371679782867432,1.7351030111312866,1.7814960479736328,0.8841056227684021,14026041,0.0,0.0,1.6798886146791798,1.6303932917784687,1.6715060061520364,1.79561969958823,2.27233206682274,False,False,False,False,0.1020649671554565,0.0603112652897835,0.0904668979346752,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2001/05/25,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,,,,,,,142.HK
2001-07-19,0142.HK,1.4381870031356812,1.447464942932129,1.391793966293335,1.410351037979126,0.6999170780181885,3286067,0.0,0.0,1.529092617223461,1.5745078905721877,1.623436352938409,1.7271716223228015,2.1685962756944197,False,False,False,False,0.0556709766387939,0.060001786549886,0.0900026798248291,LL,LLLHLL,1.5680869817733765,2001-08-01,1.2062209844589231,2001-08-10,1.1691060066223145,-0.25,1.391793966293335,1.391793966293335,CL1-2001/05/25,False,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,142.HK
