Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,classification,PATTERN,LLDate,HHDate
2025-03-31,1913.HK,56.900001525878906,56.900001525878906,52.25,54.150001525878906,52.53810501098633,1634452,0.0,0.0,54.548508777811215,57.011921324984016,58.96518830910262,58.649517916657096,56.25594332034072,False,False,0.0,0.0,0.0,0.0,CL2-2024/11/21,False,False,False,False,True,False,0.0,,,,
2009-08-17,1898.HK,10.460000038146973,10.460000038146973,9.800000190734863,9.949999809265137,5.671521663665772,40396213,0.0,0.0,6.054750318054478,5.9572057005196735,5.59573086789093,5.096765809616278,5.0879637378681615,True,True,0.0,0.0,0.0,0.0,BY1-2009/06/26,True,False,False,False,False,False,0.0,,,,
2009-09-17,1898.HK,11.199999809265137,11.699999809265137,11.199999809265137,11.31999969482422,6.4524245262146,74604453,0.0,0.0,6.0932460813401335,5.99490474060906,5.808415862425395,5.403790903963205,5.227427169804333,True,True,0.0,0.0,0.0,0.0,TP1-2009/06/26,False,True,False,False,False,False,0.0,,,,
2009-11-09,1898.HK,12.600000381469728,13.15999984741211,12.5,12.979999542236328,7.398627281188965,90621445,0.0,0.0,6.695237158822178,6.443314478283504,6.1909994884043975,5.833616888863256,5.470782221843076,True,True,0.0,0.0,0.0,0.0,TP2-2009/06/26,False,False,True,False,False,False,0.0,,,,
2014-10-16,1898.HK,4.659999847412109,4.730000019073486,4.610000133514404,4.619999885559082,2.968907356262207,22229000,0.0,0.0,3.0007241953295223,2.9912167326747503,2.9737983379269104,2.916125573304168,2.954090209924909,False,True,0.0,0.0,0.0,0.0,BY1-2014/09/25,True,False,False,False,False,False,0.0,,,,
2014-11-12,1898.HK,4.690000057220459,4.869999885559082,4.690000057220459,4.840000152587891,3.1102840900421143,21426601,0.0,0.0,3.0363453705534877,3.0113311341830338,2.989873238955471,2.942455605577682,2.9601007011442912,False,True,0.0,0.0,0.0,0.0,TP1-2014/09/25,False,True,False,False,False,False,0.0,,,,
2014-12-03,1898.HK,4.940000057220459,5.130000114440918,4.940000057220459,5.03000020980835,3.23238205909729,61976822,0.0,0.0,3.125102043309928,3.086467022100696,3.041758593455232,2.983886097042975,2.976021056870108,True,True,0.0,0.0,0.0,0.0,TP2-2014/09/25,False,False,True,False,False,False,0.0,,,,
2018-09-05,1898.HK,3.25,3.2699999809265137,3.180000066757202,3.190000057220459,2.1304821968078613,6735600,0.0,0.0,2.1821294299014813,2.169874648574774,2.1646163216737717,2.1902113961007883,2.276480058325845,False,True,0.0,0.0,0.0,0.0,BY1-2018/08/09,True,False,False,False,False,False,0.0,,,,
2018-10-03,1898.HK,3.400000095367432,3.400000095367432,3.3299999237060547,3.369999885559082,2.2506978511810303,9010842,0.0,0.0,2.1983201429909767,2.1756932191651868,2.165321493342925,2.181594715280593,2.260751950944488,False,True,0.0,0.0,0.0,0.0,TP1-2018/08/09,False,True,False,False,False,False,0.0,,,,
2018-10-26,1898.HK,3.5,3.5799999237060547,3.4600000381469727,3.5799999237060547,2.390948534011841,29573000,0.0,0.0,2.2841715542411527,2.2469430635941894,2.210883303341449,2.202945983004093,2.260475862121189,False,True,0.0,0.0,0.0,0.0,TP2-2018/08/09,False,False,True,False,False,False,0.0,,,,
2020-07-15,1898.HK,2.0,2.0299999713897705,1.950000047683716,1.9600000381469729,1.4497292041778564,12437000,0.0,0.0,1.4716365072185718,1.4339054624972818,1.4218403922882166,1.507755861945182,1.7454618602219911,False,True,0.0,0.0,0.0,0.0,BY1-2020/06/09,True,False,False,False,False,False,0.0,,,,
2021-10-15,1898.HK,5.610000133514404,5.800000190734863,5.269999980926514,5.650000095367432,4.316596508026123,120278225,0.0,0.0,4.618508800208485,4.534879036984782,4.258426749216088,3.880287961846455,3.1269120237444863,True,True,4.369999885559082,3.920000076293945,3.920000076293945,4.059999942779541,BY1-2021/08/16,True,False,False,False,False,False,0.0,LL,LLLHLL,2021-11-25,2021-11-30
2021-11-18,1898.HK,4.230000019073486,4.329999923706055,4.119999885559082,4.150000095367432,3.170597076416016,23975864,0.0,0.0,3.3540217345581484,3.604098868257256,3.848442628521704,3.78995584600768,3.2225211994473555,False,False,0.0,0.0,0.0,0.0,CL1-2021/08/16,False,False,False,True,False,False,0.0,,,,
2022-02-25,1898.HK,4.980000019073486,5.03000020980835,4.599999904632568,4.679999828338623,3.57551646232605,42943084,0.0,0.0,3.8060213313409927,3.765686399955957,3.699724044988285,3.67605201243283,3.375594747919751,True,True,5.900000095367432,4.179999828338623,4.110000133514404,4.599999904632568,BY1-2022/01/24,True,False,False,False,False,False,0.0,HL,HLHHLL,2022-03-07,2022-03-15
2022-03-03,1898.HK,5.130000114440918,5.559999942779541,5.130000114440918,5.550000190734863,4.240196228027344,61817084,0.0,0.0,3.8940881953259856,3.819549669182391,3.733998857794045,3.695370367518452,3.3928913072207405,True,True,0.0,0.0,0.0,0.0,TP1-2022/01/24,False,True,False,False,False,False,0.0,,,,
2022-03-04,1898.HK,5.630000114440918,5.699999809265137,5.409999847412109,5.579999923706055,4.263115882873535,46432485,0.0,0.0,3.961184138516449,3.858120644285969,3.754748545052064,3.7066128529710274,3.399825367584508,True,True,0.0,0.0,0.0,0.0,TP2-2022/01/24,False,False,True,False,False,False,0.0,,,,
2022-06-20,1898.HK,6.699999809265137,6.699999809265137,6.21999979019165,6.340000152587891,5.091650009155273,29993902,0.0,0.0,5.601764326233773,5.518426233845209,5.178417161376678,4.745805952478488,4.065495733997879,True,True,0.0,0.0,0.0,0.0,BY1-2022/04/29,True,False,False,False,False,False,0.0,,,,
2022-08-02,1898.HK,5.929999828338623,6.019999980926514,5.860000133514404,5.949999809265137,4.778440952301025,11558763,0.0,0.0,4.955629022164589,5.059909690275086,5.109865563761564,4.9067090982340265,4.289541173289469,False,False,0.0,0.0,0.0,0.0,CL1-2022/04/29,False,False,False,True,False,False,0.0,,,,
2023-05-29,1898.HK,6.489999771118164,6.489999771118164,6.25,6.269999980926514,5.035433292388916,33009000,0.0,0.0,5.403908709145829,5.395896476522493,5.278942990231308,5.216486039867386,5.052563585804836,True,True,0.0,0.0,0.0,0.0,BY1-2023/04/03,True,False,False,False,False,False,0.0,,,,
2023-06-20,1898.HK,5.949999809265137,5.949999809265137,5.699999809265137,5.710000038146973,4.943774700164795,12376000,0.0,0.0,5.074394242146698,5.137977979665171,5.172219517351421,5.170771304416513,5.051903962432775,False,False,0.0,0.0,0.0,0.0,CL1-2023/04/03,False,False,False,True,False,False,0.0,,,,
2013-12-17,1888.HK,3.150000095367432,3.309999942779541,3.150000095367432,3.289999961853028,1.2344472408294678,8020500,0.0,0.0,1.2185950817202391,1.2180520536208288,1.2101708310842818,1.2019095354906744,1.2140226578328803,False,True,0.0,0.0,0.0,0.0,TP1-2013/11/07,True,True,False,False,False,False,0.0,,,,
2014-01-23,1888.HK,3.130000114440918,3.130000114440918,3.009999990463257,3.0299999713897705,1.1368917226791382,2404910,0.0,0.0,1.1659152218520692,1.1796740838328257,1.1914663507740562,1.194243420691132,1.2085887620268898,False,False,0.0,0.0,0.0,0.0,CL2-2013/11/07,False,False,False,False,True,False,0.0,,,,
2021-12-07,1888.HK,13.359999656677246,13.619999885559082,12.880000114440918,13.119999885559082,10.485562324523926,5356598,0.3,0.0,10.72993450485917,10.570569358892662,10.532351479741353,10.885706620772986,10.618723284659282,False,True,0.0,0.0,0.0,0.0,BY1-2021/11/02,True,False,False,False,False,False,0.0,,,,
2024-10-15,1888.HK,7.260000228881836,7.260000228881836,6.670000076293945,6.760000228881836,6.31696081161499,11745000,0.0,0.0,6.812808430447555,6.592469021438924,6.486183866514773,6.51773682843119,6.493913010340805,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/19,True,False,False,False,False,False,0.0,,,,
2010-07-19,1882.HK,5.860000133514404,5.860000133514404,5.570000171661377,5.690000057220459,3.5973989963531494,936000,0.0,0.0,3.629637318733359,3.5806049966422706,3.5425938295371777,3.356991096912405,2.774619155857206,True,True,6.050000190734863,5.460000038146973,5.420000076293945,5.570000171661377,BY1-2010/06/22,True,False,False,False,False,False,0.0,HL,HLLHLL,2010-08-02,2010-08-17
2010-08-26,1882.HK,6.150000095367432,6.449999809265137,6.099999904632568,6.349999904632568,4.014672756195068,4743000,0.0,0.0,3.7508487042421774,3.7020817265566,3.6491054860630823,3.503095857400863,2.9596005683283884,True,True,0.0,0.0,0.0,0.0,TP1-2010/06/22,False,True,False,False,False,False,0.0,,,,
2010-09-22,1882.HK,6.730000019073486,7.059999942779541,6.440000057220459,6.940000057220459,4.49401330947876,12803574,0.0,0.0,4.0324365258442585,3.940235607009066,3.821916946880205,3.649952647910452,3.101266747593267,True,True,0.0,0.0,0.0,0.0,TP2-2010/06/22,False,False,True,False,False,False,0.0,,,,
2011-01-24,1882.HK,8.890000343322754,8.899999618530273,8.699999809265137,8.789999961853027,5.691985130310059,1226000,0.0,0.0,5.774576997031482,5.696385674676996,5.514184643090385,5.14805980813425,4.243681835772647,True,True,0.0,0.0,0.0,0.0,BY1-2010/12/21,True,False,False,False,False,False,0.0,,,,
2011-03-14,1882.HK,9.029999732971191,9.350000381469728,8.960000038146973,9.239999771118164,5.983383655548096,2051500,0.0,0.0,5.746144319096644,5.699310747316913,5.636647396492864,5.403493070249798,4.575770848363827,True,True,8.420000076293945,10.079999923706056,10.220000267028809,8.210000038146973,TP1-2010/12/21,False,True,False,False,False,False,0.0,HH,HHHLHH,2011-03-16,2011-03-25
2011-03-25,1882.HK,9.40999984741211,10.220000267028809,9.40999984741211,10.079999923706056,6.5273284912109375,5664000,0.0,0.0,5.966993086604589,5.835927642280708,5.720429390716796,5.485676485703058,4.667464780615493,True,True,11.779999732971191,11.100000381469728,9.970000267028809,9.029999732971191,TP2-2010/12/21,False,False,True,False,False,False,0.0,HH,HHHHHL,2011-04-14,2011-04-20
2012-02-03,1882.HK,7.420000076293945,7.820000171661377,7.179999828338623,7.699999809265137,5.179269313812256,3405000,0.0,0.0,5.154197264650537,4.966265602566563,4.7791248018148265,4.8144652278303175,5.012134311654695,False,True,8.4399995803833,8.279999732971191,8.930000305175781,7.179999828338623,BY1-2012/01/05,True,False,False,False,False,False,0.0,HL,HLLHHH,2012-02-09,2012-02-24
2012-02-24,1882.HK,8.930000305175781,8.930000305175781,8.199999809265137,8.279999732971191,5.569396495819092,1584000,0.0,0.0,5.375347803303866,5.2471062134556,5.023912160479592,4.943672113605881,5.045568867740851,False,True,8.789999961853027,9.3100004196167,9.899999618530272,7.929999828338623,TP1-2012/01/05,False,True,False,False,False,False,0.0,HH,HHHLHH,2012-03-20,2012-03-21
2012-03-21,1882.HK,9.899999618530272,9.899999618530272,9.300000190734863,9.3100004196167,6.262207508087158,7239000,0.0,0.0,6.148272288103346,5.889400065918196,5.500508257060383,5.236086844750173,5.159132605456389,True,True,8.220000267028809,8.989999771118164,9.09000015258789,8.239999771118164,TP2-2012/01/05,False,False,True,False,False,False,0.0,HH,HHLLLH,2012-04-12,2012-04-18
2016-07-06,1882.HK,12.960000038146973,13.100000381469728,12.579999923706056,12.739999771118164,9.50996208190918,1155037,0.0,0.0,9.762476179690584,9.66509712719572,9.47922418771217,9.26760487421724,9.575469261669255,False,True,0.0,0.0,0.0,0.0,BY1-2016/06/21,True,False,False,False,False,False,0.0,,,,
2016-07-15,1882.HK,13.979999542236328,13.979999542236328,11.960000038146973,13.15999984741211,9.82347583770752,1690858,0.0,0.0,9.661236522187629,9.64207568798659,9.511511907939482,9.31229756203796,9.577279451906998,False,True,12.0,13.4399995803833,13.880000114440918,11.960000038146973,CL1-2016/06/21,False,False,False,True,False,False,0.0,-H,-HHLLH,2016-07-26,2016-08-03
2017-05-05,1882.HK,18.959999084472656,19.0,18.65999984741211,18.89999961853028,14.414857864379885,850000,0.0,0.0,14.509008818847246,14.28723588215615,13.764767774590045,13.089476838458104,11.94365958166252,True,True,0.0,0.0,0.0,0.0,BY1-2017/04/07,True,False,False,False,False,False,0.0,,,,
2017-05-11,1882.HK,19.239999771118164,20.100000381469727,18.68000030517578,19.15999984741211,14.613160133361816,1855000,0.0,0.0,14.526954449820462,14.361496635088724,13.877277162164798,13.199742657912594,12.02487428514618,True,True,17.299999237060547,18.299999237060547,19.18000030517578,18.26000022888184,TP1-2017/04/07,False,True,False,False,False,False,0.0,HH,HHLLLH,2017-05-19,2017-05-23
2017-05-19,1882.HK,18.420000076293945,18.739999771118164,17.299999237060547,17.920000076293945,13.667421340942385,2091426,0.0,0.0,14.169264214961116,14.23257357624551,13.919042971085236,13.299282556133836,12.121384812336954,False,False,19.18000030517578,18.299999237060547,17.799999237060547,17.299999237060547,CL2-2017/04/07,False,False,False,False,True,False,0.0,LL,LLLHHL,2017-05-23,2017-06-01
2017-11-16,1882.HK,24.89999961853028,25.14999961853028,24.600000381469727,24.75,19.07957649230957,1273000,0.0,0.0,19.065768017201528,18.613432788379505,18.05194503491853,17.280535970608586,15.364158808994803,True,True,0.0,0.0,0.0,0.0,BY1-2017/11/02,True,False,False,False,False,False,0.0,,,,
2017-11-28,1882.HK,23.950000762939453,24.100000381469727,21.950000762939453,23.850000381469727,18.38576889038086,1459085,0.0,0.0,18.694843704552063,18.63800810032231,18.22676055221935,17.4906881490353,15.57150915881894,True,True,20.89999961853028,24.0,24.100000381469727,21.049999237060547,CL1-2017/11/02,False,False,False,True,False,False,0.0,LL,LLLLLH,2017-12-18,2017-12-22
2018-11-28,1882.HK,17.5,17.5,16.219999313354492,17.040000915527344,13.502941131591797,1068986,0.0,0.0,13.409935482645842,13.226968910711518,13.12985348846412,13.536493069158483,14.644731512512315,False,True,17.799999237060547,15.600000381469728,15.5,15.699999809265137,BY1-2018/09/07,True,False,False,False,False,False,0.0,HL,HLHHLL,2018-12-05,2018-12-11
2019-01-29,1882.HK,17.920000076293945,18.200000762939453,16.979999542236328,17.600000381469727,13.946698188781738,1136300,0.0,0.0,13.678180848708028,13.266607696489055,13.041601928541162,13.205003193904409,14.159632893790835,False,True,0.0,0.0,0.0,0.0,TP1-2018/09/07,False,True,False,False,False,False,0.0,,,,
2019-04-09,1882.HK,18.600000381469727,19.479999542236328,18.440000534057617,19.459999084472656,15.586612701416016,2738000,0.0,0.0,14.362561621099518,14.03673689709305,13.78669366946212,13.622690103833849,14.076454483717988,False,True,0.0,0.0,0.0,0.0,TP2-2018/09/07,False,False,True,False,False,False,0.0,,,,
2020-10-15,1882.HK,19.600000381469727,19.799999237060547,19.18000030517578,19.34000015258789,16.11370849609375,677538,0.0,0.0,16.06841431173425,15.82141371267383,15.519268776244424,14.92614249274544,14.228168676235834,True,True,0.0,0.0,0.0,0.0,BY1-2020/09/21,True,False,False,False,False,False,0.0,,,,
2020-11-03,1882.HK,19.89999961853028,22.299999237060547,19.780000686645508,21.64999961853028,18.0383529663086,1761075,0.0,0.0,16.279198768781782,16.01439406788986,15.71835642577471,15.159061849602416,14.390778549397735,True,True,0.0,0.0,0.0,0.0,TP1-2020/09/21,False,True,False,False,False,False,0.0,,,,
2020-11-05,1882.HK,21.850000381469727,22.799999237060547,20.89999961853028,21.64999961853028,18.0383529663086,2783155,0.0,0.0,16.829751191116397,16.334545218231675,15.888900953854954,15.2679211647576,14.447029134269142,True,True,20.64999961853028,23.450000762939453,23.450000762939453,18.100000381469727,TP2-2020/09/21,False,False,True,False,False,False,0.0,HH,HHHLHH,2020-11-11,2020-11-16
2023-11-01,1882.HK,19.200000762939453,19.200000762939453,17.860000610351562,18.559999465942383,17.420835494995117,851399,0.0,0.0,17.693398926349563,17.18481759868106,16.790759739958737,16.909733348872532,17.420487031234885,False,True,18.5,20.200000762939453,20.549999237060547,17.860000610351562,BY1-2023/09/28,True,False,False,False,False,False,0.0,HL,HLHLHH,2023-11-13,2023-12-01
2023-11-28,1882.HK,19.8799991607666,20.299999237060547,19.81999969482422,20.100000381469727,18.866315841674805,550961,0.0,0.0,18.522304451178726,18.16976053643325,17.58973145579268,17.3350604961941,17.535121359515284,False,True,0.0,0.0,0.0,0.0,TP1-2023/09/28,False,True,False,False,False,False,0.0,,,,
2024-01-22,1882.HK,16.540000915527344,16.520000457763672,15.479999542236328,15.65999984741211,14.698830604553224,1464196,0.0,0.0,16.219679513589718,16.801958768427667,17.20214401180779,17.278153949151097,17.478948659604207,False,False,0.0,0.0,0.0,0.0,CL2-2023/09/28,False,False,False,False,True,False,0.0,,,,
2024-10-09,1882.HK,23.5,24.200000762939453,22.100000381469727,23.14999961853028,22.378332138061523,3959735,0.0,0.0,23.347821137763,22.584771793679906,21.973178322431647,21.710471928892385,20.646823722835496,True,True,0.0,0.0,0.0,0.0,BY1-2024/07/15,True,False,False,False,False,False,0.0,,,,
2024-10-24,1882.HK,24.5,24.5,22.850000381469727,22.950000762939453,22.184999465942383,2688000,0.0,0.0,22.389583720982763,22.352164397539152,22.041198644370688,21.79460030435475,20.76408704017904,True,True,21.39999961853028,20.0,19.21999931335449,21.75,TP1-2024/07/15,False,True,False,False,False,False,0.0,LH,LHLLLL,2024-10-31,2024-11-27
2024-11-13,1882.HK,20.5,20.89999961853028,20.25,20.799999237060547,20.106664657592773,2352332,0.0,0.0,20.84493337427023,21.353490626613556,21.629890569772293,21.63211615629657,20.80580661097794,False,False,0.0,0.0,0.0,0.0,CL2-2024/07/15,False,False,False,False,True,False,0.0,,,,
2021-11-26,1876.HK,20.450000762939453,20.450000762939453,19.540000915527344,20.100000381469727,17.892578125,15895023,0.0,0.0,18.42025034400272,18.38338178761337,18.28089321859875,18.789231707625625,20.09919702040408,False,True,0.0,0.0,0.0,0.0,BY1-2021/09/06,True,False,False,False,False,False,0.0,,,,
2021-12-17,1876.HK,20.89999961853028,21.350000381469727,20.700000762939453,21.350000381469727,19.00530242919922,8685601,0.0,0.0,18.292022378049342,18.176910726043847,18.161284486880746,18.57969692033286,19.85731391982282,False,True,0.0,0.0,0.0,0.0,TP1-2021/09/06,False,True,False,False,False,False,0.0,,,,
2022-02-11,1876.HK,22.14999961853028,22.950000762939453,21.700000762939453,22.89999961853028,20.38507652282715,8667426,0.0,0.0,19.40722893876721,19.000731806967018,18.65259372205345,18.656324195862545,19.57169836737873,False,True,0.0,0.0,0.0,0.0,TP2-2021/09/06,False,False,True,False,False,False,0.0,,,,
2025-08-01,1876.HK,8.210000038146973,8.3100004196167,8.050000190734863,8.09000015258789,8.09000015258789,38390648,0.0,0.0,8.50170218555411,8.425897107061198,8.298187983872767,8.179702843058438,8.607982540306036,False,True,0.0,0.0,0.0,0.0,BY1-2025/06/25,True,False,False,False,False,False,0.0,,,,
2025-08-14,1876.HK,8.5,8.600000381469727,8.449999809265137,8.5,8.5,7683810,0.0,0.0,8.433912539185322,8.404654504918645,8.320124158826209,8.210022646961486,8.590721507489338,False,True,0.0,0.0,0.0,0.0,TP1-2025/06/25,False,True,False,False,False,False,0.0,,,,
2025-09-03,1876.HK,8.899999618530273,9.100000381469728,8.600000381469727,8.619999885559082,8.619999885559082,22161623,0.0,0.0,8.572789593358868,8.511449768368015,8.414438293820128,8.289457922009428,8.58455395941272,False,True,8.0,8.170000076293945,7.690000057220459,8.149999618530273,TP2-2025/06/25,False,False,True,False,False,False,0.0,HH,HHLLLL,2025-09-15,2025-09-29
2022-11-18,1833.HK,20.100000381469727,20.64999961853028,19.299999237060547,19.600000381469727,6.975830554962158,12607360,0.0,0.0,6.503870186986413,6.096132967382773,6.089717175592488,6.571909645029586,9.743296073658144,False,True,0.0,0.0,0.0,0.0,BY1-2022/08/08,True,False,False,False,False,False,0.0,,,,
2022-11-21,1833.HK,18.739999771118164,19.15999984741211,18.07999992370605,19.13999938964844,6.8121113777160645,8507109,0.0,0.0,6.559914039846349,6.158391959585669,6.118046359989492,6.576666114983774,9.719940020304026,False,True,0.0,0.0,0.0,0.0,CL1-2022/08/08,False,False,False,True,False,False,0.0,,,,
2024-11-18,1833.HK,15.15999984741211,15.399999618530272,14.5,14.65999984741211,5.2176361083984375,19439886,0.0,0.0,4.956347337086463,4.701523739969793,4.43261188794582,4.288914207026489,4.7093923176678905,False,True,0.0,0.0,0.0,0.0,BY1-2024/10/23,True,False,False,False,False,False,0.0,,,,
2024-12-06,1833.HK,5.539999961853027,6.679999828338623,5.53000020980835,6.039999961853027,6.039999961853027,124282024,9.7,0.0,5.376476576094703,5.1499275247686604,4.800255522259581,4.530341305263189,4.7688258468892055,False,True,7.909999847412109,6.139999866485596,6.079999923706055,5.53000020980835,CL1-2024/10/23,False,False,False,True,False,False,0.0,LL,LLLHHL,2024-12-13,2025-01-02
2025-06-19,1833.HK,7.980000019073486,8.0,7.570000171661377,7.579999923706055,7.579999923706055,8719478,0.0,0.0,7.671757384661149,7.4612830723592065,7.319210364101615,7.046220229885494,6.303686307255766,True,True,0.0,0.0,0.0,0.0,BY1-2025/05/29,True,False,False,False,False,False,0.0,,,,
2025-06-27,1833.HK,7.909999847412109,8.949999809265137,7.900000095367432,8.5600004196167,8.5600004196167,56246690,0.0,0.0,7.925736992211735,7.684435845831569,7.458675278767233,7.150173197733828,6.381367036269856,True,True,0.0,0.0,0.0,0.0,TP1-2025/05/29,False,True,False,False,False,False,0.0,,,,
2025-07-07,1833.HK,9.0,9.369999885559082,8.800000190734863,9.170000076293944,9.170000076293944,16011258,0.0,0.0,8.586832155302213,8.146959056860364,7.727408106010033,7.320264385529268,6.481512383366734,True,True,0.0,0.0,0.0,0.0,TP2-2025/05/29,False,False,True,False,False,False,0.0,,,,
2018-04-23,1818.HK,6.349999904632568,6.349999904632568,6.099999904632568,6.21999979019165,5.982291221618652,7097414,0.0,0.0,6.05791710245541,5.994974010100674,5.94899184695462,5.974269937806424,6.138898136158811,False,True,0.0,0.0,0.0,0.0,BY1-2018/03/07,True,False,False,False,False,False,0.0,,,,
2018-05-25,1818.HK,6.380000114440918,6.550000190734863,6.340000152587891,6.519999980926514,6.27082633972168,12937000,0.0,0.0,6.026855617396808,5.964982366963062,5.938673646356852,5.955537747569477,6.102994619300151,False,True,0.0,0.0,0.0,0.0,TP1-2018/03/07,False,True,False,False,False,False,0.0,,,,
2018-06-06,1818.HK,6.53000020980835,6.75,6.519999980926514,6.710000038146973,6.453564643859863,7897000,0.0,0.0,6.263235782022167,6.150191301507895,6.044368270877832,6.010212490405111,6.116806876929201,False,True,0.0,0.0,0.0,0.0,TP2-2018/03/07,False,False,True,False,False,False,0.0,,,,
2020-03-10,1818.HK,9.279999732971191,9.300000190734863,8.899999618530273,8.899999618530273,8.705004692077637,12809500,0.0,0.0,9.11995336835547,8.981934009755049,8.769746290319077,8.6520032250042,8.324213625094885,True,True,0.0,0.0,0.0,0.0,BY1-2020/01/21,True,False,False,False,False,False,0.0,,,,
2020-03-13,1818.HK,7.480000019073486,8.020000457763672,7.340000152587891,8.0,7.824723243713379,25735356,0.0,0.0,8.684659293463366,8.791774065619187,8.705199676042017,8.62592572151463,8.321442332240771,False,False,0.0,0.0,0.0,0.0,CL1-2020/01/21,False,False,False,True,False,False,0.0,,,,
2024-07-22,1818.HK,14.899999618530272,15.039999961853027,14.300000190734863,14.779999732971191,14.740991592407228,9805000,0.0,0.0,15.032005430342934,14.595890489797153,13.88296579418873,12.805586334333253,11.322191659265432,True,True,0.0,0.0,0.0,0.0,BY1-2024/06/21,True,False,False,False,False,False,0.0,,,,
2024-08-08,1818.HK,13.18000030517578,13.18000030517578,12.399999618530272,12.68000030517578,12.64653491973877,20203346,0.0,0.0,13.46167102726061,13.794207482033052,13.7220629001684,12.965451693082205,11.538713176088722,False,False,14.479999542236328,11.779999732971191,11.4399995803833,12.399999618530272,CL1-2024/06/21,False,False,False,True,False,False,0.0,LL,LLLHLL,2024-08-21,2024-09-09
2025-03-24,1818.HK,14.5,15.239999771118164,14.5,14.979999542236328,14.94046401977539,32986038,0.0,0.0,15.074263679596507,14.570506709543874,13.79592114919094,13.238749413814151,12.53660214998806,True,True,0.0,0.0,0.0,0.0,BY1-2025/02/25,True,False,False,False,False,False,0.0,,,,
2025-04-11,1818.HK,16.8799991607666,17.3799991607666,16.399999618530273,16.860000610351562,16.81550407409668,48415972,0.0,0.0,15.371448909975385,15.0325854692637,14.355862569261449,13.677707531163003,12.79417939200811,True,True,0.0,0.0,0.0,0.0,TP1-2025/02/25,False,True,False,False,False,False,0.0,,,,
2025-04-16,1818.HK,18.5,19.68000030517578,18.100000381469727,19.420000076293945,19.368745803833008,50585789,0.0,0.0,16.78392481106229,15.846664139494823,14.815122602968245,13.95314796272866,12.92715870787065,True,True,0.0,0.0,0.0,0.0,TP2-2025/02/25,False,False,True,False,False,False,0.0,,,,
2019-03-29,1816.HK,2.2100000381469727,2.2300000190734863,2.150000095367432,2.190000057220459,1.600864052772522,50631088,0.0,0.0,1.6111274116840897,1.5848416532297818,1.5374229896727822,1.4914814624588808,1.4713033343564357,True,True,2.259999990463257,2.200000047683716,2.150000095367432,2.049999952316284,BY1-2019/02/22,True,False,False,False,False,False,0.0,HL,HLLH-L,2019-04-03,2019-04-10
2019-05-09,1816.HK,2.059999942779541,2.059999942779541,2.009999990463257,2.039999961853028,1.5514580011367798,57911879,0.0,0.0,1.577632377905176,1.5841005252141207,1.569992822033187,1.530699038789096,1.4932762024001267,False,False,0.0,0.0,0.0,0.0,CL1-2019/02/22,False,False,False,True,False,False,0.0,,,,
2020-12-30,1816.HK,1.7300000190734863,1.75,1.649999976158142,1.659999966621399,1.3217766284942627,80724720,0.0,0.0,1.344201888967413,1.3307327515458127,1.323502583500523,1.3273254979731373,1.3720355139351412,False,True,0.0,0.0,0.0,0.0,BY1-2020/12/03,True,False,False,False,False,False,0.0,,,,
2021-01-08,1816.HK,1.7899999618530271,1.809999942779541,1.7599999904632568,1.7699999809265137,1.4093642234802246,91915984,0.0,0.0,1.3733605243101892,1.3506431170096105,1.3342374380314217,1.3325013254420246,1.3723911742191357,False,True,0.0,0.0,0.0,0.0,TP1-2020/12/03,False,True,False,False,False,False,0.0,,,,
2021-01-22,1816.HK,1.8600000143051147,1.9800000190734863,1.8600000143051147,1.909999966621399,1.5208392143249512,138428461,0.0,0.0,1.4464912277214916,1.4072376325098523,1.3689224557059243,1.3514667646087537,1.3772625962319638,False,True,1.6299999952316284,1.75,1.830000042915344,1.649999976158142,TP2-2020/12/03,False,False,True,False,False,False,0.0,HH,HH-LLH,2021-02-01,2021-02-24
2022-02-17,1816.HK,2.259999990463257,2.2799999713897705,2.220000028610229,2.2699999809265137,1.909371852874756,23354000,0.0,0.0,1.9125734535457743,1.908306169131904,1.891615316808353,1.8335904514613344,1.6833332289649103,True,True,0.0,0.0,0.0,0.0,BY1-2022/01/21,True,False,False,False,False,False,0.0,,,,
2022-03-08,1816.HK,2.140000104904175,2.140000104904175,2.049999952316284,2.0799999237060547,1.749556541442871,49627233,0.0,0.0,1.828341357863728,1.8564242001613296,1.870430277482087,1.8354472587947084,1.6991137095071736,False,False,0.0,0.0,0.0,0.0,CL1-2022/01/21,False,False,False,True,False,False,0.0,,,,
2021-07-21,1810.HK,27.850000381469727,27.89999961853028,26.600000381469727,26.850000381469727,26.850000381469727,111358378,0.0,0.0,27.20754771403649,27.185045221527314,27.144972526267107,26.835316508895698,24.229068541785672,True,True,0.0,0.0,0.0,0.0,BY1-2021/06/29,True,False,False,False,False,False,0.0,,,,
