Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,T1_100,EMA250,SNO
2004-01-09,0179.HK,40.59999847412109,43.0,40.59999847412109,42.400001525878906,27.113988876342773,9830953,0.0,0.0,40.46064810022571,40.33349040869214,40.88362714756595,41.38367870861423,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2003/11/04,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,40.31085685583192,179.HK
2004-02-25,0179.HK,38.20000076293945,38.59999847412109,37.20000076293945,37.400001525878906,23.91657257080078,4930285,0.0,0.0,39.07305832848418,39.68133126443838,40.27222957789657,40.83242022438347,False,False,LL,LLLLLH,32.400001525878906,2004-03-12,35.599998474121094,2004-03-15,36.20000076293945,33.79999923706055,33.79999923706055,CL2-2003/11/04,False,False,False,False,False,True,False,0.0,0,0,,,False,,,,,False,40.30693189068316,179.HK
2009-12-07,0179.HK,14.0,14.0,12.720000267028809,12.920000076293944,8.681282043457031,4070125,0.0,0.0,13.355942688142322,13.547998581426606,13.478202256017353,12.604088380421858,False,False,LH,LHLLHH,11.199999809265137,2009-12-18,15.239999771118164,2010-01-14,15.600000381469728,11.880000114440918,11.880000114440918,SB1-2009/12/07,False,False,False,False,False,False,True,0.76,13,6,4.0,3.0,True,13.4,15.600000381469728,17.800000762939455,20.000001144409183,False,11.139892916645998,179.HK
2016-10-18,0179.HK,19.959999084472656,20.100000381469727,19.8799991607666,20.0,15.287482261657717,404750,0.0,0.0,19.98408902301116,20.15361556136346,20.151511207573616,20.31816833453771,False,False,LH,LHLLHH,17.68000030517578,2016-11-09,22.200000762939453,2016-11-23,22.700000762939453,18.100000381469727,18.100000381469727,SB1-2016/10/18,False,False,False,False,False,False,True,0.8,8,2,4.0,2.0,True,20.19,22.700000762939453,25.210001525878905,27.72000228881836,False,21.970067454533844,179.HK
2016-12-23,0179.HK,20.549999237060547,20.950000762939453,20.0,20.25,15.592230796813965,328500,0.0,0.0,21.31158444316616,21.42555187358992,21.04272933189222,20.733059625756457,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2016/10/18,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,21.61905228266735,179.HK
2017-02-14,0179.HK,21.950000762939453,22.600000381469727,21.75,22.25,17.132204055786133,513250,0.0,0.0,21.31436919086206,21.001672446789406,20.86913270834,20.735806500090305,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2016/10/18,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,21.41232836899082,179.HK
2017-05-18,0179.HK,24.0,26.700000762939453,24.0,26.700000762939453,20.55864906311035,2834398,0.0,0.0,24.57040165592094,24.22511650110941,23.58379506116241,22.737433266767653,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2016/10/18,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,22.171009534026343,179.HK
2017-05-26,0179.HK,26.25,27.75,26.25,27.549999237060547,21.213134765625,1207547,0.0,0.0,26.12505757511384,25.276889281822235,24.24807152080527,23.183916448695918,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2016/10/18,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,False,22.382294948577588,179.HK
2018-08-09,0179.HK,22.700000762939453,23.25,22.700000762939453,22.950000762939453,18.251483917236328,116500,0.0,0.0,22.97309524810145,23.079472596203267,23.78913983680148,25.2774973903066,False,False,LH,LHLLHH,20.850000381469727,2018-08-17,24.450000762939453,2018-08-23,24.5,21.799999237060547,21.799999237060547,SB1-2018/08/09,False,False,False,False,False,False,True,1.0,4,4,0.0,0.0,True,22.68,24.5,26.32,28.14,False,26.77466732239528,179.HK
2018-09-04,0179.HK,23.0,23.299999237060547,22.450000762939453,23.200000762939453,18.45029830932617,170750,0.0,0.0,23.126923473336863,23.051382550112866,23.36656833991896,24.567396816553405,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2018/08/09,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,26.25571093695917,179.HK
2018-09-12,0179.HK,20.89999961853028,21.200000762939453,20.549999237060547,20.799999237060547,16.54164695739746,384413,0.0,0.0,22.02195681926219,22.472288873246686,23.01847316660521,24.24985242085864,False,False,LL,LLLHHL,22.100000381469727,2018-09-17,21.39999961853028,2018-09-24,21.100000381469727,20.549999237060547,20.549999237060547,CL1-2018/08/09,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,26.045656516427208,179.HK
2024-01-26,1801.HK,35.70000076293945,36.25,32.25,33.349998474121094,33.349998474121094,19595352,0.0,0.0,36.49148169142914,38.24672626090841,,,False,False,LH,LHLLHH,28.299999237060547,2024-02-06,40.150001525878906,2024-02-20,41.5,29.700000762939453,29.700000762939453,SB1-2024/01/26,False,False,False,False,False,False,True,0.71,5,1,4.0,0.0,True,34.9,41.5,48.1,54.7,False,,1801.HK
2024-03-22,1801.HK,38.0,38.0,34.849998474121094,36.0,36.0,23378700,0.0,0.0,39.36577497351676,39.50910041846089,39.30673734478322,,False,False,LL,LLLHHL,39.09999847412109,2024-03-27,35.75,2024-04-05,34.900001525878906,34.849998474121094,34.849998474121094,BY1-2024/01/26,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1801.HK
2024-05-02,1801.HK,38.09999847412109,42.0,37.5,41.84999847412109,41.84999847412109,7914927,0.0,0.0,38.3042088274124,37.67135294350676,37.9544585734676,38.904192836238735,False,True,HL,HLHHHL,42.54999923706055,2024-05-03,40.0,2024-05-08,39.0,32.29999923706055,32.29999923706055,TP1-2024/01/26,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1801.HK
2025-07-16,1810.HK,58.20000076293945,58.400001525878906,57.0,57.29999923706055,57.29999923706055,103019857,0.0,0.0,57.42403613055392,56.61153627106638,54.356054538915984,50.35196393553751,True,True,LH,LHLLHH,55.79999923706055,2025-07-17,58.45000076293945,2025-07-24,58.75,56.04999923706055,51.5,SB1-2025/07/16,False,False,False,False,False,False,True,1.0,5,1,1.0,3.0,True,57.27,58.75,60.23,61.71,False,40.03474842424672,1810.HK
2025-07-25,1810.HK,58.400001525878906,58.400001525878906,57.04999923706055,57.400001525878906,57.400001525878906,115972199,0.0,0.0,57.672255844982566,57.11128357480357,55.154707340781776,51.29970062400943,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/07/16,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,40.99104541966017,1810.HK
2025-07-29,1810.HK,56.650001525878906,56.70000076293945,54.5,55.29999923706055,55.29999923706055,244366193,0.0,0.0,57.11117928038024,56.92906614243801,55.22239606790818,51.48567449374969,True,True,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/07/16,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,41.230025020260165,1810.HK
2024-08-28,1876.HK,9.050000190734863,9.050000190734863,8.819999694824219,8.930000305175781,8.469786643981934,9914995,0.0,0.0,8.99217859623855,9.183582304856818,9.489216268118756,10.135754475070655,False,False,LH,LHLLHH,7.630000114440918,2024-09-13,10.81999969482422,2024-10-02,11.0,7.829999923706055,7.829999923706055,SB1-2024/08/28,False,False,False,False,False,False,True,0.73,8,4,1.0,3.0,True,9.32,11.0,12.68,14.36,False,,1876.HK
2024-10-08,1876.HK,10.460000038146973,10.579999923706056,9.1899995803833,9.380000114440918,8.896595001220703,67185232,0.0,0.0,9.74260926352128,9.296648592546669,9.197268753947831,9.648514491322931,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/08/28,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1876.HK
2024-11-18,1876.HK,7.710000038146973,7.75,7.519999980926514,7.550000190734863,7.160905361175537,8824294,0.0,0.0,7.989989075298889,8.24577053811286,8.566346668166862,9.072524050477094,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/08/28,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,,1876.HK
2025-06-25,1876.HK,8.170000076293945,8.270000457763672,8.119999885559082,8.260000228881836,8.260000228881836,18083240,0.0,0.0,8.11370982115849,8.192308401825349,8.2945472309081,8.32316866228712,False,False,LH,LHLLHH,7.760000228881836,2025-06-30,8.40999984741211,2025-07-15,8.579999923706055,7.820000171661377,7.820000171661377,SB1-2025/06/25,False,False,False,False,False,False,True,0.7,7,4,2.0,1.0,True,8.17,8.579999923706055,8.98999984741211,9.399999771118164,False,8.981216534607995,1876.HK
2025-08-01,1876.HK,8.210000038146973,8.3100004196167,8.050000190734863,8.09000015258789,8.09000015258789,38390648,0.0,0.0,8.501715126703543,8.42978069980379,8.35298395400866,8.33407160835492,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/06/25,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,8.85848521718015,1876.HK
2025-08-13,1876.HK,8.470000267028809,8.550000190734863,8.399999618530273,8.539999961853027,8.539999961853027,11706623,0.0,0.0,8.419229035573613,8.397449690095229,8.352570630627843,8.335708201564774,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/06/25,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,8.82642287739544,1876.HK
2025-09-03,1876.HK,8.899999618530273,9.100000381469728,8.600000381469727,8.619999885559082,8.619999885559082,22161623,0.0,0.0,8.572789721449924,8.511928990902074,8.436272852114142,8.38690690459934,False,True,HH,HHLHLL,8.460000038146973,2025-09-12,8.100000381469727,2025-09-15,8.0,8.15999984741211,8.15999984741211,TP2-2025/06/25,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,8.792955900744884,1876.HK
2024-01-16,1898.HK,7.519999980926514,7.570000171661377,7.449999809265137,7.480000019073486,6.476258754730225,7115000,0.0,0.0,7.390683478793218,7.192702885995844,,,False,True,LH,LHLLHH,6.880000114440918,2024-01-23,8.770000457763672,2024-01-29,8.859999656677246,6.920000076293945,6.610000133514404,SB1-2024/01/16,False,False,False,False,False,False,True,1.0,4,2,1.0,1.0,True,7.87,8.859999656677246,9.849999313354491,10.839998970031738,False,,1898.HK
2024-03-21,1898.HK,7.96999979019165,7.96999979019165,7.559999942779541,7.760000228881836,6.718685626983643,92644000,0.0,0.0,8.211410648672292,8.341130677280345,8.149262366065084,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/01/16,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1898.HK
2024-05-10,1898.HK,8.600000381469727,8.880000114440918,8.59000015258789,8.850000381469727,7.662418842315674,29781997,0.0,0.0,8.248421187273046,8.104266326452652,8.045598265654528,7.807274283600371,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/01/16,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1898.HK
2024-05-31,1898.HK,9.710000038146973,9.979999542236328,9.670000076293944,9.850000381469728,8.528228759765625,70616856,0.0,0.0,9.250200754046151,8.879349483632646,8.50341255127235,8.1197597605955,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2024/01/16,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,,1898.HK
2025-01-27,1919.HK,11.84000015258789,11.920000076293944,11.760000228881836,11.800000190734863,10.401628494262695,23280238,0.0,0.0,11.768315625210182,11.869555540779944,11.866316650119863,11.71745639595325,False,False,LH,LHLLHH,11.18000030517578,2025-02-03,12.760000228881836,2025-02-18,12.779999732971191,11.399999618530272,11.100000381469728,SB1-2025/01/27,False,False,False,False,False,False,True,0.73,8,3,3.0,2.0,True,11.98,12.779999732971191,13.579999465942382,14.379999198913572,False,10.883577051931068,1919.HK
2025-02-24,1919.HK,11.9399995803833,11.960000038146973,11.220000267028809,11.68000030517578,10.295849800109863,57283584,0.0,0.0,12.217103151855136,12.137358561243328,12.016628270790564,11.84026102857851,True,True,HL,HLHLLH,11.239999771118164,2025-03-04,12.079999923706056,2025-03-12,12.119999885559082,11.220000267028809,11.18000030517578,BY1-2025/01/27,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,11.036171206777102,1919.HK
2025-04-07,1919.HK,10.279999732971191,10.5600004196167,9.829999923706056,9.960000038146973,8.779679298400879,115003737,0.0,0.0,11.788084880445345,11.936159510212969,11.952712115681804,11.871308412370896,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/01/27,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,11.21497122512046,1919.HK
2024-09-10,1928.HK,13.34000015258789,14.15999984741211,13.31999969482422,13.880000114440918,13.488189697265623,44084559,0.0,0.0,13.999657909362275,14.30361124954064,15.164843871215984,16.641147183204026,False,False,LH,LHLLHH,13.260000228881836,2024-09-11,22.5,2024-10-07,22.700000762939453,13.31999969482422,13.239999771118164,SB1-2024/09/10,False,False,False,False,False,False,True,0.75,12,7,4.0,1.0,True,17.98,22.700000762939453,27.420001525878902,32.14000228881836,False,,1928.HK
2024-10-14,1928.HK,19.39999961853028,19.479999542236328,17.979999542236328,19.200000762939453,18.65801429748535,62003997,0.0,0.0,19.36337100596156,17.947718304437807,16.72973130515974,16.977871018201643,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/10,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1928.HK
2024-08-30,1929.HK,6.599999904632568,6.829999923706055,6.570000171661377,6.650000095367432,6.313115119934082,17755668,0.0,0.0,6.629574798844469,6.802092297035862,7.487270006363557,8.517335623622948,False,False,LH,LHLLHH,5.829999923706055,2024-09-12,8.75,2024-09-30,8.899999618530273,5.880000114440918,5.880000114440918,SB1-2024/08/30,False,False,False,False,False,False,True,0.73,8,5,3.0,0.0,True,7.36,8.899999618530273,10.439999237060547,11.97999885559082,False,,1929.HK
2024-10-08,1929.HK,8.600000381469727,8.600000381469727,7.320000171661377,7.380000114440918,7.006134033203125,31714204,0.0,0.0,7.798662220307207,7.323576922300276,7.253481827653156,7.936091169855331,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1929.HK
2024-01-16,1988.HK,2.619999885559082,2.650000095367432,2.609999895095825,2.609999895095825,2.17950177192688,13987067,0.0,0.0,2.6187947111634062,2.615379255307554,,,False,True,LH,LHLLHH,2.430000066757202,2024-01-22,2.6700000762939453,2024-01-29,2.690000057220459,2.4800000190734863,2.4800000190734863,SB1-2024/01/16,False,False,False,False,False,False,True,1.0,5,2,1.0,2.0,True,2.56,2.690000057220459,2.820000114440918,2.950000171661377,False,,1988.HK
2024-02-02,1988.HK,2.5899999141693115,2.640000104904175,2.559999942779541,2.5799999237060547,2.154449939727783,8726414,0.0,0.0,2.5962754122940743,2.594069721128431,2.601820226909272,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/01/16,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1988.HK
2024-02-19,1988.HK,2.650000095367432,2.690000057220459,2.640000104904175,2.680000066757202,2.2379558086395264,11055375,0.0,0.0,2.6320181061672336,2.615939576698572,2.610688924089139,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/01/16,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1988.HK
2024-02-21,1988.HK,2.75,2.8399999141693115,2.740000009536743,2.819999933242798,2.35486364364624,26292766,0.0,0.0,2.6852352475969097,2.645121644334018,2.6245229138770427,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2024/01/16,False,False,True,False,False,False,False,0.0,0,0,,,False,,,,,False,,1988.HK
2024-05-10,1988.HK,2.859999895095825,3.0,2.859999895095825,2.990000009536743,2.496823787689209,49789697,0.0,0.0,2.864076297130517,2.8267049111553924,2.77880798351799,2.731207509999785,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2024/01/16,False,False,False,True,False,False,False,0.0,0,0,,,False,,,,,False,,1988.HK
2024-09-02,1988.HK,2.809999942779541,2.8399999141693115,2.789999961853028,2.819999933242798,2.5649895668029785,17368828,0.0,0.0,2.790679686645394,2.776116123056265,2.790703019571471,2.7992520390218965,False,True,LH,LHLLHH,2.630000114440918,2024-09-11,3.3499999046325684,2024-10-08,3.7100000381469727,2.6600000858306885,2.6600000858306885,SB1-2024/09/02,False,False,False,False,False,False,True,0.71,12,6,5.0,1.0,True,3.17,3.7100000381469727,4.250000076293945,4.790000114440918,False,,1988.HK
2024-10-09,1988.HK,3.3499999046325684,3.369999885559082,3.0999999046325684,3.140000104904175,2.8560523986816406,86439640,0.0,0.0,3.2423065022970308,3.082724093106242,2.942944051367488,2.876662826254115,False,True,HL,HLHLLH,3.140000104904175,2024-10-18,3.200000047683716,2024-10-21,3.2699999809265137,2.950000047683716,2.700000047683716,BY1-2024/09/02,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,1988.HK
2025-01-21,2015.HK,90.5,95.6500015258789,89.75,94.0999984741211,94.0999984741211,14098897,0.0,0.0,89.4020605421758,89.96589921494126,90.85717009837867,91.4732512363636,False,False,LH,LHLLHH,84.25,2025-02-03,105.5999984741211,2025-02-10,107.1999969482422,84.44999694824219,84.44999694824219,SB1-2025/01/21,False,False,False,False,False,False,True,0.8,4,3,1.0,0.0,True,95.72,107.1999969482422,118.6799938964844,130.15999084472662,False,101.68791064536192,2015.HK
2025-04-07,2015.HK,88.0,88.94999694824219,79.30000305175781,80.0999984741211,80.0999984741211,46951243,0.0,0.0,97.38634839033634,101.7624626076382,102.06706450810374,99.36992534013208,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/01/21,True,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,102.43259456976948,2015.HK
2024-11-05,2018.HK,30.89999961853028,33.29999923706055,30.600000381469727,32.900001525878906,32.69221115112305,6377549,0.0,0.0,31.73175825456136,31.60452287093977,31.06018800146701,29.87532507526412,False,True,LH,LHLLHH,29.100000381469727,2024-11-14,36.59999847412109,2024-11-25,37.0,30.0,30.0,SB1-2024/11/05,False,False,False,False,False,False,True,0.86,6,2,2.0,2.0,True,33.05,37.0,40.95,44.900000000000006,False,,2018.HK
2024-01-29,2020.HK,71.4000015258789,72.55000305175781,70.6500015258789,72.1500015258789,68.2614517211914,10201198,0.0,0.0,69.74447083163768,70.71562754519553,,,False,False,LH,LHLLHH,60.20000076293945,2024-02-01,75.80000305175781,2024-02-19,78.8499984741211,63.54999923706055,63.54999923706055,SB1-2024/01/29,False,False,False,False,False,False,True,0.7,7,2,3.0,2.0,True,69.52,78.8499984741211,88.17999694824219,97.50999542236327,False,,2020.HK
2024-04-10,2076.HK,75.6500015258789,76.75,74.9000015258789,76.75,76.67871856689453,18500,0.0,0.0,72.21221602479615,68.7716491931339,,,False,True,LH,LHLLHH,67.6500015258789,2024-04-22,88.3499984741211,2024-05-21,88.4000015258789,70.5,68.30000305175781,SB1-2024/04/10,False,False,False,False,False,False,True,0.74,14,9,3.0,2.0,True,78.03,88.4000015258789,98.7700030517578,109.14000457763672,False,,2076.HK
2024-06-13,2076.HK,78.5999984741211,78.5999984741211,76.44999694824219,76.8499984741211,76.77862548828125,13800,0.0,0.0,80.81759449837342,80.55665069735628,76.62067435604804,,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/04/10,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,2076.HK
2024-07-17,2076.HK,69.5,69.5,67.5999984741211,67.5999984741211,67.53721618652344,900,0.0,0.0,72.51558738120318,74.91386083752514,75.3435777398225,,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/04/10,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,,2076.HK
2025-06-25,2076.HK,68.5,71.94999694824219,68.5,71.55000305175781,71.48355102539062,30580,0.0,0.0,69.8405924110153,69.16351873803244,67.19077838762011,65.03995383000972,False,True,LH,LHLLHH,64.80000305175781,2025-07-02,74.5999984741211,2025-07-09,75.5,67.3499984741211,64.5999984741211,SB1-2025/06/25,False,False,False,False,False,False,True,0.8,4,3,0.0,1.0,True,70.15,75.5,80.85,86.19999999999999,False,,2076.HK
2025-04-01,2097.HK,421.0,443.7999877929688,404.7999877929688,420.0,420.0,654020,0.0,0.0,415.401645665421,392.502628269399,,,False,True,LH,LHLLHH,333.0,2025-04-07,501.5,2025-04-23,519.5,372.6000061035156,283.20001220703125,SB1-2025/04/01,False,False,False,False,False,False,True,0.8,8,2,4.0,2.0,True,426.25,519.5,612.75,706.0,False,,2097.HK
2025-09-23,2097.HK,391.6000061035156,412.3999938964844,389.7999877929688,410.0,410.0,1267937,0.0,0.0,403.0574498872041,415.5865761874813,441.1200153264127,449.4768705406637,False,False,LH,LHLLHH,371.6000061035156,2025-10-08,444.2000122070313,2025-10-16,465.7999877929688,371.7999877929688,371.7999877929688,SB1-2025/09/23,False,False,False,False,False,False,True,0.83,5,3,1.0,1.0,True,418.7,465.7999877929688,512.8999755859377,559.9999633789064,False,,2097.HK
2025-10-20,2097.HK,440.0,441.6000061035156,411.2000122070313,421.0,421.0,786188,0.0,0.0,419.7527764834977,413.3441146640199,425.0270278523683,437.18462151645537,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/23,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,2097.HK
2024-09-03,2282.HK,10.600000381469728,10.880000114440918,10.539999961853027,10.579999923706056,9.789074897766112,2509282,0.0,0.0,10.492642303768315,10.80023216069242,11.462211602136517,11.91731785286216,False,False,LH,LHLLHH,9.279999732971191,2024-09-16,13.199999809265137,2024-10-02,13.5,9.479999542236328,9.479999542236328,SB1-2024/09/03,False,False,False,False,False,False,True,0.8,8,2,2.0,4.0,True,11.39,13.5,15.61,17.72,False,,2282.HK
2024-10-08,2282.HK,13.0,13.0,11.359999656677246,11.359999656677246,10.881535530090332,25795307,0.0,0.0,11.802158464843004,11.31026210778846,11.260314708494784,11.593134898580558,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/03,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,2282.HK
2025-07-04,2319.HK,16.5,16.600000381469727,16.040000915527344,16.1200008392334,16.1200008392334,22466340,0.0,0.0,16.41314718673067,16.835419531522426,17.462812430982694,17.618259521669348,False,False,LH,LHLLHH,15.579999923706056,2025-07-08,17.260000228881836,2025-07-24,17.700000762939453,15.800000190734863,15.800000190734863,SB1-2025/07/04,False,False,False,False,False,False,True,0.75,9,2,5.0,2.0,True,16.64,17.700000762939453,18.760001525878906,19.82000228881836,False,17.58825830406713,2319.HK
2025-07-29,2319.HK,17.079999923706055,17.31999969482422,16.600000381469727,16.899999618530273,16.899999618530273,30004127,0.0,0.0,16.938921693919088,16.827129691846185,17.10034733468731,17.349310592055293,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/07/04,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,17.470005386610314,2319.HK
2025-08-29,2319.HK,15.550000190734863,15.739999771118164,15.199999809265137,15.199999809265137,15.199999809265137,68994892,0.0,0.0,16.153788320963937,16.360714879708507,16.654849334522968,16.99295452927058,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2025/07/04,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,17.289495537280988,2319.HK
2024-04-26,2328.HK,10.020000457763672,10.199999809265137,9.93000030517578,10.039999961853027,8.966636657714844,38239931,0.0,0.0,10.037122836068916,10.15663029431202,10.181217613049984,9.974402027131184,False,False,LH,LHLLHH,9.229999542236328,2024-05-02,10.640000343322754,2024-05-20,10.880000114440918,9.470000267028809,9.470000267028809,SB1-2024/04/26,False,False,False,False,False,False,True,0.82,9,4,3.0,2.0,True,10.05,10.880000114440918,11.710000228881835,12.540000343322752,False,,2328.HK
2024-06-03,2328.HK,10.300000190734863,10.359999656677246,10.020000457763672,10.079999923706056,9.002359390258789,32350565,0.0,0.0,10.239243576306311,10.207208920133947,10.169540990428814,10.03535044506323,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/04/26,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,2328.HK
2024-07-05,2328.HK,9.300000190734863,9.350000381469728,9.06999969482422,9.09000015258789,8.586329460144043,51845790,0.535935,0.0,9.700817528639796,9.845273137964822,9.9731436765269,9.969720988112185,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/04/26,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,,2328.HK
2024-06-11,2338.HK,14.65999984741211,14.899999618530272,14.079999923706056,14.199999809265137,13.044915199279783,11135116,0.0,0.0,14.512437921969289,14.951063995661004,15.305252329549369,15.145366630022757,False,False,LH,LHLLHH,13.140000343322754,2024-06-24,14.9399995803833,2024-06-28,15.18000030517578,13.420000076293944,13.420000076293944,SB1-2024/06/11,False,False,False,False,False,False,True,1.0,4,2,2.0,0.0,True,14.16,15.18000030517578,16.20000061035156,17.220000915527336,False,,2338.HK
2024-07-02,2338.HK,14.65999984741211,14.65999984741211,13.18000030517578,13.300000190734863,12.218124389648438,34375610,0.0,0.0,14.198737495169874,14.39239686411557,14.8195811772919,14.907634234656696,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/06/11,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,2338.HK
2024-07-03,2338.HK,13.359999656677246,13.600000381469728,12.899999618530272,13.020000457763672,11.960901260375977,18524622,0.0,0.0,13.984421670186927,14.273058046171927,14.749009384369224,14.870255347985546,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/06/11,False,False,False,False,True,False,False,0.0,0,0,,,False,,,,,False,,2338.HK
2024-08-30,0241.HK,2.9200000762939453,3.049999952316284,2.890000104904175,3.009999990463257,3.009999990463257,44125371,0.0,0.0,2.966487063804829,3.0379237106530246,3.132518763623474,3.230705876668984,False,False,LH,LHLLHH,2.6600000858306885,2024-09-16,5.46999979019165,2024-10-03,6.300000190734863,2.759999990463257,2.740000009536743,SB1-2024/08/30,False,False,False,False,False,False,True,0.82,9,6,3.0,0.0,True,4.48,6.300000190734863,8.120000381469726,9.940000572204587,False,,241.HK
2024-10-09,0241.HK,4.710000038146973,4.829999923706055,4.119999885559082,4.329999923706055,4.329999923706055,315515963,0.0,0.0,4.722825413972458,4.165406290541196,3.667353418600528,3.4727169200717998,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,241.HK
2024-09-04,0257.HK,3.609999895095825,3.650000095367432,3.559999942779541,3.619999885559082,3.2903828620910645,10856849,0.0,0.0,3.595140042844967,3.607075194346935,3.612173625597751,3.512752361471692,False,False,LH,LHLLHH,3.259999990463257,2024-09-11,3.7300000190734863,2024-10-08,4.139999866485596,3.380000114440918,3.380000114440918,SB1-2024/09/04,False,False,False,False,False,False,True,0.71,12,6,2.0,4.0,True,3.7,4.139999866485596,4.579999732971191,5.019999599456787,False,,257.HK
2024-10-09,0257.HK,3.75,3.7899999618530273,3.549999952316284,3.640000104904175,3.442434072494507,27760823,0.0,0.0,3.770384079724376,3.6947578341672367,3.64063594978076,3.558157473411965,False,True,HL,HLHLLL,3.759999990463257,2024-10-17,3.5799999237060547,2024-11-13,3.5,3.549999952316284,3.3399999141693115,BY1-2024/09/04,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,,257.HK
