Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_100,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2019-03-08,0135.HK,8.949999809265137,8.970000267028809,8.369999885559082,8.75,4.462574005126953,18878867,0.0,0.0,8.88876052849686,8.779202043749274,8.689305653402196,8.59490052653606,8.153195978074347,True,True,9.140000343322754,8.960000038146973,9.18000030517578,8.369999885559082,7.900000095367432,TP1-2019/02/01,True,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHH,2019-03-13,2019-03-20,,,135.HK
2019-05-09,0135.HK,7.96999979019165,8.050000190734863,7.800000190734863,7.840000152587891,3.9984657764434814,12245514,0.0,0.0,8.11590496611787,8.252429869915591,8.406965566466285,8.478160418696989,8.224436939723565,False,False,0.0,0.0,0.0,0.0,0.0,CL2-2019/02/01,False,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,135.HK
2025-01-08,0135.HK,7.869999885559082,7.929999828338623,7.699999809265137,7.789999961853027,7.441573619842529,20070243,0.0,0.0,8.043722709046044,7.986741811221215,7.879954737257353,7.810445383357035,7.56554370555215,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/11/21,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,135.HK
2025-03-18,0135.HK,7.960000038146973,8.229999542236328,7.960000038146973,8.119999885559082,7.7568135261535645,26853887,0.0,0.0,7.817872638075434,7.731680642358134,7.694249070058181,7.700872980056204,7.578040764916367,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2024/11/21,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,135.HK
2017-07-11,1357.HK,10.420000076293944,10.460000038146973,9.75,9.880000114440918,9.323845863342283,76802587,0.0,0.0,9.541491387258876,9.28008330017656,9.587536349240494,9.873865004827138,,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2017/06/26,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1357.HK
2017-07-20,1357.HK,11.18000030517578,11.81999969482422,10.859999656677246,11.619999885559082,10.965901374816896,109740534,0.0,0.0,10.570114866801958,10.004638601198716,9.878204569137903,9.989848309126568,,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2017/06/26,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1357.HK
2017-08-09,1357.HK,12.220000267028809,13.300000190734863,12.0600004196167,13.0600004196167,12.324841499328612,112611420,0.0,0.0,11.60909671607178,11.06253165328301,10.529186090417758,10.32698388241046,,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2017/06/26,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1357.HK
2018-10-02,1357.HK,5.400000095367432,5.480000019073486,5.139999866485596,5.150000095367432,4.860101699829102,15671500,0.0,0.0,5.512872360197028,5.309711770001128,5.481605186248841,6.298883341727231,7.97018082231848,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2018/08/09,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1357.HK
2018-11-29,1357.HK,4.039999961853027,4.070000171661377,3.390000104904175,3.390000104904175,3.199173927307129,57959700,0.0,0.0,3.997602939355893,4.161981987930327,4.491932890514337,5.190436047718757,6.96089076156924,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2018/08/09,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1357.HK
2024-10-09,1357.HK,3.150000095367432,3.1600000858306885,2.700000047683716,2.7799999713897705,2.680460929870605,125245952,0.0,0.0,2.9527023698168477,2.7121108300764867,2.559460847170734,2.6034779380568764,2.699927722792057,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/09/10,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1357.HK
2015-06-01,0136.HK,4.460000038146973,4.5,4.019999980926514,4.380000114440918,4.380000114440918,2570837,0.0,0.0,5.159661679128313,5.365546496892294,4.74005258289082,3.940109524650453,3.1745166060803904,False,False,5.599999904632568,4.460000038146973,4.360000133514404,4.019999980926514,4.019999980926514,BY1-2015/03/24,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHL,2015-06-02,2015-06-05,,,136.HK
2015-08-03,0136.HK,13.0,14.199999809265137,9.699999809265137,9.800000190734863,9.800000190734863,123355195,0.0,0.0,5.939640591976894,5.637733335331009,4.9879177736958535,4.157231798150253,3.29924593493928,True,True,7.300000190734863,5.699999809265137,5.699999809265137,7.699999809265137,7.699999809265137,TP3-2015/03/24,False,True,True,True,False,False,False,0.0,0,0,False,False,HH,HHHLHL,2015-08-17,2015-09-07,,,136.HK
2024-11-25,0136.HK,2.109999895095825,2.130000114440918,2.039999961853028,2.059999942779541,2.059999942779541,50366224,0.0,0.0,2.043132349773676,2.00767788219905,2.016758339062653,2.0266720945531,1.9939331901015,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2024/10/29,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,136.HK
2024-12-05,0136.HK,2.180000066757202,2.2300000190734863,2.130000114440918,2.200000047683716,2.200000047683716,50987190,0.0,0.0,2.1179193107200804,2.069143946136499,2.045603376939648,2.040529142398135,2.001711502848341,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2024/10/29,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,136.HK
2024-12-10,0136.HK,2.3499999046325684,2.470000028610229,2.299999952316284,2.369999885559082,2.369999885559082,144517787,0.0,0.0,2.206779219046222,2.126295875995415,2.075006226098909,2.0559000168137254,2.00887502815843,True,True,2.3399999141693115,2.450000047683716,2.619999885559082,2.0199999809265137,1.919999957084656,TP2-2024/10/29,False,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2024-12-17,2024-12-18,,,136.HK
2024-12-18,0136.HK,2.390000104904175,2.619999885559082,2.390000104904175,2.450000047683716,2.450000047683716,157306873,0.0,0.0,2.353527930340544,2.246856749948868,2.1467648250743223,2.0960145863326622,2.0276862258642208,True,True,2.3399999141693115,2.430000066757202,2.559999942779541,2.200000047683716,2.0199999809265137,TP3-2024/10/29,False,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2024-12-30,2025-01-02,,,136.HK
2025-03-14,0136.HK,2.490000009536743,2.5,2.440000057220459,2.450000047683716,2.450000047683716,36895912,0.0,0.0,2.493487334745168,2.462137037791968,2.409759633979621,2.321052205992188,2.169565484114788,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/02/26,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,136.HK
2025-04-07,0136.HK,2.299999952316284,2.299999952316284,2.049999952316284,2.0999999046325684,2.0999999046325684,83327556,0.0,0.0,2.347472425351381,2.4003273596488244,2.404518721529658,2.3429367511210666,2.1967332501996104,False,False,2.3399999141693115,2.009999990463257,2.009999990463257,2.049999952316284,2.049999952316284,CL1-2025/02/26,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHLL,2025-04-14,2025-04-16,,,136.HK
2016-07-27,1378.HK,5.329999923706055,5.369999885559082,5.21999979019165,5.28000020980835,2.7319939136505127,4134000,0.0,0.0,5.410384834368795,5.407108775611643,5.370173512387297,5.230835206085988,5.096589313087053,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2016/06/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1378.HK
2016-08-03,1378.HK,5.340000152587891,5.610000133514404,5.300000190734863,5.579999923706055,2.8872201442718506,5802000,0.0,0.0,5.3936995167321005,5.394188052182252,5.368345865430947,5.240392613055085,5.104682007335791,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2016/06/22,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1378.HK
2016-08-04,1378.HK,5.590000152587891,5.75,5.590000152587891,5.730000019073486,2.964834451675415,4997580,0.0,0.0,5.454845062612352,5.42338909278149,5.382528381260067,5.250087809213865,5.109664620975136,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2016/06/22,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1378.HK
2016-08-08,1378.HK,5.960000038146973,6.210000038146973,5.909999847412109,6.210000038146973,3.213197469711304,16782000,0.0,0.0,5.658367377086344,5.529630615646182,5.434475454303121,5.281710679805267,5.124679548447202,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2016/06/22,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1378.HK
2020-06-04,1378.HK,3.4600000381469727,3.4800000190734863,3.390000104904175,3.4600000381469727,2.198970079421997,5815000,0.34,0.0,3.526467594072203,3.517968859100326,3.566166623081941,3.77124155553356,4.381928074799309,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2020/05/19,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1378.HK
2020-07-06,1378.HK,3.75,4.300000190734863,3.75,4.21999979019165,2.68198037147522,14480018,0.0,0.0,3.668925532300896,3.589106085444288,3.570689760841321,3.703020983224917,4.26019841432208,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2020/05/19,False,True,True,True,False,False,False,0.0,0,0,False,False,,,,,,,1378.HK
2010-11-23,1398.HK,5.960000038146973,6.0,5.880000114440918,5.900000095367432,2.4702744483947754,392853560,0.0,0.0,6.184957864176199,6.229395182077903,6.109899913626602,5.964300563694147,5.763257290544112,False,False,5.869999885559082,6.039999961853027,6.079999923706055,5.880000114440918,5.880000114440918,BY1-2010/09/28,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLLLH,2010-11-30,2010-12-02,,,1398.HK
2010-12-28,1398.HK,5.610000133514404,5.610000133514404,5.579999923706055,5.599999904632568,2.344667434692383,235765017,0.0,0.0,5.732598078920817,5.838958636140457,5.935781345470458,5.918324650064328,5.77898036721823,False,False,5.96999979019165,5.889999866485596,5.78000020980835,5.579999923706055,5.579999923706055,CL1-2010/09/28,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHHL,2011-01-05,2011-01-11,,,1398.HK
2011-02-23,1398.HK,5.840000152587891,5.840000152587891,5.760000228881836,5.78000020980835,2.420031785964966,208714679,0.0,0.0,5.822310830271146,5.825508385580704,5.859388954856184,5.879324840386006,5.798181732256054,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2011/02/02,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2011-02-28,1398.HK,5.909999847412109,5.989999771118164,5.869999885559082,5.980000019073486,2.503769636154175,298578987,0.0,0.0,5.846840405945944,5.835551334372939,5.859834684764614,5.87829643160215,5.799663522717995,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2011/02/02,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2011-03-01,1398.HK,6.019999980926514,6.110000133514404,6.010000228881836,6.070000171661377,2.541452169418335,485876241,0.0,0.0,5.887414908803295,5.855938189789325,5.868076468564488,5.88209254526669,5.801817599602006,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2011/02/02,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2011-03-09,1398.HK,6.25,6.28000020980835,6.230000019073486,6.28000020980835,2.6293773651123047,403573350,0.0,0.0,6.085738862894476,5.982151910252881,5.928008769312619,5.911950926827538,5.817875717335424,True,True,5.900000095367432,6.369999885559082,6.400000095367432,5.71999979019165,5.619999885559082,TP3-2011/02/02,False,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2011-03-15,2011-03-25,,,1398.HK
2011-06-03,1398.HK,6.440000057220459,6.440000057220459,6.269999980926514,6.289999961853027,2.63356351852417,324519224,0.0,0.0,6.369958009801279,6.381979851414455,6.353711309648815,6.245171060585918,6.029813993186245,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2011/05/19,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2011-06-07,1398.HK,6.0,6.079999923706055,5.989999771118164,6.050000190734863,2.609410047531128,323793233,0.2011856,0.0,6.311783860880112,6.3531120548336215,6.341801069691405,6.2413062908858965,6.029974839381852,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2011/05/19,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2014-04-29,1398.HK,4.650000095367432,4.690000057220459,4.559999942779541,4.670000076293945,2.2094879150390625,245257942,0.0,0.0,4.713572139559937,4.717129500724123,4.726138863771625,4.833161633060872,5.009908613762375,False,False,5.25,4.869999885559082,4.860000133514404,4.809999942779541,4.619999885559082,BY1-2014/03/13,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2014-06-11,2014-06-12,,,1398.HK
2014-05-14,1398.HK,4.71999979019165,4.809999942779541,4.699999809265137,4.789999961853027,2.2662627696990967,321508683,0.0,0.0,4.694958092275036,4.694440741845835,4.709070550201216,4.80579653613621,4.985981300247915,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2014/03/13,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2014-05-22,1398.HK,4.940000057220459,5.019999980926514,4.920000076293945,4.96999979019165,2.3514249324798584,392078933,0.0,0.0,4.8240972054060025,4.768100887142733,4.7423631985700565,4.812306314167287,4.980186772105991,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2014/03/13,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2014-06-10,1398.HK,5.179999828338623,5.230000019073486,5.159999847412109,5.230000019073486,2.4744369983673096,349864703,0.0,0.0,5.112456781689023,4.997613853713504,4.878390122896845,4.872272645946607,4.990223744324655,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2014/03/13,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2014-12-11,1398.HK,5.269999980926514,5.349999904632568,5.21999979019165,5.329999923706055,2.690819025039673,403662989,0.0,0.0,5.334584345083574,5.2354738292625065,5.145473331180889,5.094917841656881,5.058997623402673,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2014/11/14,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2014-12-29,1398.HK,5.619999885559082,5.699999809265137,5.610000133514404,5.630000114440918,2.8422720432281494,427483782,0.0,0.0,5.444480584513652,5.34937597240724,5.232265995496268,5.1505545396423225,5.085040653330056,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2014/11/14,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2021-12-16,1398.HK,4.25,4.309999942779541,4.25,4.260000228881836,3.177497625350952,165400192,0.0,0.0,4.297621251275236,4.289359640597225,4.300510147107206,4.384196193892167,4.609023086028218,False,True,4.380000114440918,4.409999847412109,4.449999809265137,4.079999923706055,4.079999923706055,BY1-2021/11/23,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHH,2021-12-21,2021-12-30,,,1398.HK
2021-12-28,1398.HK,4.380000114440918,4.440000057220459,4.369999885559082,4.429999828338623,3.3042988777160645,184911141,0.0,0.0,4.340410362837456,4.3147745531341215,4.3097197699275975,4.37793098833538,4.594103006426553,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2021/11/23,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2022-01-07,1398.HK,4.46999979019165,4.579999923706055,4.449999809265137,4.570000171661377,3.4087235927581787,242535732,0.0,0.0,4.45592123564951,4.39599853188632,4.352481533354412,4.3905881298429055,4.58592305479801,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2021/11/23,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2022-01-24,1398.HK,4.699999809265137,4.75,4.670000076293945,4.71999979019165,3.5206069946289062,181865349,0.0,0.0,4.663843133418078,4.577395750840551,4.468828424333655,4.447317334834177,4.59359182076942,False,True,4.940000057220459,4.75,4.679999828338623,4.650000095367432,4.590000152587891,TP3-2021/11/23,False,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHHHL,2022-02-14,2022-02-15,,,1398.HK
2023-03-10,1398.HK,4.110000133514404,4.130000114440918,4.039999961853027,4.059999942779541,3.269093990325928,330930499,0.0,0.0,4.079359340303618,4.065614388319151,4.037720051357079,4.00416706222144,4.117787882887881,False,True,4.28000020980835,4.170000076293945,4.150000095367432,3.910000085830689,3.910000085830689,BY1-2023/02/21,True,False,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2023-03-17,2023-03-21,,,1398.HK
2023-03-15,1398.HK,4.139999866485596,4.25,4.139999866485596,4.239999771118164,3.414029121398926,283998592,0.0,0.0,4.124427390167838,4.091938387682603,4.053179273633542,4.014050113857151,4.119110179376794,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2023/02/21,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2023-05-05,1398.HK,4.369999885559082,4.489999771118164,4.369999885559082,4.46999979019165,3.599224090576172,482576130,0.0,0.0,4.283376641034132,4.249203952421569,4.193454537868878,4.123129644921777,4.146496114442318,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2023/02/21,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2023-05-08,1398.HK,4.460000038146973,4.679999828338623,4.449999809265137,4.670000076293945,3.760263919830322,645869766,0.0,0.0,4.35367181108137,4.285794919714819,4.212142598199273,4.133958762374691,4.150667460751893,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2023/02/21,False,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1398.HK
2004-06-18,0144.HK,9.350000381469728,9.399999618530272,8.800000190734863,9.25,3.431809425354004,12222000,0.0,0.0,9.925366747264125,9.952218320945695,10.038851464044342,10.153127319898203,9.511168747004096,False,False,10.600000381469728,10.149999618530272,10.050000190734863,8.800000190734863,8.800000190734863,BY1-2004/05/10,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHHL,2004-06-30,2004-07-08,,,144.HK
2004-06-28,0144.HK,10.25,10.350000381469728,10.100000381469728,10.199999809265137,3.7842650413513184,2549193,0.0,0.0,9.96466200771824,9.948126226477385,10.016989356104956,10.129910645122736,9.526559209371072,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2004/05/10,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2004-08-06,0144.HK,11.25,11.449999809265137,11.100000381469728,11.399999618530272,4.229472637176514,5610000,0.0,0.0,11.01394059838885,10.76473866895099,10.4871572716894,10.359957622310876,9.749616196248128,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2004/05/10,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2009-05-14,0144.HK,21.0,21.25,20.100000381469727,20.25,8.421587944030762,3422963,0.0,0.0,20.73551953958396,19.883609153954367,18.417473795776825,17.865110896629275,21.74055780291471,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2009/04/20,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2009-05-20,0144.HK,23.5,24.200000762939453,22.39999961853028,22.75,9.46129035949707,3412989,0.0,0.0,21.512058397785346,20.53926383179681,18.9442749918247,18.179859210925777,21.74702915935061,False,True,20.049999237060547,26.100000381469727,28.100000381469727,18.5,16.719999313354492,TP1-2009/04/20,False,True,False,False,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2009-05-25,2009-06-02,,,144.HK
2009-06-01,0144.HK,24.200000762939453,27.0,24.0,26.75,11.554759979248049,10136044,0.0,0.0,22.736137970867365,21.58852717301178,19.8393591851028,18.75079679789604,21.78887944949738,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2009/04/20,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2011-10-18,0144.HK,22.799999237060547,22.850000381469727,21.25,21.700000762939453,10.028796195983888,5648831,0.0,0.0,21.895393303087666,21.686753936369275,22.859676858073744,25.20736593812789,27.71954092733294,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2011/09/28,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2011-10-25,0144.HK,23.25,23.700000762939453,23.100000381469727,23.39999961853028,10.81446361541748,4413699,0.0,0.0,22.14154323384938,21.85221933278096,22.71693274115092,24.906520248961023,27.49646587383356,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2011/09/28,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2011-10-28,0144.HK,26.200000762939453,26.799999237060547,25.5,25.64999961853028,11.854314804077148,8597596,0.0,0.0,23.51403820407928,22.636229347315677,22.98817510740721,24.918234259342903,27.4397077921862,False,True,21.600000381469727,22.850000381469727,22.89999961853028,20.39999961853028,20.39999961853028,TP2-2011/09/28,False,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2011-11-10,2011-11-15,,,144.HK
2013-12-02,0144.HK,28.64999961853028,28.89999961853028,28.14999961853028,28.299999237060547,14.003617286682127,4461680,0.0,0.0,28.65063400952118,28.437787014466835,27.952075589349768,27.114657975991665,26.078386455813437,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2013/11/05,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2014-01-07,0144.HK,26.5,26.64999961853028,26.25,26.39999961853028,13.06344509124756,5084033,0.0,0.0,27.555074316687893,27.86407925823328,27.9107110680669,27.410382832611354,26.39035484186961,False,False,27.049999237060547,26.549999237060547,26.299999237060547,26.25,26.25,CL1-2013/11/05,False,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHHL,2014-01-13,2014-01-15,,,144.HK
2016-03-17,0144.HK,21.75,21.75,21.200000762939453,21.299999237060547,11.158660888671877,5369558,0.0,0.0,21.832922766510038,21.880387372987663,22.172349234281526,23.20926937712545,25.24841229266761,False,False,21.89999961853028,20.950000762939453,20.89999961853028,21.200000762939453,21.200000762939453,BY1-2016/02/01,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHLL,2016-03-22,2016-03-24,,,144.HK
2016-03-31,0144.HK,21.799999237060547,23.100000381469727,21.700000762939453,23.049999237060547,12.075454711914062,8501719,0.0,0.0,21.836731777103047,21.80954608583813,22.044021532052643,22.98450172356199,25.02722416110482,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2016/02/01,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2016-04-13,0144.HK,23.950000762939453,24.799999237060547,23.89999961853028,24.700000762939453,12.939854621887209,8947139,0.0,0.0,22.969662655413977,22.4673529714885,22.30753539478328,22.98349270600936,24.899126063659303,False,True,0.0,0.0,0.0,0.0,0.0,TP2-2016/02/01,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2020-01-29,0144.HK,12.880000114440918,12.960000038146973,12.5600004196167,12.640000343322754,8.444684982299805,6252476,0.0,0.0,13.37628026759499,13.331693711502156,13.03705575464238,12.913821522571723,13.634067758299857,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2019/11/25,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2020-02-07,0144.HK,13.220000267028809,13.220000267028809,12.65999984741211,12.65999984741211,8.458047866821289,6527339,0.0,0.0,12.688061378626934,12.898308551595598,12.87834296326552,12.84379824517305,13.565348442592189,False,False,11.420000076293944,8.069999694824219,7.889999866485596,11.859999656677246,11.81999969482422,TP1-2019/11/25,False,True,False,False,False,False,False,0.0,0,0,False,False,LH,LHLLLL,2020-02-28,2020-03-23,,,144.HK
2020-02-28,0144.HK,11.899999618530272,11.9399995803833,11.420000076293944,11.460000038146973,7.656335353851318,13749334,0.0,0.0,12.150567202897475,12.445107267409906,12.650896711060032,12.730692375242084,13.436629559746232,False,False,7.889999866485596,8.859999656677246,9.010000228881836,8.229999542236328,8.229999542236328,CL2-2019/11/25,False,False,False,False,False,True,False,0.0,0,0,False,False,LL,LLLLLH,2020-03-23,2020-03-27,,,144.HK
2021-05-11,0144.HK,12.84000015258789,12.84000015258789,12.579999923706056,12.779999732971191,9.262481689453123,3116761,0.0,0.0,12.767244846865257,12.632916571413904,12.264253594162104,11.591262168577838,10.939921115528486,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2021/04/27,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2021-06-08,0144.HK,12.199999809265137,12.199999809265137,11.5600004196167,11.65999984741211,8.809006690979004,7905526,0.51,0.0,12.46043182449302,12.562063342587791,12.432288930348609,11.906964403850113,11.17329581287319,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2021/04/27,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,144.HK
2021-11-05,0144.HK,12.300000190734863,12.31999969482422,11.920000076293944,11.979999542236328,9.201153755187988,2654108,0.0,0.0,12.649480280594318,12.86511446757103,12.768522714101326,12.449518601669086,11.805953507565407,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2021/08/16,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2021-12-03,0144.HK,12.5,14.5,12.5,14.239999771118164,10.936931610107422,39615618,0.0,0.0,12.480251063647945,12.392783945369214,12.47236232511034,12.369336585567392,11.863131337077938,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2021/08/16,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2022-02-10,0144.HK,15.520000457763672,15.880000114440918,15.520000457763672,15.800000190734863,12.13507843017578,4975014,0.0,0.0,15.12286866071646,14.879017542573704,14.356511126283705,13.709955962625878,12.676757706109084,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2021/08/16,False,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2022-03-14,0144.HK,13.800000190734863,13.800000190734863,12.800000190734863,12.859999656677246,9.877032279968262,10815624,0.0,0.0,14.03810538126658,14.471347130943036,14.521836543448009,14.074535923277232,13.018000566042195,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2021/11/25,True,False,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2022-05-31,0144.HK,14.640000343322754,14.880000114440918,14.31999969482422,14.880000114440918,11.42848014831543,22402436,0.0,0.0,14.359639073473932,14.112465059332385,14.018173426737702,13.94218818371587,13.28650540708959,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2021/11/25,False,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,144.HK
2022-09-05,0144.HK,11.720000267028809,11.720000267028809,11.239999771118164,11.460000038146973,9.242472648620604,2608582,0.0,0.0,11.813456871883124,12.025251139639773,12.488031197192916,12.97373542074429,13.090070012846134,False,False,11.300000190734863,11.600000381469728,11.81999969482422,11.239999771118164,11.239999771118164,CL2-2021/11/25,False,False,False,False,False,True,False,0.0,0,0,False,False,LL,LLHLLH,2022-09-09,2022-09-15,,,144.HK
2005-10-10,0148.HK,14.583333015441896,14.583333015441896,13.295454025268556,14.204545021057127,6.035597801208496,6650820,0.0,0.0,14.608716936554565,14.62652391006674,15.008139019160003,15.550676126826588,14.91553414677479,False,False,14.84848403930664,12.689393043518066,12.083333015441896,13.295454025268556,13.295454025268556,BY1-2005/09/01,True,False,False,False,False,False,False,0.0,0,0,False,False,LL,LLLHLL,2005-10-14,2005-10-28,,,148.HK
2005-10-24,0148.HK,13.257575035095217,13.257575035095217,12.42424201965332,12.46212100982666,5.295229911804199,2519,0.0,0.0,13.612669962888605,14.040112839536649,14.598542920951049,15.242998571124147,14.831126671527212,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2005/09/01,False,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,148.HK
