Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,SNO
2021-11-05,1640.HK,0.4699999988079071,0.4799999892711639,0.4699999988079071,0.4799999892711639,0.4799999892711639,4000,0.0,0.0,0.493834566789094,0.5133683332572955,0.5409314655885121,0.5294327086675491,0.502789157178895,False,False,0.0,0.0,0.0,0.0,CL1-2021/07/26,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1640.HK
2022-12-28,1640.HK,0.3899999856948852,0.4600000083446502,0.3899999856948852,0.4600000083446502,0.4600000083446502,4000,0.0,0.0,0.4548990493328517,0.452731854308065,0.4441025055753838,0.4414941979272371,0.454979310501798,False,True,0.0,0.0,0.0,0.0,BY1-2022/12/06,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1640.HK
2023-01-06,1640.HK,0.4099999964237213,0.5,0.4099999964237213,0.5,0.5,58000,0.0,0.0,0.4668455349088271,0.4591715052148123,0.4480415955234739,0.443657075744939,0.4555359828070794,False,True,0.0,0.0,0.0,0.0,TP1-2022/12/06,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1640.HK
2023-04-12,1640.HK,0.3549999892711639,0.3549999892711639,0.3549999892711639,0.3549999892711639,0.3549999892711639,4000,0.0,0.0,0.3985637440604515,0.4175353454352548,0.4319349024693736,0.437113993505723,0.4506060886497816,False,False,0.0,0.0,0.0,0.0,CL2-2022/12/06,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1640.HK
2009-08-17,0165.HK,22.25,22.549999237060547,21.5,21.799999237060547,11.274950981140137,6704000,0.0,0.0,11.767639082209802,11.565524691329442,10.72772900871956,9.489768827749044,8.077692883378518,True,True,0.0,0.0,0.0,0.0,BY1-2009/06/30,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,165.HK
2009-10-02,0165.HK,17.079999923706055,17.239999771118164,16.899999618530273,17.139999389648438,8.945830345153809,7261500,0.0,0.0,9.50549411263076,9.858550919454297,10.137638097405503,9.727237968591568,8.527150177228153,False,False,19.26000022888184,18.200000762939453,18.15999984741211,16.899999618530273,CL1-2009/06/30,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHHL,2009-10-08,2009-10-13,,,165.HK
2010-01-22,0165.HK,19.780000686645508,19.89999961853028,18.799999237060547,19.68000030517578,10.271524429321287,20949923,0.0,0.0,10.956260192701226,10.659550790871434,10.289266746837832,10.052724884149002,9.232551169243136,True,True,0.0,0.0,0.0,0.0,BY1-2009/12/07,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,165.HK
2014-04-28,0165.HK,10.600000381469728,10.600000381469728,10.199999809265137,10.31999969482422,6.01988410949707,2721800,0.0,0.0,6.263157995301724,6.184511523484202,6.121426866109187,6.222514500851064,6.435118204787298,False,True,10.699999809265137,10.140000343322754,10.119999885559082,10.199999809265137,BY1-2014/03/07,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHLL,2014-05-05,2014-05-09,,,165.HK
2014-07-23,0165.HK,11.079999923706056,11.779999732971191,10.84000015258789,11.65999984741211,6.925424575805664,11388142,0.0,0.0,6.472938136857243,6.405757330702835,6.349243507400983,6.314032025343982,6.400551320135371,False,True,0.0,0.0,0.0,0.0,TP1-2014/03/07,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,165.HK
2014-08-04,0165.HK,12.420000076293944,13.65999984741211,12.399999618530272,13.539999961853027,8.042049407958984,24795525,0.0,0.0,7.21445051093472,6.904563413448977,6.625679768706949,6.467837204239442,6.459519927799098,True,True,0.0,0.0,0.0,0.0,TP2-2014/03/07,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,165.HK
2021-12-14,0165.HK,9.09000015258789,9.100000381469728,8.880000114440918,8.949999809265137,7.437686920166016,2358000,0.0,0.0,7.583264691749651,7.477140579381187,7.436904068813792,7.471497104438669,7.728708472533711,False,True,0.0,0.0,0.0,0.0,BY1-2021/11/12,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,165.HK
2022-03-07,0165.HK,8.229999542236328,8.279999732971191,8.069999694824219,8.119999885559082,6.7479352951049805,4610607,0.0,0.0,7.096154905820185,7.279917831295379,7.395211706935236,7.4413177457158834,7.628040087712645,False,False,0.0,0.0,0.0,0.0,CL1-2021/11/12,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,165.HK
2023-10-20,0165.HK,4.590000152587891,4.590000152587891,4.5,4.579999923706055,4.339380741119385,1160000,0.0,0.0,4.361665543659286,4.325420133973285,4.3244945279485485,4.419454313640683,4.793147535618651,False,True,0.0,0.0,0.0,0.0,BY1-2023/09/25,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,165.HK
2023-11-06,0165.HK,4.829999923706055,4.940000057220459,4.789999961853027,4.829999923706055,4.576247215270996,1982000,0.0,0.0,4.454748182373817,4.39730882585048,4.360473350859181,4.4211288124338335,4.764897176698714,False,True,4.570000171661377,4.860000133514404,4.949999809265137,4.429999828338623,TP1-2023/09/25,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLHH,2023-11-10,2023-11-21,,,165.HK
2024-01-19,0165.HK,4.119999885559082,4.130000114440918,4.03000020980835,4.050000190734863,3.837226152420044,918000,0.0,0.0,4.055062275609788,4.134985810898866,4.221900613451048,4.305686388978791,4.599867823409146,False,False,0.0,0.0,0.0,0.0,CL2-2023/09/25,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,165.HK
2024-03-13,1651.HK,7.889999866485596,9.109999656677246,7.889999866485596,9.109999656677246,8.255032539367676,269000,0.0,0.0,8.27339249309239,8.252075483912233,8.071444946497847,7.722731614174608,7.215146910906531,True,True,8.529999732971191,9.050000190734863,9.300000190734863,7.889999866485596,BY1-2023/11/30,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHLLH,2024-04-02,2024-04-10,,,1651.HK
2024-05-08,1651.HK,9.520000457763672,9.729999542236328,9.520000457763672,9.5,8.608431816101074,30000,0.0,0.0,8.491439773388306,8.388534257763183,8.251085750227897,7.968345496073233,7.421961993819668,True,True,0.0,0.0,0.0,0.0,TP1-2023/11/30,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1651.HK
2024-05-21,1651.HK,10.5,10.5,10.5,10.5,9.514581680297852,7000,0.0,0.0,8.898122813452636,8.651171778432683,8.40771291393152,8.082087350211303,7.494403628616704,True,True,0.0,0.0,0.0,0.0,TP2-2023/11/30,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1651.HK
2024-04-16,1660.HK,0.2280000001192093,0.2380000054836273,0.1780000030994415,0.2300000041723251,0.2300000041723251,5040000,0.0,0.0,0.2223437630301628,0.2060513043006488,0.1961714084563216,0.2003666096390613,0.2454593925640432,False,True,0.3100000023841858,0.2090000063180923,0.1850000023841858,0.1780000030994415,BY1-2024/03/06,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2024-04-23,2024-04-26,,,1660.HK
2024-04-23,1660.HK,0.2000000029802322,0.3100000023841858,0.2000000029802322,0.2129999995231628,0.2129999995231628,18336000,0.0,0.0,0.2142918806806044,0.2064810576303005,0.1978227137349011,0.2008991792988357,0.2442565815132312,False,True,0.1850000023841858,0.2080000042915344,0.1930000036954879,0.1780000030994415,TP1-2024/03/06,False,True,False,False,False,False,0.0,0,0,False,False,HH,HHHLHL,2024-04-26,2024-05-13,,,1660.HK
2024-06-26,1660.HK,0.1829999983310699,0.1829999983310699,0.1689999997615814,0.1720000058412552,0.1720000058412552,8024000,0.0,0.0,0.1828732335410841,0.1889083660152005,0.195443199092965,0.1992763097846214,0.2313858907356551,False,False,0.0,0.0,0.0,0.0,CL2-2024/03/06,False,False,False,False,True,False,0.0,0,0,False,False,,,,,,,1660.HK
2017-03-03,1666.HK,14.119999885559082,14.119999885559082,13.760000228881836,13.800000190734863,10.878098487854004,1485500,0.0,0.0,11.168491192364256,11.145641141036895,11.13986488997459,11.102668633072073,10.652466610803073,True,True,0.0,0.0,0.0,0.0,BY1-2017/01/25,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1666.HK
2017-04-18,1666.HK,13.359999656677246,13.520000457763672,12.880000114440918,13.0600004196167,10.29477882385254,1429000,0.0,0.0,10.64536624279339,10.809066858506366,10.944287099723471,11.00465041818068,10.70233977690633,False,False,0.0,0.0,0.0,0.0,CL1-2017/01/25,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1666.HK
2018-02-09,1666.HK,11.579999923706056,11.880000114440918,11.260000228881836,11.81999969482422,9.456664085388184,4180100,0.0,0.0,9.711742452463694,9.622706639688523,9.31283409163776,9.134072609724212,9.385800429441488,False,True,13.300000190734863,13.81999969482422,14.260000228881836,11.260000228881836,BY1-2017/12/13,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHH,2018-03-01,2018-03-13,,,1666.HK
2018-02-22,1666.HK,11.899999618530272,12.800000190734863,11.880000114440918,12.760000228881836,10.20871639251709,2646180,0.0,0.0,9.746140528588862,9.668705117203276,9.408422368384844,9.207757969069906,9.402611487369954,False,True,0.0,0.0,0.0,0.0,TP1-2017/12/13,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1666.HK
2018-03-12,1666.HK,13.960000038146973,14.15999984741211,13.65999984741211,13.859999656677246,11.088778495788574,2353123,0.0,0.0,10.6811501730635,10.338539845455402,9.87447940982946,9.507604190117387,9.51243620182566,False,True,0.0,0.0,0.0,0.0,TP2-2017/12/13,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1666.HK
2020-11-30,1666.HK,5.449999809265137,5.539999961853027,5.380000114440918,5.489999771118164,4.689452648162842,6531503,0.0,0.0,4.525027893814155,4.382075030409867,4.380562770553707,4.574590755617187,5.23509275375795,False,True,0.0,0.0,0.0,0.0,CL1-2020/08/18,True,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1666.HK
2024-10-09,1666.HK,5.889999866485596,6.0,5.409999847412109,5.53000020980835,5.316405296325684,2773000,0.0,0.0,5.571300043975992,5.285452360174122,5.069626284395358,5.014664048925135,5.172005088757226,False,True,0.0,0.0,0.0,0.0,BY1-2024/09/10,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1666.HK
2015-05-29,1681.HK,6.150000095367432,6.150000095367432,5.760000228881836,5.880000114440918,3.1151576042175293,55870000,0.0,0.0,3.230375848001567,3.182753549442853,3.1243100982479306,3.1116734386161267,3.109826566912322,True,True,0.0,0.0,0.0,0.0,BY1-2015/04/28,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1681.HK
2015-06-05,1681.HK,5.639999866485596,5.639999866485596,5.320000171661377,5.400000095367432,2.877824544906616,4006000,0.0,0.0,3.120922760908196,3.1440946535388,3.117359965791529,3.109561682070236,3.1091111063606576,False,False,0.0,0.0,0.0,0.0,CL1-2015/04/28,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1681.HK
2021-01-25,1681.HK,3.430000066757202,3.430000066757202,3.180000066757202,3.309999942779541,2.2147369384765625,277000,0.0,0.0,2.188482131892393,2.145919434414408,2.1254121713631897,2.138660304449069,2.2909438854515023,False,True,3.130000114440918,3.359999895095825,3.490000009536743,3.140000104904175,BY1-2020/12/30,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLLLH,2021-02-10,2021-02-18,,,1681.HK
2021-02-04,1681.HK,3.5,3.5,3.200000047683716,3.2699999809265137,2.1879727840423584,278000,0.0,0.0,2.1860124412089235,2.1654974795466333,2.14125285365896,2.1452293063500623,2.284252118081696,False,True,0.0,0.0,0.0,0.0,TP1-2020/12/30,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1681.HK
2021-03-23,1681.HK,3.390000104904175,3.9800000190734863,3.3299999237060547,3.950000047683716,2.6429643630981445,3932000,0.0,0.0,2.279473295566298,2.220165210165259,2.183574277481154,2.167728410338717,2.2645089180735125,False,True,0.0,0.0,0.0,0.0,TP2-2020/12/30,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1681.HK
2024-06-11,1681.HK,6.090000152587891,6.090000152587891,5.650000095367432,5.75,5.191361904144287,2656000,0.6,0.0,5.358481945411844,5.338199891640997,5.121136182043648,4.821221857935482,4.33090861591891,True,True,0.0,0.0,0.0,0.0,BY1-2024/04/15,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1681.HK
2003-08-08,1686.HK,0.8650000095367432,0.8650000095367432,0.8399999737739563,0.8399999737739563,0.2315876185894012,2607060,0.0,0.0,0.2427793523862906,0.2401395040578381,0.2231400079378141,0.20202170909663,0.1903973765412944,True,True,0.9649999737739564,0.9100000262260436,0.8899999856948853,0.8399999737739563,BY1-2003/06/17,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLHHHL,2003-08-19,2003-08-26,,,1686.HK
2003-09-04,1686.HK,1.0499999523162842,1.087499976158142,1.0,1.024999976158142,0.2825920879840851,17192300,0.0,0.0,0.2685100512887216,0.258727149676175,0.2424323264684373,0.2197373525607887,0.1998282321802953,True,True,0.0,0.0,0.0,0.0,TP1-2003/06/17,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1686.HK
2005-02-07,1686.HK,0.800000011920929,0.800000011920929,0.75,0.7549999952316284,0.2126782536506652,4204274,0.0,0.0,0.2070935328076718,0.2014579093185471,0.1979979218934939,0.1960831914455073,0.1993929043502645,False,True,0.0,0.0,0.0,0.0,BY1-2004/12/30,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1686.HK
2009-10-21,1686.HK,0.4449999928474426,0.4449999928474426,0.4350000023841858,0.4449999928474426,0.2496957182884216,4369000,0.03,0.0,0.2439752186389548,0.241590015569014,0.2392274120545315,0.228839005060873,0.2081974259962975,True,True,0.4250000119209289,0.4550000131130218,0.4600000083446502,0.4300000071525574,BY1-2009/09/24,True,False,False,False,False,False,0.0,0,0,False,False,LL,LLLLLH,2009-11-02,2009-11-06,,,1686.HK
2009-10-29,1686.HK,0.4350000023841858,0.4350000023841858,0.4300000071525574,0.4350000023841858,0.2440845966339111,1184014,0.0,0.0,0.2464401388326111,0.2440273702462369,0.2408970518727839,0.2307106008304205,0.2097795440173474,True,True,0.0,0.0,0.0,0.0,CL1-2009/09/24,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1686.HK
2015-04-20,1686.HK,2.789999961853028,2.799999952316284,2.6600000858306885,2.7100000381469727,1.9269620180130005,4572000,0.0,0.0,1.974752236299996,1.9253117398356108,1.8750935143910656,1.8436742521361689,1.7828575034372804,True,True,2.8399999141693115,2.75,2.799999952316284,2.6600000858306885,BY1-2015/03/23,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHLH,2015-05-04,2015-05-18,,,1686.HK
2015-07-07,1686.HK,2.400000095367432,2.440000057220459,2.309999942779541,2.359999895095825,1.678092122077942,3843000,0.0,0.0,1.7991229042793548,1.85327717977455,1.8868447047766552,1.882105487536201,1.8268399525054893,False,False,0.0,0.0,0.0,0.0,CL1-2015/03/23,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1686.HK
2020-03-09,1691.HK,1.0977599620819092,1.1285860538482666,1.0446699857711792,1.0446699857711792,0.3506208062171936,7596748,0.0,0.0,0.3745864074455226,0.3667007242939565,0.3489433070056181,0.3357746280000157,,False,True,0.0,0.0,0.0,0.0,BY1-2020/01/10,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1691.HK
2020-03-18,1691.HK,0.9076640009880066,0.9590409994125366,0.7980589866638184,0.7980589866638184,0.267851173877716,8063881,0.0,0.0,0.3223291728472417,0.3406669397425506,0.3404916815999207,0.3331238079385056,,False,False,0.0,0.0,0.0,0.0,CL1-2020/01/10,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1691.HK
2021-02-01,1691.HK,2.962754011154175,3.079209089279175,2.849724054336548,3.0141310691833496,2.0161826610565186,49924826,0.0,0.0,2.064957587789717,1.9957343169074744,1.8875338216493127,1.724220033495496,1.3044340852181249,True,True,4.024549961090088,3.2778680324554443,3.099760055541992,2.849724054336548,BY1-2020/12/29,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLHHHL,2021-02-19,2021-02-26,,,1691.HK
2021-02-05,1691.HK,3.332669973373413,3.6563470363616943,3.332669973373413,3.56215500831604,2.382761240005493,56029669,0.0,0.0,2.175822081587955,2.075344408128489,1.941509529862218,1.764715853276946,1.334211720639062,True,True,0.0,0.0,0.0,0.0,TP1-2020/12/29,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1691.HK
2021-03-02,1691.HK,4.247185230255127,4.2557477951049805,3.836167097091675,4.144431114196777,2.772251605987549,66186235,0.0,0.0,2.4486000943700383,2.3493641209339517,2.1611068193383427,1.932814588693882,1.4527256985186694,True,True,3.1168859004974365,3.827604055404663,3.896106958389282,3.099760055541992,TP2-2020/12/29,False,False,True,False,False,False,0.0,0,0,False,False,HH,HHHLLH,2021-03-09,2021-03-11,,,1691.HK
2024-08-21,1691.HK,1.6399999856948853,1.659999966621399,1.6100000143051147,1.6299999952316284,1.6299999952316284,2046000,0.0,0.0,1.6235411401666309,1.5960868618284398,1.566321961968682,1.5270688348847747,1.4520769182381732,True,True,0.0,0.0,0.0,0.0,BY1-2024/07/29,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1691.HK
2024-09-10,1691.HK,1.4800000190734863,1.4800000190734863,1.399999976158142,1.440000057220459,1.440000057220459,7652500,0.0,0.0,1.5114194607481872,1.5436846465603735,1.5514683136629042,1.5284999070600214,1.4603156456733113,False,False,1.5800000429153442,1.4800000190734863,1.4700000286102295,1.399999976158142,CL1-2024/07/29,False,False,False,True,False,False,0.0,0,0,False,False,LL,LLLHHL,2024-09-19,2024-09-25,,,1691.HK
2018-04-13,1696.HK,6.619999885559082,6.619999885559082,6.400000095367432,6.489999771118164,5.382683753967285,337995,0.0,0.0,5.375738649112628,5.247054851783367,5.238998797059799,5.443289961286952,5.937550994773461,False,True,0.0,0.0,0.0,0.0,BY1-2017/11/24,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1696.HK
2018-06-25,1696.HK,5.840000152587891,5.880000114440918,5.599999904632568,5.630000114440918,4.669416427612305,406400,0.0,0.0,4.952773386094405,5.066404428854286,5.142150370078907,5.259148966311086,5.687684495018205,False,False,0.0,0.0,0.0,0.0,CL1-2017/11/24,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1696.HK
2025-06-17,1696.HK,4.610000133514404,4.699999809265137,4.449999809265137,4.5,4.404384613037109,1481200,0.0,0.0,4.614354462645336,4.499605638822988,4.34282518719282,4.149557734751134,4.065903627773052,True,True,0.0,0.0,0.0,0.0,BY1-2025/05/12,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1696.HK
2025-07-22,1696.HK,5.099999904632568,5.380000114440918,4.940000057220459,5.349999904632568,5.236323833465576,3730200,0.0,0.0,4.5371674934551125,4.420055592088269,4.355074137745802,4.225429183252152,4.114058937851991,True,True,0.0,0.0,0.0,0.0,TP1-2025/05/12,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,1696.HK
2025-07-23,1696.HK,5.349999904632568,5.989999771118164,5.21999979019165,5.800000190734863,5.676762580871582,5672400,0.0,0.0,4.744366600258107,4.529334460678122,4.406905057084069,4.254168458452537,4.1265107597087205,True,True,0.0,0.0,0.0,0.0,TP2-2025/05/12,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,1696.HK
2004-12-13,0017.HK,27.652362823486328,27.823055267333984,26.79889488220215,27.48166847229004,10.696817398071287,5169636,0.0,0.0,11.011314233614316,10.93287667077664,10.470662608822764,9.911253970643148,9.024559972241292,True,True,29.1886043548584,29.70068550109864,30.04207229614257,26.79889488220215,BY1-2004/10/19,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLHHH,2004-12-16,2004-12-29,,,17.HK
2010-11-15,0017.HK,58.10409927368164,58.718597412109375,55.98749923706055,56.32888412475586,25.76214599609375,3329467,0.955884,0.0,25.910947028855453,25.40051977703872,24.22176504318157,23.059797544749816,22.130215947417817,True,True,0.0,0.0,0.0,0.0,BY1-2010/10/18,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2010-11-23,0017.HK,51.68601989746094,51.959129333496094,50.73013687133789,51.20807647705078,23.42013168334961,2881659,0.0,0.0,24.847189281239945,25.034121063395386,24.3011003142916,23.23605546064292,22.2475273745736,False,False,0.0,0.0,0.0,0.0,CL1-2010/10/18,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,17.HK
2013-02-06,0017.HK,52.18889236450195,52.33951187133789,50.53210067749024,50.75802612304688,25.234750747680664,13624462,0.0,0.0,26.487442636045017,26.141376007529303,24.916417396047343,23.32158497569999,20.689475752273548,True,True,48.197532653808594,53.7703742980957,54.37284469604492,49.47777938842773,BY1-2012/12/18,True,False,False,False,False,False,0.0,0,0,False,False,HL,HLLLLH,2013-02-25,2013-02-28,,,17.HK
2017-05-22,0017.HK,39.0,39.119998931884766,38.47999954223633,38.63999938964844,23.42669486999512,2661117,0.0,0.0,23.60571011678033,23.5674128526328,23.402526257559597,22.895390818685584,21.57825982064761,True,True,0.0,0.0,0.0,0.0,BY1-2017/04/26,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2017-06-01,0017.HK,39.20000076293945,39.47999954223633,38.84000015258789,39.400001525878906,23.887466430664062,2514859,0.0,0.0,23.582153970405763,23.55089717850337,23.429275685389808,22.974905457757405,21.682876239594936,True,True,0.0,0.0,0.0,0.0,TP1-2017/04/26,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2017-06-05,0017.HK,40.15999984741211,40.31999969482422,40.0,40.15999984741211,24.348237991333008,3907783,0.0,0.0,23.817367106157477,23.67390913484181,23.495369331062516,23.02640283329978,21.72422442892574,True,True,0.0,0.0,0.0,0.0,TP2-2017/04/26,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2018-11-21,0017.HK,42.0,42.63999938964844,41.43999862670898,42.560001373291016,26.861492156982425,2598989,0.0,0.0,26.496835959542512,26.165254901345484,26.138987390573025,26.62420761160736,27.089347571951556,False,True,0.0,0.0,0.0,0.0,BY1-2018/08/29,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2019-01-08,0017.HK,43.59999847412109,45.040000915527344,43.43999862670898,44.720001220703125,29.15644836425781,7029280,0.0,0.0,27.782793956830474,27.61142925651729,27.24180833079747,27.11484611216296,27.219576548354716,False,True,0.0,0.0,0.0,0.0,TP1-2018/08/29,False,True,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2019-01-18,0017.HK,45.84000015258789,46.959999084472656,45.68000030517578,46.79999923706055,30.512561798095703,3775520,0.0,0.0,29.50615242314876,28.77338209505102,27.94786809690929,27.51251465787978,27.37924375684153,True,True,0.0,0.0,0.0,0.0,TP2-2018/08/29,False,False,True,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2019-04-30,0017.HK,52.2400016784668,52.31999969482422,51.68000030517578,51.91999816894531,34.226802825927734,3602024,0.0,0.0,34.7007128484751,34.65553253566894,33.7599443052251,32.15360314589113,29.924662250492585,True,True,0.0,0.0,0.0,0.0,BY1-2019/03/15,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2019-05-30,0017.HK,47.59999847412109,47.91999816894531,46.720001220703125,47.36000061035156,31.22075462341309,4945485,0.0,0.0,32.028332930839554,32.70631343538872,33.10025161105065,32.321693676308016,30.338886693275068,False,False,0.0,0.0,0.0,0.0,CL1-2019/03/15,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,17.HK
2020-12-01,0017.HK,39.29999923706055,39.29999923706055,38.54999923706055,39.20000076293945,28.20176696777344,2751436,0.0,0.0,28.105482879333724,27.64490833130049,27.18184564801352,26.871557880520555,26.945882988479894,False,True,0.0,0.0,0.0,0.0,BY1-2020/10/27,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2020-12-22,0017.HK,36.09999847412109,36.400001525878906,35.70000076293945,35.95000076293945,25.86361122131348,6272907,0.0,0.0,26.661413834027535,26.97555066761631,27.022387981166368,26.868973404308523,26.938604323152035,False,False,0.0,0.0,0.0,0.0,CL1-2020/10/27,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,17.HK
2024-05-30,0017.HK,8.850000381469727,8.850000381469727,8.640000343322754,8.699999809265137,8.699999809265137,4872147,0.0,0.0,9.11748884050946,9.04305408591764,8.977192589772281,9.519166119889544,11.838227173803654,False,True,0.0,0.0,0.0,0.0,BY1-2024/04/09,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,17.HK
2024-06-21,0017.HK,7.579999923706055,7.579999923706055,7.159999847412109,7.230000019073486,7.230000019073486,18854889,0.0,0.0,7.751579516850155,8.137006042083945,8.493880507918986,9.109506007492124,11.399478284159214,False,False,0.0,0.0,0.0,0.0,CL1-2024/04/09,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,17.HK
2022-02-24,1709.HK,2.738668918609619,2.738668918609619,2.5650908946990967,2.613306999206543,2.57879376411438,1334619,0.0,0.0,2.6113400229520254,2.5641146530058743,2.523746963320114,2.516002595416515,2.4249347776951327,True,True,0.0,0.0,0.0,0.0,BY1-2022/02/04,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1709.HK
2022-04-22,1709.HK,2.4300858974456787,2.4397289752960205,2.343297004699707,2.362584114074707,2.3313820362091064,574498,0.0,0.0,2.439112282306346,2.4891881653268046,2.517684243350897,2.522097962999038,2.45353235130903,False,False,0.0,0.0,0.0,0.0,CL1-2022/02/04,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1709.HK
2024-07-25,1713.HK,2.0799999237060547,2.0799999237060547,2.039999961853028,2.0799999237060547,1.9642233848571773,118000,0.0,0.0,1.9149406678130203,1.8854375580840612,1.820072995897144,1.7183001040069437,1.567272117411124,True,True,0.0,0.0,0.0,0.0,BY1-2024/07/03,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1713.HK
2024-09-03,1713.HK,1.9600000381469729,1.9600000381469729,1.9299999475479128,1.9299999475479128,1.8225727081298828,154000,0.0,0.0,1.8657608929901397,1.876447492764824,1.8599403392331568,1.7857145830085324,1.6271930869695708,False,False,0.0,0.0,0.0,0.0,CL1-2024/07/03,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1713.HK
2025-07-28,1713.HK,2.9600000381469727,2.9600000381469727,2.9100000858306885,2.9200000762939453,2.9200000762939453,36000,0.0,0.0,2.880411796344322,2.7796018434596337,2.644348910115887,2.4791930811713243,2.1884564902920904,True,True,0.0,0.0,0.0,0.0,BY1-2025/07/14,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1713.HK
2025-09-03,1713.HK,2.619999885559082,2.619999885559082,2.569999933242798,2.569999933242798,2.569999933242798,230000,0.0,0.0,2.6995039557116423,2.7608187685767547,2.742933985189525,2.614398834945441,2.3074604430532077,False,False,0.0,0.0,0.0,0.0,CL1-2025/07/14,False,False,False,True,False,False,0.0,0,0,False,False,,,,,,,1713.HK
2023-02-15,1717.HK,4.869999885559082,4.869999885559082,4.46999979019165,4.550000190734863,4.236369609832764,1114000,0.0,0.0,4.325687353673299,4.182907110603601,4.089776568691324,4.324710059426787,5.430230158997692,False,True,0.0,0.0,0.0,0.0,BY1-2023/01/16,True,False,False,False,False,False,0.0,0,0,False,False,,,,,,,1717.HK
