index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Range,Avg_Range,Turn_Threshold,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2020-12-10,1548.HK,11.979999542236328,12.100000381469728,11.699999809265137,11.779999732971191,11.779999732971191,6497659,0.0,0.0,0.4000005722045916,0.5035293803495524,0.7552940705243286,11.930688540864242,11.823487214480132,12.185074974633835,13.065830357241756,14.530946870401776,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2020/11/17,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2021-01-15,1548.HK,10.65999984741211,10.65999984741211,10.119999885559082,10.18000030517578,10.18000030517578,8173728,0.0,0.0,0.5399999618530273,0.472941286423627,0.7094119296354404,10.825325933614597,11.20070441336106,11.658729013259146,12.459125686327427,14.026803740429832,False,False,False,LL,LLHHHL,11.600000381469728,2021-01-20,11.0600004196167,2021-01-25,10.65999984741211,10.119999885559082,10.119999885559082,CL1-2020/11/17,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1548.HK
2021-11-02,1548.HK,30.14999961853028,32.099998474121094,28.39999961853028,28.950000762939453,28.950000762939453,27541707,0.0,0.0,3.6999988555908168,2.015625,3.023437499999999,32.1532943039455,31.99338723584126,32.48192874220559,31.383732144753576,25.869776145975823,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2021/10/12,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2021-11-17,1548.HK,35.0,36.150001525878906,33.900001525878906,36.150001525878906,36.150001525878906,14119235,0.0,0.0,2.25,1.7966667175292972,2.6950000762939457,32.796573309125975,32.112023314420085,32.25687643757432,31.450454097659,26.356330947456318,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2021/10/12,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2021-11-25,1548.HK,37.04999923706055,39.09999847412109,36.900001525878906,39.09999847412109,39.09999847412109,11283082,0.0,0.0,2.1999969482421804,1.789999771118164,2.6849996566772463,36.0482923768822,34.307587394815506,33.32979395464117,32.10821686168791,26.867196082104307,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2021/10/12,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2024-09-23,1548.HK,12.0600004196167,12.0600004196167,11.15999984741211,11.199999809265137,11.199999809265137,16646000,0.0,0.0,0.9000005722045898,0.4700001478195192,0.7050002217292789,11.730372465532913,11.818702714142972,11.783934837614876,12.056023964073514,14.30623872271553,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/05,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2024-09-27,1548.HK,11.65999984741211,13.220000267028809,11.65999984741211,12.899999618530272,12.899999618530272,39438024,0.0,0.0,1.5600004196166992,0.5700001120567324,0.8550001680850986,11.68507162061578,11.73821621130094,11.743801597009975,12.012980102971174,14.217433588397244,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/09/05,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2024-09-30,1548.HK,13.520000457763672,14.079999923706056,13.119999885559082,13.9399995803833,13.9399995803833,36687212,0.0,0.0,0.9600000381469744,0.5937501192092898,0.8906251788139347,12.095058522391692,11.929675634699407,11.829927008122654,12.051138904504086,14.215222958851315,False,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2024/09/05,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2024-10-07,1548.HK,14.920000076293944,15.079999923706056,14.020000457763672,14.520000457763672,14.520000457763672,14668798,0.0,0.0,1.0599994659423846,0.7306666692097985,1.0960000038146978,13.276546804402937,12.620554942498105,12.176736569287373,12.21386594901497,14.213579579272391,False,False,True,HH,HHLLLH,11.460000038146973,2024-10-17,12.880000114440918,2024-10-22,13.420000076293944,10.460000038146973,10.239999771118164,TP3-2024/09/05,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2025-10-13,1548.HK,16.0,16.559999465942383,15.779999732971191,16.479999542236328,16.479999542236328,16140965,0.0,0.0,0.7799997329711914,0.5816665225558812,0.8724997838338219,16.860913497049964,16.917926556239575,16.83178406005665,15.998161540041128,14.532554611629518,False,False,False,HL,HLLHLL,16.790000915527344,2025-10-14,15.729999542236328,2025-10-17,15.579999923706056,15.359999656677246,15.359999656677246,BY1-2025/09/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1548.HK
2025-11-21,1548.HK,15.699999809265137,15.699999809265137,14.710000038146973,14.920000076293944,14.920000076293944,16499126,0.0,0.0,0.989999771118164,0.4615383148193362,0.6923074722290044,16.1744766142817,16.320340102358244,16.452427835415566,16.11003149285937,14.877437594408262,False,False,False,LL,LLLHLL,15.529999732971191,2025-11-26,14.460000038146973,2025-12-03,14.359999656677246,14.710000038146973,14.710000038146973,CL1-2025/09/19,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1548.HK
2018-03-13,1551.HK,5.800000190734863,6.0,5.579999923706055,6.0,4.083454608917236,173000,0.0,0.0,0.4200000762939453,0.1223076673654409,0.1834615010481614,5.989184275373853,6.027895894065384,5.954813037151495,5.741847181711344,,False,False,False,HL,HLLHLL,6.110000133514404,2018-03-16,5.409999847412109,2018-03-26,5.400000095367432,5.230000019073486,5.230000019073486,BY1-2018/02/26,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1551.HK
2018-04-09,1551.HK,5.5,5.5,5.0,5.179999828338623,3.525381803512573,452000,0.0,0.0,0.5,0.1191666523615519,0.1787499785423278,5.497272601390224,5.678098748502336,5.796765535394961,5.708350079444634,,False,False,False,LL,LLHHHL,5.809999942779541,2018-04-17,5.199999809265137,2018-05-15,5.159999847412109,5.0,5.0,CL1-2018/02/26,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1551.HK
2021-01-28,1551.HK,3.1700000762939453,3.2300000190734863,3.1700000762939453,3.2300000190734863,2.5829882621765137,6000,0.0,0.0,0.059999942779541,0.0582353367524988,0.0873530051287482,3.2062499945854834,3.2072545252698808,3.2628602555891706,3.409917875888111,3.878980755484784,False,False,False,HL,HLHHLL,3.309999942779541,2021-01-29,3.1600000858306885,2021-02-09,3.130000114440918,3.0799999237060547,3.0799999237060547,BY1-2021/01/11,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1551.HK
2021-01-29,1551.HK,3.2300000190734863,3.309999942779541,3.2300000190734863,3.309999942779541,2.646963119506836,17000,0.0,0.0,0.0799999237060546,0.052352975396549,0.0785294630948235,3.2251136215298573,3.2161889094011555,3.2647088707731067,3.407939302955268,3.8744470438297616,False,False,False,HH,HHLLHH,3.130000114440918,2021-02-09,3.400000095367432,2021-02-16,3.400000095367432,3.1700000762939453,3.0799999237060547,TP1-2021/01/11,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1551.HK
2021-02-16,1551.HK,3.400000095367432,3.400000095367432,3.400000095367432,3.400000095367432,2.718935012817383,95000,0.0,0.0,0.0,0.052352975396549,0.0785294630948235,3.245385331591637,3.2272627358774497,3.2640887369552454,3.399203729908132,3.859808784887638,False,False,False,HH,HHHLHH,3.200000047683716,2021-02-19,3.549999952316284,2021-02-23,3.5999999046325684,3.130000114440918,3.130000114440918,TP2-2021/01/11,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1551.HK
2021-02-23,1551.HK,3.4200000762939453,3.5999999046325684,3.4200000762939453,3.549999952316284,2.8388876914978027,83000,0.0,0.0,0.179999828338623,0.0705882661482867,0.10588239922243,3.3243320165842185,3.270689589762196,3.279911768796643,3.3993665742927988,3.848923660251474,False,False,False,HH,HHHLLH,3.2799999713897705,2021-02-26,3.3499999046325684,2021-03-02,3.3499999046325684,3.130000114440918,3.130000114440918,TP3-2021/01/11,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1551.HK
2024-10-09,1551.HK,1.690000057220459,1.820000052452088,1.690000057220459,1.820000052452088,1.7644087076187134,6000,0.0,0.0,0.1299999952316286,0.046923068853525,0.0703846032802876,1.7502090681956957,1.7546934751668295,1.776162914299417,1.8460226939263025,2.228203571685869,False,False,False,HL,HLLHLL,1.809999942779541,2024-10-10,1.6799999475479126,2024-10-14,1.6799999475479126,1.4600000381469729,1.4600000381469729,BY1-2024/09/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1551.HK
2023-05-24,1571.HK,2.5,2.5,2.4100000858306885,2.5,1.7507178783416748,204000,0.0,0.0,0.0899999141693115,0.0416666666666666,0.0625,2.531427653804781,2.5176370709580733,2.5351973220248083,2.5391849624104825,2.580065097997001,False,False,False,LL,LLLHHL,2.5299999713897705,2023-05-29,2.509999990463257,2023-05-31,2.4600000381469727,2.4100000858306885,2.2100000381469727,BY1-2023/04/06,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1571.HK
2023-06-16,1571.HK,2.6600000858306885,2.720000028610229,2.640000104904175,2.700000047683716,1.9970840215682983,323000,0.0,0.0,0.0799999237060542,0.024999996026357,0.0374999940395355,2.579945408010429,2.551757087413995,2.5441093502816736,2.542442353891023,2.5766525573201324,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2023/04/06,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1571.HK
2023-07-27,1571.HK,2.8299999237060547,2.9200000762939453,2.8299999237060547,2.890000104904175,2.137619733810425,631000,0.0,0.0,0.0900001525878906,0.0679999828338623,0.1019999742507935,2.773588889193909,2.718923935146852,2.654444144774578,2.609076678175225,2.600028696770956,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2023/04/06,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1571.HK
2023-08-29,1571.HK,3.0,3.150000095367432,2.9600000381469727,3.0,2.218982219696045,1636000,0.0,0.0,0.1900000572204594,0.0878571782793318,0.1317857674189977,2.9131512284230188,2.8739273274665336,2.795387907503573,2.7114558840330565,2.6480502705825253,True,True,True,HH,HHHLLH,2.9200000762939453,2023-08-30,3.0299999713897705,2023-09-12,3.0999999046325684,2.75,2.75,TP3-2023/04/06,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1571.HK
2020-07-09,1576.HK,1.590000033378601,1.6100000143051147,1.590000033378601,1.600000023841858,1.0761535167694092,350000,0.0,0.0,0.0199999809265136,0.0215384593376746,0.0323076890065119,1.6110588265022083,1.6280477897095031,1.649765966641505,1.6790959264559997,1.7573635817093205,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2020/06/17,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1576.HK
2020-07-13,1576.HK,1.5800000429153442,1.6799999475479126,1.5800000429153442,1.649999976158142,1.109783172607422,1198000,0.0,0.0,0.0999999046325683,0.0224999984105427,0.0337499976158141,1.6135187206168111,1.6261419205436862,1.647146515832406,1.67659633162204,1.7551061005216235,False,False,False,HH,HHHLLH,1.6100000143051147,2020-07-14,1.659999966621399,2020-07-15,1.659999966621399,1.5499999523162842,1.5499999523162842,TP2-2020/06/17,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,,,,,,,1576.HK
2020-08-11,1576.HK,1.7200000286102295,1.7300000190734863,1.7100000381469729,1.7100000381469729,1.1501389741897583,59000,0.0,0.0,0.0199999809265134,0.0237499848008155,0.0356249772012233,1.6651477916356874,1.6507885992507447,1.6496155627906113,1.668279986356732,1.7402094991555457,False,False,True,HH,HHHLLH,1.659999966621399,2020-08-14,1.7200000286102295,2020-08-17,1.7300000190734863,1.600000023841858,1.5800000429153442,TP3-2020/06/17,False,False,True,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1576.HK
2019-02-28,1578.HK,4.710000038146973,4.880000114440918,4.650000095367432,4.650000095367432,3.582093477249145,4500,0.0,0.0,0.2300000190734863,0.1023076497591458,0.1534614746387188,4.724899901897814,4.71804265172913,4.715931450411772,4.671417896274925,4.838189180617165,False,True,True,HL,HLLHLL,4.900000095367432,2019-03-04,4.639999866485596,2019-03-08,4.510000228881836,4.380000114440918,4.380000114440918,BY1-2019/01/28,False,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1578.HK
2020-05-06,1578.HK,3.25,3.25,3.069999933242798,3.190000057220459,2.568763971328736,42000,0.0,0.0,0.1800000667572021,0.0642857210976738,0.0964285816465107,3.2646623995845485,3.2585268356480106,3.2966113562475607,3.4431052382938456,3.897000400526595,False,False,False,HL,HLLHHL,3.390000104904175,2020-05-11,3.180000066757202,2020-05-12,3.150000095367432,3.069999933242798,3.069999933242798,BY1-2020/03/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1578.HK
2020-05-13,1578.HK,3.450000047683716,3.450000047683716,3.430000066757202,3.430000066757202,2.7620248794555664,1500,0.0,0.0,0.0199999809265136,0.0546154058896578,0.0819231088344868,3.298361080728118,3.277858759802688,3.298747407779816,3.430171584590487,3.873845633201381,False,False,False,HH,HHLLLH,2.7699999809265137,2020-05-19,3.1700000762939453,2020-05-21,3.240000009536743,3.069999933242798,3.069999933242798,TP1-2020/03/18,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1578.HK
2021-09-06,1578.HK,3.5,3.5,3.3299999237060547,3.5,2.990145683288574,51500,0.0,0.0,0.1700000762939453,0.0023076901069054,0.0034615351603581,3.4905319496631853,3.4845303765198463,3.47866399852649,3.42357854250177,3.5096464933765428,False,True,True,HL,HLLHLL,3.4800000190734863,2021-09-13,3.1700000762939453,2021-10-11,3.049999952316284,3.309999942779541,3.0999999046325684,BY1-2021/07/16,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1578.HK
2021-10-21,1578.HK,3.009999990463257,3.059999942779541,3.0,3.059999942779541,2.614241600036621,13500,0.0,0.0,0.059999942779541,0.009285705430167,0.0139285581452505,3.326500940614938,3.4008657559340896,3.440184384812885,3.408057749961181,3.5006404404375746,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2021/07/16,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1578.HK
2017-05-19,1579.HK,3.920000076293945,3.950000047683716,3.799999952316284,3.839999914169312,3.2144792079925537,402000,0.0,0.0,0.1500000953674316,0.1220000267028808,0.1830000400543212,3.889779041588628,3.784144545876394,3.6050001300665673,3.4867496920280154,,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2017/04/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2017-06-09,1579.HK,4.0,4.170000076293945,4.0,4.099999904632568,3.432126522064209,23453000,0.0,0.0,0.1700000762939453,0.1258823591120104,0.1888235386680156,3.9764681938970288,3.904324577594714,3.745961065442585,3.594161721956936,,False,True,True,HH,HHHLHH,3.930000066757202,2017-06-12,4.159999847412109,2017-06-15,4.300000190734863,3.700000047683716,3.670000076293945,TP1-2017/04/28,False,True,True,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2017-06-21,1579.HK,4.260000228881836,4.449999809265137,4.21999979019165,4.420000076293945,3.6999993324279785,1089000,0.0,0.0,0.2300000190734863,0.1100000441074372,0.1650000661611558,4.176232021160833,4.056796062526809,3.866570275652742,3.680973184060796,,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2017/04/28,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2017-06-23,1579.HK,4.619999885559082,4.800000190734863,4.599999904632568,4.769999980926514,3.9929862022399902,1772228,0.0,0.0,0.2000002861022949,0.1262500435113908,0.1893750652670862,4.3591304975579,4.1682931105617484,3.9326471407435295,3.721929040205673,,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2017/04/28,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2018-09-10,1579.HK,18.1200008392334,18.15999984741211,17.420000076293945,17.520000457763672,14.750545501708984,3716399,0.0,0.0,0.7399997711181641,1.091176369610955,1.6367645544164326,18.6471845267434,18.12261590706328,17.122359198015864,15.589185018939194,12.185774527712615,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2018/08/08,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2018-11-07,1579.HK,20.299999237060547,22.14999961853028,20.0,21.100000381469727,17.76464080810547,5948001,0.0,0.0,2.149999618530277,0.9794116300695092,1.4691174451042637,19.100723978735008,18.517042944882316,18.01404206754288,16.979520464623697,13.772328295306693,True,True,True,HH,HHHLHH,20.100000381469727,2018-11-09,22.049999237060547,2018-11-16,22.64999961853028,16.6200008392334,16.100000381469727,TP1-2018/08/08,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2021-01-28,1579.HK,132.60000610351562,132.60000610351562,125.0,125.3000030517578,106.35667419433594,2596958,0.0,0.0,7.600006103515625,6.618751049041747,13.237502098083494,125.5532447580714,118.60441878534124,111.09074100807015,105.51079472367502,89.56701932568467,True,True,True,HL,HLLHLL,148.0,2021-02-16,106.1999969482422,2021-02-26,105.5,125.0,104.1999969482422,BY1-2021/01/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2021-02-16,1579.HK,145.0,148.0,138.0,138.39999389648438,117.47615814208984,1523201,0.0,0.0,10.0,7.03999989827474,14.07999979654948,135.91925734633514,129.2744757338944,119.26712556841863,110.97459103955757,93.09908535138035,True,True,True,LH,LHLLLH,105.5,2021-02-26,110.8000030517578,2021-03-02,121.5,110.1999969482422,110.1999969482422,TP1-2021/01/13,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2021-03-04,1579.HK,106.3000030517578,106.3000030517578,100.0,103.0,87.42806243896484,6435388,0.0,0.0,6.300003051757798,7.579999287923176,15.159998575846352,114.4725895894756,120.00234153372853,118.37973422112594,112.3895461073368,95.37945080108751,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL2-2021/01/13,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,,,,,1579.HK
2021-10-27,1579.HK,48.0,48.0,41.84999847412109,42.95000076293945,36.63139724731445,8661300,0.0,0.0,6.150001525878913,2.656667582194012,3.985001373291018,46.58227381373899,45.17853684755148,45.61190155662181,51.54935743735536,65.85255035334231,False,False,False,HL,HLLHHL,47.34999847412109,2021-10-29,43.79999923706055,2021-11-02,42.25,38.70000076293945,37.150001525878906,BY1-2021/09/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2022-04-22,1579.HK,22.64999961853028,24.0,21.75,23.100000381469727,19.701635360717773,3215015,0.0,0.0,2.25,1.59125006198883,2.386875092983245,22.554836160935054,22.92996407948857,26.11982842252079,31.535835195443624,45.41939155590034,False,False,False,HL,HLLHLL,24.200000762939453,2022-04-27,22.350000381469727,2022-04-29,20.450000762939453,19.34000015258789,19.34000015258789,BY1-2022/03/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2022-06-01,1579.HK,24.549999237060547,25.950000762939453,24.350000381469727,25.0,21.57941055297852,5231830,0.0,0.0,1.6000003814697266,1.3343752622604377,2.0015628933906564,22.92383070926331,22.4540998386208,23.5767636952204,27.718301137428544,41.03812209409183,False,False,False,HH,HHHLHH,23.700000762939453,2022-06-02,25.64999961853028,2022-06-08,26.200000762939453,19.81999969482422,19.540000915527344,TP1-2022/03/30,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2022-06-29,1579.HK,26.450000762939453,27.600000381469727,25.5,25.700000762939453,22.18363571166992,5220325,0.0,0.0,2.1000003814697266,1.4600002288818357,2.1900003433227537,24.440241202603552,23.91036907133142,23.899619255123625,26.601262226797264,38.66249379274413,False,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2022/03/30,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2025-11-18,1579.HK,12.75,12.789999961853027,12.359999656677246,12.489999771118164,12.489999771118164,3424000,0.0,0.0,0.4300003051757812,0.2272224426269524,0.3408336639404286,12.604952390310348,12.486593835029897,12.632457794954766,12.95866327672706,13.435486943941845,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/21,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1579.HK
2013-04-09,1600.HK,5.610000133514404,5.829999923706055,5.300000190734863,5.75,3.9847819805145264,804000,0.0,0.0,0.5299997329711914,0.1823076468247633,0.273461470237145,5.695895495409491,5.540924690050439,5.194398584200448,4.622524059779602,3.5898939673033348,True,True,True,LL,LLHHHL,5.920000076293945,2013-04-12,5.690000057220459,2013-04-24,5.349999904632568,5.079999923706055,5.039999961853027,BY1-2013/03/15,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2013-04-26,1600.HK,5.849999904632568,6.050000190734863,5.710000038146973,6.010000228881836,4.164964199066162,10189500,0.0,0.0,0.3400001525878906,0.1938461523789625,0.2907692285684439,5.788010687165379,5.716151522609956,5.438232356810145,4.891417729290123,3.807984006833984,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2013/03/15,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2013-04-29,1600.HK,6.010000228881836,6.449999809265137,5.889999866485596,6.440000057220459,4.462955474853516,1161000,0.0,0.0,0.559999942779541,0.2061538696289062,0.3092308044433594,5.906554208993574,5.779094873445652,5.477517364669374,4.922082725882803,3.828956246279295,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2013/03/15,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2013-05-08,1600.HK,6.610000133514404,7.03000020980835,6.539999961853027,6.880000114440918,4.76787805557251,903000,0.0,0.0,0.4900002479553222,0.2146154183607835,0.3219231275411752,6.447706871714242,6.152235035502374,5.72999237969815,5.118454656148884,3.96151696490605,True,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2013/03/15,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2014-10-03,1600.HK,9.40999984741211,9.40999984741211,9.15999984741211,9.279999732971191,6.431092262268066,484500,0.0,0.0,0.25,0.2364287376403812,0.3546431064605718,9.16889064778391,9.120046765127968,9.1436032359654,8.915239652415774,8.012802245433562,False,False,False,HL,HLLHLL,9.59000015258789,2014-10-06,9.199999809265137,2014-10-09,9.050000190734863,8.5,8.5,BY1-2014/09/16,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2014-11-14,1600.HK,8.600000381469727,8.619999885559082,8.399999618530273,8.4399995803833,5.848966598510742,558000,0.0,0.0,0.2200002670288086,0.1835295172298653,0.275294275844798,8.73172594027946,8.891180139224033,9.023007001791754,8.958476716660464,8.230903536895045,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2014/09/16,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1600.HK
2015-06-15,1600.HK,7.809999942779541,8.119999885559082,7.739999771118164,7.820000171661377,5.419303894042969,288000,0.0,0.0,0.3800001144409179,0.4406251311302186,0.660937696695328,7.822942875597914,7.883767553906469,7.932407007621744,8.027820846068042,8.07892018115446,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2015/06/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2015-06-29,1600.HK,7.25,7.360000133514404,7.0,7.099999904632568,4.920339584350586,1120500,0.0,0.0,0.3600001335144043,0.3621052440844084,0.5431578661266127,7.5208764997532,7.670252387415952,7.806635753976521,7.943111785729158,8.039501926671027,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2015/06/03,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,1600.HK
2016-06-13,1600.HK,5.670000076293945,5.989999771118164,5.619999885559082,5.630000114440918,3.901621580123901,82500,0.0,0.0,0.369999885559082,0.0723077333890474,0.1084616000835712,5.776782944519798,5.760688787902355,5.81456826843637,6.042476228039203,6.643353763333473,False,False,False,LH,LHLLLH,5.449999809265137,2016-06-15,5.449999809265137,2016-06-17,5.980000019073486,5.420000076293945,5.420000076293945,BY1-2016/05/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2016-07-25,1600.HK,5.900000095367432,6.139999866485596,5.829999923706055,6.0,4.158033847808838,9939000,0.0,0.0,0.309999942779541,0.1425000031789144,0.2137500047683715,5.840211377429927,5.792990298526207,5.786505223712994,5.930821090501336,6.481707222101519,False,False,True,HH,HHHLLH,5.900000095367432,2016-07-27,6.050000190734863,2016-07-28,6.119999885559082,5.53000020980835,5.53000020980835,TP1-2016/05/23,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2016-08-09,1600.HK,6.139999866485596,6.360000133514404,6.110000133514404,6.25,4.331284046173096,91500,0.0,0.0,0.25,0.1830768585205078,0.2746152877807617,6.066984936536877,5.959064123885197,5.8752398843538565,5.954749520738806,6.453367089128724,False,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2016/05/23,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2016-09-01,1600.HK,6.559999942779541,6.929999828338623,6.5,6.900000095367432,4.781739234924316,261000,0.0,0.0,0.429999828338623,0.1246153391324556,0.1869230086986835,6.51697801237004,6.3701176060982085,6.163141943349503,6.097597263257992,6.452366454437114,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2016/05/23,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2017-09-22,1600.HK,5.75,5.849999904632568,5.380000114440918,5.420000076293945,3.799347400665283,2757000,0.0,0.0,0.4699997901916504,0.1671428339821951,0.2507142509732927,5.714157045539355,5.597920717824216,5.342174971035257,5.287596755479539,5.694845895663392,False,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2017/08/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2018-11-20,1600.HK,6.900000095367432,7.059999942779541,6.53000020980835,6.670000076293945,4.824102878570557,1929500,0.0,0.0,0.5299997329711914,0.3646665891011556,0.5469998836517335,6.904521734234062,6.747083573030441,6.925852234098739,7.088708860385471,6.756730553774647,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2018/10/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
2023-10-03,1600.HK,3.890000104904175,3.890000104904175,3.5899999141693115,3.680000066757202,3.284121513366699,952500,0.0,0.0,0.3000001907348633,0.1657143490655081,0.2485715235982622,3.731653974675856,3.8672102998915534,4.243767104936151,4.582262200871258,4.79384800001591,False,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2023/09/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,1600.HK
