index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,HFH,FlatCount,PreHighCount,BreakoutQuality,FalseBreakout,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,cl_price,tp1_price,tp2_price,tp3_price,BOSS1,BOSS2,rolling_22_low,rolling_33_low,MA150,WLow,WHigh,HHHL,MA_20,MA_50,MA_150,MA_200,High_52W,Low_52W,Trend_Template,Depth_60D,Depth_20D,Depth_5D,Contraction_Structure,Vol_MA50,Vol_MA10,Volume_Contraction,Resistance,Breakout_Detected,VCP,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,classification,WLDate,WHDate,HHHL_PATTERN,SNO
2025-09-25,0014.HK,15.859999656677246,15.869999885559082,15.380000114440918,15.5,14.866229057312012,3658461,0.0,0.0,0.0232257843017578,0.045806392546623,0.092258084204889,15.896508166178863,15.76180041731222,15.399887520037073,14.759129266100464,13.895491931719809,False,True,True,False,0,0,0.0,False,BY1-2025/08/25,True,False,False,False,False,False,False,False,0.0,0,0,0,0,15.63,14.42,16.690000534057617,17.750001068115232,18.81000160217285,False,False,14.56999969482422,14.56999969482422,13.95426664352417,0.0,0.0,False,15.734999990463256,15.509199981689454,13.95426664352417,13.413199992179871,16.690000534057617,10.9399995803833,False,0.1270222151825173,0.1270222151825173,0.0564416666062087,False,2225359.54,2175342.4,False,16.690000534057617,False,False,,,,,,,,,,,,14.HK
2013-06-21,1428.HK,0.875980019569397,0.9030730128288268,0.8669499754905701,0.9030730128288268,0.1275252401828766,1014624,0.0,0.0,0.009999174314706,0.0699998303748037,0.1299994964045729,0.8964521916531628,0.8628898706013676,0.8303815790432271,0.7943934012116026,0.7265960246625549,True,True,True,False,0,0,0.0,False,BY1-2013/05/20,True,False,False,False,False,False,False,False,0.0,0,0,0,0,0.88,0.76,0.9933800101280212,1.1067600202560426,1.2201400303840635,False,False,0.7676119804382324,0.7676119804382324,0.7557513622442881,0.0,0.0,False,0.8461790591478348,0.8176419937610626,0.7557513622442881,0.7065413951873779,0.9933800101280212,0.401867002248764,True,0.2272725718133719,0.2272725718133719,0.1111113895146517,False,1190206.54,4027442.9,False,0.9933800101280212,False,False,,,,,,,,,,,,1428.HK
2010-01-22,0152.HK,6.400000095367432,6.5,6.199999809265137,6.5,2.682479858398437,14563500,0.0,0.0,-0.1230769524207482,-0.0769230769230768,-0.0615384762103741,6.424302606627193,6.291356774099334,6.124102600081774,5.91205765576098,5.543871370253321,True,True,True,False,0,0,0.0,False,BY1-2009/12/11,True,False,False,False,False,False,False,False,0.0,0,0,0,0,6.25,5.54,6.900000095367432,7.550000190734863,8.200000286102295,False,False,5.699999809265137,5.599999904632568,5.801333344777425,0.0,0.0,False,6.250000047683716,6.120000047683716,5.801333344777425,5.5322500097751615,7.0,2.8499999046325684,True,0.2463768496530387,0.1594202738302994,0.1014493154242513,False,12229557.92,15929200.0,False,6.900000095367432,False,False,,,,,,,,,,,,152.HK
2024-10-09,0152.HK,7.070000171661377,7.139999866485596,6.559999942779541,6.659999847412109,6.155862808227539,9209184,0.0,0.0,-0.0075074647212092,0.0225225373579727,0.0060060004158364,6.879783693006696,6.606242856312919,6.432600423402635,6.380639587513741,6.373306223070739,False,True,True,False,0,0,0.0,False,BY1-2024/08/30,True,False,False,False,False,False,False,False,0.0,0,0,0,0,6.7,5.62,7.730000019073486,8.760000038146973,9.79000005722046,False,False,5.679999828338623,5.679999828338623,6.35973331451416,0.0,0.0,False,6.421499967575073,6.346400003433228,6.35973331451416,6.379349989891052,7.730000019073486,4.369999885559082,False,0.2652005414846784,0.2652005414846784,0.1513583536102217,False,4825148.9,10304755.2,False,7.730000019073486,False,False,,,,,,,,,,,,152.HK
2025-09-15,0152.HK,8.270000457763672,8.270000457763672,8.039999961853027,8.09000015258789,8.09000015258789,3033864,0.0,0.0,-0.0222497282794489,-0.0247219137614376,0.0049443709639773,8.193532072851308,8.127948162798727,8.01222489777535,7.830744919993796,7.4117709051607426,False,True,True,False,0,0,0.0,False,BY1-2025/08/21,True,False,False,False,False,False,False,False,0.0,0,0,0,0,8.02,7.32,8.649999618530273,9.279999237060547,9.90999885559082,False,False,7.389999866485596,7.389999866485596,7.678533328374227,0.0,0.0,False,8.106499981880187,8.049200000762939,7.678533328374227,7.480749995708465,8.649999618530273,5.679999828338623,True,0.1456647176429315,0.1456647176429315,0.0496453988652628,False,4925609.56,5210443.2,False,8.649999618530273,False,False,,,,,,,,,,,,152.HK
2018-09-10,1579.HK,18.1200008392334,18.15999984741211,17.420000076293945,17.520000457763672,14.750544548034668,3716399,0.0,0.0,0.1027396797962358,-0.0194064008963666,0.0787670733281906,18.6471845267434,18.12261590706328,17.122359198015864,15.589185018939194,12.185774527712615,False,True,True,False,0,0,0.0,False,BY1-2018/07/27,True,False,False,False,False,False,False,False,0.0,0,0,0,0,17.38,13.72,20.89999961853028,24.419999237060555,27.939998855590837,False,False,13.859999656677246,13.859999656677246,14.008133341471352,0.0,0.0,False,17.691000032424927,17.11040002822876,14.008133341471352,12.476500000953674,20.89999961853028,5.510000228881836,True,0.3837320406924169,0.3368421095860333,0.1665071581700369,False,3889315.18,4811134.7,False,20.89999961853028,False,False,,,,,,,,,,,,1579.HK
2021-01-15,1579.HK,107.4000015258789,109.9000015258789,104.1999969482422,107.4000015258789,91.1628646850586,3320751,0.0,0.0,0.1890129900740442,0.290502831791104,0.0195530581404608,111.77652441998184,108.56733259239968,104.84734020796132,101.6548938072346,86.93719058759466,False,True,True,False,0,0,0.0,False,BY1-2020/11/20,True,False,False,False,False,False,False,False,0.0,0,0,0,0,104.42,85.49,122.5,140.57999999999998,158.66,False,False,91.1500015258789,86.3499984741211,101.05233337402343,86.3499984741211,122.5,False,109.425,99.86199996948244,101.05233337402343,91.5777500152588,134.10000610351562,39.84999847412109,False,0.2951020532724808,0.2236734818439094,0.1184433194708995,False,4540964.16,3544726.1,True,122.5,False,False,HLHHHL,148.60000610351562,2021-01-26 00:00:00,125.3000030517578,2021-01-28 00:00:00,125.0,-0.16,HL,2020-12-09,2021-01-08,LLLHLLHHHL,1579.HK
2003-12-18,0165.HK,4.775000095367432,4.925000190734863,4.599999904632568,4.875,2.420208692550659,12848000,0.0,0.0,0.1589743785369091,0.1487179291553986,0.0461538265912959,4.718300243949083,4.531773976708647,4.287505390567439,3.90761322379401,3.4091535262897903,True,True,True,False,0,0,0.0,False,BY1-2003/11/04,True,False,False,False,False,False,False,False,0.0,0,0,0,0,4.58,3.81,5.300000190734863,6.020000381469727,6.74000057220459,False,False,3.849999904632568,3.849999904632568,3.403666659990946,3.849999904632568,5.300000190734863,False,4.427499997615814,4.290499992370606,3.403666659990946,3.0568499904870987,5.300000190734863,1.5299999713897705,True,0.3018868085793978,0.2735849497962467,0.1320755209265827,False,11148525.84,17618996.7,False,5.300000190734863,False,False,HLHHHL,5.949999809265137,2004-01-12 00:00:00,5.25,2004-01-19 00:00:00,5.050000190734863,-0.15,HL,2003-11-21,2003-12-15,HLHHLLHHHL,165.HK
2014-11-18,0165.HK,15.4399995803833,15.81999969482422,15.039999961853027,15.260000228881836,9.151518821716309,3481650,0.0,0.0,0.2241153358452172,0.2424638794295703,0.2346002536048701,15.625315465342018,15.330355134649515,14.91287858203135,14.10121858245876,12.802004184066831,False,True,True,False,0,0,0.0,False,BY1-2014/10/07,True,False,False,False,False,False,False,False,0.0,0,0,0,0,15.06,13.38,16.600000381469727,18.14000076293945,19.68000114440918,False,False,13.520000457763672,13.520000457763672,12.899600003560382,0.0,0.0,False,15.144000053405758,15.13480001449585,12.899600003560382,12.194850010871887,16.600000381469727,8.890000343322754,True,0.1855421598148998,0.1855421598148998,0.0795593744550224,False,4560603.1,6129571.8,False,16.600000381469727,False,False,,,,,,,,,,,,165.HK
2025-11-04,1651.HK,37.34000015258789,37.36000061035156,35.279998779296875,35.939998626708984,35.26570129394531,2247398,0.0,0.0,-0.0823594657088527,-0.1135224867072018,-0.0984974189230856,37.05998233606998,35.27154795592554,32.23385495444609,28.63710134725775,22.540709577447924,False,True,True,False,0,0,0.0,False,BY1-2025/10/08,True,False,False,False,False,False,False,False,0.0,0,0,0,0,35.19,28.51,41.58000183105469,47.97000366210938,54.36000549316407,False,False,28.799999237060547,28.799999237060547,25.087599919637043,0.0,0.0,False,34.932999992370604,31.93159999847412,25.087599919637043,23.082649936676024,41.58000183105469,10.859999656677246,True,0.4487734712128902,0.3073593562097727,0.1390922602882097,False,2109582.78,2816452.3,False,41.58000183105469,False,False,,,,,,,,,,,,1651.HK
2022-07-27,1681.HK,4.559999942779541,4.599999904632568,4.300000190734863,4.5,3.3674509525299072,2638000,0.0,0.0,-0.1444444656372071,-0.1288888719346789,-0.1488889058430988,4.227582127812351,4.140920243944786,4.101534102386935,4.066537749960288,4.026543425124124,True,True,True,False,0,0,0.0,False,BY1-2022/07/12,True,False,False,False,False,False,False,False,0.0,0,0,0,0,5.9,3.76,8.0,10.1,12.2,False,False,3.799999952316284,3.7899999618530273,4.038066682815551,0.0,0.0,False,4.113000011444091,4.065200004577637,4.038066682815551,3.915900012254715,8.0,3.0,False,0.5387499928474426,0.5250000059604645,0.4937499761581421,False,546680.74,1495768.6,False,8.0,False,False,,,,,,,,,,,,1681.HK
2024-06-11,1681.HK,6.090000152587891,6.090000152587891,5.650000095367432,5.75,5.191362380981445,2656000,0.6,0.0,-0.0626087188720703,-0.0191304580025051,-0.0034782575524371,6.436605959285174,6.467781403082023,6.230967655150689,5.881721490440218,5.353964917164879,False,False,True,False,0,0,0.0,False,BY1-2024/04/15,True,False,False,False,False,False,False,False,0.0,0,0,0,0,6.25,5.3,7.159999847412109,8.069999694824219,8.979999542236328,False,False,5.650000095367432,5.559999942779541,5.414866660435995,0.0,0.0,False,6.68699996471405,6.141199979782105,5.414866660435995,5.294899995326996,7.159999847412109,4.309999942779541,False,0.252793293485019,0.2108938246123633,0.1567163796699973,False,1587164.98,1266534.4,True,7.159999847412109,False,False,,,,,,,,,,,,1681.HK
2025-03-27,1681.HK,8.789999961853027,8.890000343322754,8.229999542236328,8.869999885559082,8.45562744140625,3992000,0.0,0.0,0.0552423649876157,0.0710259439198639,0.0789176796275705,8.735092009481022,8.494363213909459,8.237050128406112,7.92751953454014,7.097653113202731,True,True,True,False,0,0,0.0,False,BY1-2025/02/17,True,False,False,False,False,False,False,False,0.0,0,0,0,0,8.34,7.53,9.06999969482422,9.79999938964844,10.529999084472662,False,False,7.610000133514404,7.610000133514404,7.588666648864746,7.610000133514404,9.06999969482422,False,8.36049997806549,8.121999979019165,7.588666648864746,7.133549978733063,9.06999969482422,5.260000228881836,True,0.189636146423816,0.1609701885814795,0.0926130298623093,False,1361906.96,1457566.2,False,9.06999969482422,False,False,HLHHHL,9.75,2025-04-01 00:00:00,8.420000076293945,2025-04-07 00:00:00,8.289999961853027,-0.15,HL,2025-03-03,2025-03-21,HLHHLLHHHL,1681.HK
2011-01-20,1686.HK,1.0099999904632568,1.0099999904632568,0.9399999976158142,0.959999978542328,0.5488953590393066,8835042,0.0,0.0,0.0937499747766796,0.0208333760189523,0.0312500329843417,0.9997436528365288,0.9825014507685788,0.966893500737112,0.9226822530986232,0.7757598691804405,False,True,True,False,0,0,0.0,False,BY1-2010/12/03,True,False,False,False,False,False,False,False,0.0,0,0,0,0,0.96,0.82,1.0800000429153442,1.2000000858306883,1.3200001287460328,False,False,0.8399999737739563,0.8299999833106995,0.8456666676203409,0.0,0.0,False,0.9869999974966048,0.9507999968528748,0.8456666676203409,0.7756000021100045,1.2949999570846558,0.4900000095367431,False,0.2966101523686735,0.2037037221001982,0.0961538152934518,False,3736211.44,4621701.8,False,1.0800000429153442,False,False,,,,,,,,,,,,1686.HK
2011-04-07,0177.HK,8.739999771118164,8.739999771118164,8.399999618530273,8.550000190734863,4.069985389709473,4928000,0.412524,0.0,-0.0198830494153865,-0.0046783580070995,-0.0526315554650835,8.733560561923086,8.595481506494151,8.521402001081901,8.472046010113463,8.082182654592286,False,True,True,False,0,0,0.0,False,BY1-2011/03/04,True,False,False,False,False,False,False,False,0.0,0,0,0,0,8.65,7.93,9.289999961853027,9.929999923706054,10.56999988555908,False,False,8.010000228881836,8.010000228881836,8.528599967956543,0.0,0.0,False,8.506500005722046,8.421399974822998,8.528599967956543,8.23544998407364,9.800000190734863,6.760000228881836,False,0.1523809110526617,0.1377825337165961,0.0958019749168255,False,3941065.2,4352031.8,False,9.289999961853027,False,False,,,,,,,,,,,,177.HK
2003-09-10,0179.HK,47.400001525878906,48.59999847412109,45.79999923706055,46.400001525878906,29.48336410522461,2265591,0.0,0.0,0.0301723634728936,0.0043102789151985,-0.1206897005314761,48.40183769020808,46.70141507829552,44.03380951124807,41.36222986414258,38.77052652673508,False,True,True,False,0,0,0.0,False,BY1-2003/08/01,True,False,False,False,False,False,False,False,0.0,0,0,0,0,46.1,38.81,53.0,59.9,66.8,False,False,41.0,39.20000076293945,38.36533327738444,0.0,0.0,False,46.55000038146973,43.73200004577637,38.36533327738444,37.784999980926514,53.0,28.0,True,0.3018867924528302,0.2150943684128096,0.1358490709988576,False,1359145.56,1459400.4,False,53.0,False,False,,,,,,,,,,,,179.HK
2024-10-09,1800.HK,5.170000076293945,5.190000057220459,4.699999809265137,4.849999904632568,4.435256481170654,77368440,0.0,0.0,0.0989690780436933,0.1773196186443135,0.0701031256233908,4.968498937506591,4.724468864314801,4.604567304730498,4.514949866040927,4.300142131367772,False,True,True,False,0,0,0.0,False,BY1-2024/08/19,True,False,False,False,False,False,False,False,0.0,0,0,0,0,4.97,3.8,6.090000152587891,7.210000305175781,8.330000457763672,False,False,3.839999914169312,3.839999914169312,4.433066679636638,3.839999914169312,6.090000152587891,False,4.492500030994416,4.585200037956238,4.433066679636638,4.2024000144004825,6.090000152587891,3.1600000858306885,True,0.3694581579710571,0.3694581579710571,0.2282430720025657,False,22892155.42,65133135.5,False,6.090000152587891,False,False,HLLHHL,5.599999904632568,2024-10-10 00:00:00,5.190000057220459,2024-10-29 00:00:00,5.150000095367432,-0.08,HL,2024-09-11,2024-10-08,HLHHLLHHHL,1800.HK
2021-08-20,1811.HK,3.569999933242798,3.630000114440918,3.289999961853028,3.5899999141693115,3.1115286350250244,37666000,0.0,0.0,0.3871866680046443,0.4596099989965168,1.247910832246227,3.606986867931584,3.439781871229703,3.1359705419800408,2.759235756122977,2.181031682902,False,True,True,False,0,0,0.0,False,BY1-2021/07/14,True,False,False,False,False,False,False,False,0.0,0,0,0,0,3.36,2.6,4.090000152587891,4.820000305175782,5.550000457763672,False,False,2.630000114440918,2.630000114440918,2.400466667811076,2.630000114440918,4.090000152587891,False,3.3955000042915344,3.13539999961853,2.400466667811076,2.089300002455712,4.090000152587891,0.9100000262260436,True,0.4767726100083103,0.356968211168202,0.1712846503417402,False,32454772.98,29396090.0,False,4.090000152587891,False,False,HLHHHL,6.039999961853027,2021-09-10 00:00:00,5.239999771118164,2021-09-17 00:00:00,4.789999961853027,-0.21,HL,2021-07-27,2021-08-12,HLLHLLHHHL,1811.HK
2024-10-09,1811.HK,2.4800000190734863,2.490000009536743,2.259999990463257,2.309999942779541,2.199218273162842,25392000,0.0,0.0,0.0259740018466603,0.0476191065970525,-0.0086580006155532,2.470751731304972,2.370412513201135,2.3127455624379984,2.3066371014744043,2.297387770159049,False,True,True,False,0,0,0.0,False,BY1-2024/08/09,True,False,False,False,False,False,False,False,0.0,0,0,0,0,2.41,1.96,2.8499999046325684,3.289999809265137,3.729999713897705,False,False,1.9800000190734863,1.9800000190734863,2.3323999921480816,0.0,0.0,False,2.31399998664856,2.2366000032424926,2.3323999921480816,2.216699993610382,3.0799999237060547,1.659999966621399,False,0.3052631279548219,0.3052631279548219,0.2070175206708915,False,8154973.28,20287000.0,False,2.8499999046325684,False,False,,,,,,,,,,,,1811.HK
2025-10-10,1866.HK,7.730000019073486,7.800000190734863,7.559999942779541,7.659999847412109,7.659999847412109,4098000,0.0,0.0,-0.0535247853236741,0.0182768075863672,-0.0326370763681491,7.763868220639333,7.607599116294961,7.220232884443388,6.54221848163666,5.433015369155922,False,True,True,False,0,0,0.0,False,BY1-2025/09/03,True,False,False,False,False,False,False,False,0.0,0,0,0,0,7.68,6.98,8.3100004196167,8.940000839233399,9.570001258850098,False,False,7.050000190734863,7.050000190734863,5.660999983151754,0.0,0.0,False,7.556500005722046,7.329399995803833,5.660999983151754,5.237250000238419,8.3100004196167,3.7300000190734863,True,0.3273165017667074,0.1516245686230607,0.0902527604050051,False,3152428.0,3779948.2,False,8.3100004196167,False,False,,,,,,,,,,,,1866.HK
2011-01-10,1883.HK,2.395293951034546,2.422513008117676,2.304563045501709,2.331782102584839,0.9072054624557496,5838146,0.0,0.0,-0.0428016678181424,-0.0466926913480221,0.0077819448123932,2.346774008210403,2.3113801495419164,2.309849132540005,2.2835620067063287,2.1832161326341377,False,True,True,False,0,0,0.0,False,BY1-2010/12/02,True,False,False,False,False,False,False,False,0.0,0,0,0,0,2.32,2.1,2.5223169326782227,2.724633865356445,2.9269507980346683,False,False,2.123100996017456,2.123100996017456,2.1835280164082844,0.0,0.0,False,2.272353410720825,2.308192086219788,2.1835280164082844,2.203307355642319,2.6493399143218994,1.7511049509048462,False,0.1903116146948169,0.1582735030196522,0.1151080537544601,False,3427521.44,3780948.0,False,2.5223169326782227,False,False,,,,,,,,,,,,1883.HK
2014-09-29,1883.HK,3.0199999809265137,3.049999952316284,2.940000057220459,2.950000047683716,1.3735116720199585,6228983,0.0,0.0,0.0067796544417741,-0.0067796544417744,0.0610169707958259,3.04999176615046,3.0561419362313447,3.009541261836317,2.922623080796629,2.716400648834454,False,False,True,False,0,0,0.0,False,BY1-2014/07/23,True,False,False,False,False,False,False,False,0.0,0,0,0,0,2.93,2.62,3.2100000381469727,3.490000076293945,3.7700001144409176,False,False,2.940000057220459,2.8399999141693115,2.8552666600545247,0.0,0.0,False,3.080999958515167,2.9925999546051028,2.8552666600545247,2.7490499901771543,3.2100000381469727,2.180000066757202,False,0.1744548087615631,0.0783699045503567,0.051612855591708,True,2695748.4,2695256.5,False,3.190000057220459,False,False,,,,,,,,,,,,1883.HK
2011-07-19,0189.HK,8.390000343322754,8.489999771118164,8.020000457763672,8.279999732971191,4.855903625488281,36265000,0.0,0.0,0.0,-0.1509661308544864,-0.2149758200937112,8.71356341206971,8.550525854455934,8.165238336335923,7.393051314506343,5.554780629047489,False,True,True,False,0,0,0.0,False,BY1-2011/06/14,True,False,False,False,False,False,False,False,0.0,0,0,0,0,8.14,6.67,9.550000190734863,10.960000381469726,12.370000572204589,False,False,6.739999771118164,6.739999771118164,6.491466644605,6.739999771118164,9.550000190734863,False,8.532500052452088,8.273400011062622,6.491466644605,5.711249984502793,9.550000190734863,1.590000033378601,True,0.2942408757586079,0.2942408757586079,0.1422459753415532,False,21447076.06,23028012.5,False,9.550000190734863,False,False,HLLHLL,8.779999732971191,2011-08-01 00:00:00,6.96999979019165,2011-08-09 00:00:00,6.139999866485596,-0.3,HL,2011-06-21,2011-07-11,HLLHLLHHHL,189.HK
2025-06-13,1952.HK,53.29999923706055,54.04999923706055,49.84999847412109,50.45000076293945,50.45000076293945,49098302,0.0,0.0,0.1337958354394821,0.4231913174618238,0.40733397277085,51.01175962961208,48.85343944856625,48.18796345313103,46.50461639283085,39.24928985712228,False,True,True,False,0,1,0.0,False,BY1-2025/05/06,True,False,False,False,False,False,False,False,0.0,0,0,0,0,50.2,40.99,59.0,67.8,76.6,False,False,41.400001525878906,41.400001525878906,45.40033327738444,0.0,0.0,False,47.060000038146974,47.92199989318848,45.40033327738444,40.09449996948242,69.0,18.18000030517578,False,0.4007246597953465,0.2983050588834083,0.1898305214057534,False,6064036.46,10441428.1,False,59.0,False,False,,,,,,,,,,,,1952.HK
2021-02-01,1963.HK,4.96999979019165,4.96999979019165,4.880000114440918,4.960000038146973,3.0864596366882324,1186000,0.0,0.0,-0.0020161751622832,0.0443547960684775,0.0624999879829346,4.99936151676012,4.962297051643987,4.829697929819703,4.648508749388682,4.468275290741881,False,True,True,False,0,0,0.0,False,BY1-2020/12/02,True,False,False,False,False,False,False,False,0.0,0,0,0,0,4.87,4.46,5.21999979019165,5.569999580383301,5.919999370574951,False,False,4.75,4.510000228881836,4.434200002352397,4.510000228881836,5.21999979019165,False,4.997999978065491,4.824599990844726,4.434200002352397,4.310000007152557,5.21999979019165,3.5,True,0.153256656331845,0.0900382776019986,0.0468749563442533,True,1023780.0,1675300.0,False,5.21999979019165,False,False,HLHHLL,5.230000019073486,2021-02-05 00:00:00,4.710000038146973,2021-02-09 00:00:00,4.610000133514404,-0.12,HL,2020-12-15,2021-01-22,HLHHLLHHHL,1963.HK
2025-12-10,1963.HK,7.960000038146973,8.020000457763672,7.820000171661377,7.829999923706055,7.829999923706055,1308500,0.0,0.0,0.0076628280158579,-0.0191571004890168,-0.0178799320370021,8.13627028960267,8.20566100367993,8.092762688541667,7.92916317844685,7.320979741393352,False,False,True,False,0,0,0.0,False,BY1-2025/09/11,True,False,False,False,False,False,False,False,0.0,0,0,0,0,7.86,6.86,8.789999961853027,9.719999923706055,10.64999988555908,False,False,7.820000171661377,7.619999885559082,8.006466630299887,0.0,0.0,False,8.323999905586243,7.997399921417236,8.006466630299887,7.668949978351593,8.920000076293945,5.659999847412109,False,0.2116041116708146,0.1042381922441476,0.0634730761191967,True,2042188.94,1755650.0,False,8.789999961853027,False,False,,,,,,,,,,,,1963.HK
2016-12-06,1999.HK,5.590000152587891,5.590000152587891,5.400000095367432,5.510000228881836,3.855874538421631,4774000,0.0,0.0,-0.052631656378177,-0.065335774693327,-0.065335774693327,5.515476819987617,5.446523906402651,5.391445376942119,5.356959664920141,5.059611257543902,False,True,True,False,0,0,0.0,False,BY1-2016/11/08,True,False,False,False,False,False,False,False,0.0,0,0,0,0,5.38,4.78,5.929999828338623,6.479999656677246,7.029999485015869,False,False,4.829999923706055,4.829999923706055,5.390733311971029,0.0,0.0,False,5.402999997138977,5.319199962615967,5.390733311971029,5.209849982261658,6.199999809265137,3.950000047683716,False,0.1854974597766134,0.1854974597766134,0.0374331609891455,False,10588992.9,12630783.7,False,5.929999828338623,False,False,,,,,,,,,,,,1999.HK
2009-12-10,2038.HK,78.5999984741211,79.69999694824219,74.0,77.0,64.1861343383789,1611163,0.0,0.0,0.0831169029334923,0.2753246356914571,0.1493506493506493,74.7066246011664,71.69349082416188,67.10291722295517,61.46145384620835,58.66701501024331,True,True,True,False,0,0,0.0,False,BY1-2009/11/06,True,False,False,False,False,False,False,False,0.0,0,0,0,0,74.05,64.05,83.4000015258789,92.75000305175782,102.10000457763672,False,False,64.69999694824219,64.69999694824219,57.20600018819173,64.69999694824219,83.4000015258789,False,70.49499969482422,66.75800025939941,57.20600018819173,51.66150012016296,83.4000015258789,20.0,True,0.406474831002968,0.2242206742866081,0.1558752969083114,False,2147362.84,2574642.1,False,83.4000015258789,False,False,HLHHHL,116.0,2010-01-06 00:00:00,99.9000015258789,2010-01-13 00:00:00,94.5,-0.19,HL,2009-11-27,2009-12-07,HLLHLLHHHL,2038.HK
2025-06-13,2128.HK,4.199999809265137,4.260000228881836,4.099999904632568,4.139999866485596,3.93999981880188,6231086,0.0,0.0,0.016908254569776,0.0942029845169587,0.1690822001635759,4.159084763177813,4.07605640865861,3.9675967055438193,3.825246840330454,3.775319051073837,False,True,True,False,0,0,0.0,False,BY1-2025/05/30,True,False,False,False,False,False,False,False,0.0,0,0,0,0,4.12,3.69,4.5,4.88,5.26,False,False,3.7300000190734863,3.7300000190734863,3.680333326657613,0.0,0.0,False,4.015999960899353,4.031399989128113,3.680333326657613,3.5859499955177307,5.050000190734863,2.440000057220459,True,0.2755555576748318,0.1711111068725586,0.0888889100816514,False,9821064.68,7622011.3,True,4.5,False,False,,,,,,,,,,,,2128.HK
2015-01-12,2196.HK,29.600000381469727,29.600000381469727,28.100000381469727,28.299999237060547,23.62111473083496,2068700,0.0,0.0,-0.0088339224996377,-0.0830388175786107,-0.0865724000579618,28.262605483365363,27.782105849250183,27.279922467822924,26.89537284871551,25.240954035766787,True,True,True,False,0,1,0.0,False,BY1-2014/12/05,True,False,False,False,False,False,False,False,0.0,0,0,0,0,28.15,26.04,30.0,31.85,33.7,False,False,26.299999237060547,26.299999237060547,26.8370000076294,0.0,0.0,False,27.5875,27.278999938964844,26.8370000076294,26.909750003814697,30.950000762939453,21.600000381469727,False,0.175,0.1233333587646484,0.1,False,2452087.78,1972945.1,True,30.0,False,False,,,,,,,,,,,,2196.HK
2017-11-28,2208.HK,10.966748237609863,10.966748237609863,10.354293823242188,10.449990272521973,8.515711784362793,8728331,0.0,0.0,0.0347985587001689,0.2014652101567047,0.2179487331588487,10.777338241431073,10.54514449767067,10.019476062177436,9.511012880390432,9.104370383471462,False,True,True,False,0,0,0.0,False,BY1-2017/10/23,True,False,False,False,False,False,False,False,0.0,0,0,0,0,10.45,8.98,11.828010559082031,13.206021118164063,14.584031677246095,False,False,9.071969985961914,9.071969985961914,8.907853517532349,0.0,0.0,False,10.494967460632324,9.96538631439209,8.907853517532349,8.971849546432495,11.828010559082031,7.817616939544678,False,0.3220064586624318,0.233009647679416,0.0876898089690592,False,6858423.8,8289356.6,False,11.828010559082031,False,False,,,,,,,,,,,,2208.HK
2024-12-19,2208.HK,6.980000019073486,7.050000190734863,6.659999847412109,6.960000038146973,6.820353984832764,3866401,0.0,0.0,-0.1077586200990423,-0.109195434585684,-0.241379284357864,7.054207962023465,6.96760113072309,6.584437682501034,5.891064366311878,5.10026715651798,False,True,True,False,0,0,0.0,False,BY1-2024/11/06,True,False,False,False,False,False,False,False,0.0,0,0,0,0,6.77,5.64,7.849999904632568,8.929999809265137,10.009999713897706,False,False,5.699999809265137,5.699999809265137,4.983000000317891,0.0,0.0,False,7.058500003814697,6.703599996566773,4.983000000317891,4.530400002002716,7.849999904632568,2.6600000858306885,True,0.3592356342781654,0.2738853657945446,0.0914051955344622,False,10510892.82,4138817.4,True,7.849999904632568,False,False,,,,,,,,,,,,2208.HK
2024-02-02,2225.HK,0.824999988079071,0.8500000238418579,0.6524999737739563,0.7024999856948853,0.7024999856948853,3120000,0.0,0.0,-0.0106761466194535,0.2633452044859348,0.2277580490877562,0.7295986431486378,0.6846495079001609,0.6324798262009962,0.5913897389341042,0.5632335269196652,False,True,True,False,0,0,0.0,False,BY1-2023/12/06,True,False,False,False,False,False,False,False,0.0,0,0,0,0,0.7,0.5,0.8999999761581421,1.0999999523162842,1.2999999284744264,False,False,0.5074999928474426,0.5074999928474426,0.5391333317756652,0.0,0.0,False,0.675624993443489,0.6148999977111816,0.5391333317756652,0.5616000002622604,0.8999999761581421,0.2824999988079071,False,0.4916666412795025,0.4361111041204427,0.2750000099341077,False,1336000.0,1328000.0,False,0.8999999761581421,False,False,,,,,,,,,,,,2225.HK
