index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,HHHL_PATTERN,WLow,WLDate,WHigh,WHDate,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,XGB,DT,BOSS_STATUS,buy_price,cl_price,tp1_price,tp2_price,tp3_price,SNO
2025-11-13,1548.HK,16.799999237060547,16.8700008392334,16.200000762939453,16.510000228881836,16.510000228881836,18364715,0.0,0.0,-0.0902483192284653,-0.1907934905230421,-0.2459115907529984,16.42096318022979,16.40017340114625,16.500116451904358,16.085481361310677,14.792123410573105,False,False,False,False,0.6700000762939453,0.4756248593330384,0.7134372889995577,HL,HLHHLL,17.56999969482422,2025-11-14,14.920000076293944,2025-11-21,14.710000038146973,-0.16,15.369999885559082,15.369999885559082,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LLHHHLHHHL,15.68000030517578,2025-11-05,17.25,2025-11-12,True,22.59234551195537,30.193244643902155,13.16425650759081,57.20250654928979,16.392251356218726,17.561251314257056,15.223251398180397,14.262835929426464,0.7952443450799976,1.581453625856641,1,16.63999996185303,16.23299994468689,False,-6.880988972663057,2.1658439651889987,17.25,False,-4.289853745612545,20.6%,20.574098723644884,True,2,True,False,False,True,False,True,True,57.2,True,False,False,True,True,False,True,True,,,,,,,1548.HK
2025-11-18,1548.HK,17.0,17.049999237060547,16.31999969482422,16.549999237060547,16.549999237060547,6980000,0.0,0.0,-0.1099697751495165,-0.224773382769968,-0.2024168931859361,16.636335178115402,16.52532965137837,16.549501178865196,16.13534701196938,14.84317033534421,False,False,False,False,0.7299995422363281,0.4535712514604843,0.6803568771907265,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,22.24665995571959,31.24335037515588,15.196605932159637,54.37062552310323,16.52963308934266,17.76763291005189,15.291633268633433,14.97915669413642,0.4152057661111331,0.618192050800123,1,16.61819995880127,16.373999929428102,False,-2.647063311408548,-3.66706086684664,17.56999969482422,False,-5.805352734662507,16.9%,16.879563213786717,False,1,False,False,False,False,False,True,True,54.4,True,False,False,False,True,False,True,True,,,,,,,1548.HK
2025-11-20,1548.HK,16.149999618530273,16.15999984741211,15.520000457763672,15.880000114440918,15.880000114440918,18836892,0.0,0.0,-0.0428211775991993,-0.1863979859455552,-0.1133501371387258,16.45324917827898,16.453705819126274,16.514975907209344,16.13406882387244,14.863184774545347,False,False,False,False,0.6399993896484375,0.494285651615688,0.741428477423532,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,19.239104305770315,28.51195397909576,22.1644107283137,48.22006347640652,16.45056133142868,17.733561133064423,15.167561529792938,15.598249516076768,1.1346514021650216,1.1785026569282535,1,16.553599948883058,16.369999980926515,False,-12.168140589317964,-10.079273773221646,17.56999969482422,False,-9.618665963216504,15.4%,15.381289488186113,True,3,True,False,False,True,False,False,True,48.2,True,False,False,True,False,False,True,True,,,,,,,1548.HK
2025-11-21,1548.HK,15.699999809265137,15.699999809265137,14.710000038146973,14.920000076293944,14.920000076293944,16499126,0.0,0.0,0.0093834009790119,-0.1139410054002765,-0.0395442459497922,16.1744766142817,16.320340102358244,16.45242783540874,16.110027858573854,14.863637486113063,False,False,False,False,0.989999771118164,0.4615383148193362,0.6923074722290044,LL,LLLHLL,15.529999732971191,2025-11-26,14.460000038146973,2025-12-03,14.359999656677246,-0.08,14.710000038146973,14.710000038146973,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,0,0,False,HLHHHLHHLL,16.200000762939453,2025-11-13,17.56999969482422,2025-11-14,False,19.864377973634426,20.14388037921941,30.21583037021197,32.90322640187756,16.30479359284442,17.61279329911273,14.996793886576109,16.04435773835672,2.6594771289992365,0.7725314529135011,1,16.502999935150147,16.325,False,-14.498570636276185,-12.646369186537031,17.56999969482422,False,-15.082525125546322,13.8%,13.788213780746217,True,3,True,False,False,True,False,False,False,32.9,True,False,False,True,False,False,True,True,CL1-2025/09/19,,,,,,1548.HK
2025-11-24,1548.HK,15.229999542236328,15.449999809265137,15.020000457763672,15.369999885559082,15.369999885559082,12602189,0.0,0.0,-0.0188679221868762,-0.1463890707061093,-0.0754716887475054,16.028208118150314,16.237701822636577,16.409979680512677,16.095373839306234,14.867672246268013,False,False,False,False,0.4299993515014648,0.4646152349618768,0.6969228524428152,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,20.93476393998136,20.32432153783896,31.78378907810597,42.06081573613899,16.215765620722006,17.53776536132259,14.89376588012142,16.305116533149842,1.641829909384529,0.1103994285034529,1,16.46299991607666,16.29650001525879,False,-11.51410971240105,-8.238806653378616,17.56999969482422,False,-12.521342330547755,11.8%,11.77724640305058,True,3,True,False,False,False,False,True,False,42.1,True,False,False,False,False,False,True,True,,,,,,,1548.HK
2025-11-25,1548.HK,15.050000190734863,15.5,14.729999542236328,15.050000190734863,15.050000190734863,8405925,0.0,0.0,-0.0996677728232479,-0.1182724060074764,-0.0425249392167286,15.850352131347504,16.134423419862514,16.356647151501782,16.074673371017692,14.869125058574522,False,False,False,False,0.7700004577636719,0.4783332347869876,0.7174998521804814,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,21.57966897011316,20.021293651808463,28.64751795299817,40.22617328489265,16.104740341675612,17.45774012423787,14.751740559113356,16.80250353445295,1.8862869503624276,0.5673376299477004,1,16.425199909210207,16.237500047683717,False,-11.15702646834595,-8.677180771980861,17.56999969482422,False,-14.34262690870563,9.6%,9.59336517144893,False,1,False,False,False,False,False,True,False,40.2,True,False,False,False,False,False,True,True,,,,,,,1548.HK
2025-11-26,1548.HK,15.279999732971191,15.529999732971191,15.130000114440918,15.170000076293944,15.170000076293944,5250000,0.0,0.0,-0.1265655943729569,-0.1476598391465137,-0.0632827971864783,15.7266517577014,16.05056052042177,16.310111972081867,16.056759048349896,14.87152246907428,False,False,False,False,0.3999996185302734,0.4766665299733483,0.7149997949600224,LH,LHLLLH,14.359999656677246,2025-12-03,15.079999923706056,2025-12-08,15.34000015258789,0.07,14.619999885559082,14.619999885559082,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,HHHLHHLLLH,17.56999969482422,2025-11-14,14.710000038146973,2025-11-21,False,22.997454593019743,18.031081887050327,27.87567245179868,40.32257568327679,16.01571745925831,17.374717188414802,14.656717730101814,16.970825473333864,1.52166852420523,1.097958532966382,1,16.38099992752075,16.193500089645386,False,-12.715760593714428,-4.711055253804963,17.56999969482422,False,-13.659645191896438,6.3%,6.283986939394159,False,1,False,False,False,False,False,True,False,40.3,True,False,False,False,False,False,True,True,,,,,,,1548.HK
2025-11-27,1548.HK,15.300000190734863,15.300000190734863,14.920000076293944,15.020000457763672,15.020000457763672,5898000,0.0,0.0,-0.1105193575562369,-0.1711052310368026,-0.0492676898961066,15.598169703167269,15.96094660192976,16.25951936367723,16.03622917526898,14.87270556061762,False,False,False,False,0.3800001144409197,0.4599998792012537,0.6899998188018805,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,24.174586199178567,18.200832729638584,26.882874176183638,41.73622863984384,15.92088726863977,17.25988701686975,14.58188752040979,16.82066741176518,1.544927534908462,0.9107514154687928,1,16.340399951934813,16.13550009727478,False,-11.906151730988878,-7.909252301769928,17.56999969482422,False,-14.513370980943884,2.9%,2.922355018720224,False,1,False,False,False,False,False,True,False,41.7,True,False,False,False,False,False,True,True,,,,,,,1548.HK
2025-11-28,1548.HK,15.079999923706056,15.109999656677246,14.75,14.90999984741211,14.90999984741211,6464202,0.0,0.0,-0.0945673951604257,-0.1421864458252858,-0.0549966266409146,15.473047911211784,15.86955992762388,16.20659702970605,16.013927604420328,14.87300272624945,False,False,False,False,0.3599996566772461,0.4976920347947343,0.7465380521921015,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,25.57532862728573,17.44548283519263,28.4527801795701,39.49579966623006,15.8246122761419,17.154611913745658,14.494612638538138,16.809254020194157,1.5095909064649808,0.7987098120088725,1,16.297999935150145,16.0760000705719,False,-12.448624508252951,-8.358946355791904,17.56999969482422,False,-15.139441625577795,0.1%,0.1421855114970505,False,1,False,False,False,False,False,True,False,39.5,True,False,False,False,False,False,True,True,,,,,,,1548.HK
2025-12-01,1548.HK,14.90999984741211,15.260000228881836,14.90999984741211,15.210000038146973,15.210000038146973,5109867,0.0,0.0,-0.1545036407347718,-0.1288625925858812,-0.0900723130915908,15.4252210252,15.812206893756324,16.16751479474295,15.99800824667234,14.87568796379445,False,False,False,False,0.3500003814697265,0.4446152173555817,0.6669228260333725,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,26.60641795111489,18.762887510157363,28.24744609403918,41.9354937947352,15.76607777728524,17.026077529329918,14.506078025240562,15.98368053036,1.0184251249959302,0.9366899590094492,1,16.262199935913085,15.98450002670288,False,-10.529411540311925,-3.3057820675271765,17.56999969482422,False,-13.431984619626697,-2.2%,-2.223459837950948,False,1,False,False,False,False,False,True,False,41.9,True,False,False,False,False,False,True,True,,,,,,,1548.HK
2023-09-11,1658.HK,3.880000114440918,3.930000066757202,3.880000114440918,3.900000095367432,3.3541014194488525,42978704,0.0,0.0,0.0179487003925835,-0.0102564613573011,-0.0435897620863851,3.957677950090532,4.054797894924826,4.284765538639793,4.513253697092362,,False,False,False,False,0.0499999523162841,0.0953333059946695,0.1429999589920043,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,46.06696558053584,13.375814362730647,22.292988504123777,44.594598077701306,4.036781669355534,4.267781663633488,3.80578167507758,11.444760365988916,1.025630660948784,0.35699753087152,1,4.312200016975403,3.9930000424385073,False,-20.40816286810732,-14.84715807131234,4.320000171661377,False,-9.722223601959303,-7.5%,-7.520112127874768,False,1,False,False,False,False,False,True,False,44.6,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-12,1658.HK,3.900000095367432,3.900000095367432,3.859999895095825,3.869999885559082,3.32830023765564,27326687,0.0,0.0,0.0129199463083806,0.0,-0.0206718155224175,3.941736483812086,4.038728502806065,4.2685002189111385,4.500515997854079,,False,False,False,False,0.0400002002716068,0.0962499678134918,0.1443749517202378,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,43.15487391069566,14.189205407396866,20.945954544861397,47.82607193329806,4.02089766364229,4.246897662688616,3.7948976645959647,11.241270877886787,1.4837214977497457,0.9462670767659318,1,4.292800011634827,3.9735000252723696,False,-20.04132719934236,-18.697485305201813,4.320000171661377,False,-10.416672875483584,-6.2%,-6.178252410382923,False,1,False,False,False,False,False,True,False,47.8,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-13,1658.HK,3.869999885559082,3.890000104904175,3.829999923706055,3.849999904632568,3.3110997676849365,37813830,0.0,0.0,0.0155844630349015,0.041558526808467,-0.01298700092333,3.925057105779446,4.022317320356196,4.252088441880606,4.487634491057614,,False,False,False,False,0.0600001811981196,0.0899999886751174,0.1349999830126762,LL,LLLHHL,4.039999961853027,2023-09-21,3.869999885559082,2023-09-28,3.859999895095825,-0.04,3.829999923706055,3.829999923706055,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LLLHLLHHLL,3.839999914169312,2023-08-31,4.130000114440918,2023-09-04,False,41.29679246923288,14.788746110168816,23.2394389845118,41.53845250959356,4.00462166220751,4.219621671744253,3.789621652670767,10.73759409363162,1.694994509382516,0.4638673541604496,1,4.27340000629425,3.959500014781952,False,-20.12448615109624,-19.45607247605266,4.25,False,-9.411766949821931,-5.1%,-5.078545847972915,False,1,False,False,False,False,False,True,False,41.5,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-14,1658.HK,3.849999904632568,3.920000076293945,3.849999904632568,3.900000095367432,3.3541014194488525,20323426,0.0,0.0,-0.0076923613012177,0.0230769005047504,-0.0897436242288535,3.920501285704534,4.011681039922391,4.238281055742835,4.4759981663904815,,False,False,False,False,0.0700001716613769,0.0941176554735969,0.1411764832103953,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,39.114504487130034,17.02128451064696,23.40425352030745,45.71429155310571,3.994657689953682,4.210657722378609,3.778657657528755,10.81444515099022,0.8870191562762186,1.1205695496735188,1,4.254000010490418,3.949000012874603,False,-19.917860636259395,-15.948271388176794,4.139999866485596,False,-5.797096107684105,-3.3%,-3.262219215489226,False,1,False,False,False,False,False,True,False,45.7,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-15,1658.HK,3.920000076293945,3.9600000381469727,3.890000104904175,3.930000066757202,3.379901885986328,46000540,0.0,0.0,0.0076335803766345,-0.0127226339610576,-0.0916030858522235,3.922228336805019,4.004578346603679,4.226191605194378,4.465186322833387,,False,False,False,False,0.0699999332427978,0.0894117635839125,0.1341176453758688,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,34.23779820224774,19.718313642823983,23.2394350826027,46.478877969023735,3.988499813525225,4.196499829737688,3.7804997973127614,10.42998751094953,0.2868006351692594,0.0387527794009989,1,4.23520001411438,3.945500016212464,False,-19.301844782157872,-10.478355665569651,4.130000114440918,False,-4.842616032488658,-1.8%,-1.8113104441295769,False,1,False,False,False,False,False,True,False,46.5,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-18,1658.HK,3.930000066757202,3.940000057220459,3.859999895095825,3.920000076293945,3.371301889419556,35835000,0.0,0.0,-0.025510240077773,0.0051020358513418,-0.0816326952635959,3.921823198530278,3.997223714402832,4.2141840942571065,4.45439055557518,,False,False,False,False,0.0800001621246337,0.0870588386760038,0.1305882580140058,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,29.11445346536257,20.43795544221304,22.627750056080476,47.14286103540376,3.9819760217876494,4.185976065656668,3.777975977918631,10.246171385905813,0.4076346002187364,0.3979004277298237,1,4.223800020217896,3.941500020027161,False,-12.694871355912555,-10.297478742555294,4.130000114440918,False,-5.084746545470762,-0.7%,-0.7077232084178986,False,1,False,False,False,False,False,True,False,47.1,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-19,1658.HK,3.920000076293945,3.9600000381469727,3.890000104904175,3.930000066757202,3.379901885986328,55010604,0.0,0.0,-0.033078908965054,0.0076335803766345,-0.071246810848227,3.923309901844264,3.991378179824952,4.203039622590444,4.444006585499576,,False,False,False,False,0.0699999332427978,0.0823529608109418,0.1235294412164127,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,25.550763165223795,18.7969800811268,23.30828685070412,46.3768166019424,3.9770259258624665,4.173025977360879,3.781025874364053,9.856614221387458,0.1730693157918415,0.4104484630944375,1,4.214200024604797,3.9390000224113466,False,-10.884349144288118,-12.080531292626658,4.130000114440918,False,-4.842616032488658,0.5%,0.5003872952123123,False,1,False,False,False,False,False,True,False,46.4,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-20,1658.HK,3.940000057220459,4.0,3.930000066757202,3.9600000381469727,3.405702829360962,60448802,0.0,0.0,-0.0353535615039251,-0.0328283114112668,-0.0707070628011389,3.9299808357174832,3.988649645765997,4.193508658494621,4.434422297433187,,False,False,False,False,0.0699999332427978,0.0788235524121453,0.1182353286182179,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,21.30507124200482,22.307677917939312,21.53848495707912,45.58824148144826,3.9754044112737503,4.165404468494209,3.7854043540532913,9.558778809101412,0.3504645941603613,0.588625619983287,1,4.206800026893616,3.9420000195503233,False,-8.545032149617187,-9.79498499809428,4.130000114440918,False,-4.116224493542378,2.4%,2.3572227238287224,False,1,False,False,False,True,False,True,True,45.6,True,False,False,True,True,False,True,True,,,,,,,1658.HK
2023-09-21,1658.HK,3.9600000381469727,4.039999961853027,3.950000047683716,3.990000009536743,3.4315035343170166,76275623,0.0,0.0,-0.0350877455061534,-0.0576441149182328,-0.070175431258277,3.94089341277553,3.988767068702584,4.185527927162939,4.425621856088704,,False,False,False,False,0.0899999141693115,0.077058848212747,0.1155882723191205,LH,LHHLLH,3.859999895095825,2023-09-28,3.9600000381469727,2023-09-29,3.9800000190734863,0.03,3.829999923706055,3.829999923706055,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LHLLHHLLLH,4.130000114440918,2023-09-04,3.829999923706055,2023-09-13,False,17.772158753898033,23.66411018938802,21.374073170820427,50.0,3.976794469393625,4.163794529475107,3.789794409312143,9.40456246963124,0.8883792039161162,1.1365836679924712,1,4.199400024414063,3.943500018119812,False,-8.486241115763919,-7.85219215150251,4.130000114440918,False,-3.3898329545960983,4.9%,4.861803136618104,False,1,False,False,False,True,False,False,True,50.0,True,False,False,True,False,False,True,True,,,,,,,1658.HK
2023-09-22,1658.HK,3.9600000381469727,4.039999961853027,3.950000047683716,4.03000020980835,3.465904712677002,59598951,0.0,0.0,-0.0521092470552349,-0.0719603437155645,-0.1017370478669938,3.9570946485996794,3.9923525592335207,4.179428800992171,4.417787764083152,,False,False,False,False,0.0899999141693115,0.0776470829458797,0.1164706244188196,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,16.298625507295842,24.799990692140447,10.400026245112146,63.333351876988765,3.981861686534419,4.169861745662226,3.7938616274066113,9.442822173536207,1.4892104551795775,0.4164672964959385,1,4.192400026321411,3.947000026702881,False,-7.99086519378422,-6.496513612262792,4.130000114440918,False,-2.421305129820933,7.5%,7.46005977239288,False,1,False,False,False,False,False,False,True,63.3,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-25,1658.HK,3.9800000190734863,4.010000228881836,3.9600000381469727,3.9700000286102295,3.414303064346313,33157349,0.0,0.0,-0.0277078419953845,-0.0604534024703167,-0.0906801337330037,3.959441081328869,3.990408860918452,4.171215907957585,4.408920680212401,,False,False,False,False,0.0500001907348632,0.0800000296698676,0.1200000445048014,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,15.419494000451026,16.03771781276632,12.264182135568786,40.425551342371286,3.980732004067328,4.16973208608332,3.791731922051337,9.495745095267896,0.4236758223401634,0.7015722096575309,1,4.182400031089783,3.946500027179718,False,-11.185677517894996,-8.101854841282218,4.130000114440918,False,-3.874093980560285,10.3%,10.328429935165827,False,1,False,False,False,False,False,False,True,40.4,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-26,1658.HK,3.9700000286102295,3.9700000286102295,3.890000104904175,3.920000076293945,3.371301889419556,50664300,0.0,0.0,-0.0127551504494188,-0.0331632938547854,-0.0765306594122543,3.952269989504337,3.9842863579076258,4.161364306715873,4.399239084095204,,False,False,False,False,0.0799999237060546,0.0770588622373693,0.1155882933560539,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,14.236133696364204,16.831663302054086,19.80200403753506,47.50000596045591,3.9749480074253145,4.158948094209677,3.790947920640952,9.257987095209558,0.4400506539611186,0.0053502310227839,1,4.169000029563904,3.944500029087066,False,-14.596951067990544,-7.981223810336139,4.130000114440918,False,-5.084746545470762,13.1%,13.144023991011178,False,1,False,False,False,False,False,False,False,47.5,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-27,1658.HK,3.910000085830689,3.9600000381469727,3.869999885559082,3.910000085830689,3.362701416015625,49733546,0.0,0.0,0.0255754835948811,-0.0281330258567078,-0.0895141011171588,3.944584552472764,3.977826682074849,4.151506886289003,4.389551183139472,,False,False,False,False,0.0900001525878906,0.0770588622373693,0.1155882933560539,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,13.301516801388448,16.83165932880716,17.821827753750977,46.34147192450638,3.968762487676407,4.150762576368119,3.786762398984696,9.17162915426905,0.5582939318267475,0.0542147739059925,1,4.15540002822876,3.941000032424927,False,-14.814815776723025,-5.326877058452834,4.130000114440918,False,-5.326877058452834,16.0%,16.00290440688208,False,1,False,False,False,False,False,False,False,46.3,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-28,1658.HK,3.900000095367432,3.930000066757202,3.859999895095825,3.869999885559082,3.32830023765564,44884360,0.0,0.0,0.0310077848904961,-0.0826873236965403,-0.0852713006368424,3.931023703943004,3.968450438899565,4.140467396064301,4.37926303863293,,False,False,False,False,0.0700001716613769,0.075294158037971,0.1129412370569565,HL,HLLHLL,3.9800000190734863,2023-09-29,3.799999952316284,2023-10-04,3.7699999809265137,-0.05,3.829999923706055,3.829999923706055,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LLHHLLLHHL,3.829999923706055,2023-09-13,4.039999961853027,2023-09-21,False,13.131465524091622,16.99997162820938,19.000039815874185,44.18603490663442,3.95935652088318,4.138356612435914,3.780356429330445,9.041877921759191,1.1669994875231158,0.2212872812784655,1,4.143200025558472,3.9335000276565553,False,-13.616074350833577,-5.839421901675252,4.130000114440918,False,-6.295404883228009,18.6%,18.55618422360006,False,1,False,False,False,False,False,False,False,44.2,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-09-29,1658.HK,3.890000104904175,3.9800000190734863,3.890000104904175,3.9600000381469727,3.405702829360962,29036000,0.0,0.0,-0.0202020007412649,-0.0984848740270896,-0.1060606243050639,3.9362921283437258,3.967715621442818,4.133390244773425,4.370960800999544,,False,False,False,False,0.0899999141693115,0.0800000296698675,0.1200000445048014,LH,LHLLHH,3.7699999809265137,2023-10-04,4.010000228881836,2023-10-12,4.03000020980835,0.07,3.7899999618530273,3.7899999618530273,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,HHLLLHHLLH,4.039999961853027,2023-09-21,3.859999895095825,2023-09-28,False,12.06002822485008,20.75467963542681,16.981168996793908,55.99998283389497,3.959417808269266,4.141417896960977,3.7774177195775542,9.19327524928554,0.5265828116525495,0.8380828275952286,1,4.133600025177002,3.9320000290870665,False,-10.810811101069609,-0.9999990463256836,4.130000114440918,False,-4.116224493542378,21.2%,21.22751618766563,False,1,False,False,False,False,False,False,True,56.0,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-10-03,1658.HK,3.950000047683716,3.950000047683716,3.7899999618530273,3.819999933242798,3.285299062728882,38392700,0.0,0.0,0.0314136455693059,-0.0575916315326925,-0.0340313817524028,3.9151480928708295,3.9548707789906414,4.1211004286349695,4.360050684806342,,False,False,False,False,0.1600000858306884,0.0844444698757595,0.1266667048136392,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,11.28165222238279,18.487365326147398,21.848764581841102,45.9016489553177,3.946139909993681,4.130139996778044,3.762139823209318,9.325573394819529,1.912337094569002,0.3731875315948605,1,4.121200022697448,3.929500031471252,False,-13.96396657629314,-4.500001668930054,4.130000114440918,False,-7.506057448138476,22.9%,22.892113616262154,False,1,False,False,False,False,False,False,False,45.9,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-10-04,1658.HK,3.819999933242798,3.829999923706055,3.7699999809265137,3.799999952316284,3.2680985927581787,26676708,0.0,0.0,0.0421052862732698,-0.0394736470608163,-0.0473684392147119,3.8942120673154577,3.941403750584177,4.10850825309306,4.348960571291687,,False,False,False,False,0.0599999427795414,0.0750000211927626,0.1125000317891439,LL,LLHHHL,4.03000020980835,2023-10-12,3.880000114440918,2023-10-16,3.849999904632568,-0.04,3.7699999809265137,3.7699999809265137,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,LLLHHLLHLL,3.859999895095825,2023-09-28,3.9800000190734863,2023-09-29,False,10.150290666329113,18.487369030121663,21.00843400336269,45.90164895531773,3.9322218136499294,4.096221871824063,3.768221755475796,8.341343186940243,2.096766452158395,1.0451525593259552,1,4.107200021743775,3.9165000319480896,False,-15.555556615193684,-4.522614720969393,4.130000114440918,False,-7.990318474102663,24.2%,24.22565277135009,False,1,False,False,False,False,False,False,False,45.9,True,False,False,False,False,False,True,True,,,,,,,1658.HK
2023-10-05,1658.HK,3.799999952316284,3.839999914169312,3.7899999618530273,3.819999933242798,3.285299062728882,23295120,0.0,0.0,0.0026177985963387,-0.0366491803487414,-0.0732984231107245,3.880718952029519,3.9308468969023176,4.097194201334226,4.338486103211511,,False,False,False,False,0.0499999523162846,0.0705555809868707,0.105833371480306,,,0.0,,0.0,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,,0.0,,0.0,,False,9.816133889861018,17.093996193862395,21.367556375280504,43.10344189725071,3.921534011947299,4.077534077750827,3.7655339461437713,7.956073583871001,1.5274912867515371,1.2105744500091653,1,4.0956000185012815,3.910500025749207,False,-13.18182158076066,-2.051286158163469,4.059999942779541,False,-5.911330367468806,26.5%,26.46163953769573,False,1,False,False,False,False,False,False,False,43.1,True,False,False,False,False,False,True,True,,,,,,,1658.HK
