Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,T1_50,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,SNO
2018-08-14,1913.HK,38.0,38.0,36.20000076293945,36.900001525878906,33.88477325439453,2068003,0.0,0.0,34.28808457218524,34.172386234990384,34.39468414284087,34.038821117534034,31.647131211905357,False,False,LL,LLLHLL,38.5,2018-08-16,35.0,2018-08-17,34.900001525878906,34.04999923706055,BY1-2018/07/10,True,False,False,False,False,False,0.0,False,,,,,,,,1913.HK
2018-09-04,1913.HK,33.5,34.400001525878906,33.099998474121094,34.29999923706055,31.497228622436523,1290009,0.0,0.0,32.65614348466216,33.186210856697706,33.751953181442985,33.773559206990264,31.804797875415584,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2018/07/10,False,False,False,True,False,False,0.0,False,,,,,,,,1913.HK
2010-01-26,1898.HK,12.420000076293944,12.460000038146973,11.68000030517578,11.880000114440918,6.771625518798828,46317572,0.0,0.0,7.534999938265872,7.819721713238948,7.7223639206618415,7.213838140328254,6.327506983087963,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2009/10/28,True,False,False,False,False,False,0.0,False,,,,,,,,1898.HK
2012-03-21,1898.HK,9.06999969482422,9.149999618530272,8.739999771118164,8.819999694824219,5.178454399108887,49336851,0.0,0.0,5.508643495195103,5.626865764386373,5.648052120489857,5.615730592739254,5.795991658022237,False,False,LL,LLLLLL,8.619999885559082,2012-03-26,8.710000038146973,2012-03-30,8.529999732971191,8.649999618530273,BY1-2012/01/04,True,False,False,False,False,False,0.0,False,,,,,,,,1898.HK
2012-05-14,1898.HK,8.220000267028809,8.229999542236328,7.960000038146973,7.980000019073486,4.685267925262451,25434566,0.0,0.0,4.933763773341046,5.04694222447033,5.217114192316606,5.355175271298212,5.6312119494397885,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2012/01/04,False,False,False,True,False,False,0.0,False,,,,,,,,1898.HK
2017-07-27,1898.HK,3.9700000286102295,3.9700000286102295,3.809999942779541,3.869999885559082,2.5322422981262207,22181385,0.0,0.0,2.5823572211581496,2.5323867117876118,2.470852637280438,2.4691557910576214,2.481197059489176,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2017/07/10,True,False,False,False,False,False,0.0,False,,,,,,,,1898.HK
2017-08-04,1898.HK,3.920000076293945,4.260000228881836,3.920000076293945,4.199999809265137,2.7481698989868164,104840226,0.0,0.0,2.5924156718011275,2.553340647113999,2.4931935959030134,2.48089493119189,2.48542595718238,False,True,HH,HHHHHL,4.269999980926514,2017-08-09,3.809999942779541,2017-08-16,3.799999952316284,3.7699999809265137,TP2-2017/07/10,False,True,True,False,False,False,0.0,False,,,,,,,,1898.HK
2018-09-05,1898.HK,3.25,3.2699999809265137,3.180000066757202,3.190000057220459,2.130481719970703,6735600,0.0,0.0,2.182129310133061,2.169874575493828,2.164616269339479,2.1902113511950563,2.276480022468193,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2018/07/30,True,False,False,False,False,False,0.0,False,,,,,,,,1898.HK
2018-10-03,1898.HK,3.400000095367432,3.400000095367432,3.3299999237060547,3.369999885559082,2.250697374343872,9010842,0.0,0.0,2.1983200131951883,2.175693099929556,2.165321400509592,2.18159464411582,2.260751902172274,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2018/07/30,False,True,False,False,False,False,0.0,False,,,,,,,,1898.HK
2018-10-26,1898.HK,3.5,3.5799999237060547,3.4600000381469727,3.5799999237060547,2.390948534011841,29573000,0.0,0.0,2.284171498104675,2.24694299237875,2.2108832269370464,2.202945915230296,2.2604758120890094,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2018/07/30,False,False,True,False,False,False,0.0,False,,,,,,,,1898.HK
2007-11-09,1882.HK,5.699999809265137,5.710000038146973,5.510000228881836,5.699999809265137,3.2774136066436768,564000,0.0,0.0,3.3778062516340395,3.2932317408120446,3.2244643667324824,3.171259413553675,2.9330917749518703,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2007/10/09,True,False,False,False,False,False,0.0,False,,,,,,,,1882.HK
2008-01-16,1882.HK,4.800000190734863,4.989999771118164,4.46999979019165,4.699999809265137,2.7024288177490234,861000,0.0,0.0,2.9768738993905832,3.062932529896952,3.1375124413397053,3.157755684517335,3.0034296889213405,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2007/10/09,False,False,False,True,False,False,0.0,False,,,,,,,,1882.HK
2008-03-03,1882.HK,4.150000095367432,4.150000095367432,3.920000076293945,3.9700000286102295,2.2826895713806152,115000,0.0,0.0,2.3437090327715517,2.3991153454030383,2.59767742557518,2.802557588586671,2.870088247866788,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2008/02/21,True,False,False,False,False,False,0.0,False,,,,,,,,1882.HK
2008-03-07,1882.HK,3.839999914169312,3.900000095367432,3.660000085830689,3.900000095367432,2.242441415786743,150000,0.0,0.0,2.286266773971529,2.3504517038391555,2.5447223212641226,2.759271430782512,2.8502308599082347,False,False,LL,LLLLLL,3.640000104904175,2008-03-11,4.050000190734863,2008-03-18,3.5999999046325684,3.660000085830689,CL1-2008/02/21,False,False,False,True,False,False,0.0,False,,,,,,,,1882.HK
2015-07-02,1882.HK,18.200000762939453,18.200000762939453,17.200000762939453,17.399999618530273,12.64742946624756,1219000,0.0,0.0,12.430860707033355,12.538274294605964,12.738039587639054,12.602466601235813,12.21993324717242,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2015/06/24,True,False,False,False,False,False,0.0,False,,,,,,,,1882.HK
2015-07-03,1882.HK,17.0,17.100000381469727,15.859999656677246,15.899999618530272,11.557132720947266,938000,0.0,0.0,12.272001073199522,12.452957636026948,12.691729514435456,12.58176692043802,12.214651968078991,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2015/06/24,False,False,False,True,False,False,0.0,False,,,,,,,,1882.HK
2016-07-06,1882.HK,12.960000038146973,13.100000381469728,12.579999923706056,12.739999771118164,9.509961128234863,1155037,0.0,0.0,9.762476299876322,9.665097403398144,9.479224520843786,9.267605122394068,9.575469360097074,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2016/06/21,True,False,False,False,False,False,0.0,False,,,,,,,,1882.HK
2016-07-15,1882.HK,13.979999542236328,13.979999542236328,11.960000038146973,13.15999984741211,9.823476791381836,1690858,0.0,0.0,9.661236550549113,9.642075830716314,9.511512158617569,9.31229777746782,9.57727954491711,False,True,-H,-HHLLH,12.0,2016-07-26,13.4399995803833,2016-08-03,13.880000114440918,11.960000038146973,CL1-2016/06/21,False,False,False,True,False,False,0.0,False,,,,,,,,1882.HK
2017-11-16,1882.HK,24.89999961853028,25.14999961853028,24.600000381469727,24.75,19.07957649230957,1273000,0.0,0.0,19.065767813774062,18.61343275610395,18.051945021706608,17.280535962804063,15.364158794018016,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2017/11/02,True,False,False,False,False,False,0.0,False,,,,,,,,1882.HK
2017-11-28,1882.HK,23.950000762939453,24.100000381469727,21.950000762939453,23.850000381469727,18.38577079772949,1459085,0.0,0.0,18.69484339115765,18.638007858852387,18.226760415597138,17.490688072712395,15.571509115335765,True,True,LL,LLLLLL,21.600000381469727,2017-12-06,21.64999961853028,2017-12-18,20.89999961853028,21.950000762939453,CL1-2017/11/02,False,False,False,True,False,False,0.0,False,,,,,,,,1882.HK
2018-10-11,1882.HK,15.880000114440918,15.880000114440918,15.5,15.619999885559082,12.377694129943848,2364000,0.0,0.0,13.254539984872864,13.192139735775712,13.319982887348138,14.055467424121966,15.162208311760969,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2018/09/07,True,False,False,False,False,False,0.0,False,,,,,,,,1882.HK
2018-12-03,1882.HK,17.239999771118164,17.780000686645508,16.959999084472656,17.200000762939453,13.62972927093506,3013100,0.0,0.0,13.445261026756494,13.287768449557507,13.169303176822645,13.53306275695777,14.617038292453133,False,True,HH,HHHHLL,17.799999237060547,2018-12-06,15.600000381469728,2018-12-11,15.5,15.81999969482422,TP1-2018/09/07,False,True,False,False,False,False,0.0,False,,,,,,,,1882.HK
2022-09-08,1833.HK,20.700000762939453,21.200000762939453,20.450000762939453,20.64999961853028,7.3495354652404785,3361279,0.0,0.0,7.454820841624832,7.44458027703127,7.486350243697123,7.823140493417161,11.62698015730907,False,False,LL,LL-HLL,22.0,2022-09-13,14.359999656677246,2022-10-03,14.18000030517578,19.31999969482422,BY1-2022/08/16,True,False,False,False,False,False,0.0,False,,,,,,,,1833.HK
2022-09-09,1833.HK,21.0,21.950000762939453,20.700000762939453,21.75,7.7410359382629395,5424385,0.0,0.0,7.506859950104487,7.47035903018185,7.496337917993823,7.82151466064183,11.596016458352528,False,False,,,0.0,,0.0,,0.0,0.0,TP1-2022/08/16,False,True,False,False,False,False,0.0,False,,,,,,,,1833.HK
2022-09-19,1833.HK,19.15999984741211,19.21999931335449,18.520000457763672,18.65999984741211,6.641274929046631,7958726,0.0,0.0,7.164953751986724,7.302463381143958,7.412137339451331,7.747156110058443,11.417572413579988,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2022/08/16,False,False,False,False,True,False,0.0,False,,,,,,,,1833.HK
2022-11-02,1801.HK,26.89999961853028,30.100000381469727,25.450000762939453,29.600000381469727,29.600000381469727,26290256,0.0,0.0,28.063952659306253,27.419420442134317,28.022171972016203,29.58052733116302,37.48840884696365,False,False,HL,HLHHHH,34.25,2022-11-08,34.400001525878906,2022-11-16,35.650001525878906,24.89999961853028,TP1-2022/10/05,True,True,False,False,False,False,0.0,False,,,,,,,,1801.HK
2022-11-08,1801.HK,33.5,34.25,32.349998474121094,33.349998474121094,33.349998474121094,10576174,0.0,0.0,30.398810583866915,28.86232407110619,28.62225934315271,29.770602452946083,37.31669579556742,False,True,HH,HHHHHL,35.650001525878906,2022-11-16,29.100000381469727,2022-11-23,28.25,25.450000762939453,TP2-2022/10/05,False,False,True,False,False,False,0.0,False,,,,,,,,1801.HK
2025-04-07,1801.HK,42.79999923706055,44.54999923706055,38.650001525878906,39.650001525878906,39.650001525878906,48084048,0.0,0.0,44.86345584702709,43.05950169348564,40.697187707832974,39.55753567755145,39.20117784731154,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2025/03/20,True,False,False,False,False,False,0.0,False,,,,,,,,1801.HK
2025-04-09,1801.HK,38.95000076293945,42.79999923706055,36.59999847412109,42.20000076293945,42.20000076293945,40219476,0.0,0.0,43.96066055091696,42.90461294873143,40.80709253731593,39.65824009202368,39.24759174797566,True,True,LL,LLHHLH,56.09999847412109,2025-04-25,54.29999923706055,2025-05-06,56.0,36.59999847412109,CL1-2025/03/20,False,False,False,True,False,False,0.0,False,,,,,,,,1801.HK
2016-12-02,1788.HK,3.0899999141693115,3.0999999046325684,3.009999990463257,3.039999961853028,1.988593339920044,25001257,0.0,0.0,2.0302462393439136,2.0225917622213823,1.9863144325917,1.9138180974751775,1.7929377063274676,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2016/11/08,True,False,False,False,False,False,0.0,False,,,,,,,,1788.HK
2016-12-07,1788.HK,2.880000114440918,2.880000114440918,2.7300000190734863,2.75,1.7988921403884888,56681000,0.0,0.0,1.9466610769188164,1.9810401311950647,1.9709076602865832,1.91013964952394,1.7943145317698637,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2016/11/08,False,False,False,True,False,False,0.0,False,,,,,,,,1788.HK
2019-12-09,1787.HK,11.785714149475098,11.899999618530272,11.600000381469728,11.828571319580078,11.299819946289062,4086320,0.0,0.0,11.288071836317169,11.367620118504153,11.75226806811422,11.70533001203824,10.684608795449824,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2019/11/21,True,False,False,False,False,False,0.0,False,,,,,,,,1787.HK
2019-12-27,1787.HK,12.728570938110352,13.114285469055176,12.714284896850586,12.857142448425291,12.282411575317385,9460907,0.0,0.0,11.652482329834656,11.520605283140258,11.677931293410984,11.670485459191935,10.762277665931274,False,False,HH,HHHHHL,14.464284896850586,2020-01-06,13.399999618530272,2020-01-14,12.957141876220703,11.699999809265137,TP1-2019/11/21,False,True,False,False,False,False,0.0,False,,,,,,,,1787.HK
2019-12-31,1787.HK,12.957141876220703,13.228570938110352,12.871427536010742,13.228570938110352,12.637237548828123,4220370,0.0,0.0,11.925237216087096,11.6781874163975,11.738326643537617,11.70150646625981,10.78923369120212,False,False,,,0.0,,0.0,,0.0,0.0,TP2-2019/11/21,False,False,True,False,False,False,0.0,False,,,,,,,,1787.HK
2020-02-26,1787.HK,14.39285659790039,14.571428298950195,14.071428298950195,14.257142066955566,13.619829177856444,12129810,0.0,0.0,13.367811819912994,13.018572961821905,12.665906793782252,12.333552193649211,11.335549924402322,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/01/30,True,False,False,False,False,False,0.0,False,,,,,,,,1787.HK
2020-03-12,1787.HK,13.214284896850586,13.214284896850586,12.64285659790039,12.728570938110352,12.159588813781738,9916760,0.0,0.0,12.969422665174562,13.016271961129725,12.804902142146696,12.479363534582076,11.48258540066965,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2020/01/30,False,False,False,True,False,False,0.0,False,,,,,,,,1787.HK
2020-12-22,1787.HK,18.600000381469727,18.600000381469727,17.68000030517578,17.700000762939453,17.024639129638672,5466620,0.0,0.0,17.15693264129794,17.302243181381353,17.879733389504807,18.15291838019719,16.68479627021868,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/08,True,False,False,False,False,False,0.0,False,,,,,,,,1787.HK
2021-01-05,1787.HK,18.65999984741211,18.979999542236328,18.440000534057617,18.71999931335449,18.005718231201172,7349065,0.0,0.0,17.312715849261618,17.299287234526773,17.74673498750947,18.04985064252477,16.710467571035046,False,False,HH,HHHLLH,16.639999389648438,2021-01-18,18.100000381469727,2021-01-21,18.540000915527344,17.040000915527344,TP1-2020/12/08,False,True,False,False,False,False,0.0,False,,,,,,,,1787.HK
2021-01-29,1787.HK,16.65999984741211,17.0,16.139999389648438,16.360000610351562,15.735769271850586,9718018,0.0,0.0,16.558517796719922,16.838801526869382,17.274901094314664,17.692462996979962,16.734811720988592,False,False,LL,LLLLLH,15.5,2021-02-05,17.100000381469727,2021-02-16,17.260000228881836,16.0,CL2-2020/12/08,False,False,False,False,True,False,0.0,False,,,,,,,,1787.HK
2022-10-31,1787.HK,12.800000190734863,12.800000190734863,12.380000114440918,12.5,12.123559951782228,2584250,0.0,0.0,12.113251937536209,12.2066706227688,12.44655971735519,12.76047058312565,13.311235741068677,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2022/10/24,True,False,False,False,False,False,0.0,False,,,,,,,,1787.HK
2022-11-04,1787.HK,12.699999809265137,13.079999923706056,12.699999809265137,12.899999618530272,12.511514663696287,3361656,0.0,0.0,12.328130078153452,12.29682148188842,12.454758133184246,12.74059087631332,13.285745396307815,False,False,,,0.0,,0.0,,0.0,0.0,TP1-2022/10/24,False,True,False,False,False,False,0.0,False,,,,,,,,1787.HK
2022-11-07,1787.HK,13.359999656677246,13.640000343322754,12.9399995803833,13.020000457763672,12.627900123596191,6241873,0.0,0.0,12.382633722779405,12.325610928993443,12.461548015161188,12.738359376259517,13.280503601306128,False,False,HH,HHHHHH,14.960000038146973,2022-11-11,15.020000457763672,2022-11-16,15.460000038146973,12.0,TP2-2022/10/24,False,False,True,False,False,False,0.0,False,,,,,,,,1787.HK
2025-08-11,1787.HK,29.18000030517578,29.18000030517578,27.34000015258789,27.420000076293945,27.27950859069824,16779450,0.0,0.0,27.28433732899201,26.79088928435872,25.914208160277628,23.86414071913157,20.20305613077673,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2025/07/22,True,False,False,False,False,False,0.0,False,,,,,,,,1787.HK
2025-08-28,1787.HK,29.299999237060547,30.059999465942383,28.68000030517578,29.5,29.348852157592773,12761990,0.0,0.0,27.837871508911974,27.361942749365927,26.560626888887636,24.690133134096115,20.91902466518378,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2025/07/22,False,True,False,False,False,False,0.0,False,,,,,,,,1787.HK
2025-09-03,1787.HK,32.0,33.439998626708984,30.540000915527344,31.520000457763672,31.35850143432617,41359228,0.0,0.0,29.457571421588167,28.379575051722338,27.16705647174943,25.148133133644667,21.225115077319757,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2025/07/22,False,False,True,False,False,False,0.0,False,,,,,,,,1787.HK
2021-04-28,1776.HK,11.260000228881836,11.479999542236328,11.100000381469728,11.18000030517578,8.779289245605469,3396886,0.0,0.0,9.00871701820718,9.023947955483916,8.951165179950793,8.774080611295707,8.20524878617312,False,False,LL,LLLLLL,10.81999969482422,2021-05-04,10.479999542236328,2021-05-13,10.34000015258789,11.0600004196167,BY1-2021/03/16,True,False,False,False,False,False,0.0,False,,,,,,,,1776.HK
2021-05-13,1776.HK,10.68000030517578,10.899999618530272,10.34000015258789,10.479999542236328,8.22960090637207,4360100,0.0,0.0,8.608894548326813,8.768464501903308,8.843676655278603,8.751698389805185,8.24419961698319,False,False,LL,LLLHLL,11.399999618530272,2021-05-26,10.5600004196167,2021-06-04,10.199999809265137,10.34000015258789,CL1-2021/03/16,False,False,False,True,False,False,0.0,False,,,,,,,,1776.HK
2021-03-03,1735.HK,0.8700000047683716,0.8700000047683716,0.8399999737739563,0.8450000286102295,0.8450000286102295,2264000,0.0,0.0,0.9037101218661684,0.9184081554005054,0.907350086348546,0.8880497905607401,0.806665586519992,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/21,True,False,False,False,False,False,0.0,False,,,,,,,,1735.HK
2021-03-25,1735.HK,0.800000011920929,0.8025000095367432,0.7799999713897705,0.7825000286102295,0.7825000286102295,2728000,0.0,0.0,0.8158063863929301,0.842472297146167,0.8674101082000412,0.8705616933944028,0.8088641610548093,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2020/12/21,False,False,False,True,False,False,0.0,False,,,,,,,,1735.HK
2025-02-03,1729.HK,4.300000190734863,4.369999885559082,4.199999809265137,4.329999923706055,4.313912868499756,1871999,0.0,0.0,4.246408619758503,4.166063442929109,4.193016777289095,4.076168659750819,3.370763418324772,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2024/12/27,True,False,False,False,False,False,0.0,False,,,,,,,,1729.HK
2025-02-06,1729.HK,4.53000020980835,4.860000133514404,4.53000020980835,4.820000171661377,4.802093029022217,7996000,0.0,0.0,4.420537081052526,4.274744489081996,4.24090034912504,4.107525421347543,3.400234593303392,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2024/12/27,False,True,False,False,False,False,0.0,False,,,,,,,,1729.HK
2025-02-21,1729.HK,4.860000133514404,5.199999809265137,4.829999923706055,5.199999809265137,5.180680751800537,13784000,0.0,0.0,4.869362863323186,4.671132036484606,4.472430736314414,4.261536589816652,3.525319151627413,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2024/12/27,False,False,True,False,False,False,0.0,False,,,,,,,,1729.HK
2025-04-07,1698.HK,48.79999923706055,50.900001525878906,46.04999923706055,46.29999923706055,46.29999923706055,864600,0.0,0.0,53.40127339002387,53.03340679335842,50.98878044955109,49.04147069377791,46.11100682646653,True,True,LL,LLLHHH,53.79999923706055,2025-04-28,56.79999923706055,2025-05-07,58.59999847412109,46.04999923706055,CL1-2025/03/10,True,False,False,True,False,False,0.0,False,,,,,,,,1698.HK
2020-07-09,1658.HK,4.829999923706055,4.829999923706055,4.659999847412109,4.679999828338623,3.528993844985962,22002394,0.0,0.0,3.5164841257393,3.500568829483207,3.4793723900736,3.4854786319205053,3.46898216527774,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/06/29,True,False,False,False,False,False,0.0,False,,,,,,,,1658.HK
2020-07-23,1658.HK,4.429999828338623,4.449999809265137,4.360000133514404,4.400000095367432,3.3178577423095703,19585762,0.0,0.0,3.400132275172953,3.439740778138285,3.4555251416079686,3.471857258099504,3.4646249661570354,False,False,LL,LLHLLL,4.389999866485596,2020-07-28,4.260000228881836,2020-08-03,4.230000019073486,4.360000133514404,CL1-2020/06/29,False,False,False,True,False,False,0.0,False,,,,,,,,1658.HK
2018-12-06,1548.HK,13.800000190734863,13.800000190734863,12.18000030517578,12.300000190734863,12.300000190734863,14557509,0.0,0.0,13.700036151736368,13.71398380379314,14.002000817191286,15.503394597363542,16.497327012781263,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2018/10/23,True,False,False,False,False,False,0.0,False,,,,,,,,1548.HK
2018-12-19,1548.HK,11.199999809265137,11.420000076293944,10.520000457763672,10.68000030517578,10.68000030517578,7691965,0.0,0.0,11.80542449420556,12.498067667336723,13.271641219185351,14.861117306138302,16.158168292304506,False,False,LL,LLLLLH,9.43000030517578,2018-12-27,11.399999618530272,2019-01-10,11.5,10.140000343322754,CL1-2018/10/23,False,False,False,True,False,False,0.0,False,,,,,,,,1548.HK
2020-07-27,1548.HK,17.100000381469727,17.31999969482422,15.199999809265137,15.880000114440918,15.880000114440918,16446679,0.0,0.0,16.266921724150578,16.137268833204345,15.98511851326676,15.906682176329456,16.25281474835178,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/07/15,True,False,False,False,False,False,0.0,False,,,,,,,,1548.HK
2020-08-28,1548.HK,15.079999923706056,15.079999923706056,14.5,14.5,14.5,9686000,0.0,0.0,15.224142038394442,15.565571067694206,15.788660117847398,15.842722117804673,16.17060096025659,False,False,LL,LLHLLL,14.520000457763672,2020-09-02,13.979999542236328,2020-09-09,13.399999618530272,14.5,CL1-2020/07/15,False,False,False,True,False,False,0.0,False,,,,,,,,1548.HK
2018-11-15,1530.HK,12.100000381469728,12.18000030517578,11.65999984741211,12.0,10.961647987365724,17062053,0.0,0.0,11.354659437321562,11.262656358511128,11.795415902396694,12.899476473546065,13.4527947635895,False,False,HL,HLLLLL,11.600000381469728,2018-11-21,11.600000381469728,2018-11-29,11.380000114440918,10.619999885559082,BY1-2018/10/23,True,False,False,False,False,False,0.0,False,,,,,,,,1530.HK
2018-12-06,1530.HK,11.899999618530272,11.899999618530272,10.5,10.640000343322754,9.719326972961426,9639898,0.0,0.0,10.688447223266923,10.903656348733922,11.365155816440566,12.372298821976486,13.161799059847484,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2018/10/23,False,False,False,True,False,False,0.0,False,,,,,,,,1530.HK
2016-07-27,1378.HK,5.329999923706055,5.369999885559082,5.21999979019165,5.28000020980835,2.7319939136505127,4134000,0.0,0.0,2.79942003143536,2.795329836026416,2.7622906812261467,2.6729505772166267,2.5735093264555178,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2016/06/24,True,False,False,False,False,False,0.0,False,,,,,,,,1378.HK
2016-08-03,1378.HK,5.340000152587891,5.610000133514404,5.300000190734863,5.579999923706055,2.887220621109009,5802000,0.0,0.0,2.7908074631196382,2.789386416650604,2.763764347094266,2.6804794788209656,2.5796991389626447,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2016/06/24,False,True,False,False,False,False,0.0,False,,,,,,,,1378.HK
2016-08-04,1378.HK,5.590000152587891,5.75,5.590000152587891,5.730000019073486,2.964834451675415,4997580,0.0,0.0,2.8224487337661426,2.804642767522327,2.7716494492347032,2.686110270362638,2.5827679462352564,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2016/06/24,False,False,True,False,False,False,0.0,False,,,,,,,,1378.HK
2021-08-19,1378.HK,10.899999618530272,11.100000381469728,10.619999885559082,10.739999771118164,7.312725067138672,19209731,0.0,0.0,7.3746605966594,7.2212928156247935,7.208929020458107,7.062639269649363,5.98095478447422,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2021/07/27,True,False,False,False,False,False,0.0,False,,,,,,,,1378.HK
2021-09-09,1378.HK,11.600000381469728,13.600000381469728,11.539999961853027,13.15999984741211,8.960472106933594,88937753,0.0,0.0,7.857841571868865,7.630094764591991,7.438548679679149,7.227120821105976,6.173642362166715,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2021/07/27,False,True,True,False,False,False,0.0,False,,,,,,,,1378.HK
2020-07-14,1339.HK,2.75,2.7699999809265137,2.640000104904175,2.680000066757202,1.949388861656189,95304000,0.0,0.0,1.980777200717488,1.8833840807031348,1.8075331526427811,1.827140978662664,1.9633386455160455,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/06/24,True,False,False,False,False,False,0.0,False,,,,,,,,1339.HK
2023-03-08,1339.HK,2.5999999046325684,2.609999895095825,2.5299999713897705,2.559999942779541,2.164757251739502,47260077,0.0,0.0,2.18278396993652,2.186398261969668,2.1831716730034367,2.143332939907224,2.0633833423922896,False,False,,,0.0,,0.0,,0.0,0.0,BY1-2023/02/23,True,False,False,False,False,False,0.0,False,,,,,,,,1339.HK
2023-04-12,1339.HK,2.6700000762939453,2.7100000381469727,2.650000095367432,2.690000057220459,2.274686574935913,36987666,0.0,0.0,2.227672121171462,2.209528549688009,2.1946915803077727,2.1629053181123976,2.084703940835895,True,True,HH,HHHHHH,2.9100000858306885,2023-04-24,3.0799999237060547,2023-05-02,3.180000066757202,2.5899999141693115,TP1-2023/02/23,False,True,False,False,False,False,0.0,False,,,,,,,,1339.HK
2023-04-17,1339.HK,2.700000047683716,2.7699999809265137,2.700000047683716,2.7699999809265137,2.342334985733032,36373016,0.0,0.0,2.2624939511772717,2.2316448887779314,2.206709987990364,2.170918859790052,2.0898151387207786,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2023/02/23,False,False,True,False,False,False,0.0,False,,,,,,,,1339.HK
2016-12-06,1308.HK,4.71999979019165,4.75,4.5,4.539999961853027,1.9825769662857056,1524405,0.0,0.0,2.041633536450409,2.036682935624389,2.022452425636309,1.974688226119572,1.855401798562416,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2016/11/17,True,False,False,False,False,False,0.0,False,,,,,,,,1308.HK
2016-12-12,1308.HK,4.5,4.5,4.309999942779541,4.380000114440918,1.9127062559127808,3316000,0.0,0.0,1.9943891360611248,2.012732843909522,2.013074280838415,1.9735088430594605,1.8586812240290551,False,False,LL,LLLL-L,4.300000190734863,2016-12-16,4.349999904632568,2016-12-19,4.300000190734863,4.309999942779541,CL1-2016/11/17,False,False,False,True,False,False,0.0,False,,,,,,,,1308.HK
2022-01-20,1308.HK,29.600000381469727,30.600000381469727,29.299999237060547,29.5,17.849809646606445,8123838,0.0,0.0,18.33638095427896,18.03556006248689,17.55958568428207,17.19195340731412,15.385672217871296,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/01/07,True,False,False,False,False,False,0.0,False,,,,,,,,1308.HK
2022-02-15,1308.HK,31.700000762939453,32.5,31.39999961853028,31.75,19.21123504638672,3505871,0.0,0.0,18.6606353016716,18.361508932469363,17.918108889814576,17.47741101841377,15.698760555651996,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2022/01/07,False,True,False,False,False,False,0.0,False,,,,,,,,1308.HK
2022-03-15,1308.HK,27.549999237060547,27.549999237060547,25.350000381469727,26.049999237060547,15.762286186218262,13129250,0.0,0.0,17.91929736285888,18.45643322760615,18.372757089679524,17.927532647283826,16.17199903355699,False,False,LL,LLLHHL,30.549999237060547,2022-03-24,26.700000762939453,2022-04-12,26.0,25.350000381469727,CL2-2022/01/07,False,False,False,False,True,False,0.0,False,,,,,,,,1308.HK
