Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,BOSS2,SNO
2024-07-03,0148.HK,17.700000762939453,17.920000076293945,17.399999618530273,17.84000015258789,16.774005889892578,2231194,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/04/12,True,False,False,False,False,False,0.0,False,148.HK
2022-10-27,0148.HK,21.89999961853028,22.200000762939453,21.39999961853028,21.39999961853028,18.11994743347168,757300,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2022/08/12,False,False,False,True,False,False,0.0,False,148.HK
2021-12-07,0148.HK,38.09999847412109,38.09999847412109,37.0,37.5,29.72938346862793,943974,0.56,0.0,HL,HLLHLL,39.59999847412109,2021-12-09,35.45000076293945,2021-12-20,35.25,36.09999847412109,BY1-2021/10/19,True,False,False,False,False,False,0.0,False,148.HK
2024-10-02,0148.HK,19.799999237060547,21.450000762939453,19.71999931335449,21.100000381469727,19.839210510253903,4076430,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2024/04/12,False,True,False,False,False,False,0.0,False,148.HK
2025-02-24,0148.HK,23.600000381469727,24.049999237060547,22.100000381469727,22.200000762939453,21.312000274658203,2663940,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2024/04/12,False,False,True,False,False,False,0.0,False,148.HK
2022-09-22,0148.HK,24.549999237060547,24.549999237060547,23.39999961853028,24.14999961853028,20.44844436645508,1413407,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/08/12,True,False,False,False,False,False,0.0,False,148.HK
2010-12-13,0148.HK,37.875,38.33333206176758,37.125,37.875,18.455442428588867,2573408,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2010/10/21,False,False,True,False,False,False,0.0,False,148.HK
2013-08-27,0151.HK,10.399999618530272,11.479999542236328,10.199999809265137,11.420000076293944,7.30372428894043,42669673,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2013/07/24,False,False,True,False,False,False,0.0,False,151.HK
2013-11-13,0151.HK,10.960000038146973,11.15999984741211,10.899999618530272,11.039999961853027,7.067797660827637,11192502,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2013/10/23,False,False,False,True,False,False,0.0,False,151.HK
2013-11-05,0151.HK,11.920000076293944,11.920000076293944,11.31999969482422,11.380000114440918,7.285464286804199,12346858,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2013/10/23,True,False,False,False,False,False,0.0,False,151.HK
2013-08-20,0151.HK,10.899999618530272,10.9399995803833,10.34000015258789,10.399999618530272,6.651378154754639,15305451,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2013/07/24,True,True,False,False,False,False,0.0,False,151.HK
2010-09-22,0151.HK,6.75,6.789999961853027,6.539999961853027,6.739999771118164,4.281661510467529,26431100,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2010/07/28,False,False,True,False,False,False,0.0,False,151.HK
2010-09-01,0151.HK,6.349999904632568,6.420000076293945,6.300000190734863,6.409999847412109,4.066046237945557,27787462,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2010/07/28,False,True,False,False,False,False,0.0,False,151.HK
2010-08-23,0151.HK,6.059999942779541,6.179999828338623,6.059999942779541,6.139999866485596,3.89477801322937,6160187,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2010/07/28,True,False,False,False,False,False,0.0,False,151.HK
2025-01-13,1519.HK,6.400000095367432,6.429999828338623,6.110000133514404,6.230000019073486,6.230000019073486,19364000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/12/27,True,False,False,False,False,False,0.0,False,1519.HK
2025-02-04,1519.HK,6.260000228881836,6.800000190734863,6.260000228881836,6.539999961853027,6.539999961853027,28113000,0.0,0.0,HH,HHHHLH,6.960000038146973,2025-02-13,6.739999771118164,2025-02-26,6.900000095367432,5.849999904632568,TP1-2024/12/27,False,True,False,False,False,False,0.0,False,1519.HK
2025-03-25,1519.HK,5.639999866485596,5.639999866485596,5.46999979019165,5.539999961853027,5.539999961853027,30835383,0.0,0.0,LL,LLLHLL,5.849999904632568,2025-03-28,4.96999979019165,2025-04-09,4.53000020980835,5.46999979019165,CL2-2024/12/27,False,False,False,False,True,False,0.0,False,1519.HK
2024-01-03,1530.HK,7.130000114440918,7.130000114440918,6.96999979019165,7.010000228881836,6.689079761505127,7967894,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/12/15,True,False,False,False,False,False,0.0,False,1530.HK
2024-01-16,1530.HK,6.519999980926514,6.679999828338623,6.5,6.5,6.202427387237549,6014700,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2023/12/15,False,False,False,True,False,False,0.0,False,1530.HK
2021-11-25,1548.HK,37.04999923706055,39.09999847412109,36.900001525878906,39.09999847412109,39.09999847412109,11283082,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2021/10/08,False,False,True,False,False,False,0.0,False,1548.HK
2021-01-29,1548.HK,10.539999961853027,10.539999961853027,9.899999618530272,9.899999618530272,9.899999618530272,12060690,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2021/01/08,False,False,False,True,False,False,0.0,False,1548.HK
2021-11-02,1548.HK,30.14999961853028,32.099998474121094,28.39999961853028,28.950000762939453,28.950000762939453,27541707,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/10/08,True,False,False,False,False,False,0.0,False,1548.HK
2021-11-17,1548.HK,35.0,36.150001525878906,33.900001525878906,36.150001525878906,36.150001525878906,14119235,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2021/10/08,False,True,False,False,False,False,0.0,False,1548.HK
2020-12-10,1548.HK,11.979999542236328,12.100000381469728,11.699999809265137,11.779999732971191,11.779999732971191,6497659,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/11/17,True,False,False,False,False,False,0.0,False,1548.HK
2025-10-13,1548.HK,16.0,16.559999465942383,15.779999732971191,16.479999542236328,16.479999542236328,16140965,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/09/19,True,False,False,False,False,False,0.0,False,1548.HK
2021-01-15,1548.HK,10.65999984741211,10.65999984741211,10.119999885559082,10.18000030517578,10.18000030517578,8173728,0.0,0.0,LL,LLHHLL,11.600000381469728,2021-01-20,10.239999771118164,2021-02-01,9.65999984741211,10.119999885559082,CL1-2020/11/17,False,False,False,True,False,False,0.0,False,1548.HK
2021-01-25,1548.HK,11.0,11.079999923706056,10.65999984741211,11.0600004196167,11.0600004196167,9042278,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/01/08,True,False,False,False,False,False,0.0,False,1548.HK
2021-07-26,1585.HK,14.600000381469728,14.859999656677246,13.920000076293944,14.0600004196167,12.476511001586914,10736831,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2021/05/07,False,False,False,True,False,False,0.0,False,1585.HK
2021-05-28,1585.HK,19.39999961853028,19.39999961853028,16.6200008392334,16.940000534057617,14.865326881408691,16806146,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/05/07,True,False,False,False,False,False,0.0,False,1585.HK
2018-05-17,1585.HK,2.619999885559082,2.9100000858306885,2.609999895095825,2.869999885559082,2.4258148670196533,7250000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2018/03/22,False,False,True,False,False,False,0.0,False,1585.HK
2018-04-30,1585.HK,2.5799999237060547,2.740000009536743,2.5799999237060547,2.700000047683716,2.28212571144104,6212000,0.0,0.0,HH,HHLLHH,2.509999990463257,2018-05-11,3.0,2018-05-28,3.059999942779541,2.509999990463257,TP1-2018/03/22,False,True,False,False,False,False,0.0,False,1585.HK
2018-04-09,1585.HK,2.630000114440918,2.650000095367432,2.5799999237060547,2.619999885559082,2.2145066261291504,1390000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/03/22,True,False,False,False,False,False,0.0,False,1585.HK
2021-02-16,0016.HK,110.0,112.9000015258789,109.1999969482422,111.9000015258789,90.13700103759766,4720562,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2020/12/14,False,True,False,False,False,False,0.0,False,16.HK
2021-02-22,0016.HK,115.0,119.6999969482422,114.0999984741211,118.3000030517578,95.29228973388672,8942917,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2020/12/14,False,False,True,False,False,False,0.0,False,16.HK
2021-04-01,0016.HK,116.6999969482422,118.3000030517578,116.5999984741211,117.8000030517578,95.88584899902344,2260476,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/03/10,True,False,False,False,False,False,0.0,False,16.HK
2021-04-14,0016.HK,120.4000015258789,124.0,119.5999984741211,122.5999984741211,99.7929229736328,6597324,0.0,0.0,HH,HHHLLH,116.5999984741211,2021-04-23,119.0999984741211,2021-04-29,119.9000015258789,115.9000015258789,TP1-2021/03/10,False,True,False,False,False,False,0.0,False,16.HK
2021-08-05,0016.HK,111.5999984741211,112.4000015258789,110.6999969482422,110.9000015258789,90.26944732666016,2705290,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2021/03/10,False,False,False,False,True,False,0.0,False,16.HK
2024-03-19,0016.HK,76.0999984741211,77.3499984741211,75.30000305175781,76.6500015258789,73.15691375732422,2983340,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/01/26,True,False,False,False,False,False,0.0,False,16.HK
2024-05-20,0016.HK,80.55000305175781,81.80000305175781,79.69999694824219,81.0,77.30867767333984,3372105,0.0,0.0,HH,HHLLLH,65.30000305175781,2024-07-08,72.05000305175781,2024-07-15,73.0,66.4000015258789,TP1-2024/01/26,False,True,False,False,False,False,0.0,False,16.HK
2024-06-27,0016.HK,69.44999694824219,69.44999694824219,67.5,67.55000305175781,64.47161865234375,8204190,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2024/01/26,False,False,False,False,True,False,0.0,False,16.HK
2016-07-11,0016.HK,98.9499969482422,100.3000030517578,97.9000015258789,100.0999984741211,66.59142303466797,9134821,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2016/05/20,False,False,True,False,False,False,0.0,False,16.HK
2016-07-04,0016.HK,94.5,97.0,93.9499969482422,96.75,64.36285400390625,9751350,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2016/05/20,False,True,False,False,False,False,0.0,False,16.HK
2021-02-01,0016.HK,106.0,106.5999984741211,104.5999984741211,106.5999984741211,85.86776733398438,4732051,0.0,0.0,HL,HLHHHL,126.0,2021-03-01,119.1999969482422,2021-03-05,117.0,105.3000030517578,BY1-2020/12/14,True,False,False,False,False,False,0.0,False,16.HK
2013-01-07,0016.HK,119.1999969482422,122.4000015258789,118.4000015258789,121.3000030517578,72.47344207763672,9553893,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2012/08/23,False,False,True,False,False,False,0.0,False,16.HK
2012-11-14,0016.HK,112.8000030517578,114.3000030517578,112.0999984741211,114.0999984741211,66.7376937866211,4685711,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2012/08/23,False,True,False,False,False,False,0.0,False,16.HK
2012-10-29,0016.HK,106.8000030517578,107.5,105.3000030517578,106.0999984741211,62.0584716796875,14136657,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2012/08/23,True,False,False,False,False,False,0.0,False,16.HK
2002-06-19,0016.HK,58.25,58.25,56.25,56.5,24.866518020629883,9685931,0.0,0.0,LL,LLLHLH,63.25,2002-07-08,59.25,2002-07-23,59.25,56.25,CL1-2002/03/28,False,False,False,True,False,False,0.0,False,16.HK
2002-05-29,0016.HK,64.5,65.25,63.0,63.25,27.837303161621094,4970200,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2002/03/28,True,False,False,False,False,False,0.0,False,16.HK
2016-06-13,0016.HK,91.0,91.3000030517578,89.9000015258789,90.4000015258789,60.13851165771485,4066156,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2016/05/20,True,False,False,False,False,False,0.0,False,16.HK
2025-09-03,1658.HK,5.739999771118164,5.789999961853027,5.599999904632568,5.619999885559082,5.619999885559082,40963150,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/08/26,True,True,False,False,False,False,0.0,False,1658.HK
2023-03-31,1658.HK,4.789999961853027,4.880000114440918,4.659999847412109,4.659999847412109,3.876363754272461,169913506,0.0,0.0,LL,LLHHHL,5.150000095367432,2023-04-19,5.03000020980835,2023-04-27,4.900000095367432,4.659999847412109,CL1-2023/02/20,False,False,False,True,False,False,0.0,False,1658.HK
2023-03-09,1658.HK,5.03000020980835,5.039999961853027,4.940000057220459,4.960000038146973,4.125915050506592,25144425,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/02/20,True,False,False,False,False,False,0.0,False,1658.HK
2022-07-13,1658.HK,5.679999828338623,5.699999809265137,5.369999885559082,5.380000114440918,4.475286960601807,90784501,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2021/12/24,False,False,False,False,True,False,0.0,False,1658.HK
2022-03-24,1658.HK,6.230000019073486,6.340000152587891,6.190000057220459,6.28000020980835,4.980757236480713,41635359,0.0,0.0,LH,LHHH-H,6.690000057220459,2022-04-07,6.510000228881836,2022-04-14,6.690000057220459,5.550000190734863,TP1-2021/12/24,False,True,False,False,False,False,0.0,False,1658.HK
2022-03-14,1658.HK,6.170000076293945,6.170000076293945,5.860000133514404,5.909999847412109,4.687304496765137,81495631,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/12/24,True,False,False,False,False,False,0.0,False,1658.HK
2025-09-25,1658.HK,5.46999979019165,5.46999979019165,5.329999923706055,5.329999923706055,5.329999923706055,38980013,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2025/08/26,False,False,False,False,True,False,0.0,False,1658.HK
2023-05-24,0168.HK,74.30000305175781,74.5,71.94999694824219,72.30000305175781,64.39691162109375,3102192,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2023/02/16,False,False,False,False,True,False,0.0,False,168.HK
2023-03-30,0168.HK,83.94999694824219,85.9000015258789,82.75,85.5,76.15401458740234,5590353,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2023/02/16,False,True,False,False,False,False,0.0,False,168.HK
2016-05-10,0168.HK,29.0,29.049999237060547,28.200000762939453,28.5,23.280078887939453,1728562,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2016/03/31,True,False,False,False,False,False,0.0,False,168.HK
2016-06-24,0168.HK,26.850000381469727,27.0,25.350000381469727,26.0,21.549819946289062,2007000,0.0,0.0,LL,LL-HHL,27.200000762939453,2016-07-04,25.950000762939453,2016-07-08,25.700000762939453,25.350000381469727,CL1-2016/03/31,False,False,False,True,False,False,0.0,False,168.HK
2019-09-13,0168.HK,49.04999923706055,49.04999923706055,48.25,48.5,41.60772705078125,2235815,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/07/19,True,False,False,False,False,False,0.0,False,168.HK
2020-02-28,0168.HK,41.59999847412109,41.650001525878906,40.04999923706055,40.5,34.74459457397461,2340416,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2019/07/19,False,False,False,True,False,False,0.0,False,168.HK
2022-01-10,0168.HK,68.0999984741211,68.75,66.0999984741211,68.0999984741211,59.69858932495117,4258816,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/11/25,True,False,False,False,False,False,0.0,False,168.HK
2022-01-21,0168.HK,69.9000015258789,76.55000305175781,69.5999984741211,74.80000305175781,65.57202911376953,9268048,0.0,0.0,HH,HHHLHH,68.5,2022-02-08,77.19999694824219,2022-02-17,78.5,66.0,TP1-2021/11/25,False,True,False,False,False,False,0.0,False,168.HK
2022-03-01,0168.HK,75.4000015258789,82.0,75.4000015258789,78.25,68.59640502929688,9219899,0.0,0.0,HH,HHLLLH,54.75,2022-03-15,65.8499984741211,2022-03-23,68.19999694824219,59.650001525878906,TP2-2021/11/25,False,False,True,False,False,False,0.0,False,168.HK
2023-03-10,0168.HK,79.05000305175781,80.75,78.69999694824219,79.4000015258789,70.72080993652344,1959199,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/02/16,True,False,False,False,False,False,0.0,False,168.HK
2025-04-07,1698.HK,48.79999923706055,50.900001525878906,46.04999923706055,46.29999923706055,46.29999923706055,864600,0.0,0.0,LL,LLHLHH,47.25,2025-04-22,56.79999923706055,2025-05-07,58.59999847412109,46.04999923706055,CL1-2025/03/06,True,False,False,True,False,False,0.0,False,1698.HK
2020-01-02,1729.HK,0.4149999916553497,0.4199999868869781,0.4099999964237213,0.4149999916553497,0.3520239889621734,912000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2019/08/19,False,False,False,True,False,False,0.0,False,1729.HK
2019-09-25,1729.HK,0.4799999892711639,0.4799999892711639,0.4650000035762787,0.4699999988079071,0.3899156153202057,3232000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/08/19,True,False,False,False,False,False,0.0,False,1729.HK
2021-07-16,1735.HK,1.0549999475479126,1.0575000047683716,1.0049999952316284,1.037500023841858,1.037500023841858,8464000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/06/10,True,False,False,False,False,False,0.0,False,1735.HK
2021-08-02,1735.HK,1.087499976158142,1.2100000381469729,1.0750000476837158,1.2100000381469729,1.2100000381469729,9944000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2021/06/10,False,True,False,False,False,False,0.0,False,1735.HK
2021-08-09,1735.HK,1.2899999618530271,1.3949999809265137,1.2575000524520874,1.375,1.375,11840000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2021/06/10,False,False,True,False,False,False,0.0,False,1735.HK
2021-03-03,1735.HK,0.8700000047683716,0.8700000047683716,0.8399999737739563,0.8450000286102295,0.8450000286102295,2264000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/17,True,False,False,False,False,False,0.0,False,1735.HK
2023-10-31,1735.HK,4.489999771118164,4.489999771118164,4.190000057220459,4.210000038146973,4.210000038146973,5096000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2023/09/15,False,False,False,False,True,False,0.0,False,1735.HK
2023-10-04,1735.HK,4.46999979019165,4.510000228881836,4.429999828338623,4.505000114440918,4.505000114440918,2524000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/09/15,True,False,False,False,False,False,0.0,False,1735.HK
2023-10-06,1735.HK,4.494999885559082,4.670000076293945,4.494999885559082,4.670000076293945,4.670000076293945,2860000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2023/09/15,False,True,False,False,False,False,0.0,False,1735.HK
2021-03-25,1735.HK,0.800000011920929,0.8025000095367432,0.7799999713897705,0.7825000286102295,0.7825000286102295,2728000,0.0,0.0,LL,LLHHHL,0.977500021457672,2021-04-27,0.9424999952316284,2021-05-03,0.9375,0.8525000214576721,CL1-2020/12/17,False,False,False,True,False,False,0.0,False,1735.HK
2022-05-06,0175.HK,11.960000038146973,12.100000381469728,11.600000381469728,11.600000381469728,10.728874206542969,41949088,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/04/20,True,False,False,False,False,False,0.0,False,175.HK
2023-07-03,0175.HK,9.649999618530272,10.18000030517578,9.579999923706056,10.15999984741211,9.743696212768556,93138796,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2023/05/23,False,True,False,False,False,False,0.0,False,175.HK
2022-05-16,0175.HK,12.81999969482422,12.899999618530272,12.420000076293944,12.539999961853027,11.598283767700195,51908158,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2022/04/20,False,True,False,False,False,False,0.0,False,175.HK
2022-05-18,0175.HK,13.800000190734863,13.979999542236328,13.359999656677246,13.760000228881836,12.726665496826172,91132922,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2022/04/20,False,False,True,False,False,False,0.0,False,175.HK
2023-06-21,0175.HK,9.619999885559082,9.699999809265137,9.489999771118164,9.579999923706056,9.18746280670166,28549640,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/05/23,True,False,False,False,False,False,0.0,False,175.HK
2012-02-06,0175.HK,2.5,2.559999942779541,2.4600000381469727,2.5,2.0246896743774414,96469198,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2011/09/30,False,False,True,False,False,False,0.0,False,175.HK
2023-07-27,0175.HK,10.18000030517578,10.960000038146973,10.140000343322754,10.899999618530272,10.453375816345217,161957952,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2023/05/23,False,False,True,False,False,False,0.0,False,175.HK
2011-10-28,0175.HK,2.259999990463257,2.299999952316284,2.039999961853028,2.0899999141693115,1.6926406621932983,53317060,0.0,0.0,HH,HHHLLH,1.870000004768372,2011-11-02,2.049999952316284,2011-11-08,2.140000104904175,1.7599999904632568,TP1-2011/09/30,False,True,False,False,False,False,0.0,False,175.HK
2011-10-20,0175.HK,1.8600000143051147,1.8799999952316284,1.7599999904632568,1.809999942779541,1.4658753871917725,43979538,0.0,0.0,HL,HLHHHL,2.299999952316284,2011-10-28,1.9700000286102293,2011-11-02,1.870000004768372,1.4800000190734863,BY1-2011/09/30,True,False,False,False,False,False,0.0,False,175.HK
2018-02-06,1776.HK,15.84000015258789,16.299999237060547,15.739999771118164,15.880000114440918,11.117220878601074,10225454,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2017/12/14,True,False,False,False,False,False,0.0,False,1776.HK
2018-02-09,1776.HK,15.300000190734863,15.300000190734863,14.520000457763672,14.68000030517578,10.277129173278809,15247907,0.0,0.0,LL,LLLHHL,15.579999923706056,2018-02-27,14.65999984741211,2018-03-05,14.600000381469728,14.520000457763672,CL1-2017/12/14,False,False,False,True,False,False,0.0,False,1776.HK
2021-04-13,1776.HK,11.699999809265137,11.779999732971191,11.460000038146973,11.579999923706056,9.093395233154297,2951311,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/03/12,True,False,False,False,False,False,0.0,False,1776.HK
2021-06-03,1776.HK,10.520000457763672,10.619999885559082,10.380000114440918,10.380000114440918,8.566298484802246,3778025,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2021/03/12,False,False,False,True,False,False,0.0,False,1776.HK
2022-11-07,1787.HK,13.359999656677246,13.640000343322754,12.9399995803833,13.020000457763672,12.627901077270508,6241873,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2022/10/17,False,False,True,False,False,False,0.0,False,1787.HK
2022-11-09,1787.HK,13.5,14.100000381469728,13.5,13.760000228881836,13.34561538696289,15591932,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2022/09/22,False,True,False,False,False,False,0.0,False,1787.HK
2022-10-10,1787.HK,13.4399995803833,13.460000038146973,12.600000381469728,12.640000343322754,12.259344100952148,2699516,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/09/22,True,False,False,False,False,False,0.0,False,1787.HK
2025-08-18,1787.HK,27.8799991607666,28.0,26.940000534057617,27.21999931335449,27.08053207397461,9663476,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/07/22,True,False,False,False,False,False,0.0,False,1787.HK
2022-11-16,1787.HK,14.779999732971191,15.460000038146973,14.4399995803833,15.020000457763672,14.567668914794922,10722465,0.0,0.0,HH,HHHLHH,13.979999542236328,2022-11-21,15.399999618530272,2022-12-02,16.459999084472656,12.359999656677246,TP2-2022/09/22,False,False,True,False,False,False,0.0,False,1787.HK
2022-11-02,1787.HK,12.880000114440918,13.0,12.619999885559082,12.9399995803833,12.55030918121338,2078966,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2022/10/17,False,True,False,False,False,False,0.0,False,1787.HK
2022-10-31,1787.HK,12.800000190734863,12.800000190734863,12.380000114440918,12.5,12.123559951782228,2584250,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/10/17,True,False,False,False,False,False,0.0,False,1787.HK
2022-09-19,1787.HK,12.880000114440918,12.880000114440918,12.5600004196167,12.5600004196167,12.181753158569336,2219709,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2022/08/26,False,False,False,True,False,False,0.0,False,1787.HK
2025-09-03,1787.HK,32.0,33.439998626708984,30.540000915527344,31.520000457763672,31.35850143432617,41359228,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/07/22,False,False,True,False,False,False,0.0,False,1787.HK
2019-05-16,1787.HK,9.27550983428955,9.326530456542969,8.938775062561035,9.193877220153809,8.73523998260498,3148740,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/04/29,True,False,False,False,False,False,0.0,False,1787.HK
2019-06-04,1787.HK,9.693877220153809,9.8367338180542,9.479591369628906,9.591835975646973,9.113347053527832,5627160,0.0,0.0,HH,HHHLHL,9.46938705444336,2019-06-11,10.153060913085938,2019-06-19,9.816326141357422,8.428570747375488,TP1-2019/04/29,False,True,False,False,False,False,0.0,False,1787.HK
2019-06-14,1787.HK,10.11224365234375,10.5867338180542,10.10204029083252,10.484692573547363,9.961666107177734,16583070,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2019/04/29,False,False,True,False,False,False,0.0,False,1787.HK
2025-08-28,1787.HK,29.299999237060547,30.059999465942383,28.68000030517578,29.5,29.348852157592773,12761990,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/07/22,False,True,False,False,False,False,0.0,False,1787.HK
2021-01-05,1787.HK,18.65999984741211,18.979999542236328,18.440000534057617,18.71999931335449,18.005718231201172,7349065,0.0,0.0,HH,HHLLLH,16.639999389648438,2021-01-18,18.100000381469727,2021-01-21,18.540000915527344,17.040000915527344,TP1-2020/12/08,False,True,False,False,False,False,0.0,False,1787.HK
2021-01-29,1787.HK,16.65999984741211,17.0,16.139999389648438,16.360000610351562,15.73576831817627,9718018,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2020/12/08,False,False,False,False,True,False,0.0,False,1787.HK
2022-09-14,1787.HK,13.5600004196167,13.579999923706056,13.279999732971191,13.34000015258789,12.938262939453123,1911771,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/08/26,True,False,False,False,False,False,0.0,False,1787.HK
2020-12-22,1787.HK,18.600000381469727,18.600000381469727,17.68000030517578,17.700000762939453,17.024641036987305,5466620,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/08,True,False,False,False,False,False,0.0,False,1787.HK
2018-11-19,1788.HK,1.4600000381469729,1.5,1.4500000476837158,1.4800000190734863,1.0672482252120972,11012000,0.0,0.0,LH,LHHLLH,1.340000033378601,2018-11-27,1.399999976158142,2018-12-03,1.4600000381469729,1.3300000429153442,TP1-2018/09/21,False,True,False,False,False,False,0.0,False,1788.HK
2018-11-13,1788.HK,1.350000023841858,1.409999966621399,1.3300000429153442,1.3899999856948853,1.0023480653762815,12956000,0.0,0.0,LL,LLLHHL,1.5,2018-11-19,1.350000023841858,2018-11-27,1.340000033378601,1.3300000429153442,BY1-2018/09/21,True,False,False,False,False,False,0.0,False,1788.HK
2016-12-07,1788.HK,2.880000114440918,2.880000114440918,2.7300000190734863,2.75,1.7988921403884888,56681000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2016/11/01,False,False,False,True,False,False,0.0,False,1788.HK
