Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,BOSS2,classification,PATTERN,LLDate,HHDate,Capital Gains,bullish_count,strong_bullish,medium_bullish,weak_bullish,SNO
2023-09-21,1880.HK,106.8000030517578,107.9000015258789,101.0999984741211,102.0,96.96197509765624,1286333,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/07/10,False,False,False,True,False,False,0.0,False,,,,,,,,,,1880.HK
2023-08-10,1880.HK,121.8000030517578,121.8000030517578,112.0999984741211,116.4000015258789,110.65072631835938,1854077,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/07/10,True,False,False,False,False,False,0.0,False,,,,,,,,,,1880.HK
2011-01-10,1883.HK,2.395293951034546,2.422513008117676,2.304563045501709,2.331782102584839,0.9072055220603944,5838146,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/11/25,True,False,False,False,False,False,0.0,False,,,,,,,,,,1883.HK
2025-03-12,1883.HK,2.4600000381469727,2.4800000190734863,2.2100000381469727,2.2699999809265137,2.097564458847046,38402750,0.0,0.0,2.3299999237060547,2.2799999713897705,2.25,2.2100000381469727,TP1-2025/01/20,True,True,False,False,False,False,0.0,False,LL,LLLHHL,2025-03-20,2025-03-24,,,,,,1883.HK
2022-03-17,1883.HK,2.7300000190734863,2.809999942779541,2.7300000190734863,2.799999952316284,1.993020296096801,10831225,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2021/12/10,False,False,True,False,False,False,0.0,False,,,,,,,,,,1883.HK
2022-03-15,1883.HK,2.6600000858306885,2.7699999809265137,2.619999885559082,2.759999990463257,1.9645484685897827,22466450,0.0,0.0,2.930000066757202,2.880000114440918,2.8499999046325684,2.619999885559082,TP1-2021/12/10,True,True,False,False,False,False,0.0,False,LL,LLHHHL,2022-03-21,2022-03-28,,,,,,1883.HK
2015-01-05,1883.HK,2.7799999713897705,2.789999961853028,2.640000104904175,2.6700000762939453,1.243144392967224,7551180,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2014/07/23,False,False,False,False,True,False,0.0,False,,,,,,,,,,1883.HK
2014-11-21,1883.HK,3.109999895095825,3.2100000381469727,3.0899999141693115,3.200000047683716,1.4899109601974487,7769296,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2014/07/23,False,True,False,False,False,False,0.0,False,,,,,,,,,,1883.HK
2014-09-24,1883.HK,3.049999952316284,3.069999933242798,3.0,3.059999942779541,1.4247275590896606,2796876,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2014/07/23,True,False,False,False,False,False,0.0,False,,,,,,,,,,1883.HK
2011-04-19,1883.HK,2.186613082885742,2.186613082885742,2.1593940258026123,2.1684670448303223,0.8684282898902893,1098854,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2010/11/25,False,False,False,False,True,False,0.0,False,,,,,,,,,,1883.HK
2025-07-31,1883.HK,2.549999952316284,2.5999999046325684,2.539999961853028,2.549999952316284,2.489043712615967,15531111,0.0,0.0,2.509999990463257,2.630000114440918,2.640000104904175,2.4800000190734863,TP2-2025/01/20,False,False,True,False,False,False,0.0,False,HH,HH-LHH,2025-08-04,2025-08-13,,,,,,1883.HK
2011-02-18,1883.HK,2.413439989089966,2.585829019546509,2.413439989089966,2.5223169326782227,0.9813349843025208,8867194,0.0,0.0,2.231977939605713,2.3590009212493896,2.377147912979126,2.177540063858032,TP1-2010/11/25,False,True,False,False,False,False,0.0,False,HH,HHHLLH,2011-02-22,2011-03-09,,,,,,1883.HK
2020-01-30,0189.HK,3.7699999809265137,3.7799999713897705,3.549999952316284,3.559999942779541,2.840209722518921,5284000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/11/25,False,False,False,True,False,False,0.0,False,,,,,,,,,,189.HK
2009-11-16,0189.HK,0.8999999761581421,1.0,0.8999999761581421,0.9900000095367432,0.5593146085739136,8322000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2009/09/10,False,True,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2024-05-17,0189.HK,9.100000381469728,9.449999809265137,9.100000381469728,9.18000030517578,8.98061752319336,20864430,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2023/06/13,False,False,True,False,False,False,0.0,False,,,,,,,,,,189.HK
2024-05-13,0189.HK,8.699999809265137,9.199999809265137,8.619999885559082,8.649999618530273,8.462127685546875,35227425,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/01/26,False,False,True,False,False,False,0.0,False,,,,,,,,,,189.HK
2024-05-08,0189.HK,7.789999961853027,8.029999732971191,7.75,7.889999866485596,7.718635082244873,14771704,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2023/06/13,False,True,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2024-05-07,0189.HK,7.519999980926514,7.949999809265137,7.5,7.789999961853027,7.620807647705078,28606488,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/01/26,False,True,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2024-04-23,0189.HK,6.630000114440918,6.699999809265137,6.159999847412109,6.199999809265137,6.065340995788574,24610661,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/01/26,True,False,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2023-08-21,0189.HK,6.78000020980835,6.78000020980835,6.559999942779541,6.679999828338623,6.534915447235107,2872074,0.0,0.0,7.130000114440918,6.0,5.619999885559082,6.559999942779541,BY1-2023/06/13,True,False,False,False,False,False,0.0,False,LL,LLLHLL,2023-08-28,2023-09-18,,,,,,189.HK
2009-10-12,0189.HK,0.9100000262260436,0.9100000262260436,0.8500000238418579,0.8999999761581421,0.5084677934646606,229000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2009/09/10,True,False,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2020-07-13,0189.HK,3.450000047683716,3.9600000381469727,3.450000047683716,3.930000066757202,3.3532676696777344,11651000,0.0,0.0,3.319999933242798,3.5,3.569999933242798,3.3399999141693115,TP2-2020/03/27,False,False,True,False,False,False,0.0,False,HH,HHHLLH,2020-07-31,2020-08-04,,,,,,189.HK
2020-05-28,0189.HK,3.200000047683716,3.2699999809265137,3.049999952316284,3.0799999237060547,2.4572598934173584,6206800,0.0,0.0,3.5799999237060547,3.2799999713897705,3.150000095367432,3.049999952316284,BY1-2020/03/27,True,False,False,False,False,False,0.0,False,LL,LLHHHL,2020-06-10,2020-06-12,,,,,,189.HK
2020-01-21,0189.HK,4.159999847412109,4.159999847412109,4.03000020980835,4.070000171661377,3.247093915939331,5865664,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/11/25,True,False,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2013-03-18,0189.HK,4.880000114440918,4.880000114440918,4.630000114440918,4.760000228881836,3.002241849899292,18664797,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2013/02/18,False,False,False,True,False,False,0.0,False,,,,,,,,,,189.HK
2013-03-11,0189.HK,5.590000152587891,5.590000152587891,5.170000076293945,5.179999828338623,3.2671456336975098,18855400,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/02/18,True,False,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2009-11-17,0189.HK,1.0399999618530271,1.1699999570846558,1.0199999809265137,1.0700000524520874,0.6045117378234863,15058000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2009/09/10,False,False,True,False,False,False,0.0,False,,,,,,,,,,189.HK
2020-06-08,0189.HK,3.490000009536743,3.5199999809265137,3.440000057220459,3.470000028610229,2.768406867980957,4424000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/03/27,False,True,False,False,False,False,0.0,False,,,,,,,,,,189.HK
2024-04-16,1890.HK,1.4500000476837158,1.4500000476837158,1.409999966621399,1.4199999570846558,1.29545259475708,2026000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/01/24,True,False,False,False,False,False,0.0,False,,,,,,,,,,1890.HK
2024-05-03,1890.HK,1.7000000476837158,1.75,1.6399999856948853,1.7400000095367432,1.587385654449463,2874000,0.0,0.0,1.9900000095367432,1.5199999809265137,1.440000057220459,1.3700000047683716,TP1-2024/01/24,False,True,False,False,False,False,0.0,False,HH,HHHHHL,2024-05-21,2024-06-11,,,,,,1890.HK
2020-11-23,1890.HK,5.880000114440918,6.079999923706055,5.849999904632568,5.949999809265137,4.880721569061279,2952000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/10/22,False,True,False,False,False,False,0.0,False,,,,,,,,,,1890.HK
2022-09-26,1890.HK,1.75,1.7699999809265137,1.6799999475479126,1.690000057220459,1.5038588047027588,1464000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2022/08/11,False,False,False,True,False,False,0.0,False,,,,,,,,,,1890.HK
2024-05-21,1890.HK,1.9600000381469729,1.9900000095367432,1.899999976158142,1.950000047683716,1.7789666652679443,8456000,0.0,0.0,1.440000057220459,1.559999942779541,1.6200000047683716,1.4800000190734863,TP2-2024/01/24,False,False,True,False,False,False,0.0,False,HH,HHHLLH,2024-06-11,2024-06-25,,,,,,1890.HK
2020-12-18,1890.HK,5.260000228881836,5.289999961853027,5.139999866485596,5.190000057220459,4.257301330566406,10282000,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2020/10/22,False,False,False,False,True,False,0.0,False,,,,,,,,,,1890.HK
2020-03-19,1890.HK,3.509999990463257,3.609999895095825,3.2100000381469727,3.299999952316284,2.663918972015381,11404000,0.0,0.0,4.170000076293945,3.890000104904175,3.7899999618530273,3.2100000381469727,CL2-2019/12/04,False,False,False,False,True,False,0.0,False,LL,LLLHHL,2020-03-31,2020-04-03,,,,,,1890.HK
2020-11-16,1890.HK,5.880000114440918,5.880000114440918,5.659999847412109,5.699999809265137,4.675648212432861,1788000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/10/22,True,False,False,False,False,False,0.0,False,,,,,,,,,,1890.HK
2022-09-02,1890.HK,1.9800000190734863,2.009999990463257,1.919999957084656,2.009999990463257,1.7886130809783936,1164000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/08/11,True,False,False,False,False,False,0.0,False,,,,,,,,,,1890.HK
2020-02-14,1890.HK,4.800000190734863,4.869999885559082,4.630000114440918,4.699999809265137,3.7940659523010254,3830000,0.0,0.0,4.309999942779541,3.299999952316284,3.2100000381469727,4.260000228881836,TP1-2019/12/04,False,True,False,False,False,False,0.0,False,HH,HHHLLL,2020-02-26,2020-03-19,,,,,,1890.HK
2020-01-30,1890.HK,4.239999771118164,4.320000171661377,4.090000152587891,4.170000076293945,3.366225004196167,4516000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/12/04,True,False,False,False,False,False,0.0,False,,,,,,,,,,1890.HK
2023-03-14,1896.HK,9.039999961853027,9.039999961853027,8.399999618530273,8.510000228881836,8.142000198364258,2319090,0.0,0.0,9.75,8.5600004196167,8.34000015258789,8.399999618530273,CL1-2023/02/16,False,False,False,True,False,False,0.0,False,LL,LLLHLL,2023-03-23,2023-03-28,,,,,,1896.HK
2023-03-07,1896.HK,9.619999885559082,9.699999809265137,9.050000190734863,9.25,8.850000381469727,1300800,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/02/16,True,False,False,False,False,False,0.0,False,,,,,,,,,,1896.HK
2020-10-19,1896.HK,11.779999732971191,11.779999732971191,11.300000190734863,11.31999969482422,10.830486297607422,1680400,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2020/06/24,False,False,False,False,True,False,0.0,False,,,,,,,,,,1896.HK
2020-08-28,1896.HK,15.359999656677246,16.040000915527344,15.199999809265137,15.699999809265137,15.02108097076416,7950749,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/06/24,False,True,False,False,False,False,0.0,False,,,,,,,,,,1896.HK
2020-07-17,1896.HK,13.600000381469728,14.539999961853027,13.600000381469728,14.34000015258789,13.719892501831056,4096485,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/06/24,True,False,False,False,False,False,0.0,False,,,,,,,,,,1896.HK
2019-12-27,1896.HK,14.460000038146973,14.81999969482422,14.260000228881836,14.699999809265137,14.064324378967283,2990156,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2019/08/07,False,False,True,False,False,False,0.0,False,,,,,,,,,,1896.HK
2019-12-13,1896.HK,13.079999923706056,13.399999618530272,12.800000190734863,13.399999618530272,12.82054042816162,5133200,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2019/08/07,False,True,False,False,False,False,0.0,False,,,,,,,,,,1896.HK
2019-09-11,1896.HK,12.640000343322754,12.859999656677246,11.31999969482422,11.899999618530272,11.385405540466309,1313800,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/08/07,True,False,False,False,False,False,0.0,False,,,,,,,,,,1896.HK
2015-04-20,1899.HK,2.450000047683716,2.4600000381469727,2.3399999141693115,2.369999885559082,1.0171048641204834,11632000,0.0,0.0,2.7799999713897705,2.430000066757202,2.4200000762939453,2.3399999141693115,BY1-2015/03/20,True,False,False,False,False,False,0.0,False,HL,HLHHHL,2015-05-04,2015-05-07,,,,,,1899.HK
2015-05-04,1899.HK,2.5199999809265137,2.7799999713897705,2.5199999809265137,2.680000066757202,1.150144100189209,34481000,0.0,0.0,2.4200000762939453,2.569999933242798,2.609999895095825,2.3399999141693115,TP1-2015/03/20,False,True,False,False,False,False,0.0,False,HH,HHHLLH,2015-05-07,2015-05-15,,,,,,1899.HK
2015-07-06,1899.HK,2.0999999046325684,2.200000047683716,1.75,1.9299999475479128,0.87083500623703,15530000,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2015/03/20,False,False,False,False,True,False,0.0,False,,,,,,,,,,1899.HK
2020-05-18,1899.HK,1.8899999856948853,1.899999976158142,1.809999942779541,1.8600000143051147,1.0652563571929932,781701,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/04/28,True,True,False,False,False,False,0.0,False,,,,,,,,,,1899.HK
2024-06-03,1899.HK,1.4299999475479126,1.4700000286102295,1.3799999952316284,1.3799999952316284,1.2401350736618042,1737000,0.13,0.0,0.0,0.0,0.0,0.0,CL1-2024/04/29,False,False,False,True,False,False,0.0,False,,,,,,,,,,1899.HK
2024-05-24,1899.HK,1.5099999904632568,1.5299999713897705,1.5,1.5099999904632568,1.2409037351608276,858000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/04/29,True,False,False,False,False,False,0.0,False,,,,,,,,,,1899.HK
2020-05-28,1899.HK,1.75,1.7699999809265137,1.7200000286102295,1.7200000286102295,0.9850759506225586,1597140,0.0,0.0,0.0,0.0,0.0,0.0,CL2-2020/04/28,False,False,False,False,True,False,0.0,False,,,,,,,,,,1899.HK
2025-04-07,1905.HK,0.8399999737739563,0.8399999737739563,0.7699999809265137,0.7900000214576721,0.7062012553215027,3470000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2025/02/17,False,False,False,True,False,False,0.0,False,,,,,,,,,,1905.HK
2025-03-04,1905.HK,0.8899999856948853,0.8899999856948853,0.8500000238418579,0.8500000238418579,0.759836733341217,4048000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/02/17,True,False,False,False,False,False,0.0,False,,,,,,,,,,1905.HK
2021-05-18,1905.HK,1.4299999475479126,1.559999942779541,1.4299999475479126,1.4700000286102295,0.8619617819786072,2029000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2021/03/12,False,False,True,False,False,False,0.0,False,,,,,,,,,,1905.HK
2021-05-04,1905.HK,1.3200000524520874,1.3600000143051147,1.2999999523162842,1.350000023841858,0.7915974855422974,749586,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2021/03/12,False,True,False,False,False,False,0.0,False,,,,,,,,,,1905.HK
2021-04-01,1905.HK,1.3300000429153442,1.3300000429153442,1.2200000286102295,1.2699999809265137,0.7446879148483276,2938000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/03/12,True,False,False,False,False,False,0.0,False,,,,,,,,,,1905.HK
2020-11-02,1905.HK,1.309999942779541,1.3200000524520874,1.190000057220459,1.309999942779541,0.7416844367980957,32000,0.0,0.0,1.3899999856948853,1.350000023841858,1.309999942779541,1.190000057220459,TP2-2020/09/28,True,True,True,False,False,False,0.0,False,HH,HHHHHL,2020-11-13,2020-11-23,,,,,,1905.HK
2024-02-16,1907.HK,3.0899999141693115,3.109999895095825,3.059999942779541,3.109999895095825,3.0552279949188232,3045000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/01/30,True,False,False,False,False,False,0.0,False,,,,,,,,,,1907.HK
2023-04-03,1907.HK,3.609999895095825,3.609999895095825,3.440000057220459,3.549999952316284,3.421192407608032,4631000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/12/22,True,False,False,False,False,False,0.0,False,,,,,,,,,,1907.HK
2024-04-05,1907.HK,3.039999961853028,3.0899999141693115,3.0299999713897705,3.049999952316284,2.9962847232818604,3424000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/03/18,True,False,False,False,False,False,0.0,False,,,,,,,,,,1907.HK
2024-03-20,1907.HK,3.039999961853028,3.059999942779541,2.9800000190734863,2.990000009536743,2.937341690063477,3483000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2022/12/22,False,False,False,True,False,False,0.0,False,,,,,,,,,,1907.HK
2024-05-02,1907.HK,3.130000114440918,3.240000009536743,3.130000114440918,3.190000057220459,3.133819341659546,5357000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/03/18,False,True,True,False,False,False,0.0,False,,,,,,,,,,1907.HK
2024-05-10,1907.HK,3.25,3.309999942779541,3.2100000381469727,3.240000009536743,3.182938575744629,8609000,0.0,0.0,2.990000009536743,3.069999933242798,3.0799999237060547,3.009999990463257,TP2-2024/01/30,False,False,True,False,False,False,0.0,False,HH,HHHLLH,2024-05-24,2024-05-28,,,,,,1907.HK
2024-04-29,1907.HK,3.0899999141693115,3.119999885559082,3.069999933242798,3.119999885559082,3.065051794052124,7838000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/03/18,False,True,False,False,False,False,0.0,False,,,,,,,,,,1907.HK
2013-01-09,1910.HK,17.239999771118164,18.100000381469727,17.200000762939453,17.6200008392334,14.2116060256958,2959160,0.0,0.0,16.34000015258789,16.780000686645508,17.0,15.220000267028809,TP2-2012/11/02,False,False,True,False,False,False,0.0,False,HH,HHHLLH,2013-01-17,2013-01-21,,,,,,1910.HK
2013-03-19,1910.HK,17.920000076293945,20.89999961853028,17.81999969482422,18.3799991607666,14.824589729309082,10029797,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2013/01/21,False,False,True,False,False,False,0.0,False,,,,,,,,,,1910.HK
2013-01-04,1910.HK,15.859999656677246,17.399999618530273,15.81999969482422,17.059999465942383,13.759930610656738,11829689,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2012/11/02,False,True,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2012-12-04,1910.HK,15.720000267028809,15.979999542236328,15.300000190734863,15.81999969482422,12.759795188903809,6001130,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/11/02,True,False,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2013-02-07,1910.HK,18.0,18.1200008392334,17.639999389648438,17.84000015258789,14.389049530029297,4021723,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2012/12/20,False,True,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2013-03-11,1910.HK,18.700000762939453,19.0,18.21999931335449,18.68000030517578,15.066560745239258,2182700,0.0,0.0,17.15999984741211,19.6200008392334,20.950000762939453,17.219999313354492,TP1-2013/01/21,False,True,False,False,False,False,0.0,False,HH,HHLLHH,2013-03-18,2013-03-25,,,,,,1910.HK
2014-12-03,1910.HK,25.850000381469727,26.100000381469727,25.350000381469727,25.39999961853028,20.88315391540528,4641921,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2014/10/07,True,False,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2013-02-26,1910.HK,17.479999542236328,18.0,17.479999542236328,17.760000228881836,14.324525833129885,2238800,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2013/01/21,True,False,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2016-07-20,1910.HK,22.950000762939453,23.200000762939453,22.350000381469727,23.100000381469727,19.400522232055664,5579319,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2016/06/20,True,False,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2016-08-17,1910.HK,23.950000762939453,24.600000381469727,23.64999961853028,24.0,20.15638542175293,6391658,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2016/06/20,False,True,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2013-01-14,1910.HK,17.0,17.0,16.360000610351562,16.479999542236328,13.292125701904297,153941700,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2012/12/20,True,False,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2016-08-30,1910.HK,22.5,26.049999237060547,22.5,25.100000381469727,21.080219268798828,15882848,0.0,0.0,24.14999961853028,25.049999237060547,25.850000381469727,22.5,TP2-2016/06/20,False,False,True,False,False,False,0.0,False,HH,HHHLLH,2016-09-15,2016-09-22,,,,,,1910.HK
2023-05-31,1910.HK,20.200000762939453,20.200000762939453,19.5,19.8799991607666,18.07770538330078,8553755,0.0,0.0,23.14999961853028,21.600000381469727,21.200000762939453,19.5,CL1-2023/03/03,False,False,False,True,False,False,0.0,False,LL,LLLHHL,2023-06-20,2023-06-29,,,,,,1910.HK
2023-05-12,1910.HK,24.0,24.100000381469727,22.0,23.0,20.91485023498535,13333794,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/03/03,True,False,False,False,False,False,0.0,False,,,,,,,,,,1910.HK
2015-01-22,1910.HK,23.14999961853028,23.299999237060547,21.89999961853028,22.350000381469727,18.37553024291992,13091763,0.0,0.0,24.350000381469727,22.75,22.200000762939453,21.89999961853028,CL1-2014/10/07,False,False,False,True,False,False,0.0,False,LL,LLLHHL,2015-01-27,2015-02-11,,,,,,1910.HK
2022-07-12,1911.HK,8.760000228881836,8.779999732971191,8.430000305175781,8.479999542236328,8.479999542236328,2138900,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2022/06/09,False,False,False,True,False,False,0.0,False,,,,,,,,,,1911.HK
2022-07-05,1911.HK,10.220000267028809,10.220000267028809,9.43000030517578,9.470000267028809,9.470000267028809,2418000,0.44543,0.0,0.0,0.0,0.0,0.0,BY1-2022/06/09,True,False,False,False,False,False,0.0,False,,,,,,,,,,1911.HK
2021-01-25,1911.HK,16.979999542236328,24.14999961853028,16.979999542236328,20.600000381469727,19.33599281311035,8397700,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2020/11/30,False,False,True,False,False,False,0.0,False,,,,,,,,,,1911.HK
2021-01-19,1911.HK,16.540000915527344,17.219999313354492,16.459999084472656,16.920000076293945,15.881795883178713,1236000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/11/30,False,True,False,False,False,False,0.0,False,,,,,,,,,,1911.HK
2019-12-03,1911.HK,14.260000228881836,14.460000038146973,14.15999984741211,14.220000267028809,13.16221809387207,160800,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2019/09/30,False,False,False,True,False,False,0.0,False,,,,,,,,,,1911.HK
2019-10-15,1911.HK,15.960000038146973,16.0,15.279999732971191,15.539999961853027,14.384026527404783,100000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/09/30,True,False,False,False,False,False,0.0,False,,,,,,,,,,1911.HK
2021-01-12,1911.HK,15.399999618530272,15.899999618530272,15.399999618530272,15.739999771118164,14.774199485778809,358900,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/11/30,True,False,False,False,False,False,0.0,False,,,,,,,,,,1911.HK
2022-09-28,1931.HK,2.299999952316284,2.299999952316284,2.180000066757202,2.180000066757202,1.9099868535995483,466000,0.0,0.0,2.4100000858306885,1.9600000381469729,1.8899999856948853,2.180000066757202,CL2-2022/07/20,False,False,False,False,True,False,0.0,False,LL,LLLHLL,2022-10-05,2022-10-13,,,,,,1931.HK
2022-08-30,1931.HK,2.380000114440918,2.5,2.25,2.25,1.9488074779510496,465000,0.0,0.0,2.0999999046325684,2.400000095367432,2.2100000381469727,2.200000047683716,TP1-2022/07/20,False,True,False,False,False,False,0.0,False,-H,-HLLHL,2022-09-05,2022-09-15,,,,,,1931.HK
2022-08-22,1931.HK,2.299999952316284,2.359999895095825,2.299999952316284,2.299999952316284,1.9921141862869265,451000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/07/20,True,False,False,False,False,False,0.0,False,,,,,,,,,,1931.HK
2020-02-07,1931.HK,3.319999933242798,3.539999961853028,3.240000009536743,3.5199999809265137,2.8448731899261475,2126000,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2020/01/03,False,True,False,False,False,False,0.0,False,,,,,,,,,,1931.HK
2022-03-09,1931.HK,3.0799999237060547,3.109999895095825,3.009999990463257,3.009999990463257,2.5447373390197754,407000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2022/01/14,False,False,False,True,False,False,0.0,False,,,,,,,,,,1931.HK
2022-02-08,1931.HK,3.559999942779541,3.849999904632568,3.5,3.5799999237060547,3.026631116867065,1885000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2022/01/14,True,False,False,False,False,False,0.0,False,,,,,,,,,,1931.HK
2020-12-15,1931.HK,2.049999952316284,2.049999952316284,1.9600000381469729,1.9600000381469729,1.6228275299072266,1103000,0.0,0.0,2.490000009536743,2.309999942779541,2.5999999046325684,1.9600000381469729,CL1-2020/09/24,False,False,False,True,False,False,0.0,False,LL,LLHHHH,2021-01-07,2021-01-25,,,,,,1931.HK
2020-01-30,1931.HK,3.25,3.3299999237060547,3.0999999046325684,3.150000095367432,2.5458383560180664,1090000,0.0,0.0,3.9800000190734863,3.609999895095825,3.5,3.0999999046325684,BY1-2020/01/03,True,False,False,False,False,False,0.0,False,HL,HLHHHL,2020-02-11,2020-02-25,,,,,,1931.HK
2020-02-10,1931.HK,3.5299999713897705,3.880000114440918,3.5299999713897705,3.7899999618530273,3.063088178634644,3182000,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2020/01/03,False,False,True,False,False,False,0.0,False,,,,,,,,,,1931.HK
2020-10-28,1931.HK,2.400000095367432,2.490000009536743,2.299999952316284,2.369999885559082,1.9622966051101685,1931000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/09/24,True,False,False,False,False,False,0.0,False,,,,,,,,,,1931.HK
2024-12-19,1939.HK,0.6100000143051147,0.5699999928474426,0.5400000214576721,0.5400000214576721,0.5400000214576721,70000,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/10/27,False,False,False,True,False,False,0.0,False,,,,,,,,,,1939.HK
2019-07-25,1939.HK,1.0,1.0099999904632568,0.9399999976158142,0.9700000286102296,0.904338240623474,1476000,0.0,0.0,0.8600000143051147,0.9100000262260436,1.059999942779541,0.8799999952316284,CL1-2019/04/02,False,False,False,True,False,False,0.0,False,LL,LLLLLH,2019-08-09,2019-08-15,,,,,,1939.HK
2019-05-16,1939.HK,1.350000023841858,1.350000023841858,1.2200000286102295,1.2200000286102295,1.137415051460266,40000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2019/04/02,True,False,False,False,False,False,0.0,False,,,,,,,,,,1939.HK
2024-08-27,1939.HK,0.6200000047683716,0.699999988079071,0.6000000238418579,0.7099999785423279,0.7099999785423279,80000,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/10/27,True,False,False,False,False,False,0.0,False,,,,,,,,,,1939.HK
