index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,classification,PATTERN,LLDate,HHDate,WLDate,WHDate,SNO
2001-08-30,0247.HK,5.5,5.949999809265137,5.349999904632568,5.949999809265137,3.581598281860352,30000,0.0,0.0,5.810501797956567,5.6695229568286045,5.547400873208658,5.438415749859296,5.2698295056113045,True,True,True,False,0.5999999046325684,0.0433333396911621,0.0650000095367431,5.699999809265137,5.699999809265137,5.400000095367432,-0.05,5.349999904632568,5.300000190734863,BY1-2001/08/06,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,5.300000190734863,6.099999904632568,False,26.93827990464931,38.095234851447024,35.71429544565895,73.91304888662587,5.685741593866145,5.9657415175722,5.40574167016009,9.84919624233794,1.270417609726075,1.0252168626151366,1,5.504999980926514,5.620000004768372,True,9.174312247680954,10.185179707117792,6.099999904632568,False,-2.459017995287442,7.4%,7.440378247953538,False,1,False,False,False,True,False,True,True,73.9,True,False,False,True,True,False,HL,HLLHLLHHHL,2001-09-04,2001-09-10,2001-08-09,2001-08-15,247.HK
2024-07-19,2601.HK,20.350000381469727,20.450000762939453,19.89999961853028,20.14999961853028,19.30437469482422,12975970,0.0,0.0,19.927132268535125,19.886269666757453,19.475417711098117,18.539561869146127,18.09546613528037,True,True,True,False,0.5500011444091761,0.6046665191650396,0.9069997787475592,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/07/03,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,22.2901365626686,24.597904911901004,15.231794293616916,63.45679454225044,19.888185162672983,21.357185025343885,18.419185300002088,14.772588354899083,0.7068180441392566,0.453891962027309,1,20.236199913024905,19.800499916076664,False,9.391962731112011,-5.176472383386932,21.350000381469727,False,-5.620612372358384,24.2%,24.219158195130053,True,2,True,True,False,False,False,True,True,63.5,True,False,True,False,True,False,,,,,,,2601.HK
2025-12-10,2601.HK,33.060001373291016,33.2400016784668,32.63999938964844,32.939998626708984,32.939998626708984,12394517,0.0,0.0,32.48269742869417,32.23027585685403,32.08267752016748,31.35126205346189,28.512534025844605,True,True,True,False,0.6000022888183594,0.8458821913775274,1.268823287066291,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/11/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.24954354414681,30.89005124500025,21.33507374683921,54.394283575882056,32.24888504065963,34.31488521613571,30.18288486518356,12.81284715965372,0.6708078094946727,0.3895232270311431,1,31.970399932861326,32.16399974822998,True,8.284018882626016,2.3617101128832685,34.720001220703125,False,-5.126735401532032,7.9%,7.93502216207298,False,1,False,False,False,False,False,True,True,54.4,True,False,False,False,True,False,,,,,,,2601.HK
2010-07-16,0268.HK,2.791666030883789,2.808332920074463,2.733333110809326,2.75,2.7123167514801025,5308584,0.0,0.0,2.7372266269164487,2.6251929384854296,2.493072549773945,2.318584876651253,1.9178551714872136,True,True,True,False,0.0749998092651367,0.1196078693165499,0.1794118039748248,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/07/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,16.533951784827032,36.09953117276137,17.012438428733116,60.56337545751161,2.6400374243179736,2.9083709070602835,2.371703941575664,20.32800597981152,0.6447883276399918,0.544206013598012,1,2.4119996666908263,2.636666214466095,True,9.271554924740864,34.14634458370545,3.0999999046325684,False,-11.290319851608272,38.8%,38.8304671818068,True,2,False,True,False,False,False,False,True,60.6,True,False,False,False,False,False,,,,,,,268.HK
2005-11-08,2688.HK,6.199999809265137,6.25,5.900000095367432,6.099999904632568,4.190802574157715,572000,0.0,0.0,6.004980978969273,5.907746895248888,5.79077422084323,5.58224857498598,5.060625919138009,True,True,True,False,0.3499999046325683,0.1071427549634661,0.1607141324451991,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2005/10/21,False,False,False,True,True,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,39.31563935217565,31.914928154811843,17.02126796129704,75.00001490116652,5.918608484293657,6.238608369852739,5.598608598734574,10.813348658160884,1.363339565693272,0.7026472593294953,1,5.757999973297119,5.837499976158142,True,10.909089175137607,7.964598259637237,6.25,False,-2.4000015258789062,15.5%,15.50137105350322,True,2,True,True,False,False,False,True,True,75.0,True,False,True,False,False,False,,,,,,,2688.HK
2006-06-01,2688.HK,8.100000381469727,8.100000381469727,7.699999809265137,7.800000190734863,5.39477014541626,2903678,0.0,0.0,7.604086019103528,7.523193278467746,7.3087090966193315,6.929125678689988,6.182188614543055,True,True,True,False,0.4000005722045898,0.2500001100393442,0.3750001650590163,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2006/05/17,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.044959380468708,27.927926999100197,18.91890498650293,53.03030675217175,7.534510662619369,8.294510891501204,6.774510433737533,20.17384440511553,0.98861904768325,0.5078018254327354,1,7.408000020980835,7.550000023841858,True,17.29323426880178,0.6451637514175907,8.600000381469727,False,-9.302327386619773,-26.0%,-25.99440228109001,True,2,True,True,False,True,False,True,True,53.0,True,False,True,True,True,False,,,,,,,2688.HK
2020-10-28,2689.HK,10.600000381469728,10.800000190734863,10.31999969482422,10.5,9.528838157653809,5986046,0.0,0.0,10.45769954213618,10.196361097664973,9.664104614236168,9.011660762827123,8.288717270963868,True,True,True,False,0.4800004959106427,0.3487498760223393,0.523124814033509,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/10/12,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,22.78256503844664,27.188100985765352,16.75978754906225,60.08064702199759,10.236881779686051,11.006881665245135,9.46688189412697,15.04364125972542,0.8174200202493759,0.8281261196848607,1,9.5946000289917,10.138000011444092,True,26.50602118926402,12.90322349090528,11.100000381469728,False,-5.40540865630388,-20.8%,-20.80931807412301,False,1,False,False,False,False,False,True,True,60.1,True,True,False,False,True,False,,,,,,,2689.HK
2005-09-06,0027.HK,5.849999904632568,5.949999809265137,5.599999904632568,5.75,4.860612869262695,5798000,0.0,0.0,5.742666913432242,5.640252985425396,5.628331372440482,5.588406272321765,4.514376023583111,True,True,True,False,0.3499999046325683,0.2033333778381347,0.3050000667572021,5.949999809265137,5.449999809265137,5.199999809265137,-0.13,5.25,5.25,BY1-2005/08/23,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,5.25,6.150000095367432,False,28.9157631240473,24.324328155740695,13.513514210134671,56.24998882413843,5.651592111794682,6.141592169015141,5.161592054574223,17.34024846548445,0.6646468140596269,0.2073187629177966,1,5.440500020980835,5.610000014305115,True,1.7699097866309883,11.65048336935537,6.150000095367432,False,-6.504066490482447,1.2%,1.226220787033716,False,1,False,False,False,False,False,True,True,56.2,True,False,False,False,True,False,HL,HLLHLLHHHL,2005-09-07,2005-09-13,2005-08-25,2005-09-02,27.HK
2006-06-06,0027.HK,7.949999809265137,7.949999809265137,7.5,7.599999904632568,6.424463748931885,19629338,0.0,0.0,7.528997380917506,7.203194671888681,6.763539492981768,6.215091023473798,5.433499647753795,True,True,True,False,0.4499998092651367,0.3500000834465027,0.525000125169754,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2006/05/17,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,31.830438120182315,41.79104286409716,14.925371434753028,62.82051093949867,7.242033615721318,8.107033768309208,6.377033463133427,23.88832194068006,0.8642254661829621,0.2531033421963906,1,6.833999996185303,7.059999966621399,True,32.173911384914234,11.764701344975268,8.75,False,-13.142858232770646,-3.0%,-2.996389120700149,True,2,True,True,False,True,False,True,True,62.8,True,True,True,True,True,False,,,,,,,27.HK
2005-07-28,2888.HK,142.25457763671875,142.70762634277344,140.4424285888672,140.62364196777344,129.56533813476562,296938,0.0,0.0,140.58520635738972,137.2345889145641,133.75852947898497,131.35643761467074,126.71722650639006,True,True,True,False,2.26519775390625,1.8971052169799805,3.794210433959961,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2005/06/17,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,47.32203073410572,55.17240092033434,15.270963136437036,69.53847317730612,137.6602289040881,141.93692720731073,133.38353060086544,6.2134115819353255,0.8015261919708613,0.9893258139020646,1,132.3529399108887,135.80329284667968,True,10.85714656891352,6.666673611178628,150.4093017578125,False,-6.506020356238226,6.9%,6.886812770624529,True,2,True,True,True,True,False,True,True,69.5,True,False,True,True,True,False,,,,,,,2888.HK
2020-12-23,2899.HK,7.989999771118164,8.109999656677246,7.78000020980835,8.079999923706055,7.276769161224365,36359214,0.0,0.0,7.85082874337853,7.593305713716149,7.020254742165704,6.238029189030875,5.007722098337335,True,True,True,False,0.3299994468688965,0.3705881904153263,0.5558822856229895,8.890000343322754,8.59000015258789,8.289999961853027,-0.07,6.940000057220459,6.940000057220459,BY1-2020/12/11,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,6.940000057220459,8.550000190734863,False,17.50231105533683,26.23853217430684,22.01834782116452,58.98304399831895,7.635070638545312,8.454070596583643,6.816070680506982,21.453631454400583,1.1710960876662702,0.633278510222593,1,6.921000032424927,7.664000034332275,True,48.52940879994201,25.27132035104087,8.550000190734863,False,-5.497079023905994,-21.3%,-21.28567469810907,False,1,False,False,False,False,False,False,True,59.0,True,True,False,False,False,False,HL,LLLHLLHHHL,2020-12-28,2020-12-30,2020-12-14,2020-12-21,2899.HK
2004-01-13,0291.HK,8.935190200805664,8.981012344360352,8.568618774414062,8.843547821044922,3.061707019805908,8614210,0.0,0.0,8.689444465984067,8.481299848939901,8.276712932609241,7.939099280329217,7.404934247856217,True,True,True,False,0.412393569946289,0.1996510028839111,0.2994765043258667,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2003/12/30,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,26.054414316247,31.707298810890634,23.17070957590984,65.9090952092636,8.50429253565962,9.040404367324658,7.96818070399458,12.60802893167307,1.2727042704233151,0.1809657322129305,1,8.255199642181397,8.369295144081116,True,6.629836795313643,9.65909903909818,9.301761627197266,False,-4.926097061147859,5.5%,5.500809913705296,True,2,False,True,False,False,False,True,True,65.9,True,False,False,False,True,False,,,,,,,291.HK
2006-04-07,0322.HK,4.974999904632568,5.0,4.5,5.0,2.7663140296936035,4078000,0.0,0.0,4.677750872469721,4.596718937689694,4.515485415602217,4.181915139151117,3.3842312019569416,True,True,True,False,0.5,0.1769230915949895,0.2653846373924842,5.199999809265137,5.150000095367432,4.875,-0.06,4.099999904632568,3.974999904632568,BY1-2006/03/20,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,3.974999904632568,5.050000190734863,False,39.17670155947811,24.99999318804245,29.999983651301896,63.76810632716984,4.600268235559377,5.06026827370635,4.1402681974124045,19.998835484906817,2.018893641145814,0.2388085230974602,1,4.704000015258789,4.4875,True,11.731845956554007,3.0927855323080777,5.050000190734863,False,-0.990102749433508,-11.4%,-11.397650026265817,False,1,False,False,False,False,False,True,False,63.8,True,False,False,False,False,False,HL,LLLHLLHHHL,2006-04-18,2006-04-19,2006-03-22,2006-04-06,322.HK
2024-11-26,3808.HK,22.39999961853028,22.39999961853028,21.700000762939453,21.799999237060547,20.60846328735352,1370276,0.0,0.0,21.684583400751023,21.500926246838294,21.288836393860333,20.73768064173514,19.116701352971035,True,True,True,False,0.6999988555908239,0.7499998878030216,1.1249998317045324,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/11/08,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.83021167694283,30.89888173641607,13.643651528909931,57.57575020115383,21.51187584199116,23.292875597850536,19.730876086131783,16.55829337191382,0.8201923512525127,1.409091329933367,1,21.69600006103516,21.209500122070317,True,17.965366758999682,0.6928388968740901,23.350000381469727,False,-6.638120424354432,24.8%,24.76980136115905,False,1,False,False,False,False,False,True,True,57.6,True,False,False,False,True,False,,,,,,,3808.HK
2007-02-23,0384.HK,1.7599999904632568,1.830000042915344,1.7200000286102295,1.809999942779541,1.165198802947998,11402000,0.0,0.0,1.7946740169332585,1.7382613633865924,1.654761286833289,1.5598020542949067,1.4500857042959776,True,True,True,False,0.1100000143051145,0.0593750029802322,0.0890625044703483,1.870000004768372,1.830000042915344,1.6799999475479126,-0.1,1.559999942779541,1.5099999904632568,BY1-2007/01/19,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,1.7999999523162842,1.899999976158142,False,50.81631865277874,35.08771764714736,13.157903267516232,71.92982712977872,1.7462403640497888,1.8812403783549037,1.611240349744674,15.461790608485272,0.7803818775687916,0.5004618911567269,1,1.6585999989509583,1.7109999895095824,True,11.728391200735564,9.696967814141589,1.940000057220459,False,-6.701036629203817,29.2%,29.200689055310924,False,1,False,False,False,False,False,True,True,71.9,True,False,False,False,True,False,LL,LLHHHLLHLL,2007-02-27,2007-02-28,2007-02-15,2007-02-21,384.HK
2010-04-12,0384.HK,4.440000057220459,4.449999809265137,4.28000020980835,4.340000152587891,2.8462016582489014,7984000,0.0,0.0,4.339013240442521,4.274750901044059,4.163778749916084,3.8745354812854793,3.121912147911793,True,True,True,False,0.1699995994567871,0.1106666882832845,0.1660000324249267,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2010/03/18,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,25.314444666812857,33.13256369083696,19.879469274144203,57.28156328629,4.2829682713820425,4.534968221790978,4.030968320973107,11.767537578681104,0.7269018434141018,0.2544060198268849,1,4.155000023841858,4.238499999046326,True,-9.39456811793069,6.6339058854707496,4.639999866485596,False,-6.465511261424438,91.6%,91.62413541825543,False,1,False,False,False,False,False,True,True,57.3,True,False,False,False,True,False,,,,,,,384.HK
2003-04-03,0386.HK,1.1692299842834473,1.1692299842834473,1.1307690143585205,1.153846025466919,0.328524649143219,58623500,0.0,0.0,1.1497291233116016,1.1299193141111763,1.1066945599552738,1.071454312768326,1.022583533728331,True,True,True,False,0.0384609699249267,0.0339365917093613,0.050904887564042,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2003/03/14,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,32.50589815140071,25.33341267917644,18.66683279702568,55.55568469845992,1.132133229384499,1.2090561348295978,1.0552103239394002,13.589019993153828,0.8242695507507188,0.3122474988504554,1,1.110307276248932,1.1188458025455474,True,4.895090950725491,2.7398025102101213,1.2307690382003784,False,-6.249995762481622,-17.4%,-17.443493610291718,True,2,True,True,False,False,False,True,True,55.6,True,False,True,False,True,False,,,,,,,386.HK
2013-04-08,0004.HK,20.87328720092773,21.5034236907959,20.668493270874023,21.4719181060791,10.451099395751951,21350477,0.0,0.0,21.181610877530098,20.879918255505103,20.566585490691907,19.683376999624283,17.64180162424702,True,True,True,False,0.834930419921875,0.6014101365033322,0.9021152047549984,21.73972511291504,20.952054977416992,20.6369857788086,-0.05,19.093149185180664,18.98287582397461,BY1-2013/03/11,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,18.98287582397461,22.6849308013916,False,17.21911251115859,29.943491424185694,20.762711864406796,57.24138334138648,20.9057948772884,22.34565789150959,19.465931863067205,13.77477414920423,0.8523243483340496,0.0736720782653531,1,20.94354785919189,20.66770544052124,True,5.0886672610583314,2.9456199638694858,22.6849308013916,False,-5.347217965673002,-22.5%,-22.54527031525005,False,1,False,False,False,False,False,False,True,57.2,True,False,False,False,False,False,HL,HLLHLLHHHL,2013-04-11,2013-04-16,2013-03-18,2013-04-03,4.HK
2020-11-26,0631.HK,4.429999828338623,4.659999847412109,4.429999828338623,4.53000020980835,3.95760989189148,2435500,0.0,0.0,4.447584452909442,4.409592833255534,4.382831531122872,4.297697543553418,4.089972903094164,True,True,True,False,0.2300000190734863,0.1481249630451202,0.2221874445676803,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/11/06,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,22.56066148009025,26.271185413306743,17.796615991261756,57.723579442038506,4.410861946803871,4.737861897212806,4.083861996394935,14.827031739040525,1.1585037039431472,0.3352126382308189,1,4.462200040817261,4.345500040054321,True,-0.2202588574603484,-5.821200338921184,4.739999771118164,False,-4.430370705698908,19.9%,19.93213849263209,True,2,False,True,False,False,False,True,True,57.7,True,False,False,False,True,False,,,,,,,631.HK
2020-07-09,6862.HK,36.0,36.0,34.900001525878906,35.349998474121094,30.692651748657227,8325052,0.0,0.0,35.012840490641175,34.99292361933545,34.76059902455186,34.123024267013705,32.315313147946334,True,True,True,False,1.0999984741210938,1.3441177816951977,2.0161766725427963,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2020/06/24,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,43.39031112686286,26.07593777813489,18.480981754351262,52.51141186639015,34.97976712510856,37.98976659105095,31.969767659166177,17.209945710483584,0.6586107405977929,0.1423275176275099,1,35.36900001525879,34.527499771118165,False,8.602148395360155,-4.200550102066408,38.5,False,-8.181822145140016,-8.2%,-8.191665871580344,False,1,False,False,False,False,False,True,True,52.5,True,False,False,False,True,False,,,,,,,6862.HK
2021-10-20,6869.HK,13.899999618530272,14.079999923706056,13.300000190734863,13.399999618530272,11.53347873687744,1666500,0.0,0.0,13.266023364460509,12.804704653797833,12.136688749629151,11.459151472487696,11.429902604579576,True,True,True,False,0.7799997329711932,0.6879999796549482,1.0319999694824222,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2021/09/24,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,40.99993052706629,32.64603791788992,10.309275563179863,63.63636836532883,12.863496442410888,14.47549652633423,11.251496358487548,25.06317145016008,0.8762445151400249,0.3658421313635156,1,12.077999954223634,12.519999933242795,True,16.72474000743665,12.41610346278182,15.260000228881836,False,-12.188732519356288,-31.9%,-31.938415076019652,False,1,False,False,False,False,False,True,True,63.6,True,False,False,False,True,False,,,,,,,6869.HK
2018-03-01,0700.HK,396.3982849121094,412.4385681152344,394.5545654296875,412.06982421875,395.6751098632813,29411827,0.0,0.0,408.5844590433885,406.8291953422013,397.9381579218082,375.2515466959726,317.69853920260545,True,True,True,False,17.884002685546875,9.691015243530275,19.382030487060558,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2018/02/07,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,26.36740104422881,30.60345042853891,18.426727443827595,62.798091624145705,407.1426731659831,433.9502567841472,380.335089547819,13.168643517372209,0.485636038864187,0.2544260464282735,1,401.1698016357422,403.94827728271486,True,12.537763443986083,0.6303414694930528,432.9037780761719,False,-4.8126061523436325,-17.3%,-17.268688330084704,True,2,True,True,True,False,False,True,True,62.8,True,False,True,True,True,False,,,,,,,700.HK
2024-06-17,0788.HK,10.199999809265137,10.300000190734863,9.800000190734863,9.899999618530272,9.377315521240234,23673050,0.0,0.0,9.843588451723312,9.657446247380571,9.456431678562996,9.185212934401347,8.86487843048307,True,True,True,False,0.5,0.2499998807907095,0.3749998211860643,10.199999809265137,9.800000190734863,9.600000381469728,-0.06,9.100000381469728,9.100000381469728,BY1-2024/05/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,9.100000381469728,10.5,False,28.164814675497787,30.769236412276047,15.384605979539996,59.9999904632568,9.679136199662825,10.269136066148418,9.089136333177228,12.191167771895758,0.92039258515928,0.2126724951691266,1,9.377999973297118,9.58499994277954,True,7.608693736712679,7.608693736712679,10.5,False,-5.714289347330746,10.3%,10.295697806241757,False,1,False,False,False,False,False,True,True,60.0,True,False,False,False,True,False,HL,HLLHLLHHHL,2024-06-20,2024-06-24,2024-05-31,2024-06-14,788.HK
2004-04-08,0083.HK,4.863636016845703,4.909090042114258,4.727272033691406,4.863636016845703,1.82997727394104,6543002,0.045455,0.0,4.739277831346232,4.672842134392662,4.622843414112012,4.389334948323665,3.724098949404018,True,True,True,False,0.1818180084228515,0.1296791749842026,0.194518762476304,5.1363630294799805,4.545454025268555,4.477272033691406,-0.13,4.318181037902832,4.318181037902832,BY1-2004/03/18,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,4.318181037902832,5.1363630294799805,False,19.943183443394908,33.67343661888607,26.53062535244557,56.00001342773028,4.676367703131124,4.992276898077413,4.360458508184835,13.51087916952158,1.2549012284243577,0.6594078323318795,1,4.735908718109131,4.596590566635132,True,2.88462314380105,3.88349158587008,5.1363630294799805,False,-5.309730076884557,47.4%,47.43213894027933,False,1,False,False,False,False,False,False,True,56.0,True,False,False,False,False,False,HL,LLLHLLHHHL,2004-04-13,2004-04-15,2004-03-26,2004-04-06,83.HK
2023-06-13,0857.HK,5.610000133514404,5.619999885559082,5.460000038146973,5.570000171661377,4.438562870025635,207407738,0.0,0.0,5.52872374540987,5.432277985760621,5.200491435784764,4.815933020538324,4.266352116067128,True,True,True,False,0.1599998474121093,0.1631578897175035,0.2447368345762554,5.730000019073486,5.699999809265137,5.480000019073486,-0.04,5.019999980926514,5.019999980926514,BY1-2023/05/30,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,5.019999980926514,5.869999885559082,False,13.02814799824402,28.679234894114263,26.037737071280677,55.62914074588688,5.446506590700877,5.8115065525539045,5.081506628847849,13.403085290531449,0.8730753394740886,1.98799128050826,1,5.262799997329712,5.421000003814697,True,29.53488196728365,2.578275280822408,5.869999885559082,False,-5.110727763994358,3.6%,3.5992184835667684,False,1,False,False,False,True,False,False,True,55.6,True,True,False,True,False,False,HL,LLLHLLHHHL,2023-06-14,2023-06-15,2023-06-01,2023-06-12,857.HK
2020-11-26,0868.HK,16.860000610351562,17.34000015258789,16.81999969482422,17.239999771118164,13.34064769744873,11471714,0.0,0.0,17.037413850821295,16.675349014016028,15.831506989377209,14.37789688712652,12.104788375175463,True,True,True,False,0.5200004577636719,0.6662501096725459,0.9993751645088188,20.299999237060547,19.600000381469727,19.239999771118164,-0.05,16.81999969482422,15.640000343322754,BY1-2020/11/09,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,15.100000381469728,18.3799991607666,False,16.649712480992985,26.55969308347296,24.598931935789665,52.85284743468689,16.72977404713048,18.39177413105382,15.06777396320714,19.868769049016624,0.8615499277356435,0.6406442839872122,1,15.971999950408936,16.625000047683717,True,23.85057238956665,5.766874711996193,18.3799991607666,False,-6.202390868884511,-25.3%,-25.26835555498216,True,2,True,True,False,False,False,False,True,52.9,True,True,True,False,False,False,HL,LLLHLLHHHL,2020-12-16,2020-12-17,2020-11-11,2020-11-24,868.HK
2024-02-01,0883.HK,14.399999618530272,14.539999961853027,14.020000457763672,14.31999969482422,12.405668258666992,100513439,0.0,0.0,14.140293042913694,13.749656106725874,13.367801786182971,13.115455853371586,12.451734772938844,True,True,True,False,0.5199995040893555,0.3823529972749598,0.5735294959124397,17.040000915527344,16.079999923706055,16.059999465942383,-0.06,14.199999809265137,13.779999732971191,BY1-2024/01/15,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,12.9399995803833,15.079999923706056,False,28.080896457302423,32.989688356637444,18.213063599746565,65.46763182242161,13.80046999661779,14.622470023320671,12.97846996991491,11.912638147894036,1.0726656680933069,0.3500216840024917,1,13.113199939727783,13.733999967575071,True,10.323576269995948,16.802605444406794,15.079999923706056,False,-5.039789341690252,-14.7%,-14.653754779024863,True,2,True,True,False,False,False,True,True,65.5,True,False,True,False,True,False,HL,LLLHLLHHHL,2024-02-27,2024-02-29,2024-01-22,2024-01-29,883.HK
2017-11-28,0914.HK,34.5,36.84999847412109,34.20000076293945,36.84999847412109,24.1126651763916,11333475,0.0,0.0,35.28845072223921,34.257600037488274,32.91029570530706,31.26254767994009,28.27834147578948,True,True,True,False,2.649997711181633,1.1852931976318335,1.7779397964477506,39.09999847412109,37.04999923706055,36.25,-0.07,31.5,31.5,BY1-2017/10/30,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,31.5,37.09999847412109,False,45.99945988383077,27.157372643720784,9.137058688095616,75.3768883715723,34.38952132212834,36.85951930033878,31.91952334391789,14.364829071471224,1.7316677084715304,0.1787173235919833,1,32.81999992370606,33.759999942779544,True,16.246049171085534,17.731627387674507,37.09999847412109,False,-0.673854475154187,-1.7%,-1.7179769255234678,False,1,False,False,False,False,False,True,True,75.4,True,False,False,False,False,False,HL,HLLHLLHHHL,2017-11-29,2017-12-01,2017-11-10,2017-11-23,914.HK
2006-05-16,0966.HK,4.749320983886719,4.749320983886719,4.39312219619751,4.559348106384277,3.6829171180725098,4356411,0.0,0.0,4.525954105687045,4.297480948591741,3.921473617646082,3.564141557286177,3.229796917454281,True,True,True,False,0.356198787689209,0.1441759381975446,0.2162639072963169,4.701828002929688,4.036922931671143,3.8706960678100586,-0.18,3.751962900161743,3.751962900161743,BY1-2006/04/19,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,3.751962900161743,5.176760196685791,False,25.152742153854238,32.653053418769424,15.646251348157708,63.63637815718754,4.331481473065029,4.78741659364761,3.875546352482449,21.052156100298557,0.7932418143244263,0.02313120052113,1,3.789008083343506,4.296947884559631,True,56.09758566278261,18.5185157640296,5.176760196685791,False,-11.92661175800236,-5.0%,-4.975458686112633,True,2,True,True,True,False,False,True,True,63.6,True,True,True,True,True,False,HL,HLLHLLHHHL,2006-05-17,2006-05-24,2006-04-28,2006-05-11,966.HK
2015-01-29,0966.HK,23.700000762939453,23.799999237060547,23.0,23.75,19.272205352783203,7417291,0.0,0.0,23.683124564919687,22.80910958475271,21.257795461238757,19.478538812759965,16.8169407918342,True,True,True,False,0.7999992370605469,1.1611113018459742,1.7416669527689614,27.5,24.14999961853028,24.100000381469727,-0.12,23.700000762939453,23.0,BY1-2015/01/16,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,20.5,25.5,False,32.12045000315741,21.70542773199813,21.188620098977093,55.55555555555556,22.944344259970805,25.54434464144053,20.34434387850108,22.66354053975509,0.6996186234212729,0.1783837091557727,1,21.10060001373291,22.94250011444092,True,29.639740150813807,20.926684002433305,25.5,False,-6.862745098039216,-18.7%,-18.74107127137156,False,1,False,False,False,False,False,True,True,55.6,True,True,False,False,True,False,HL,HLLHLLHHHL,2015-02-27,2015-03-11,2015-01-19,2015-01-26,966.HK
