index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WHigh,HHHL,classification,PATTERN,LLDate,HHDate,WLDate,WHDate,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2025-04-07,1339.HK,3.890000104904175,4.03000020980835,3.660000085830689,3.670000076293945,3.5492970943450928,125305825,0.0,0.0,4.117593495192239,4.14827129486916,4.074678985291334,3.914418827086692,3.509011598517228,False,False,False,False,0.3700001239776607,0.104285785130092,0.1564286776951381,4.630000114440918,4.460000038146973,4.400000095367432,-0.05,3.660000085830689,3.660000085830689,CL1-2025/02/26,True,True,True,False,False,False,False,True,False,False,False,False,0.0,0,0,False,4.400000095367432,4.889999866485596,True,LL,LLHHHLHHHL,2025-04-25,2025-04-29,2025-04-29,2025-05-02,,,,,,,1339.HK
2025-07-31,1339.HK,6.28000020980835,6.300000190734863,6.010000228881836,6.039999961853027,5.970364570617676,120774426,0.0,0.0,6.0483034529980975,5.9151328742956375,5.642016626942882,5.198208657375685,4.387075399243703,True,True,True,False,0.2899999618530273,0.1756250262260437,0.2634375393390655,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/07/11,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1339.HK
2025-08-14,1339.HK,6.349999904632568,6.570000171661377,6.320000171661377,6.489999771118164,6.4151763916015625,87882140,0.0,0.0,6.242569821543919,6.108373122623966,5.833414856978999,5.382750237066525,4.527420283952356,True,True,True,False,0.25,0.1831250488758087,0.2746875733137131,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/07/11,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1339.HK
2025-08-18,1339.HK,6.699999809265137,6.820000171661377,6.650000095367432,6.71999979019165,6.642524719238281,64715910,0.0,0.0,6.3944475028047005,6.206942401164854,5.900080366544911,5.434409861495811,4.561906395684495,True,True,True,False,0.1700000762939453,0.1929411888122558,0.2894117832183838,6.46999979019165,6.840000152587891,6.940000057220459,0.07,5.949999809265137,5.559999942779541,TP2-2025/07/11,True,True,True,False,False,True,False,False,False,False,False,False,0.0,0,0,False,6.940000057220459,6.5,False,HH,HHHLHHHLHH,2025-08-20,2025-08-25,2025-08-25,2025-08-27,,,,,,,1339.HK
2024-10-09,1357.HK,3.150000095367432,3.1600000858306885,2.700000047683716,2.7799999713897705,2.6804606914520264,125245952,0.0,0.0,2.9527023698168477,2.7121108300764867,2.5594608848490794,2.603678834306744,2.730640330525557,False,False,True,False,0.4600000381469726,0.1585714476449148,0.2378571714673721,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/09/12,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1357.HK
2024-11-21,1357.HK,3.3499999046325684,3.400000095367432,3.1700000762939453,3.259999990463257,3.143274307250977,100670000,0.0,0.0,3.038512516749921,2.903889970793474,2.7510410884231677,2.6916835451067005,2.740767018651273,False,True,True,False,0.2300000190734867,0.162857140813555,0.2442857112203325,0.0,0.0,0.0,0.0,0.0,0.0,TU1-2024/09/12,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1357.HK
2024-02-26,0136.HK,1.6100000143051147,1.6100000143051147,1.5199999809265137,1.5299999713897705,1.5299999713897705,42074695,0.0,0.0,1.6152803301701155,1.6183315056498002,1.664693702892935,1.7513947102167806,1.8990699724557307,False,False,False,False,0.090000033378601,0.09562499076128,0.1434374861419201,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/01/12,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,136.HK
2024-03-18,0136.HK,1.6100000143051147,1.7799999713897705,1.6100000143051147,1.7300000190734863,1.7300000190734863,85103596,0.0,0.0,1.5994105241601253,1.5907630140275648,1.6237143359765367,1.7046880848998551,1.8618198551994285,False,False,False,False,0.1699999570846557,0.0673333326975504,0.1009999990463257,1.6699999570846558,2.039999961853028,2.200000047683716,0.32,1.4900000095367432,1.4900000095367432,TP1-2024/01/12,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0,0,False,2.200000047683716,1.8600000143051147,False,HH,HHHLHHHLLH,2024-03-19,2024-03-25,2024-03-25,2024-04-03,,,,,,,136.HK
2024-03-22,0136.HK,1.7999999523162842,2.109999895095825,1.7899999618530271,2.109999895095825,2.109999895095825,288408225,0.0,0.0,1.7427588326437364,1.6668693221383817,1.6544633019850397,1.7141931802409287,1.8607019063166257,False,False,True,False,0.3199999332427981,0.0621428659984044,0.0932142989976066,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/01/12,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,136.HK
2024-08-27,0136.HK,2.400000095367432,2.400000095367432,2.0299999713897705,2.130000114440918,2.130000114440918,219287400,0.0,0.0,2.266512068743997,2.2103889334563567,2.141256318198998,2.0567426156573902,1.979590540734575,True,True,True,False,0.3700001239776616,0.0799999872843423,0.1199999809265135,2.289999961853028,1.9700000286102293,1.8799999952316284,-0.18,1.9600000381469729,1.9600000381469729,BY1-2024/08/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,1.8799999952316284,2.3299999237060547,False,HL,HLLHLLHHHL,2024-08-30,2024-09-24,2024-09-24,2024-09-30,,,,,,,136.HK
2024-09-23,0136.HK,2.059999942779541,2.0999999046325684,1.9299999475479128,1.950000047683716,1.950000047683716,73927278,0.0,0.0,2.037739803203116,2.0926467429889466,2.1105503524841747,2.065332847125487,1.9937684428074,False,False,False,False,0.1699999570846555,0.0750000029802322,0.1125000044703483,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/08/02,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,136.HK
2025-03-11,0136.HK,2.559999942779541,2.559999942779541,2.4800000190734863,2.539999961853028,2.539999961853028,34399550,0.0,0.0,2.4980406524570866,2.4531110369938154,2.399238966392315,2.310446647908322,2.162956519100765,True,True,True,False,0.0799999237060546,0.0776923436384934,0.1165385154577401,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/02/26,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,136.HK
2025-04-07,0136.HK,2.299999952316284,2.299999952316284,2.049999952316284,2.0999999046325684,2.0999999046325684,83327556,0.0,0.0,2.347472425351381,2.4003273596488244,2.4045187217808666,2.3429472657960475,2.1978158843300557,False,False,False,False,0.25,0.0758823506972369,0.1138235260458554,2.25,2.220000028610229,2.119999885559082,-0.06,2.049999952316284,2.049999952316284,CL1-2025/02/26,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,2.119999885559082,2.3399999141693115,False,LL,LLLHHLHHLL,2025-04-08,2025-04-09,2025-04-09,2025-04-14,,,,,,,136.HK
2025-01-13,1519.HK,6.400000095367432,6.429999828338623,6.110000133514404,6.230000019073486,6.230000019073486,19364000,0.0,0.0,6.12854011517607,6.061505803971977,6.062628613806721,6.345403659780137,7.825778986940534,False,False,False,False,0.3199996948242187,0.2286665916442871,0.3429998874664306,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/12/27,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1519.HK
2025-02-04,1519.HK,6.260000228881836,6.800000190734863,6.260000228881836,6.539999961853027,6.539999961853027,28113000,0.0,0.0,6.258544742009061,6.199190962596931,6.1425042934878205,6.330212724427998,7.683884878087023,False,False,True,False,0.5399999618530273,0.2556248903274536,0.3834373354911804,6.119999885559082,6.570000171661377,6.960000038146973,0.14,5.849999904632568,5.659999847412109,TP1-2024/12/27,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0,0,False,6.960000038146973,6.28000020980835,False,HH,HHHLHHHLLH,2025-02-06,2025-02-13,2025-02-13,2025-02-17,,,,,,,1519.HK
2025-12-11,1519.HK,10.170000076293944,10.25,9.979999542236328,10.079999923706056,10.079999923706056,15238939,0.0,0.0,10.18674609989181,10.051708172985272,9.943950169642449,9.58350199598916,8.709938212961589,True,True,True,False,0.2700004577636719,0.2760000864664712,0.4140001296997068,10.979999542236328,10.3100004196167,9.800000190734863,-0.11,9.279999732971191,9.199999809265137,BY1-2025/10/27,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,9.800000190734863,12.199999809265137,False,HL,HLHHLLHHHL,2025-12-15,2025-12-29,2025-12-29,2026-01-09,,,,,,,1519.HK
2025-12-12,1519.HK,10.079999923706056,10.90999984741211,10.010000228881836,10.609999656677246,10.609999656677246,37200600,0.0,0.0,10.263701292034616,10.100255258523704,9.970069757369304,9.60382868233942,8.725078144784023,True,True,True,False,0.8999996185302734,0.2721429552350726,0.4082144328526089,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/10/27,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1519.HK
2026-01-07,1519.HK,11.199999809265137,11.68000030517578,11.010000228881836,11.579999923706056,11.579999923706056,39551039,0.0,0.0,10.803505921135471,10.53615157017018,10.258586806582114,9.846810486852815,8.915792351985584,True,True,True,False,0.6700000762939435,0.3193332672119141,0.4789999008178711,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2025/10/27,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1519.HK
2026-01-09,1519.HK,11.850000381469728,12.199999809265137,11.789999961853027,12.0,12.0,45861836,0.0,0.0,11.176727160978746,10.767755876118672,10.386838508261318,9.928329541924857,8.963561559426518,True,True,True,False,0.4099998474121094,0.3373332977294923,0.5059999465942385,11.470000267028809,11.829999923706056,12.15999984741211,0.06,9.800000190734863,9.800000190734863,TP3-2025/10/27,True,True,True,False,False,False,True,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,2026-01-14,2026-01-15,,,,,,,,,1519.HK
2024-10-09,1530.HK,7.099999904632568,7.199999809265137,6.309999942779541,6.679999828338623,6.626729965209961,29913500,0.0,0.0,6.857638360994864,6.504348429916223,6.298506411492179,6.24557216414259,6.457622586253828,False,True,True,False,0.8899998664855957,0.2805882341721478,0.4208823512582217,6.980000019073486,6.0,5.760000228881836,-0.17,5.559999942779541,5.53000020980835,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,5.760000228881836,6.199999809265137,False,HL,HLLHLLLHLL,2024-10-10,2024-11-05,2024-11-05,2024-11-08,,,,,,,1530.HK
2024-11-21,1530.HK,5.849999904632568,5.889999866485596,5.670000076293945,5.690000057220459,5.644625186920166,8447626,0.0,0.0,5.813644239083894,5.93973819267549,6.075100631810477,6.1421859189048895,6.368584595033949,False,False,False,False,0.2199997901916504,0.163333257039388,0.244999885559082,5.46999979019165,6.349999904632568,6.460000038146973,0.18,5.510000228881836,5.510000228881836,TU2-2024/08/30,False,False,False,False,False,False,False,False,False,False,True,True,0.71,5,1,True,6.460000038146973,6.079999923706055,False,LH,LHLLHHHLHH,2024-11-25,2024-12-04,2024-12-04,2024-12-09,3.0,1.0,5.96,6.460000038146973,6.960000076293945,7.460000114440918,1530.HK
2023-04-25,1548.HK,21.700000762939453,21.700000762939453,19.739999771118164,19.84000015258789,19.84000015258789,23002402,0.0,0.0,20.238211757344363,19.840559859936864,21.017180096532417,20.93021415497612,20.9049981982575,False,False,False,False,1.960000991821289,1.1599995930989588,1.7399993896484385,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/03/22,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1548.HK
2023-06-08,1548.HK,18.799999237060547,18.799999237060547,18.21999931335449,18.600000381469727,18.600000381469727,5128050,0.0,0.0,18.44565475948444,18.83960589620967,19.66321688489566,20.93021415497612,20.9049981982575,False,False,False,False,0.5799999237060582,0.7273333231608085,1.0909999847412126,0.0,0.0,0.0,0.0,0.0,0.0,TU2-2023/03/22,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1548.HK
2024-09-23,1548.HK,12.0600004196167,12.0600004196167,11.15999984741211,11.199999809265137,11.199999809265137,16646000,0.0,0.0,11.730372465532913,11.818702714142972,11.783935322959644,12.05784986288766,14.505268533640235,False,False,False,False,0.9000005722045898,0.4700001478195192,0.7050002217292789,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/09/05,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1548.HK
2024-09-27,1548.HK,11.65999984741211,13.220000267028809,11.65999984741211,12.899999618530272,12.899999618530272,39438024,0.0,0.0,11.68507162061578,11.73821621130094,11.74380201058468,12.014665615518386,14.410195237409493,False,False,False,False,1.5600004196166992,0.5700001120567324,0.8550001680850986,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2024/09/05,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1548.HK
2024-09-30,1548.HK,13.520000457763672,14.079999923706056,13.119999885559082,13.9399995803833,13.9399995803833,36687212,0.0,0.0,12.095058522391692,11.929675634699407,11.829927405478744,12.052791040565214,14.406448658469046,False,False,True,False,0.9600000381469744,0.5937501192092898,0.8906251788139347,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2024/09/05,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1548.HK
2024-10-07,1548.HK,14.920000076293944,15.079999923706056,14.020000457763672,14.520000457763672,14.520000457763672,14668798,0.0,0.0,13.276546804402937,12.620554942498105,12.176736907884669,12.215391058752244,14.398782896406525,False,False,True,False,1.0599994659423846,0.7306666692097985,1.0960000038146978,11.460000038146973,12.880000114440918,13.420000076293944,0.17,10.460000038146973,10.239999771118164,TP3-2024/09/05,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,13.420000076293944,10.380000114440918,False,HH,HHLLLHLLLH,2024-10-17,2024-10-22,2024-10-22,2024-11-13,,,,,,,1548.HK
2025-10-13,1548.HK,16.0,16.559999465942383,15.779999732971191,16.479999542236328,16.479999542236328,16140965,0.0,0.0,16.860913497049964,16.917926556239575,16.831784060073954,15.998172449792044,14.55822771017247,False,False,False,False,0.7799997329711914,0.5816665225558812,0.8724997838338219,16.790000915527344,15.729999542236328,15.579999923706056,-0.07,15.359999656677246,15.359999656677246,BY1-2025/09/19,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,15.579999923706056,16.43000030517578,False,HL,HLLHLLLHLL,2025-10-14,2025-10-17,2025-10-17,2025-10-21,,,,,,,1548.HK
2025-11-21,1548.HK,15.699999809265137,15.699999809265137,14.710000038146973,14.920000076293944,14.920000076293944,16499126,0.0,0.0,16.1744766142817,16.320340102358244,16.452427835421208,16.11003772449164,14.897958466103947,False,False,False,False,0.989999771118164,0.4615383148193362,0.6923074722290044,15.529999732971191,14.460000038146973,14.359999656677246,-0.08,14.710000038146973,14.710000038146973,CL1-2025/09/19,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,14.359999656677246,15.34000015258789,False,LL,LLLHLLLHLL,2025-11-26,2025-12-03,2025-12-03,2025-12-08,,,,,,,1548.HK
2024-05-29,0016.HK,75.5999984741211,76.3499984741211,74.94999694824219,75.5,69.9952163696289,2502501,0.0,0.0,77.3811829972747,76.69481503194629,75.95427028186637,76.82018828483886,83.59188707277355,False,False,True,False,1.4000015258789062,1.476666768391927,2.953333536783854,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/04/02,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,16.HK
2024-06-27,0016.HK,69.44999694824219,69.44999694824219,67.5,67.55000305175781,62.62486267089844,8204190,0.0,0.0,70.11010243400956,71.87035318390598,73.51526475219308,75.15591518451836,81.86643933880735,False,False,False,False,1.9499969482421875,1.3777766757541232,2.7555533515082464,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/04/02,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,16.HK
2025-02-03,1729.HK,4.300000190734863,4.369999885559082,4.199999809265137,4.329999923706055,4.313912868499756,1871999,0.0,0.0,4.262244010078691,4.181601317515399,4.208895791457352,4.09295328437958,3.3934377065139776,False,False,False,False,0.1700000762939453,0.1220000584920247,0.1830000877380371,5.0,4.730000019073486,4.690000057220459,-0.06,3.9800000190734863,3.799999952316284,BY1-2025/01/07,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,4.690000057220459,5.03000020980835,True,HL,HLHHHLHHHL,2025-02-12,2025-02-13,2025-02-13,2025-02-17,,,,,,,1729.HK
2025-02-06,1729.HK,4.53000020980835,4.860000133514404,4.53000020980835,4.820000171661377,4.802093029022217,7996000,0.0,0.0,4.437021752075068,4.29068711538843,4.256930461758509,4.124334719407057,3.42277916299746,True,True,True,False,0.3299999237060547,0.1320000330607096,0.1980000495910645,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/01/07,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1729.HK
2025-02-21,1729.HK,4.860000133514404,5.199999809265137,4.829999923706055,5.199999809265137,5.180680751800537,13784000,0.0,0.0,4.887521107071443,4.68855170610115,4.489247541712951,4.27862555612512,3.547499163662172,True,True,True,False,0.369999885559082,0.1600000177110944,0.2400000265666416,0.0,0.0,0.0,0.0,0.0,0.0,TP2-2025/01/07,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1729.HK
2024-05-30,1735.HK,8.5600004196167,8.979999542236328,7.199999809265137,8.8100004196167,8.8100004196167,17763000,0.0,0.0,7.610374369222048,6.837185499790524,6.309372851272469,5.8799739613238415,5.288834595864815,True,True,True,False,1.7799997329711914,0.4353332837422689,0.6529999256134034,8.729999542236328,7.150000095367432,7.0,-0.2,5.269999980926514,5.21999979019165,BY1-2024/04/02,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,7.0,8.640000343322754,False,HL,HLLHLLLHHL,2024-05-31,2024-06-12,2024-06-12,2024-06-24,,,,,,,1735.HK
2024-07-09,1735.HK,9.210000038146973,9.850000381469728,9.029999732971191,9.760000228881836,9.760000228881836,6880000,0.0,0.0,8.750199671044767,8.291772993991623,7.581490998370344,6.826994218048794,5.831965548958561,True,True,True,False,0.8200006484985369,0.3433332761128743,0.5149999141693116,8.0,8.449999809265137,9.010000228881836,0.13,7.730000019073486,7.300000190734863,TP1-2024/04/02,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0,0,False,9.010000228881836,8.199999809265137,False,HH,HHHLLHHLLH,2024-07-18,2024-07-22,2024-07-22,2024-07-23,,,,,,,1735.HK
2024-10-03,1735.HK,9.149999618530272,9.289999961853027,8.6899995803833,8.779999732971191,8.779999732971191,4620000,0.0,0.0,8.830671049464879,8.792147812829478,8.668297122667862,8.16855325700182,6.928731373743215,True,True,True,False,0.6000003814697266,0.3768749833106993,0.565312474966049,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2024/09/10,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1735.HK
2024-10-24,1735.HK,8.289999961853027,8.289999961853027,8.0,8.029999732971191,8.029999732971191,4652000,0.0,0.0,8.398707733045512,8.540232943544302,8.586470814163242,8.247373707971574,7.095167682929373,False,False,False,False,0.2899999618530273,0.3371429443359372,0.5057144165039058,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2024/09/10,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1735.HK
2025-03-21,1735.HK,8.579999923706055,8.789999961853027,8.399999618530273,8.75,8.75,4560000,0.0,0.0,8.615906685800052,8.530941971873336,8.438183947635336,8.346599099492934,7.752339797851295,True,True,True,False,0.3900003433227539,0.2806667645772298,0.4210001468658447,9.5,9.1899995803833,8.779999732971191,-0.08,7.849999904632568,7.849999904632568,BY1-2025/03/06,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,8.779999732971191,9.3100004196167,False,HL,HLHHHLLHLL,2025-03-24,2025-03-26,2025-03-26,2025-03-28,,,,,,,1735.HK
2025-03-24,1735.HK,8.850000381469727,9.5,8.779999732971191,9.170000076293944,9.170000076293944,6726000,0.0,0.0,8.716650938617123,8.586512241822955,8.46688261934744,8.362904069330579,7.763635895687492,True,True,True,False,0.7200002670288086,0.2792858055659702,0.4189287083489554,8.779999732971191,9.260000228881836,9.3100004196167,0.06,7.849999904632568,7.849999904632568,TP2-2025/03/06,True,True,True,False,True,True,False,False,False,False,False,False,0.0,0,0,False,9.3100004196167,8.779999732971191,False,HH,HHHLLHLLHH,2025-03-26,2025-03-28,2025-03-28,2025-03-31,,,,,,,1735.HK
2025-04-01,1735.HK,9.300000190734863,10.699999809265137,9.300000190734863,10.18000030517578,10.18000030517578,14780000,0.0,0.0,9.165648894078084,8.889193240776844,8.641152749550566,8.46604670273649,7.834232730828384,True,True,True,False,1.3999996185302734,0.2866668303807573,0.430000245571136,8.989999771118164,9.960000038146973,10.779999732971191,0.2,8.399999618530273,7.849999904632568,TP3-2025/03/06,True,True,True,False,False,False,True,False,False,False,False,False,0.0,0,0,False,10.779999732971191,8.979999542236328,False,HH,HHHLHHLLHH,2025-04-07,2025-04-10,2025-04-10,2025-04-24,,,,,,,1735.HK
2023-08-07,0175.HK,10.720000267028809,10.779999732971191,10.5,10.699999809265137,10.26156997680664,25518849,0.0,0.0,10.630368704517917,10.31630395984979,10.044552290604305,10.19998784480482,9.637876914291851,False,False,True,False,0.2799997329711914,0.3152940413531135,0.4729410620296702,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/07/12,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,175.HK
2023-08-21,0175.HK,9.399999618530272,9.399999618530272,9.15999984741211,9.239999771118164,8.861393928527832,39505216,0.0,0.0,9.778892988775356,9.974738571362217,9.96213572235979,10.13014851896777,9.637876914291851,False,False,False,False,0.2399997711181623,0.310555405086941,0.4658331076304115,0.0,0.0,0.0,0.0,0.0,0.0,CL1-2023/07/12,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,175.HK
2025-06-19,1772.HK,20.5,21.200000762939453,20.0,20.450000762939453,20.301420211791992,4277735,0.0,0.0,20.588877073212974,20.230542593839377,20.096171758680622,20.37381627929637,22.15424418767793,False,False,True,False,1.2000007629394531,0.6218750476837163,0.9328125715255744,24.14999961853028,22.799999237060547,22.5,-0.07,18.940000534057617,18.1200008392334,BY1-2025/05/22,False,False,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,22.5,25.450000762939453,True,HL,HLHHHLHHHL,2025-06-26,2025-06-30,2025-06-30,2025-07-03,,,,,,,1772.HK
2025-06-24,1772.HK,21.0,22.299999237060547,20.850000381469727,22.049999237060547,21.889795303344727,10570818,0.0,0.0,20.85686785310067,20.44262790776801,20.208499787312967,20.4148270637802,22.128560485884897,False,False,True,False,1.4499988555908203,0.6679999033610031,1.0019998550415048,0.0,0.0,0.0,0.0,0.0,0.0,TP1-2025/05/22,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1772.HK
2025-06-26,1772.HK,22.64999961853028,24.14999961853028,22.39999961853028,22.600000381469727,22.435800552368164,15931650,0.0,0.0,21.41823392143378,20.793570746452364,20.388622848230813,20.49857074102212,22.13525307339324,False,False,True,False,1.75,0.685714176722936,1.028571265084404,22.5,25.0,25.450000762939453,0.13,20.0,18.1200008392334,TP2-2025/05/22,False,True,True,False,False,True,False,False,False,False,False,False,0.0,0,0,False,25.450000762939453,23.950000762939453,False,HH,HHHLHHHLHH,2025-06-30,2025-07-03,2025-07-03,2025-07-07,,,,,,,1772.HK
2025-07-03,1772.HK,23.950000762939453,25.450000762939453,23.75,25.0,25.0,19795827,0.0,0.0,22.73957598171473,21.684899352430985,20.87408346214873,20.7412141060538,22.18277717542628,False,True,True,False,1.7000007629394531,0.8426666259765639,1.263999938964846,23.950000762939453,25.850000381469727,27.299999237060547,0.14,20.0,18.940000534057617,TP3-2025/05/22,False,True,True,False,False,False,True,False,False,False,False,False,0.0,0,0,False,27.299999237060547,23.799999237060547,False,HH,HHHLHHLLHH,2025-07-07,2025-07-14,2025-07-14,2025-07-16,,,,,,,1772.HK
2023-04-21,1801.HK,38.79999923706055,39.59999847412109,37.900001525878906,38.650001525878906,38.650001525878906,5710893,0.0,0.0,39.771283237010806,39.58055770020642,40.512958455899565,39.24496281439546,40.01774186292647,False,False,False,False,1.6999969482421804,2.291176515467026,3.4367647732005397,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2023/03/22,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1801.HK
2023-06-06,1801.HK,37.0,37.34999847412109,36.09999847412109,36.5,36.5,6549522,0.0,0.0,37.1933340730376,37.89904662345669,38.84096750719233,39.24496281439546,40.01774186292647,False,False,False,False,1.25,1.7124998569488512,2.568749785423277,0.0,0.0,0.0,0.0,0.0,0.0,TU2-2023/03/22,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1801.HK
2026-01-19,1801.HK,88.19999694824219,89.3499984741211,83.5999984741211,85.3499984741211,85.3499984741211,14220211,0.0,0.0,87.41050885131035,86.60995364556373,87.30521023494917,86.74493514971272,75.8599792553008,False,False,False,False,5.75,2.4833323160807312,4.966664632161463,0.0,0.0,0.0,0.0,0.0,0.0,BY1-2025/12/19,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,,,,,,,,,,,,,1801.HK
2024-05-02,1816.HK,2.640000104904175,2.640000104904175,2.509999990463257,2.5199999809265137,2.339473009109497,31478509,0.0,0.0,2.601376804157496,2.548235801801061,2.441779034748028,2.30958868501674,2.1314628225434005,True,True,True,False,0.1300001144409179,0.0780000209808349,0.1170000314712523,3.130000114440918,2.990000009536743,2.9600000381469727,-0.05,2.609999895095825,2.509999990463257,BY1-2024/03/13,True,True,True,True,False,False,False,False,False,False,False,False,0.0,0,0,False,2.9600000381469727,3.130000114440918,False,LL,LLHHHLLHLL,2024-05-30,2024-05-31,2024-05-31,2024-06-03,,,,,,,1816.HK
