index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Range,Avg_Range,Turn_Threshold,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,LLLow,HHClose,HHHigh,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,classification,PATTERN,LLDate,HHDate,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,tp3_price,SNO
2010-08-20,0151.HK,6.21999979019165,6.25,6.119999885559082,6.139999866485596,3.894777536392212,5995274,0.0,0.0,0.1300001144409179,0.1406250298023224,0.2109375447034835,6.21790865644918,6.223721869957121,6.212701059733182,6.059566961084512,5.497968768521241,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2010/08/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2010-09-01,0151.HK,6.349999904632568,6.420000076293945,6.300000190734863,6.409999847412109,4.066046714782715,27787462,0.0,0.0,0.119999885559082,0.1437500119209289,0.2156250178813934,6.210666429460815,6.202125398495345,6.20102778096399,6.07524552488172,5.539196082900197,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2010/08/03,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2010-09-22,0151.HK,6.75,6.789999961853027,6.539999961853027,6.739999771118164,4.281662464141846,26431100,0.0,0.0,0.25,0.1181249916553497,0.1771874874830246,6.431688387814052,6.339648223011014,6.272893986308192,6.146533725922877,5.630255837096745,True,True,True,6.570000171661377,7.21999979019165,7.380000114440918,6.099999904632568,5.949999809265137,TP2-2010/08/03,True,True,True,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2010-09-24,2010-09-28,,,,,,,151.HK
2010-09-27,0151.HK,6.800000190734863,7.179999828338623,6.800000190734863,7.059999942779541,4.484944343566895,45236077,0.0,0.0,0.3799996376037597,0.1224999725818634,0.1837499588727951,6.591791355654669,6.434073448209223,6.321360412479455,6.176141259767961,5.650420342742614,True,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2010/08/03,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2013-11-05,0151.HK,11.920000076293944,11.920000076293944,11.31999969482422,11.380000114440918,7.285464286804199,12346858,0.0,0.0,0.600000381469723,0.2857143538338791,0.4285715307508186,11.664236050316582,11.632558692317977,11.494892475579878,11.313168110376091,10.874453776503149,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2013/10/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2013-11-13,0151.HK,10.960000038146973,11.15999984741211,10.899999618530272,11.039999961853027,7.067797183990479,11192502,0.0,0.0,0.2600002288818377,0.2975000143051145,0.4462500214576718,11.299782193762471,11.430807037086945,11.422783770973078,11.29567915777642,10.88780866269634,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2013/10/23,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2014-09-29,0151.HK,9.84000015258789,9.93000030517578,9.489999771118164,9.6899995803833,6.222832679748535,37303167,0.0,0.0,0.4400005340576154,0.2164285523550856,0.3246428285326284,9.799749763856015,9.882815073858414,10.183115386019413,10.524731585807908,10.830652731404768,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2014/09/05,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2014-10-30,0151.HK,10.140000343322754,10.31999969482422,10.100000381469728,10.199999809265137,6.550350666046143,16575705,0.0,0.0,0.2199993133544922,0.2170587988460768,0.3255881982691152,9.845383047445909,9.794809851561922,9.939873039891236,10.258156696835238,10.662515071375967,False,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2014/09/05,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2014-11-03,0151.HK,10.619999885559082,10.65999984741211,10.199999809265137,10.300000190734863,6.61457109451294,11395372,0.0,0.0,0.4600000381469726,0.2274999618530275,0.3412499427795413,10.037322559223096,9.901079678843605,9.97811425634641,10.265232213420685,10.658974254347328,False,False,False,9.93000030517578,10.199999809265137,10.68000030517578,9.399999618530272,9.399999618530272,TP2-2014/09/05,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2014-11-07,2014-11-10,,,,,,,151.HK
2015-04-14,0151.HK,9.0,9.0,8.550000190734863,8.640000343322754,5.548533916473389,41846455,0.0,0.0,0.4499998092651367,0.2206667264302574,0.3310000896453861,8.732348317460133,8.550758474420679,8.683918985973376,9.080730973211722,9.795567075776471,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2015/03/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2016-08-15,0151.HK,4.949999809265137,4.96999979019165,4.820000171661377,4.880000114440918,3.245444059371948,19051429,0.0,0.0,0.1499996185302734,0.126874953508377,0.1903124302625656,4.922573869785229,4.988558638243398,5.163924652292342,5.374840890238303,6.053013168046178,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2016/08/01,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2016-08-23,0151.HK,4.920000076293945,5.090000152587891,4.820000171661377,4.929999828338623,3.278696298599243,30972700,0.0,0.0,0.2699999809265136,0.1307142802647181,0.1960714203970772,4.908361517734208,4.952006861348655,5.1079472455795925,5.32132842060707,5.9990527806125415,False,False,False,0.0,0.0,0.0,0.0,0.0,TP1-2016/08/01,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2016-08-26,0151.HK,5.139999866485596,5.369999885559082,5.070000171661377,5.349999904632568,3.55801773071289,35881400,0.0,0.0,0.2999997138977051,0.1400000027247837,0.2100000040871756,5.038599167107664,5.007781316761139,5.116157919294569,5.313016506662334,5.9795687261159625,False,False,False,5.0,5.190000057220459,5.21999979019165,4.809999942779541,4.590000152587891,TP2-2016/08/01,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLLH,2016-09-01,2016-09-06,,,,,,,151.HK
2017-01-06,0151.HK,4.980000019073486,5.019999980926514,4.920000076293945,5.010000228881836,3.3629753589630127,11908528,0.0,0.0,0.0999999046325683,0.0968749523162841,0.1453124284744262,4.949508855205952,4.917838588819516,4.90370087610548,4.963756911396326,5.427325711537969,False,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2016/12/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2017-01-23,0151.HK,5.0,5.099999904632568,4.980000019073486,5.039999961853027,3.383112668991089,6459623,0.0,0.0,0.119999885559082,0.1018750071525573,0.152812510728836,4.97542336473408,4.95088671438623,4.926014387158075,4.963999655522811,5.388309759210599,False,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2016/12/13,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2017-01-26,0151.HK,5.230000019073486,5.449999809265137,5.230000019073486,5.409999847412109,3.631476163864136,31169918,0.0,0.0,0.2199997901916504,0.1033333460489908,0.1550000190734863,5.103278458480251,5.02146641505099,4.961630494789967,4.980003399390004,5.384733875171297,False,False,True,0.0,0.0,0.0,0.0,0.0,TP3-2016/12/13,False,False,False,False,False,True,True,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2021-06-08,0151.HK,5.889999866485596,5.929999828338623,5.829999923706055,5.889999866485596,4.667169570922852,4655832,0.0,0.0,0.0999999046325683,0.0893750786781311,0.1340626180171966,5.851649557911088,5.812534244535885,5.789577739212218,5.74979658263878,5.745991660920308,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2021/05/21,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2021-06-24,0151.HK,5.690000057220459,5.699999809265137,5.449999809265137,5.449999809265137,4.318519115447998,17912000,0.0,0.0,0.25,0.096428564616612,0.144642846924918,5.758190988008842,5.795535284942222,5.794154691608691,5.761414044927623,5.751569852448787,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2021/05/21,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,151.HK
2022-06-29,0151.HK,7.599999904632568,7.599999904632568,6.300000190734863,6.889999866485596,5.633057117462158,48874765,0.0,0.0,1.299999713897705,0.2170587988460765,0.3255881982691148,7.313314499755638,7.325712234371909,7.324191569844565,7.263364527397436,6.844961987040437,False,False,False,6.949999809265137,6.760000228881836,6.599999904632568,6.300000190734863,6.300000190734863,CL1-2022/06/09,False,False,False,True,False,False,False,True,False,False,0.0,0,0,False,LL,LLLHHL,2022-07-04,2022-07-06,,,,,,,151.HK
2025-01-13,1519.HK,6.400000095367432,6.429999828338623,6.110000133514404,6.230000019073486,6.230000019073486,19364000,0.0,0.0,0.3199996948242187,0.2286665916442871,0.3429998874664306,6.12854011517607,6.061505803971977,6.062628613806721,6.345403659780137,7.825778986940534,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2024/12/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1519.HK
2025-02-04,1519.HK,6.260000228881836,6.800000190734863,6.260000228881836,6.539999961853027,6.539999961853027,28113000,0.0,0.0,0.5399999618530273,0.2556248903274536,0.3834373354911804,6.258544742009061,6.199190962596931,6.1425042934878205,6.330212724427998,7.683884878087023,False,False,True,6.119999885559082,6.570000171661377,6.960000038146973,5.849999904632568,5.659999847412109,TP1-2024/12/27,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2025-02-06,2025-02-13,,,,,,,1519.HK
2025-03-25,1519.HK,5.639999866485596,5.639999866485596,5.46999979019165,5.539999961853027,5.539999961853027,30835383,0.0,0.0,0.1700000762939453,0.2256249487400055,0.3384374231100082,5.848735845700599,6.015047617230338,6.132453270852095,6.255395825764152,7.324561001831685,False,False,False,5.849999904632568,4.96999979019165,4.53000020980835,5.46999979019165,5.46999979019165,CL2-2024/12/27,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,LL,LLLHLL,2025-03-28,2025-04-09,,,,,,,1519.HK
2025-12-11,1519.HK,10.170000076293944,10.25,9.979999542236328,10.079999923706056,10.079999923706056,15238939,0.0,0.0,0.2700004577636719,0.2760000864664712,0.4140001296997068,10.18674609989181,10.051708172985272,9.943950169642449,9.58350199598916,8.709938212961589,True,True,True,10.979999542236328,10.8100004196167,10.489999771118164,9.279999732971191,9.199999809265137,BY1-2025/10/27,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLHHHL,2025-12-15,2025-12-16,,,,,,,1519.HK
2025-12-12,1519.HK,10.079999923706056,10.90999984741211,10.010000228881836,10.609999656677246,10.609999656677246,37200600,0.0,0.0,0.8999996185302734,0.2721429552350726,0.4082144328526089,10.263701292034616,10.100255258523704,9.970069757369304,9.60382868233942,8.725078144784023,True,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2025/10/27,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1519.HK
2018-09-03,1530.HK,14.859999656677246,15.079999923706056,14.359999656677246,14.859999656677246,13.574172019958496,9050326,0.0,0.0,0.7200002670288104,0.792222340901693,1.1883335113525395,15.027360027813742,15.4483332964683,16.43632387480805,16.97807811977843,15.830203376242276,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2018/08/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1530.HK
2018-09-17,1530.HK,13.15999984741211,13.199999809265137,12.619999885559082,12.800000190734863,11.692422866821287,9907875,0.0,0.0,0.5799999237060547,0.71999994913737,1.079999923706055,13.869857282262885,14.550826509271308,15.656911416088834,16.46040337789724,15.701189692042812,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2018/08/20,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,1530.HK
2018-04-09,1585.HK,2.630000114440918,2.650000095367432,2.5799999237060547,2.619999885559082,2.214506864547729,1390000,0.0,0.0,0.0700001716613774,0.0729411630069508,0.1094117445104263,2.609666063713828,2.592946351337784,2.585724378256982,2.5514201524673754,2.328244727681247,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2018/03/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1585.HK
2018-04-30,1585.HK,2.5799999237060547,2.740000009536743,2.5799999237060547,2.700000047683716,2.28212571144104,6212000,0.0,0.0,0.1600000858306884,0.0687500387430191,0.1031250581145286,2.614470944532191,2.602865499772879,2.593474408135372,2.564460585400854,2.359097024634452,True,True,True,2.509999990463257,2.900000095367432,2.9600000381469727,2.539999961853028,2.539999961853028,TP1-2018/03/22,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHLLHH,2018-05-10,2018-05-18,,,,,,,1585.HK
2018-05-17,1585.HK,2.619999885559082,2.9100000858306885,2.609999895095825,2.869999885559082,2.4258148670196533,7250000,0.0,0.0,0.3000001907348633,0.0606666882832845,0.0910000324249267,2.6466848512886,2.626001023032506,2.609278160537611,2.579382586812605,2.38428086534338,True,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2018/03/22,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1585.HK
2018-05-18,1585.HK,2.869999885559082,2.9600000381469727,2.799999952316284,2.900000095367432,2.451171875,11100000,0.0,0.0,0.1600000858306884,0.0660000165303547,0.0990000247955321,2.692742168393841,2.6498270293225,2.620679020727016,2.585731448368146,2.3883901819172766,True,True,True,2.8499999046325684,2.900000095367432,2.9600000381469727,2.509999990463257,2.509999990463257,TP3-2018/03/22,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHHLLH,2018-05-21,2018-05-23,,,,,,,1585.HK
2022-05-25,1585.HK,13.020000457763672,13.260000228881836,12.479999542236328,12.84000015258789,11.393911361694336,16896963,0.0,0.0,0.7800006866455078,0.7023529725916248,1.053529458887437,12.992276411161049,12.502359331568684,12.031728931222872,12.136106546740878,12.774304878806054,False,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2022/05/05,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1585.HK
2022-06-06,1585.HK,14.0,14.479999542236328,14.0,14.399999618530272,12.778218269348145,10856494,0.0,0.0,0.4799995422363281,0.6705881006577435,1.0058821509866154,13.377746408931513,12.918451967155647,12.349380936418765,12.289693440794874,12.80290764063914,False,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2022/05/05,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1585.HK
2022-06-27,1585.HK,15.640000343322754,16.100000381469727,15.460000038146973,15.760000228881836,14.247504234313965,6051230,0.0,0.0,0.6400003433227539,0.6933332549201118,1.0399998823801675,15.275699427775727,14.68511333977905,13.658775852474424,13.053219416749682,13.076931970251746,False,True,True,14.68000030517578,16.1200008392334,16.520000457763672,14.600000381469728,12.68000030517578,TP2-2022/05/05,True,True,True,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHHLHH,2022-07-04,2022-07-08,,,,,,,1585.HK
2022-07-15,1585.HK,17.5,18.739999771118164,17.1200008392334,17.260000228881836,15.603548049926758,16740274,0.0,0.0,1.6199989318847656,0.7141177233527687,1.071176585029153,16.247651172716232,15.66893924188864,14.608883285472745,13.71949009272714,13.35981356675182,True,True,True,16.579999923706055,17.420000076293945,18.39999961853028,14.68000030517578,14.619999885559082,TP3-2022/05/05,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,HH,HHHLLH,2022-07-18,2022-07-21,,,,,,,1585.HK
2025-10-09,1585.HK,14.75,14.829999923706056,14.09000015258789,14.300000190734863,14.300000190734863,10570676,0.0,0.0,0.7399997711181658,0.3656250834465031,0.5484376251697547,14.220555332810278,13.951295097522934,13.57224145225262,13.340651529271462,13.156805877042,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2025/09/24,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1585.HK
2025-10-14,1585.HK,13.760000228881836,13.760000228881836,12.800000190734863,12.84000015258789,12.84000015258789,15070400,0.0,0.0,0.9600000381469728,0.384666760762533,0.5770001411437995,13.829425191192035,13.817907811422728,13.553888149393464,13.345077824204916,13.1630631431613,True,True,True,0.0,0.0,0.0,0.0,0.0,CL1-2025/09/24,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,1585.HK
2000-10-11,0016.HK,69.5,71.0,69.5,71.0,28.78024673461914,2267500,0.0,0.0,1.5,2.296875,4.59375,71.45672281933435,71.07212536494197,69.75213254451593,68.01919852447065,,False,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2000/09/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,16.HK
2000-11-13,0016.HK,63.5,64.0,62.25,62.5,25.33472442626953,3027929,0.0,0.0,1.75,2.203125,4.40625,65.06781840223499,66.43710690276104,67.64031917183223,67.39768200432535,,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2000/09/20,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,16.HK
2002-05-29,0016.HK,64.5,65.25,63.0,63.25,27.03990936279297,4970200,0.0,0.0,2.25,1.6764705882352942,3.3529411764705883,65.67222742943162,65.75942128061206,64.44195270270318,63.19928518929722,63.92040210570856,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2002/03/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,16.HK
2002-06-19,0016.HK,58.25,58.25,56.25,56.5,24.15423393249512,9685931,0.0,0.0,2.0,1.3235294117647058,2.647058823529412,60.06196392292233,61.88994825876982,62.85083426761003,62.64090116548347,63.60361171490216,False,False,False,63.25,59.25,55.25,56.25,56.25,CL1-2002/03/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,LL,LLLHLL,2002-07-08,2002-07-23,,,,,,,16.HK
2018-08-02,0016.HK,121.9000015258789,121.9000015258789,118.9000015258789,119.5,82.77725219726562,2379959,0.0,0.0,3.0,1.608334223429356,3.216668446858712,120.71300903366912,120.26192670820912,121.4707460708519,123.36297690508628,123.5793424083508,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2018/07/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,16.HK
2018-09-04,0016.HK,115.5999984741211,116.0,114.5,115.4000015258789,79.93720245361328,3876993,0.0,0.0,1.5,2.0882357429055607,4.176471485811121,117.4998519931759,118.4670694794638,119.78731004416927,121.70395936245208,122.80626523900946,False,False,False,0.0,0.0,0.0,0.0,0.0,CL1-2018/07/09,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,16.HK
2023-03-09,1658.HK,5.03000020980835,5.039999961853027,4.940000057220459,4.960000038146973,4.125915050506592,25144425,0.0,0.0,0.0999999046325683,0.0962499678134918,0.1443749517202377,4.976566065793832,4.996886167285576,4.986292070445825,4.92947331343762,5.073870887211286,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2023/02/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1658.HK
2023-03-31,1658.HK,4.789999961853027,4.880000114440918,4.659999847412109,4.659999847412109,3.876363515853882,169913506,0.0,0.0,0.2200002670288086,0.1343750655651092,0.2015625983476638,4.844436734120483,4.901087687844758,4.939486680399559,4.919453919354942,5.052509607593406,False,False,False,5.150000095367432,5.010000228881836,4.949999809265137,4.659999847412109,4.659999847412109,CL1-2023/02/20,False,True,True,False,False,False,False,True,False,False,0.0,0,0,False,LL,LLHHHL,2023-04-19,2023-04-24,,,,,,,1658.HK
2023-04-27,1658.HK,5.050000190734863,5.070000171661377,4.900000095367432,5.03000020980835,4.184144020080566,58905209,0.0,0.0,0.1700000762939453,0.121250033378601,0.1818750500679016,5.0254062847046335,4.976100693987618,4.956523338365641,4.9319824672939845,5.04124581648089,False,True,True,5.590000152587891,5.159999847412109,4.960000038146973,4.860000133514404,4.71999979019165,BY1-2023/03/30,False,True,True,True,False,False,False,False,False,False,0.0,0,0,False,LL,LLHHHL,2023-05-09,2023-05-15,,,,,,,1658.HK
2023-04-28,1658.HK,4.960000038146973,5.150000095367432,4.949999809265137,5.099999904632568,4.242372512817383,55619500,0.0,0.0,0.2000002861022949,0.1275000274181366,0.1912500411272049,5.038968761055167,4.986874538391527,4.962149870376109,4.9353095452610845,5.041713976545843,False,True,True,0.0,0.0,0.0,0.0,0.0,TP1-2023/03/30,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1658.HK
2023-05-04,1658.HK,5.03000020980835,5.349999904632568,5.03000020980835,5.349999904632568,4.450331687927246,109628945,0.0,0.0,0.3199996948242187,0.1206250190734863,0.1809375286102295,5.108240616104604,5.033837863428286,4.986745905470865,4.949451452118541,5.044928246741342,False,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2023/03/30,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,,,,,1658.HK
2002-06-17,0168.HK,3.299999952316284,3.3499999046325684,3.200000047683716,3.200000047683716,2.138032913208008,404000,0.0,0.0,0.1499998569488525,0.0749999795641218,0.1124999693461827,3.274806378326569,3.2188071946368906,3.016506337120063,2.761091053007398,2.469548261833848,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2002/05/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2002-06-19,0168.HK,3.200000047683716,3.200000047683716,2.9749999046325684,3.0,2.004405975341797,1307100,0.0,0.0,0.2250001430511474,0.076785683631897,0.1151785254478455,3.2137133677913967,3.1982872870275707,3.022772672086996,2.774341086164776,2.479548924710828,True,True,True,0.0,0.0,0.0,0.0,0.0,CL1-2002/05/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2005-05-20,0168.HK,8.850000381469727,8.850000381469727,8.5,8.5,6.204397201538086,448000,0.16549501,0.0,0.3500003814697265,0.2031249701976776,0.3046874552965164,8.80157103468384,8.668386039968773,8.464256911298477,8.247984324264882,7.885161244716433,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2005/04/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2016-05-10,0168.HK,29.0,29.049999237060547,28.200000762939453,28.5,23.28008079528809,1728562,0.0,0.0,0.8499984741210938,0.8894736641331725,1.3342104961997587,29.122621946846717,29.20155876071381,29.39710556224365,30.661377059479868,36.108417424260736,False,False,False,0.0,0.0,0.0,0.0,0.0,BY1-2016/03/31,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2016-06-24,0168.HK,26.850000381469727,27.0,25.350000381469727,26.0,21.54982185363769,2007000,0.0,0.0,1.6499996185302734,0.6166669209798172,0.925000381469726,26.98652107687273,27.448889806668287,28.062538766585032,29.22498257680961,34.20125175567523,False,False,False,27.200000762939453,25.950000762939453,25.700000762939453,25.350000381469727,25.350000381469727,CL1-2016/03/31,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,LL,LLLHHL,2016-07-04,2016-07-08,,,,,,,168.HK
2016-09-14,0168.HK,28.89999961853028,28.950000762939453,28.25,28.39999961853028,23.539031982421875,1965300,0.0,0.0,0.7000007629394531,0.6966667175292969,1.045000076293945,28.696885490117857,28.18486504438288,27.83084479461785,28.146025786071984,31.785198565248624,False,False,True,0.0,0.0,0.0,0.0,0.0,BY1-2016/08/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2016-09-19,0168.HK,28.799999237060547,30.450000762939453,28.799999237060547,30.25,25.072385787963867,3207916,0.0,0.0,1.6500015258789062,0.686666742960612,1.030000114440918,28.935105106058607,28.38152262486034,27.947158137060143,28.192618238776635,31.74620714042647,False,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2016/08/29,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2016-10-12,0168.HK,32.79999923706055,32.900001525878906,31.700000762939453,32.599998474121094,27.020158767700195,3135073,0.0,0.0,1.2000007629394531,0.9321433476039332,1.3982150214058997,31.746140131368875,30.936783582879272,29.68935674124898,29.12551960450217,31.726122073667632,False,True,True,30.200000762939453,32.150001525878906,32.349998474121094,30.600000381469727,30.200000762939453,TP2-2016/08/29,False,True,True,False,False,True,False,False,False,False,0.0,0,0,False,HH,HHLLLH,2016-10-31,2016-11-07,,,,,,,168.HK
2018-02-23,0168.HK,43.04999923706055,43.29999923706055,41.95000076293945,42.84999847412109,35.93606185913086,716519,0.0,0.0,1.3499984741210938,1.5555551317003031,2.3333326975504547,42.816622835748326,42.763828556500194,41.4252730307806,38.96982586399272,36.03402335864153,True,True,True,0.0,0.0,0.0,0.0,0.0,BY1-2018/02/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2018-03-12,0168.HK,43.70000076293945,45.0,43.25,44.650001525878906,37.44563293457031,3128956,0.0,0.0,1.75,1.3323532553280106,1.998529882992016,42.63255446227811,42.59894599895559,41.7977177096258,39.65951852640973,36.5751257616505,True,True,True,39.400001525878906,40.75,41.84999847412109,40.400001525878906,40.400001525878906,TP1-2018/02/07,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,HH,HHLLLH,2018-03-23,2018-03-27,,,,,,,168.HK
2018-05-09,0168.HK,47.0,47.54999923706055,46.70000076293945,47.29999923706055,39.66804504394531,1733076,0.0,0.0,0.8499984741210938,1.1466664632161458,1.7199996948242189,43.99434900607984,43.01499422168409,42.45939186297063,41.18667876425669,38.12063419370379,True,True,True,0.0,0.0,0.0,0.0,0.0,TP2-2018/02/07,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2018-05-28,0168.HK,49.20000076293945,51.45000076293945,48.45000076293945,51.0,42.77104568481445,4684087,0.0,0.0,3.0,1.3571434020996098,2.71428680419922,48.22737259805374,46.5486613593025,44.64260071639536,42.66780533279245,39.03352516115444,True,True,True,0.0,0.0,0.0,0.0,0.0,TP3-2018/02/07,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
2019-01-29,0168.HK,33.45000076293945,34.0,32.79999923706055,33.70000076293945,28.600868225097656,3349800,0.0,0.0,1.2000007629394531,0.9033332824707032,1.354999923706055,34.087388330505654,33.60461179088776,33.17539532690949,34.097832204979305,36.26974748053297,False,False,True,35.5,34.0,33.650001525878906,32.04999923706055,30.0,BY1-2018/12/31,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,HL,HLLHHL,2019-02-01,2019-02-11,,,,,,,168.HK
2019-03-29,0168.HK,34.70000076293945,37.29999923706055,34.70000076293945,37.0,31.40154838562012,6572084,0.0,0.0,2.5999984741210938,0.7500001271565753,1.125000190734863,34.45421846020815,33.901241966724584,33.690536530392784,33.96155190782543,35.61680159013034,False,False,True,0.0,0.0,0.0,0.0,0.0,TP1-2018/12/31,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,,,,,,,,,168.HK
