Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,LLLow,HHClose,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,classification,PATTERN,LLDate,HHDate
2022-11-16,2197.HK,3.990000009536743,4.920000076293945,3.880000114440918,4.480000019073486,4.480000019073486,150616500,0.0,0.0,3.2283893669900783,2.719840441315936,2.553848797479123,3.078329853500255,5.536761466423937,False,True,0.0,0.0,0.0,0.0,TP1-2022/10/17,False,True,False,False,False,False,0.0,,,,
2022-11-25,2197.HK,5.699999809265137,6.090000152587891,5.099999904632568,5.269999980926514,5.269999980926514,105081870,0.0,0.0,4.63011398780461,3.819473425431398,3.161347984038741,3.334114491367619,5.509342712058131,False,True,2.430000066757202,2.930000066757202,3.069999933242798,2.539999961853028,TP2-2022/10/17,False,False,True,False,False,False,0.0,HH,HHHLLH,2023-01-03,2023-01-16
2015-01-12,2196.HK,29.600000381469727,29.600000381469727,28.100000381469727,28.299999237060547,23.62111473083496,2068700,0.0,0.0,23.58990097307727,23.188821830547152,22.765095717800964,22.411648202232456,20.945381776638904,True,True,0.0,0.0,0.0,0.0,BY1-2014/12/12,True,False,False,False,False,False,0.0,,,,
2015-02-09,2196.HK,26.950000762939453,26.950000762939453,25.850000381469727,25.950000762939453,21.659645080566406,3799293,0.0,0.0,22.84721707444013,23.130204810025425,23.036992571156304,22.708625035767383,21.30001437382333,False,False,0.0,0.0,0.0,0.0,CL1-2014/12/12,False,False,False,True,False,False,0.0,,,,
2015-11-10,2196.HK,26.0,26.25,25.600000381469727,25.799999237060547,21.872034072875977,672595,0.0,0.0,21.78612234262069,21.543328178415717,21.180909487256777,21.32414460762779,21.59283496623036,False,True,0.0,0.0,0.0,0.0,BY1-2015/10/26,True,False,False,False,False,False,0.0,,,,
2015-11-17,2196.HK,25.299999237060547,25.39999961853028,24.64999961853028,24.700000762939453,20.939502716064453,741357,0.0,0.0,21.569699994956963,21.526789453346964,21.24284756571966,21.34392834777549,21.59067190960833,False,True,0.0,0.0,0.0,0.0,CL1-2015/10/26,False,False,False,True,False,False,0.0,,,,
2017-03-29,2196.HK,28.950000762939453,28.950000762939453,27.14999961853028,28.0,24.13898468017578,4302500,0.0,0.0,24.55201051597834,24.11557512383403,23.32678499482049,22.295298627980976,20.744811037099623,True,True,29.0,28.299999237060547,27.64999961853028,27.14999961853028,BY1-2017/03/02,True,False,False,False,False,False,0.0,HL,HLLHHL,2017-04-11,2017-04-13
2017-04-24,2196.HK,29.5,29.75,29.14999961853028,29.75,25.647676467895508,718000,0.0,0.0,24.93716615244265,24.61895825933935,23.954518294123915,22.916174451307068,21.18924384909564,True,True,0.0,0.0,0.0,0.0,TP1-2017/03/02,False,True,False,False,False,False,0.0,,,,
2017-05-12,2196.HK,30.600000381469727,31.39999961853028,29.850000381469727,29.89999961853028,25.77698516845703,2589819,0.0,0.0,25.72534533308649,25.371628310477384,24.63160193160185,23.51506619705245,21.60384803486981,True,True,0.0,0.0,0.0,0.0,TP2-2017/03/02,False,False,True,False,False,False,0.0,,,,
2022-04-11,2196.HK,36.0,36.84999847412109,34.849998474121094,34.900001525878906,32.041648864746094,11635199,0.0,0.0,34.57646347052394,33.31497574039017,31.937815086199997,32.877513602811185,35.6690737095959,False,True,0.0,0.0,0.0,0.0,BY1-2022/01/03,True,False,False,False,False,False,0.0,,,,
2022-04-13,2196.HK,34.75,34.75,32.599998474121094,32.95000076293945,30.25135612487793,10077420,0.0,0.0,33.39251402047462,32.936544293694446,31.870402893357245,32.80661344820823,35.5961425884314,False,True,0.0,0.0,0.0,0.0,BY1-2022/03/04,True,False,False,False,False,False,0.0,,,,
2022-05-10,2196.HK,31.600000381469727,31.600000381469727,29.850000381469727,30.0,27.542966842651367,9091393,0.0,0.0,29.69543814275975,30.56089888506393,30.958409043304723,32.04998449307009,34.95309592075465,False,False,34.75,34.099998474121094,34.400001525878906,29.850000381469727,CL1-2022/01/03,False,False,False,True,False,False,0.0,LL,LLLHLH,2022-05-11,2022-05-23
2024-10-09,2196.HK,16.600000381469727,16.760000228881836,15.020000457763672,15.34000015258789,15.045969009399414,15810000,0.0,0.0,15.314771830380897,14.146082144571771,13.306711574379133,13.096266864169005,14.414469188941846,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,
2025-07-17,2185.HK,4.679999828338623,4.699999809265137,3.5999999046325684,4.360000133514404,4.360000133514404,3072700,0.0,0.0,3.825715298161696,3.611680513437779,3.283769357768922,2.899340142261712,2.988473233220525,False,True,0.0,0.0,0.0,0.0,BY1-2025/06/25,True,False,False,False,False,False,0.0,,,,
2025-08-15,2185.HK,4.829999923706055,6.28000020980835,4.829999923706055,6.059999942779541,6.059999942779541,7136725,0.0,0.0,4.595362038111824,4.290849243666076,3.8782172095883154,3.380782588813759,3.1895319420654777,True,True,0.0,0.0,0.0,0.0,TP2-2025/06/25,False,True,True,False,False,False,0.0,,,,
2020-05-19,2181.HK,1.559999942779541,1.5700000524520874,1.1100000143051147,1.2899999618530271,1.2899999618530271,8282000,0.0,0.0,1.1218991661275952,1.0630863156982775,1.0289594088666043,1.0316313083132775,1.0848281934741772,False,True,0.0,0.0,0.0,0.0,BY1-2020/04/20,True,False,False,False,False,False,0.0,,,,
2023-11-29,2172.HK,12.600000381469728,12.720000267028809,11.800000190734863,11.960000038146973,11.49699878692627,1579000,0.0,0.0,12.500038128995795,12.474428713083617,12.21148992842467,12.355559079185182,14.410750907152874,False,True,0.0,0.0,0.0,0.0,BY1-2023/10/10,True,False,False,False,False,False,0.0,,,,
2024-01-04,2172.HK,11.520000457763672,11.539999961853027,10.920000076293944,11.0,10.574161529541016,1153162,0.0,0.0,11.305911745898074,11.573184195117175,11.79183716945341,12.053487873841956,13.929668006465198,False,False,0.0,0.0,0.0,0.0,CL1-2023/10/10,False,False,False,True,False,False,0.0,,,,
2024-05-24,2162.HK,35.45000076293945,35.75,33.0,34.150001525878906,34.150001525878906,1999675,0.0,0.0,36.496601093153856,36.07071704437707,35.482690501227026,37.374041501676096,42.53827426950283,False,True,0.0,0.0,0.0,0.0,BY1-2024/04/12,True,False,False,False,False,False,0.0,,,,
2025-04-07,2162.HK,43.0,43.0,37.34999847412109,38.650001525878906,38.650001525878906,7552000,0.0,0.0,43.14138218600014,40.73068006822419,37.96262477434047,36.87424754117285,37.54328779379527,False,True,0.0,0.0,0.0,0.0,BY1-2025/03/06,True,False,False,False,False,False,0.0,,,,
2025-06-09,2162.HK,47.79999923706055,50.0,46.70000076293945,49.59999847412109,49.59999847412109,3852943,0.0,0.0,45.02906830750639,43.56238323618456,42.11035234569107,40.286145248055206,39.04359771944429,True,True,0.0,0.0,0.0,0.0,TP1-2025/03/06,False,True,False,False,False,False,0.0,,,,
2025-07-17,2162.HK,50.59999847412109,57.75,50.0,57.25,57.25,13678618,0.0,0.0,49.18687812388127,47.62235639971548,45.71075850196335,43.2681391183241,40.66102200302742,True,True,0.0,0.0,0.0,0.0,TP2-2025/03/06,False,False,True,False,False,False,0.0,,,,
2022-01-12,2161.HK,0.9700000286102296,0.9800000190734864,0.9399999976158142,0.9800000190734864,0.8229793310165405,138000,0.0,0.0,0.8110187513324851,0.7734955509960794,0.7705892998995411,0.8482931209271576,1.103627940472796,False,True,0.0,0.0,0.0,0.0,BY1-2021/12/01,True,False,False,False,False,False,0.0,,,,
2022-03-07,2161.HK,0.9200000166893004,1.0,0.9200000166893004,1.0,0.8397747874259949,698000,0.0,0.0,0.8369660905858406,0.8257154048726763,0.8058138425495135,0.8308065570053874,1.0336084731126454,False,True,0.0,0.0,0.0,0.0,TP1-2022/01/20,True,True,False,False,False,False,0.0,,,,
2022-03-15,2161.HK,0.8999999761581421,0.9200000166893004,0.8399999737739563,0.8399999737739563,0.7054107785224915,448000,0.0,0.0,0.7987769323555676,0.8100130986389905,0.8021390345880116,0.8266024568077088,1.0239496708816396,False,False,0.9800000190734864,0.8799999952316284,0.8299999833106995,0.8399999737739563,CL2-2022/01/20,False,False,False,False,True,False,0.0,LL,LLLHLL,2022-03-21,2022-03-28
2024-10-03,2161.HK,1.0499999523162842,1.0499999523162842,0.9200000166893004,0.9399999976158142,0.878869891166687,4603574,0.0,0.0,0.8864595372004026,0.8709067626690394,0.8660250612319036,0.8664687049411788,0.8661291612971307,False,True,0.9399999976158142,1.340000033378601,1.3799999952316284,0.9200000166893004,BY1-2024/08/26,True,False,False,False,False,False,0.0,HL,HLHLHH,2024-10-23,2024-11-07
2024-11-01,2161.HK,0.949999988079071,1.1799999475479126,0.949999988079071,1.1699999570846558,1.0939124822616575,12352926,0.0,0.0,0.941567999736768,0.9186069341133964,0.8970376312219753,0.8843080559303039,0.8740417389199667,True,True,0.0,0.0,0.0,0.0,TP1-2024/08/26,False,True,False,False,False,False,0.0,,,,
2024-11-04,2161.HK,1.1699999570846558,1.2200000286102295,1.090000033378601,1.159999966621399,1.0845627784729004,30101865,0.0,0.0,0.9675670504160646,0.9330378771011796,0.9043915585651487,0.8882734959806524,0.8757191974024602,True,True,0.0,0.0,0.0,0.0,TP2-2024/08/26,False,False,True,False,False,False,0.0,,,,
2025-06-19,2160.HK,0.9399999976158142,0.959999978542328,0.8899999856948853,0.9100000262260436,0.9100000262260436,7650000,0.0,0.0,0.9597053450160942,0.928815444737778,0.9062462923587028,0.887030688353005,0.9517677770060397,False,True,0.0,0.0,0.0,0.0,BY1-2025/05/20,True,False,False,False,False,False,0.0,,,,
2025-07-16,2160.HK,1.0,1.1299999952316284,0.9900000095367432,1.1100000143051147,1.1100000143051147,24888501,0.0,0.0,0.9720908946696522,0.9443779208504915,0.9216434681144764,0.9005268162966078,0.9487121780606206,False,True,0.0,0.0,0.0,0.0,TP1-2025/05/20,False,True,False,False,False,False,0.0,,,,
2025-07-17,2160.HK,1.2699999809265137,1.340000033378601,1.1399999856948853,1.190000057220459,1.190000057220459,57763400,0.0,0.0,1.0117107424061624,0.9657363674913584,0.932167255922554,0.9062589596812384,0.9506347906435676,False,True,1.5099999904632568,1.2999999523162842,1.2200000286102295,0.8999999761581421,TP2-2025/05/20,False,False,True,False,False,False,0.0,HH,HHHHHL,2025-07-30,2025-08-05
2025-10-10,2160.HK,1.4500000476837158,1.4500000476837158,1.3200000524520874,1.3300000429153442,1.3300000429153442,9584000,0.0,0.0,1.4207102188817085,1.4112486888484206,1.3639751379806986,1.250752275927514,1.1190994889627894,True,True,0.0,0.0,0.0,0.0,BY1-2025/09/08,True,False,False,False,False,False,0.0,,,,
2025-10-17,2160.HK,1.2899999618530271,1.2899999618530271,1.2300000190734863,1.2300000190734863,1.2300000190734863,9382000,0.0,0.0,1.3304959083080434,1.364199766049154,1.3495620256181626,1.2540341359803788,1.1256318529519211,False,False,1.2799999713897705,1.2400000095367432,1.2300000190734863,1.2300000190734863,CL1-2025/09/08,False,False,False,True,False,False,0.0,LL,LLLH-L,2025-10-25,2025-10-27
2024-05-27,2158.HK,4.099999904632568,4.099999904632568,3.849999904632568,4.070000171661377,4.070000171661377,1942430,0.0,0.0,4.131068152362935,4.117646875022866,4.066616415173547,4.114962417817881,4.914151032068356,False,True,4.090000152587891,3.7100000381469727,3.680000066757202,3.849999904632568,BY1-2024/04/10,True,False,False,False,False,False,0.0,LL,LLLHLL,2024-06-06,2024-06-12
2024-08-15,2158.HK,3.299999952316284,3.4100000858306885,3.2699999809265137,3.380000114440918,3.380000114440918,1326700,0.0,0.0,3.3893653117454146,3.455982854160066,3.6091310251908246,3.7805898386831007,4.461873727629081,False,False,0.0,0.0,0.0,0.0,CL1-2024/04/10,False,False,False,True,False,False,0.0,,,,
2024-10-09,2158.HK,3.950000047683716,4.019999980926514,3.539999961853028,3.7300000190734863,3.7300000190734863,10772100,0.0,0.0,3.80774528771269,3.561483507760989,3.463044879047195,3.567441751363122,4.180544640172701,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,
2024-11-11,2158.HK,4.159999847412109,5.579999923706055,4.130000114440918,5.5,5.5,82183364,0.0,0.0,4.13280885247714,3.8680662367712633,3.6702521282769753,3.643771591230717,4.113014374017256,False,True,0.0,0.0,0.0,0.0,TP2-2024/08/30,False,True,True,False,False,False,0.0,,,,
2025-10-10,2158.HK,6.519999980926514,6.53000020980835,6.150000095367432,6.159999847412109,6.159999847412109,16953500,0.0,0.0,6.422854595502669,6.300605074377074,6.243002538910492,6.156030655336342,5.749660860963355,True,True,0.0,0.0,0.0,0.0,BY1-2025/09/12,True,False,False,False,False,False,0.0,,,,
2025-10-17,2158.HK,5.809999942779541,5.889999866485596,5.550000190734863,5.579999923706055,5.579999923706055,14137700,0.0,0.0,6.035436226442736,6.128017071369917,6.169232288488371,6.125866087812688,5.75323563398339,False,False,5.769999980926514,5.739999771118164,5.610000133514404,5.550000190734863,CL1-2025/09/12,False,False,False,True,False,False,0.0,-L,-LLHHL,2025-10-27,2025-10-27
2022-09-01,2157.HK,7.0,7.199999809265137,6.860000133514404,6.869999885559082,6.869999885559082,191000,0.0,0.0,6.961668829458134,6.905938736543538,6.879636570264566,6.872390528877793,6.938944834597639,False,True,0.0,0.0,0.0,0.0,BY1-2022/08/12,True,False,False,False,False,False,0.0,,,,
2022-09-05,2157.HK,7.099999904632568,7.099999904632568,6.5,6.539999961853027,6.539999961853027,188000,0.0,0.0,6.871365060222635,6.871264605395882,6.865954398346414,6.865762135395183,6.935221006233978,False,True,9.0600004196167,9.300000190734863,9.300000190734863,6.5,CL1-2022/08/12,False,False,False,True,False,False,0.0,LL,LLHLHH,2022-09-20,2022-10-07
2023-06-08,2157.HK,6.190000057220459,6.190000057220459,5.920000076293945,6.070000171661377,6.070000171661377,594000,0.0,0.0,6.161210358890531,5.977220684117758,5.89267668561204,6.194523621656147,6.762155614649448,False,True,0.0,0.0,0.0,0.0,BY1-2023/05/03,True,False,False,False,False,False,0.0,,,,
2025-04-07,2157.HK,3.509999990463257,3.7899999618530273,3.109999895095825,3.259999990463257,3.259999990463257,22351000,0.0,0.0,3.6933233147850064,3.5444167382968805,3.3218588416573134,3.19031382730611,3.40411967995065,False,True,0.0,0.0,0.0,0.0,BY1-2025/03/20,True,False,False,False,False,False,0.0,,,,
2025-04-09,2157.HK,3.200000047683716,3.400000095367432,3.049999952316284,3.369999885559082,3.369999885559082,14555000,0.0,0.0,3.593877581431209,3.519371983986745,3.32744447313458,3.198330145418715,3.4039733378385315,False,True,5.190000057220459,4.28000020980835,3.9700000286102295,3.440000057220459,CL1-2025/03/20,False,False,False,True,False,False,0.0,LL,LLHHHL,2025-05-02,2025-05-12
2024-05-16,2145.HK,54.34999847412109,54.34999847412109,50.29999923706055,50.70000076293945,48.073974609375,899100,0.0,0.0,48.16609284248816,46.80060808688954,44.07937116173335,39.18471801958565,32.08193598911653,True,True,0.0,0.0,0.0,0.0,BY1-2024/04/23,True,False,False,False,False,False,0.0,,,,
2024-05-30,2145.HK,44.84999847412109,46.0,43.650001525878906,43.95000076293945,41.67359161376953,524700,0.0,0.0,44.94657664742347,45.79678279553961,44.529205029393445,40.34213260244245,33.12467589393505,False,False,0.0,0.0,0.0,0.0,CL1-2024/04/23,False,False,False,True,False,False,0.0,,,,
2024-10-09,2145.HK,41.84999847412109,44.5,40.150001525878906,42.20000076293945,41.44403839111328,1040500,0.0,0.0,42.29988494089186,39.22604062946925,37.4604695242729,37.59211450450195,35.24080026432488,False,True,0.0,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,0.0,,,,
2024-11-22,2145.HK,31.14999961853028,31.14999961853028,29.200000762939453,29.549999237060547,29.020647048950195,378800,0.0,0.0,31.04743496834407,32.83930665615209,34.73092131551574,36.017869791858146,35.08797034405766,False,False,38.5,33.5,32.54999923706055,29.200000762939453,CL1-2024/08/30,False,False,False,True,False,False,0.0,LL,LL-HHL,2024-12-10,2024-12-19
2025-08-01,2142.HK,9.399999618530272,9.399999618530272,8.789999961853027,9.020000457763672,9.020000457763672,10871064,0.0,0.0,9.300233042280627,8.952500482900618,8.609278032781077,7.80612003961448,5.637656306114967,True,True,0.0,0.0,0.0,0.0,BY1-2025/06/25,True,False,False,False,False,False,0.0,,,,
2025-08-11,2142.HK,10.420000076293944,10.989999771118164,10.050000190734863,10.989999771118164,10.989999771118164,14656000,0.0,0.0,9.817065278078973,9.360106347057888,8.877712912287283,8.036798969025405,5.8342955968032015,True,True,0.0,0.0,0.0,0.0,TP1-2025/06/25,False,True,False,False,False,False,0.0,,,,
2025-08-15,2142.HK,11.550000190734863,12.25,11.4399995803833,12.1899995803833,12.1899995803833,11082616,0.0,0.0,10.776820276153533,10.011093834108497,9.260346830127284,8.299525190219578,6.011061384249309,True,True,0.0,0.0,0.0,0.0,TP2-2025/06/25,False,False,True,False,False,False,0.0,,,,
2013-02-21,2128.HK,5.820000171661377,5.840000152587891,5.659999847412109,5.699999809265137,3.484425544738769,6747500,0.0,0.0,3.523050046259919,3.4879028588192176,3.355535671942921,3.1215482302397253,2.846449672631499,True,True,0.0,0.0,0.0,0.0,BY1-2013/02/04,True,False,False,False,False,False,0.0,,,,
2013-02-26,2128.HK,5.440000057220459,5.539999961853027,5.309999942779541,5.340000152587891,3.26435661315918,5759000,0.0,0.0,3.4520101545441566,3.4609301404226605,3.358212478406623,3.136650573496421,2.8591469457811893,False,False,0.0,0.0,0.0,0.0,CL1-2013/02/04,False,False,False,True,False,False,0.0,,,,
2015-11-25,2128.HK,6.400000095367432,6.539999961853027,6.400000095367432,6.429999828338623,4.235055446624756,1195000,0.0,0.0,4.2871727584876265,4.259812125530468,4.177187619603095,4.0601546350770255,3.699982269950118,True,True,0.0,0.0,0.0,0.0,BY1-2015/11/09,True,False,False,False,False,False,0.0,,,,
2015-11-30,2128.HK,6.199999809265137,6.320000171661377,6.150000095367432,6.170000076293945,4.063809871673584,1910900,0.0,0.0,4.202269642335115,4.222297389828459,4.168944104151242,4.062761037673602,3.709593616187036,False,False,0.0,0.0,0.0,0.0,CL1-2015/11/09,False,False,False,True,False,False,0.0,,,,
2019-06-17,2128.HK,5.199999809265137,5.300000190734863,5.130000114440918,5.130000114440918,3.931371927261353,2582000,0.0,0.0,4.010153228010614,3.967846949096232,3.862352890825948,3.6818537702691434,3.540814348511765,True,True,0.0,0.0,0.0,0.0,BY1-2019/05/28,True,False,False,False,False,False,0.0,,,,
2019-06-20,2128.HK,5.210000038146973,5.449999809265137,5.210000038146973,5.400000095367432,4.138286113739014,4568000,0.0,0.0,4.019189197514015,3.980831206240992,3.88001655287733,3.701377772439009,3.5520888513134863,True,True,0.0,0.0,0.0,0.0,TP1-2019/05/28,False,True,False,False,False,False,0.0,,,,
2019-06-26,2128.HK,5.429999828338623,5.849999904632568,5.400000095367432,5.809999942779541,4.452488899230957,12923000,0.0,0.0,4.166125427955781,4.069942455955136,3.93727881800618,3.744714668308389,3.574500046158583,True,True,0.0,0.0,0.0,0.0,TP2-2019/05/28,False,False,True,False,False,False,0.0,,,,
2024-05-27,2128.HK,4.0,4.0,3.7699999809265137,3.890000104904175,3.479060649871826,17361000,0.0,0.0,3.603904261394716,3.446769068803339,3.3075930002128517,3.341065680948342,4.004128359672404,False,True,0.0,0.0,0.0,0.0,BY1-2024/04/11,True,False,False,False,False,False,0.0,,,,
2024-08-05,2128.HK,3.0,3.049999952316284,2.950000047683716,2.9800000190734863,2.836038589477539,9989190,0.0,0.0,2.8944379098545454,2.9440164909338624,3.039972872627876,3.1473561718117185,3.699791608103923,False,False,0.0,0.0,0.0,0.0,CL1-2024/04/11,False,False,False,True,False,False,0.0,,,,
2022-11-14,2121.HK,21.850000381469727,21.89999961853028,20.0,20.0,20.0,439600,0.0,0.0,21.015968448522354,20.15294652054436,19.498126155031013,19.193887335732185,18.91244537250036,True,True,0.0,0.0,0.0,0.0,BY1-2022/10/19,True,False,False,False,False,False,0.0,,,,
2022-12-12,2121.HK,20.549999237060547,26.5,20.549999237060547,24.100000381469727,24.100000381469727,832700,0.0,0.0,21.39982956633352,20.72392962643606,20.07196837152744,19.60060151659366,19.126777814501665,True,True,0.0,0.0,0.0,0.0,TP1-2022/10/19,False,True,False,False,False,False,0.0,,,,
2023-02-20,2121.HK,17.700000762939453,17.799999237060547,16.459999084472656,16.65999984741211,16.65999984741211,4510857,0.0,0.0,18.553897819875097,20.126762664367075,21.042801112038816,20.82114221725293,19.958344099470704,False,False,0.0,0.0,0.0,0.0,CL2-2022/10/19,False,False,False,False,True,False,0.0,,,,
2023-04-12,2121.HK,22.299999237060547,23.14999961853028,20.850000381469727,22.0,22.0,7555700,0.0,0.0,20.51519474481172,18.988250361855417,18.80228515406728,19.272453793610797,19.369258154218528,False,True,0.0,0.0,0.0,0.0,BY1-2023/03/24,True,False,False,False,False,False,0.0,,,,
2023-09-04,2121.HK,20.100000381469727,21.0,18.100000381469727,19.0,19.0,8602600,0.0,0.0,19.09090480019877,18.44455779644752,18.28446801262984,18.623965703683687,19.06689535483597,False,True,14.420000076293944,10.479999542236328,10.199999809265137,15.31999969482422,TP1-2023/07/26,True,True,False,False,False,False,0.0,HH,HHLLLL,2023-09-13,2023-10-04
2023-09-07,2121.HK,16.65999984741211,16.65999984741211,16.0,16.239999771118164,16.239999771118164,1225535,0.0,0.0,17.929669010757543,17.992163151848754,18.089806286717344,18.50424759802676,19.007713946919708,False,False,0.0,0.0,0.0,0.0,CL2-2023/07/26,False,False,False,False,True,False,0.0,,,,
2023-03-28,2111.HK,1.1200000047683716,1.190000057220459,1.1200000047683716,1.159999966621399,0.860973060131073,2804000,0.0,0.0,0.9055011533556628,0.9004914482013239,0.8886658024765806,0.918233662037306,1.042913990890595,False,True,0.0,0.0,0.0,0.0,BY1-2023/01/26,True,False,False,False,False,False,0.0,,,,
2023-05-11,2111.HK,1.0800000429153442,1.0800000429153442,1.0700000524520874,1.0700000524520874,0.794173538684845,218000,0.0,0.0,0.8182146296408388,0.8356051188362983,0.8539861019291269,0.8875649270408874,1.0099039839035544,False,False,0.0,0.0,0.0,0.0,CL1-2023/01/26,False,False,False,True,False,False,0.0,,,,
2015-06-30,2066.HK,8.210000038146973,8.670000076293945,8.15999984741211,8.539999961853027,7.313138484954834,1473000,0.0,0.0,7.176050150341812,7.098455587623637,7.033528208323903,6.845803833099022,,False,True,0.0,0.0,0.0,0.0,BY1-2015/06/12,True,False,False,False,False,False,0.0,,,,
2015-07-14,2066.HK,8.770000457763672,8.899999618530273,8.729999542236328,8.850000381469727,7.578604221343994,1293500,0.0,0.0,7.254211187924011,7.170675802901896,7.087340965414519,6.90513145335395,,False,True,0.0,0.0,0.0,0.0,TP1-2015/06/12,False,True,False,False,False,False,0.0,,,,
2015-07-29,2066.HK,8.630000114440918,9.510000228881836,8.630000114440918,9.050000190734863,7.749870777130127,2005000,0.0,0.0,7.508629756336984,7.404032892342195,7.24888749192632,7.030886118111451,6.6786169857843625,True,True,0.0,0.0,0.0,0.0,TP2-2015/06/12,False,False,True,False,False,False,0.0,,,,
2015-09-29,2066.HK,10.9399995803833,10.9399995803833,10.0600004196167,10.5,8.99156379699707,1124500,0.0,0.0,9.80382554600007,9.480186937415615,8.691732514452054,8.007882542031439,7.220361482550023,True,True,10.220000267028809,10.699999809265137,11.0,10.0600004196167,BY1-2015/08/19,True,False,False,False,False,False,0.0,HL,HLHLLH,2015-10-13,2015-10-19
2021-06-11,2066.HK,7.400000095367432,7.400000095367432,7.099999904632568,7.400000095367432,7.400000095367432,112500,0.0,0.0,7.087325541745173,6.999812532579499,6.986006992548852,7.000342959511876,6.842392705876874,False,True,0.0,0.0,0.0,0.0,TP1-2021/05/28,True,True,False,False,False,False,0.0,,,,
2021-06-17,2066.HK,6.840000152587891,6.980000019073486,6.75,6.900000095367432,6.900000095367432,88000,0.0,0.0,7.014771120881968,6.983222163001763,6.979900171420702,6.996401806000632,6.844542995810803,False,True,0.0,0.0,0.0,0.0,CL2-2021/05/28,False,False,False,False,True,False,0.0,,,,
2014-10-16,2039.HK,9.288887977600098,9.43333339691162,9.177777290344238,9.255555152893066,6.310372829437256,819900,0.0,0.0,6.384340441439159,6.381736028533962,6.359213543133113,6.25524879657858,5.9692802296826,True,True,0.0,0.0,0.0,0.0,BY1-2014/09/25,True,False,False,False,False,False,0.0,,,,
2014-10-29,2039.HK,9.5,10.277776718139648,9.455554962158203,10.133333206176758,6.908836364746094,4182573,0.0,0.0,6.491665427046908,6.431172079073207,6.386758737704034,6.286111514711226,6.001841802308597,True,True,0.0,0.0,0.0,0.0,TP2-2014/09/25,False,True,True,False,False,False,0.0,,,,
2015-05-06,2039.HK,10.93333339691162,11.04444408416748,10.288887977600098,10.54444408416748,7.189128398895264,6685414,0.0,0.0,7.856599118440769,7.700627757200275,7.09141926045965,6.69498633693641,6.358245293625791,True,True,0.0,0.0,0.0,0.0,BY1-2015/03/03,True,False,False,False,False,False,0.0,,,,
2015-07-07,2039.HK,8.666666030883789,8.666666030883789,7.766665935516357,7.922222137451172,5.506570339202881,12268652,0.0,0.0,7.070928468302059,7.510612679059552,7.599447366341656,7.3104433282721555,6.771243476603786,False,False,0.0,0.0,0.0,0.0,CL1-2015/03/03,False,False,False,True,False,False,0.0,,,,
2022-07-27,2039.HK,8.0,8.0,7.679999828338623,7.889999866485596,7.2602105140686035,662001,0.8076,1.5,6.932993929829239,6.86501766001079,6.821893470225384,6.938578501545458,7.259555281495573,False,True,0.0,0.0,0.0,0.0,BY1-2022/05/05,True,False,False,False,False,False,0.0,,,,
2022-08-24,2039.HK,7.090000152587891,7.099999904632568,6.820000171661377,6.820000171661377,6.2756195068359375,405230,0.0,0.0,6.605849065545641,6.734324263414554,6.789173517958951,6.887168117519704,7.190771274218701,False,False,0.0,0.0,0.0,0.0,CL1-2022/05/05,False,False,False,True,False,False,0.0,,,,
2025-03-27,2039.HK,5.920000076293945,5.920000076293945,5.739999771118164,5.829999923706055,5.630799293518066,4822620,0.0,0.0,5.659236360190919,5.507335094106045,5.3634052705786965,5.371452402181502,5.477762597056524,False,True,0.0,0.0,0.0,0.0,BY1-2025/02/18,True,False,False,False,False,False,0.0,,,,
2025-04-07,2039.HK,5.179999828338623,5.179999828338623,4.389999866485596,4.409999847412109,4.2593183517456055,6459972,0.0,0.0,5.268049369452147,5.36940078277293,5.331803569869384,5.3553625042832005,5.466497755431777,False,False,0.0,0.0,0.0,0.0,CL1-2025/02/18,False,False,False,True,False,False,0.0,,,,
2025-10-08,2039.HK,8.15999984741211,8.15999984741211,7.769999980926514,7.909999847412109,7.909999847412109,716315,0.0,0.0,8.014576703659067,8.007032981783153,7.843927005158386,7.309089452019427,6.469305062097875,True,True,0.0,0.0,0.0,0.0,BY1-2025/09/22,True,False,False,False,False,False,0.0,,,,
2025-10-13,2039.HK,7.53000020980835,7.78000020980835,7.5,7.739999771118164,7.739999771118164,1524960,0.0,0.0,7.943130201399958,7.973286091171869,7.846875223502576,7.34185238525323,6.502584953069868,False,False,0.0,0.0,0.0,0.0,CL1-2025/09/22,False,False,False,True,False,False,0.0,,,,
2009-12-10,2038.HK,78.5999984741211,79.69999694824219,74.0,77.0,64.1861343383789,1611163,0.0,0.0,62.27440396921051,59.7626973101129,55.93605901935721,51.23341362915504,48.90400834697049,True,True,0.0,0.0,0.0,0.0,BY1-2009/11/18,True,False,False,False,False,False,0.0,,,,
2009-12-23,2038.HK,80.0,85.5,79.80000305175781,85.0999984741211,70.93817901611328,2781240,0.0,0.0,65.31368128573784,63.030901855279296,58.83117160373484,53.58045930541887,50.05447811809179,True,True,0.0,0.0,0.0,0.0,TP1-2009/11/18,False,True,False,False,False,False,0.0,,,,
