Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS2,buy_price,tp1_price,tp2_price,tp3_price,T1_100,SNO
2025-09-30,0639.HK,2.759999990463257,2.8499999046325684,2.7699999809265137,2.8399999141693115,2.7799999713897705,10113433,0.0,0.0,2.792315548522693,2.7899812525498944,2.78914831764206,2.7482524074614214,2.707966281034208,True,True,LH,LHLLHH,2.720000028610229,2025-10-08,3.2699999809265137,2025-10-16,3.299999952316284,2.7300000190734863,2.6600000858306885,SB1-2025/09/30,False,False,False,False,False,False,True,0.83,5,3,1.0,1.0,True,3.01,3.299999952316284,3.589999904632569,3.879999856948853,False,639.HK
2025-09-18,6601.HK,2.299999952316284,2.3299999237060547,2.25,2.2799999713897705,2.2799999713897705,2314000,0.0,0.0,2.332508255529489,2.404646881830168,2.4961688900321497,2.4941836597440434,2.286225468715965,False,False,LH,LHLLHH,2.180000066757202,2025-09-24,2.369999885559082,2025-10-08,2.390000104904175,2.180000066757202,2.180000066757202,SB1-2025/09/18,False,False,False,False,False,False,True,0.88,7,2,1.0,4.0,True,2.29,2.390000104904175,2.4900002098083496,2.5900003147125243,False,6601.HK
2025-10-13,6601.HK,2.299999952316284,2.319999933242798,2.259999990463257,2.319999933242798,2.319999933242798,1738500,0.0,0.0,2.295819779121397,2.3116566946223744,2.3951860028293805,2.435946160609644,2.2841405699572306,False,False,HL,HLLHLH,2.299999952316284,2025-11-03,2.2699999809265137,2025-11-04,2.299999952316284,2.2300000190734863,2.220000028610229,BY1-2025/09/18,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,6601.HK
2025-10-15,6601.HK,2.2799999713897705,2.380000114440918,2.2799999713897705,2.380000114440918,2.380000114440918,4391558,0.0,0.0,2.3072843329190955,2.314292262366093,2.3898737418674028,2.431617325700974,2.284792614813558,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/18,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,6601.HK
2025-11-04,6601.HK,2.299999952316284,2.299999952316284,2.259999990463257,2.2699999809265137,2.2699999809265137,1050500,0.0,0.0,2.288975942467359,2.3040386203446683,2.3561836690935887,2.4037465849551416,2.287459364236809,False,False,LH,LHLLHH,2.220000028610229,2025-11-05,2.3299999237060547,2025-11-13,2.3499999046325684,2.2300000190734863,2.220000028610229,SB1-2025/11/04,False,False,False,False,False,False,True,0.83,5,1,0.0,4.0,True,2.28,2.3499999046325684,2.419999809265137,2.489999713897705,False,6601.HK
2025-11-14,6601.HK,2.299999952316284,2.299999952316284,2.25,2.2699999809265137,2.2699999809265137,7313500,0.0,0.0,2.2925770576643054,2.297352014028211,2.3380057843812727,2.386822174489053,2.28755268023103,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/11/04,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,6601.HK
2025-10-13,0661.HK,0.1089999973773956,0.1099999994039535,0.0890000015497207,0.0989999994635582,0.0989999994635582,430164000,0.0,0.0,0.1004243061426644,0.0869085018279499,0.0745014796834363,0.065806256901648,0.0589914329261574,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/09/15,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,661.HK
2025-10-20,6616.HK,4.760000228881836,4.849999904632568,4.630000114440918,4.650000095367432,4.650000095367432,32954000,0.0,0.0,4.643249009061869,4.651973914228043,4.710994572907573,4.642254771845827,4.327853227971995,False,False,LH,LHLLHH,4.320000171661377,2025-10-23,7.309999942779541,2025-11-13,7.400000095367432,4.360000133514404,4.300000190734863,SB1-2025/10/20,False,False,False,False,False,False,True,0.79,11,6,2.0,3.0,True,5.86,7.400000095367432,8.940000190734864,10.480000286102294,False,6616.HK
2025-10-30,6669.HK,12.869999885559082,12.869999885559082,12.0600004196167,12.260000228881836,12.260000228881836,426300,0.0,0.0,12.468888911577208,12.65191794017914,12.551207276925606,11.689154503333514,10.040450629800466,False,False,LH,LHLLHH,11.300000190734863,2025-11-07,13.760000228881836,2025-11-22,13.989999771118164,11.4399995803833,11.4399995803833,SB1-2025/10/30,False,False,False,False,False,False,True,0.83,5,2,2.0,1.0,True,12.64,13.989999771118164,15.339999542236328,16.68999931335449,False,6669.HK
2025-10-27,0697.HK,2.25,2.2699999809265137,2.220000028610229,2.2300000190734863,2.2300000190734863,40375206,0.0,0.0,2.2332890613716927,2.27063110615069,2.2172917616854497,2.054714877641472,1.7585490023604564,False,False,LH,LHLLHH,2.049999952316284,2025-11-05,2.2799999713897705,2025-11-22,2.289999961853028,2.109999895095825,2.109999895095825,SB1-2025/10/27,False,False,False,False,False,False,True,0.75,6,2,1.0,3.0,True,2.17,2.289999961853028,2.409999923706056,2.5299998855590835,False,697.HK
2025-11-05,0709.HK,1.4800000190734863,1.4900000095367432,1.4800000190734863,1.4900000095367432,1.4900000095367432,548000,0.0,0.0,1.4910884319022115,1.501655051196758,1.514219556637366,1.510563652311424,1.5582082121049503,False,False,LH,LHLLHH,1.4700000286102295,2025-11-10,1.5099999904632568,2025-11-21,1.5099999904632568,1.4700000286102295,1.4500000476837158,SB1-2025/11/05,False,False,False,False,False,False,True,1.0,5,2,0.0,3.0,True,1.49,1.5099999904632568,1.5299999809265137,1.5499999713897703,False,709.HK
2025-10-31,0775.HK,0.8799999952316284,0.8999999761581421,0.8799999952316284,0.8999999761581421,0.8999999761581421,5776130,0.0,0.0,0.8960731075368985,0.9130641693229232,0.9221442229768742,0.8925287044252109,0.7638440213663341,False,False,LH,LHLLHH,0.8500000238418579,2025-11-06,1.0099999904632568,2025-11-13,1.0199999809265137,0.8600000143051147,0.8600000143051147,SB1-2025/10/31,False,False,False,False,False,False,True,0.8,4,3,0.0,1.0,True,0.94,1.0199999809265137,1.0999999618530274,1.1799999427795411,False,775.HK
2025-11-14,0775.HK,1.0099999904632568,1.0099999904632568,0.8899999856948853,0.8899999856948853,0.8899999856948853,67232000,0.0,0.0,0.9069309171688016,0.9059845313580526,0.9140791354371116,0.8932172672192134,0.7739683312818304,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2025/10/31,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,775.HK
2025-10-21,0816.HK,2.809999942779541,2.880000114440918,2.789999961853028,2.8399999141693115,2.8399999141693115,2471765,0.0,0.0,2.821245506295481,2.87915614446668,2.972776273377944,2.9937498080111298,2.873589591108499,False,False,LH,LHLLHH,2.720000028610229,2025-11-05,2.9200000762939453,2025-11-13,2.9200000762939453,2.7300000190734863,2.700000047683716,SB1-2025/10/21,False,False,False,False,False,False,True,1.0,6,2,1.0,3.0,True,2.82,2.9200000762939453,3.020000152587891,3.1200002288818363,False,816.HK
2025-09-19,0863.HK,15.420000076293944,16.489999771118164,15.390000343322754,16.239999771118164,16.239999771118164,19885746,0.0,0.0,15.602998615569168,15.808401927013062,15.714316093114334,14.595260823615256,11.819240802100143,False,False,LH,LHLLHH,14.220000267028809,2025-09-26,17.290000915527344,2025-10-06,17.65999984741211,14.600000381469728,14.600000381469728,SB1-2025/09/19,False,False,False,False,False,False,True,0.8,4,1,0.0,3.0,True,15.94,17.65999984741211,19.37999969482422,21.09999954223633,False,863.HK
2025-10-13,0863.HK,16.0,16.229999542236328,14.970000267028809,16.139999389648438,16.139999389648438,6490822,0.0,0.0,16.12410039907125,15.897294245883106,15.756176732207727,14.880895872057014,12.234345112107777,True,True,HL,HLLHLL,16.719999313354492,2025-10-16,16.0,2025-10-20,14.65999984741211,14.220000267028809,14.220000267028809,BY1-2025/09/19,True,False,False,False,False,False,False,0.0,0,0,,,False,,,,,False,863.HK
2025-10-22,0863.HK,16.5,17.6299991607666,16.020000457763672,16.469999313354492,16.469999313354492,6832614,0.0,0.0,16.09888671046096,15.962562343287969,15.818508589832852,15.027367651821232,12.439236688146863,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/09/19,False,True,False,False,False,False,False,0.0,0,0,,,False,,,,,False,863.HK
