Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,33DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_100,T1_150,SNO
2023-12-13,1308.HK,11.600000381469728,11.600000381469728,10.880000114440918,10.9399995803833,8.978131294250488,5772169,0.0,0.0,11.564170589774855,11.883449609261907,12.33622099068708,13.083323046110165,15.110221568213548,False,False,LL,LLHHHH,14.279999732971191,2023-12-22,14.18000030517578,2024-01-08,14.800000190734863,10.880000114440918,10.880000114440918,CL1-2023/11/06,False,False,False,False,True,False,False,0.0,0,0,False,False,,1308.HK
2025-01-08,1308.HK,20.89999961853028,21.0,19.739999771118164,19.81999969482422,17.733619689941406,3723984,0.0,0.0,20.52692645635275,20.55879358452992,20.634834611130067,20.18445116141283,18.630760512496536,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/12/09,True,False,False,False,False,False,False,0.0,0,0,False,False,,1308.HK
2025-01-20,1308.HK,19.1200008392334,19.239999771118164,18.600000381469727,18.76000022888184,16.785202026367188,5399426,0.0,0.0,19.586954235500297,19.985460707446737,20.322603953331488,20.08501677945503,18.686018306126943,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2024/12/09,False,False,False,False,True,False,False,0.0,0,0,False,False,,1308.HK
2016-12-15,1336.HK,37.09999847412109,37.09999847412109,35.95000076293945,36.20000076293945,23.175172805786133,7427714,0.0,0.0,37.95000956812924,37.716830475286855,36.33283462069324,34.28310455226827,32.20386645951771,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2016/11/01,True,False,False,False,False,False,False,0.0,0,0,False,False,,1336.HK
2017-02-08,1336.HK,39.84999847412109,40.04999923706055,38.5,40.0,25.607929229736328,8819644,0.0,0.0,38.45192641275707,37.88761319865117,37.18670653120033,35.76615247578469,33.38612746328403,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2016/11/01,False,True,False,False,False,False,False,0.0,0,0,False,False,,1336.HK
2020-06-15,1336.HK,25.799999237060547,25.799999237060547,25.14999961853028,25.200000762939453,17.07571792602539,7952685,0.0,0.0,26.036605114985424,25.855715194259652,25.978346048107603,27.14348457625178,30.23456085258545,False,False,HL,HLLHHL,27.100000381469727,2020-06-22,25.64999961853028,2020-06-29,25.25,24.450000762939453,23.64999961853028,BY1-2020/05/19,True,False,False,False,False,False,False,0.0,0,0,False,False,,1336.HK
2020-07-02,1336.HK,26.39999961853028,28.75,26.39999961853028,28.64999961853028,19.41346549987793,29124800,0.0,0.0,26.602136059441754,26.29410951139422,26.16376447709949,27.012656454592005,29.917477842552437,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2020/05/19,False,True,False,False,False,False,False,0.0,0,0,False,False,,1336.HK
2020-07-03,1336.HK,29.0,29.950000762939453,28.799999237060547,29.350000381469727,19.88779258728028,21562723,0.0,0.0,27.10174775435593,26.55983915227035,26.288714904721857,27.058940492748,29.9129561097948,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2020/05/19,False,False,True,False,False,False,False,0.0,0,0,False,False,,1336.HK
2023-05-24,1336.HK,21.850000381469727,21.89999961853028,21.200000762939453,21.5,17.69464874267578,5566600,0.0,0.0,22.33931944762303,22.152697989544045,21.29264231002525,20.412365783904622,19.99531115826651,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2023/03/23,True,False,False,False,False,False,False,0.0,0,0,False,False,,1336.HK
2024-06-11,1336.HK,16.059999465942383,16.059999465942383,15.460000038146973,15.65999984741211,13.66394329071045,6965597,0.0,0.0,16.247543282978224,16.288104935797122,15.787962404042291,15.589688745201368,16.62509812446724,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/03/13,True,False,False,False,False,False,False,0.0,0,0,False,False,,1336.HK
2014-09-15,1339.HK,3.4200000762939453,3.430000066757202,3.359999895095825,3.369999885559082,2.18338680267334,19409443,0.0,0.0,3.4092559905349527,3.3691976731473217,3.3061853369374807,3.270270039329804,3.379814861535137,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2014/08/14,True,False,False,False,False,False,False,0.0,0,0,False,False,,1339.HK
2014-10-17,1339.HK,3.1700000762939453,3.190000057220459,3.130000114440918,3.150000095367432,2.04085111618042,40268700,0.0,0.0,3.200661220694652,3.243501627247132,3.2674084603719358,3.261887694935511,3.3590043263596736,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2014/08/14,False,False,False,False,True,False,False,0.0,0,0,False,False,,1339.HK
2016-06-13,1339.HK,3.069999933242798,3.0799999237060547,3.0,3.0199999809265137,1.9603670835494995,23169249,0.0,0.0,3.1017588500238817,3.0821969279935777,3.0979618672278724,3.201062446963693,3.5034696103088643,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2016/05/11,True,False,False,False,False,False,False,0.0,0,0,False,False,,1339.HK
2016-08-12,1339.HK,3.140000104904175,3.240000009536743,3.140000104904175,3.220000028610229,2.10932731628418,38964000,0.0,0.0,3.088567455548732,3.049633086216258,3.039663149666346,3.097188294054998,3.3638160998997613,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2016/05/11,False,True,False,False,False,False,False,0.0,0,0,False,False,,1339.HK
2016-09-08,1339.HK,3.319999933242798,3.380000114440918,3.309999942779541,3.359999895095825,2.2010374069213867,31133633,0.0,0.0,3.257356354341796,3.2052932907425373,3.141881546164289,3.1390975530994485,3.3447886472319754,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2016/05/11,False,False,True,False,False,False,False,0.0,0,0,False,False,,1339.HK
2025-02-03,1339.HK,3.900000095367432,3.950000047683716,3.809999942779541,3.940000057220459,3.8104166984558105,17744261,0.0,0.0,3.8562016347931074,3.795151329243473,3.762965631387173,3.6197002196016816,3.248292721496743,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/12/30,True,False,False,False,False,False,False,0.0,0,0,False,False,,1339.HK
2025-02-17,1339.HK,4.03000020980835,4.099999904632568,3.950000047683716,4.019999980926514,3.88778567314148,61563188,0.0,0.0,3.971539533140984,3.909987726148411,3.836695083013812,3.68615277127555,3.305019315023368,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/12/30,False,True,False,False,False,False,False,0.0,0,0,False,False,,1339.HK
2025-03-14,1339.HK,4.239999771118164,4.510000228881836,4.239999771118164,4.409999847412109,4.264958381652832,71467347,0.0,0.0,4.164496960531403,4.072551590755338,3.966223264661719,3.807545901681155,3.4121268983345923,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2024/12/30,False,False,True,False,False,False,False,0.0,0,0,False,False,,1339.HK
2019-10-09,1347.HK,15.859999656677246,15.920000076293944,15.18000030517578,15.260000228881836,15.13021183013916,4518291,0.0,0.0,15.75959017414054,15.603481633817076,15.279182206224936,15.430690054174647,16.074221956694615,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2019/08/20,True,False,False,False,False,False,False,0.0,0,0,False,False,,1347.HK
2019-12-06,1347.HK,16.860000610351562,18.0,16.860000610351562,17.6200008392334,17.47014045715332,19571360,0.0,0.0,15.10000013169381,14.724279647864652,14.83420237172944,15.07690186019855,15.730319515086418,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2019/08/20,False,True,False,False,False,False,False,0.0,0,0,False,False,,1347.HK
2020-01-13,1347.HK,18.600000381469727,21.5,18.600000381469727,21.5,21.317138671875,23158680,0.0,0.0,18.76900354138036,17.96977401980058,16.904752584483163,16.238796236622623,16.145802050154042,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2019/08/20,False,False,True,False,False,False,False,0.0,0,0,False,False,,1347.HK
2020-03-04,1347.HK,17.1200008392334,17.139999389648438,15.859999656677246,16.200000762939453,16.062217712402344,24223450,0.0,0.0,17.73315859499797,18.64663303235087,18.767435340658675,17.969858965058908,17.052000183075886,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2019/10/31,True,False,False,False,False,False,False,0.0,0,0,False,False,,1347.HK
2020-03-16,1347.HK,14.300000190734863,14.5,12.760000228881836,12.9399995803833,12.82994270324707,17294000,0.0,0.0,15.405919779819778,16.81328655094007,17.79957380325117,17.572971462238776,16.944426006884775,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2019/10/31,False,False,False,False,True,False,False,0.0,0,0,False,False,,1347.HK
2024-10-09,1347.HK,26.0,27.049999237060547,22.950000762939453,24.100000381469727,24.100000381469727,109291655,0.0,0.0,23.453821654016544,20.844244833558765,19.550546113980797,19.230893084614703,19.78714392051106,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/08/30,True,False,False,False,False,False,False,0.0,0,0,False,False,,1347.HK
2005-04-25,0135.HK,1.2400000095367432,1.2599999904632568,1.190000057220459,1.2000000476837158,0.4557070732116699,38070000,0.0,0.0,1.2374011142323198,1.248357553394522,1.24250920910943,1.2192643361204656,1.1488860756308903,False,False,LH,LHLLLH,1.1799999475479126,2005-05-03,1.1799999475479126,2005-05-10,1.2100000381469729,1.1799999475479126,1.1799999475479126,BY1-2005/01/18,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2005-07-06,0135.HK,1.2799999713897705,1.3200000524520874,1.2599999904632568,1.309999942779541,0.5129575133323669,113840000,0.0,0.0,1.2516569301585845,1.2252217821009614,1.2091654290322118,1.20431253620165,1.1625179691427436,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2005/01/18,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2005-07-28,0135.HK,1.2999999523162842,1.5099999904632568,1.2999999523162842,1.4199999570846558,0.5560302734375,290205162,0.0,0.0,1.295862878470872,1.2679800765840028,1.2398378963139751,1.2227428652898125,1.1754610153934597,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP3-2005/01/18,False,False,True,True,False,False,False,0.0,0,0,False,False,,135.HK
2006-09-12,0135.HK,4.099999904632568,4.110000133514404,3.859999895095825,3.9600000381469727,1.577913761138916,74741000,0.0,0.0,4.41634012126963,4.489448192952414,4.420284603325247,4.116784047269022,3.2586519749053986,False,False,LL,LLLHLL,4.179999828338623,2006-09-19,3.630000114440918,2006-09-26,3.569999933242798,3.859999895095825,3.859999895095825,BY1-2006/06/05,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2010-09-21,0135.HK,10.15999984741211,10.260000228881836,9.979999542236328,10.239999771118164,4.526632308959961,10582000,0.0,0.0,10.149891633644664,10.066274674425069,10.028093998289863,10.008534763963988,9.246119270694336,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2010/08/19,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2010-10-05,0135.HK,10.15999984741211,10.779999732971191,10.140000343322754,10.760000228881836,4.7565016746521,64664629,0.0,0.0,10.181515270053351,10.105857329739816,10.054417244500025,10.024651547614123,9.299906246733938,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2010/08/19,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2010-10-06,0135.HK,10.920000076293944,11.220000267028809,10.899999618530272,10.979999542236328,4.853752613067627,48507777,0.0,0.0,10.326694228632077,10.18186969604386,10.090714589509291,10.043569329685852,9.313293444307662,True,True,HH,HHHLLH,9.800000190734863,2010-10-29,10.300000190734863,2010-11-05,10.479999542236328,9.899999618530272,9.760000228881836,TP2-2010/08/19,False,False,True,False,False,False,False,0.0,0,0,False,False,,135.HK
2011-01-26,0135.HK,11.479999542236328,11.5,11.0600004196167,11.260000228881836,4.977528095245361,15915300,0.0,0.0,11.72068041987033,11.833457313906552,11.618729947615892,11.177438851333257,10.241440372385334,False,False,LL,LLLHHL,12.220000267028809,2011-02-09,11.520000457763672,2011-02-11,11.5,11.0600004196167,11.0600004196167,BY1-2010/11/05,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2011-04-01,0135.HK,12.300000190734863,12.920000076293944,12.260000228881836,12.880000114440918,5.693655014038086,20717135,0.0,0.0,12.30482815394819,12.113424965341446,11.924227723055852,11.623187385135164,10.741635333151471,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2010/11/05,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2011-04-26,0135.HK,14.079999923706056,14.4399995803833,14.0600004196167,14.380000114440918,6.356736660003662,17049171,0.0,0.0,13.664555618558008,13.194559723026485,12.621223681174513,12.087538322419867,11.034933475490488,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2010/11/05,False,False,True,False,False,False,False,0.0,0,0,False,False,,135.HK
2011-09-14,0135.HK,11.800000190734863,11.880000114440918,10.739999771118164,11.31999969482422,5.055887222290039,28720459,0.0,0.0,11.779230016144476,11.75192916372279,12.06258462328948,12.323249835873265,11.873228073712973,False,False,HL,HLLHLL,11.199999809265137,2011-09-30,9.850000381469728,2011-10-04,9.829999923706056,10.020000457763672,10.020000457763672,BY1-2011/08/18,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2011-09-26,0135.HK,10.600000381469728,10.640000343322754,10.020000457763672,10.119999885559082,4.519927024841309,19605809,0.0,0.0,10.916091613896958,11.255119363751954,11.726129352626636,12.105544868454938,11.810466922874769,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2011/08/18,False,False,False,False,True,False,False,0.0,0,0,False,False,,135.HK
2013-10-25,0135.HK,11.359999656677246,11.5,11.31999969482422,11.34000015258789,5.235718250274658,9269836,0.0,0.0,11.58007090314209,11.557007764112912,11.718791392956009,12.36723324359341,13.312314096843036,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2013/09/23,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2013-10-30,0135.HK,11.800000190734863,12.579999923706056,11.800000190734863,12.520000457763672,5.7805280685424805,71473033,0.0,0.0,11.739588118800244,11.63636799030955,11.735790991026091,12.337763796736532,13.27778988432118,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2013/09/23,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2013-10-31,0135.HK,12.34000015258789,12.779999732971191,12.31999969482422,12.68000030517578,5.854401111602783,43520413,0.0,0.0,11.910572152686704,11.727118626384875,11.772818807267257,12.344540757299686,13.273026620742334,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2013/09/23,False,False,True,False,False,False,False,0.0,0,0,False,False,,135.HK
2015-12-08,0135.HK,6.690000057220459,6.789999961853027,6.460000038146973,6.570000171661377,3.1640748977661133,31868914,0.0,0.0,6.7439864429725445,6.61424421180767,6.461885298610539,6.59581875068071,7.626316647213446,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2015/11/04,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2016-01-12,0135.HK,6.019999980926514,6.03000020980835,5.690000057220459,5.710000038146973,2.749904155731201,18189264,0.0,0.0,6.338274019461686,6.467115579297703,6.473621482856211,6.556990403364086,7.436130386170249,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2015/11/04,False,False,False,False,True,False,False,0.0,0,0,False,False,,135.HK
2018-05-30,0135.HK,6.989999771118164,6.989999771118164,6.829999923706055,6.909999847412109,3.524157762527466,23511794,0.258,0.0,7.193183437139706,7.056853615028295,6.988034039235088,7.066366485865062,7.083900285426817,False,True,HL,HLLHLL,7.550000190734863,2018-06-04,6.809999942779541,2018-07-03,6.619999885559082,6.829999923706055,6.619999885559082,BY1-2018/04/13,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2018-08-10,0135.HK,7.800000190734863,8.020000457763672,7.519999980926514,7.670000076293945,3.911764621734619,42517867,0.0,0.0,7.219062854436336,7.04209637920838,6.975831891825452,7.002423025475418,7.045365210975243,False,True,HH,HHHLHH,6.699999809265137,2018-08-16,8.6899995803833,2018-09-06,8.699999809265137,6.679999828338623,6.539999961853027,TP1-2018/04/13,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2018-08-14,0135.HK,7.460000038146973,7.460000038146973,7.190000057220459,7.230000019073486,3.687361478805542,25018000,0.0,0.0,7.240529668697075,7.082881852746398,6.999897102988236,7.01367591977793,7.049244431163918,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2018/07/11,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2018-08-29,0135.HK,7.96999979019165,8.020000457763672,7.670000076293945,8.010000228881836,4.085167407989502,111499239,0.0,0.0,7.365784487578712,7.203493101475813,7.078783472984959,7.0506906938371365,7.061013950178912,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2018/07/11,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2018-08-30,0135.HK,8.100000381469727,8.470000267028809,8.100000381469727,8.359999656677246,4.263670444488525,65327357,0.0,0.0,7.546550881960263,7.304058888884633,7.129027244894461,7.0766176039923865,7.071364433896029,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2018/04/13,False,False,True,False,False,False,False,0.0,0,0,False,False,,135.HK
2018-09-06,0135.HK,8.449999809265137,8.699999809265137,8.449999809265137,8.6899995803833,4.431972980499268,55721907,0.0,0.0,8.110951730608887,7.709589562445045,7.35991677429848,7.202395667921389,7.123293197342741,True,True,HH,HHHLHH,8.1899995803833,2018-09-11,9.109999656677246,2018-09-28,9.289999961853027,6.800000190734863,6.699999809265137,TP2-2018/07/11,False,False,True,False,False,False,False,0.0,0,0,False,False,,135.HK
2022-09-14,0135.HK,6.449999809265137,6.449999809265137,6.239999771118164,6.369999885559082,5.457064151763916,6537524,0.0,0.0,6.535467780813618,6.409102919046337,6.278173687808983,6.375136939353693,6.707948044802401,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2022/07/21,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2022-10-24,0135.HK,5.53000020980835,5.659999847412109,5.400000095367432,5.420000076293945,4.643216609954834,10949322,0.0,0.0,5.555786248739987,5.71048889522772,5.914314674132351,6.12116414332528,6.529899623917515,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2022/07/21,False,False,False,False,True,False,False,0.0,0,0,False,False,,135.HK
2025-01-08,0135.HK,7.869999885559082,7.929999828338623,7.699999809265137,7.789999961853027,7.441573619842529,20070243,0.0,0.0,8.043722709046044,7.986741811221215,7.879954737257353,7.810445383357035,7.56554370555215,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/11/21,True,False,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2025-03-18,0135.HK,7.960000038146973,8.229999542236328,7.960000038146973,8.119999885559082,7.7568135261535645,26853887,0.0,0.0,7.817872638075434,7.731680642358134,7.694249070058181,7.700872980056204,7.578040764916367,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/11/21,False,True,False,False,False,False,False,0.0,0,0,False,False,,135.HK
2024-05-13,1357.HK,3.289999961853028,3.3399999141693115,3.150000095367432,3.2699999809265137,3.116183280944824,48586273,0.0,0.0,3.311184971754895,3.261213006319028,3.173363890185189,3.123012555320404,2.8961196345842355,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/04/12,True,False,False,False,False,False,False,0.0,0,0,False,False,,1357.HK
2024-05-29,1357.HK,2.9100000858306885,2.9100000858306885,2.720000028610229,2.740000009536743,2.6111135482788086,76483500,0.0,0.0,3.0203238050975063,3.118604153579664,3.133369671216844,3.112739360799873,2.91135289974112,False,False,LL,LLLHLL,3.1700000762939453,2024-06-07,2.440000057220459,2024-06-17,2.380000114440918,2.720000028610229,2.720000028610229,CL1-2024/04/12,False,False,False,False,True,False,False,0.0,0,0,False,False,,1357.HK
2024-10-09,1357.HK,3.150000095367432,3.1600000858306885,2.700000047683716,2.7799999713897705,2.6804606914520264,125245952,0.0,0.0,2.9527023698168477,2.7121108300764867,2.559460847170734,2.6034779380568764,2.699927722792057,False,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/09/03,True,False,False,False,False,False,False,0.0,0,0,False,False,,1357.HK
2006-11-23,0136.HK,253.30484008789065,272.3027038574219,253.30484008789065,272.3027038574219,272.3027038574219,37,0.0,0.0,282.76182944591363,275.10888680466365,237.8585619567673,206.11383014211535,191.13336848587423,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2006/05/09,True,False,False,False,False,False,False,0.0,0,0,False,False,,136.HK
2024-02-26,0136.HK,1.6100000143051147,1.6100000143051147,1.5199999809265137,1.5299999713897705,1.5299999713897705,42074695,0.0,0.0,1.6152803301701155,1.6183315056363727,1.6646818543546025,1.7491123822419763,1.8897569977390667,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2024/01/24,True,False,False,False,False,False,False,0.0,0,0,False,False,,136.HK
2024-03-18,0136.HK,1.6100000143051147,1.7799999713897705,1.6100000143051147,1.7300000190734863,1.7300000190734863,85103596,0.0,0.0,1.5994105241601253,1.5907630140241342,1.6237078338811424,1.70299731165938,1.8535599928829527,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2024/01/24,False,True,False,False,False,False,False,0.0,0,0,False,False,,136.HK
2024-03-22,0136.HK,1.7999999523162842,2.109999895095825,1.7899999618530271,2.109999895095825,2.109999895095825,288408225,0.0,0.0,1.7427588326437364,1.6668693221359974,1.6544577613830629,1.712632403986938,1.852702176661352,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2024/01/24,False,False,True,False,False,False,False,0.0,0,0,False,False,,136.HK
2012-08-29,1378.HK,3.5899999141693115,3.609999895095825,3.430000066757202,3.430000066757202,1.506033420562744,1651500,0.0,0.0,3.566284405756105,3.545992882951909,3.5903001229374256,3.815478061614764,4.510529387302542,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2012/07/04,True,False,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2012-09-05,1378.HK,3.200000047683716,3.200000047683716,3.009999990463257,3.0299999713897705,1.330402374267578,3157500,0.0,0.0,3.3593449830375124,3.4417544273142133,3.532321808855412,3.763972963381435,4.462142509708538,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2012/07/04,False,False,False,False,True,False,False,0.0,0,0,False,False,,1378.HK
2016-07-27,1378.HK,5.329999923706055,5.369999885559082,5.21999979019165,5.28000020980835,2.7319936752319336,4134000,0.0,0.0,5.410384834368795,5.407108775611643,5.370173512387297,5.230835206085988,5.096589313087053,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2016/06/22,True,False,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2016-08-03,1378.HK,5.340000152587891,5.610000133514404,5.300000190734863,5.579999923706055,2.887220859527588,5802000,0.0,0.0,5.3936995167321005,5.394188052182252,5.368345865430947,5.240392613055085,5.104682007335791,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2016/06/22,False,True,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2016-08-04,1378.HK,5.590000152587891,5.75,5.590000152587891,5.730000019073486,2.964833974838257,4997580,0.0,0.0,5.454845062612352,5.42338909278149,5.382528381260067,5.250087809213865,5.109664620975136,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2016/06/22,False,False,True,False,False,False,False,0.0,0,0,False,False,,1378.HK
2019-08-02,1378.HK,5.380000114440918,5.449999809265137,5.289999961853027,5.440000057220459,3.143036127090454,4757860,0.0,0.0,5.743734175700107,5.76706541359685,5.712445054050657,5.659866262235463,5.915399929823646,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2019/06/04,True,False,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2019-10-18,1378.HK,4.75,4.820000171661377,4.650000095367432,4.75,2.7443790435791016,6180500,0.0,0.0,4.852722164591394,4.9523258170735565,5.120570592645227,5.282858380657067,5.636375048668286,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2019/06/04,False,False,False,False,True,False,False,0.0,0,0,False,False,,1378.HK
2023-04-24,1378.HK,8.100000381469727,8.239999771118164,7.820000171661377,8.020000457763672,6.546720027923584,14857113,0.0,0.0,8.134982388302621,8.037850794862964,8.06916490032372,7.99686360804947,8.118305393304453,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2023/03/24,True,False,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2023-05-12,1378.HK,7.360000133514404,7.360000133514404,6.710000038146973,6.860000133514404,5.599812984466553,49269073,0.0,0.0,7.532684176957529,7.707508872716394,7.876432789107692,7.907304398961515,8.068344872047861,False,False,,,0.0,,0.0,,0.0,0.0,0.0,CL1-2023/03/24,False,False,False,False,True,False,False,0.0,0,0,False,False,,1378.HK
2025-02-17,1378.HK,12.300000190734863,12.539999961853027,11.899999618530272,12.239999771118164,11.423999786376951,49488744,0.0,0.0,12.653647045282106,12.553451757408586,12.321167979161173,12.030241770510232,10.918629501917488,True,True,HL,HLHLHH,12.100000381469728,2025-02-27,14.9399995803833,2025-03-07,15.380000114440918,11.899999618530272,11.899999618530272,BY1-2025/01/03,True,False,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2025-03-05,1378.HK,13.199999809265137,14.18000030517578,13.020000457763672,14.100000381469728,13.160000801086426,64710225,0.0,0.0,12.944839477234332,12.742281586417723,12.496330311328958,12.185912207347744,11.086064502665156,True,True,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2025/01/03,False,True,False,False,False,False,False,0.0,0,0,False,False,,1378.HK
2025-03-07,1378.HK,14.4399995803833,15.380000114440918,14.260000228881836,14.9399995803833,13.943999290466309,61626571,0.0,0.0,13.52406596328891,13.06500216311176,12.663886581051862,12.28342372158824,11.142968600960664,True,True,HH,HHHHHL,16.18000030517578,2025-03-17,15.4399995803833,2025-03-24,14.960000038146973,12.100000381469728,11.899999618530272,TP2-2025/01/03,False,False,True,False,False,False,False,0.0,0,0,False,False,,1378.HK
2012-08-29,1398.HK,4.309999942779541,4.340000152587891,4.269999980926514,4.269999980926514,1.925004005432129,236207063,0.0,0.0,4.384506567049133,4.399116698530678,4.414764769113492,4.542042760442726,4.8423832449973245,False,False,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2012/07/03,True,False,False,False,False,False,False,0.0,0,0,False,False,,1398.HK
2012-09-19,1398.HK,4.46999979019165,4.579999923706055,4.449999809265137,4.550000190734863,2.0512337684631348,416372788,0.0,0.0,4.370802957060377,4.339837153567134,4.3604667632543,4.475358619940997,4.7786837867052645,False,False,,,0.0,,0.0,,0.0,0.0,0.0,TP1-2012/07/03,False,True,False,False,False,False,False,0.0,0,0,False,False,,1398.HK
2012-10-11,1398.HK,4.679999828338623,4.900000095367432,4.670000076293945,4.889999866485596,2.20451283454895,551909459,0.0,0.0,4.637182021553377,4.53961457329068,4.463322418690301,4.5043258659346,4.758720211568487,False,True,,,0.0,,0.0,,0.0,0.0,0.0,TP2-2012/07/03,False,False,True,False,False,False,False,0.0,0,0,False,False,,1398.HK
2014-12-11,1398.HK,5.269999980926514,5.349999904632568,5.21999979019165,5.329999923706055,2.690819025039673,403662989,0.0,0.0,5.334584345083574,5.2354738292625065,5.145473331180889,5.094917841656881,5.058997623402673,True,True,,,0.0,,0.0,,0.0,0.0,0.0,BY1-2014/11/14,True,False,False,False,False,False,False,0.0,0,0,False,False,,1398.HK
