index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,HFH,FlatCount,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,BOSS1,BOSS2,rolling_22_low,rolling_33_low,MA150,WLow,WHigh,HHHL,MA_20,MA_50,MA_150,MA_200,High_52W,Low_52W,Trend_Template,Depth_60D,Depth_20D,Depth_5D,Contraction_Structure,Vol_MA50,Vol_MA10,Volume_Contraction,Resistance,Breakout_Detected,VCP,MLP,BOSS_PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,classification,WLDate,WHDate,HHHL_PATTERN,BOSS_STATUS,22DLow,33DLow,SNO
2006-02-23,0012.HK,21.013824462890625,21.78356170654297,20.80856132507324,21.60395622253418,10.238677978515623,15630367,0.0,0.0,-0.0011876368172711,0.0142518183812665,0.0748218257841319,20.50228982914841,20.16253464841913,19.69235582650558,19.353831660682896,19.039827269202767,True,True,True,True,32,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,19.397375106811523,19.397375106811523,19.344350026448566,0.0,0.0,False,20.13504114151001,19.55491584777832,19.344350026448566,19.101284132003784,21.78356170654297,17.11382293701172,True,0.1978798444250258,0.1095407000873839,0.0848056976444856,False,11717489.28,7801774.6,True,20.936851501464844,True,True,False,,,,,,,,,,,,,,,12.HK
2006-03-01,0012.HK,21.29606056213379,22.42500877380371,21.29606056213379,21.937509536743164,10.396758079528809,20993028,0.0,0.0,0.0046783166093888,0.0023391583046945,0.0467836008170361,21.10334982010781,20.59274649178542,19.969268337552464,19.523607520371407,19.119203337474485,True,True,True,True,9,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,19.397375106811523,19.397375106811523,19.397205327351887,0.0,0.0,False,20.39931764602661,19.85921863555908,19.397205327351887,19.15888614654541,22.42500877380371,17.11382293701172,True,0.2208237650528448,0.1350114819365862,0.0720823552416515,True,12084227.12,10883539.5,False,21.86053466796875,True,True,False,,,,,,,,,,,,,,,12.HK
2007-05-03,0012.HK,25.042116165161133,26.22237968444824,24.65724754333496,25.96579933166504,12.71072006225586,28952783,0.0,0.0,0.0869565536766034,0.0681818866296295,0.0652174152574525,24.58429758631976,24.20666232020745,23.74025440732122,23.355374309721444,22.47447730946316,True,True,True,True,22,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,23.27172088623047,21.42435073852539,23.06235169728597,0.0,0.0,False,24.400668239593507,23.39025981903076,23.06235169728597,22.691466646194456,26.22237968444824,18.678955078125,True,0.1917808298890339,0.1125244479610568,0.0919765590523591,False,7447807.62,7013771.4,False,25.27303695678711,True,True,False,,,,,,,,,,,,,,,12.HK
2009-09-16,0012.HK,26.40198516845703,27.09474754333496,26.119747161865234,27.069089889526367,13.99565887451172,8968136,0.0,0.0,-0.0331753123714285,0.0085307925965891,0.0578199026085048,25.719980723684422,25.16170754807656,24.393889073367813,22.86925786851754,21.41754641843109,True,True,True,True,7,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,22.938167572021484,22.938167572021484,20.350482012430827,0.0,0.0,False,24.834286594390868,24.51869441986084,20.350482012430827,18.989030776023863,27.83882713317871,10.930267333984377,True,0.2709677591744833,0.1534090681105443,0.0596590703104042,True,6510104.58,5625864.0,False,26.47895812988281,True,True,False,,,,,,,,,,,,,,,12.HK
2013-01-07,0012.HK,28.788169860839844,29.5322494506836,28.68553733825684,29.403959274291992,16.27029037475586,13367133,0.0,0.0,0.0349040612817357,-0.028795788933717,-0.0663176256214022,28.726781328087107,28.55349876387752,28.163090768588688,27.19348207291373,25.33943181923008,True,True,True,True,47,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,27.55658912658692,26.786853790283203,25.67415542602539,0.0,0.0,False,28.626525020599367,28.13389335632324,25.67415542602539,24.73653003692627,29.711854934692383,18.98685073852539,True,0.1010362399935444,0.0547350569680933,0.0547350569680933,False,6650287.92,5830391.9,False,29.096065521240234,True,True,False,,,,,,,,,,,,,,,12.HK
2014-08-20,0012.HK,30.952926635742188,32.22581481933594,30.89083480834961,31.69803237915039,18.15683937072754,8243894,0.0,0.0,0.0773751665122439,0.0901077797095812,0.0146914675088565,30.78679659070425,30.252194037961488,29.41146808128486,28.340120995213663,27.13884499081845,True,True,True,True,25,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,28.438196182250977,27.81727409362793,26.75890496571859,0.0,0.0,False,30.28543682098389,29.31431594848633,26.75890496571859,26.394673414230347,32.22581481933594,22.635404586791992,True,0.1368015285392511,0.1050095977605541,0.0549132650331376,True,4789321.94,4658170.8,False,31.046066284179688,True,True,False,,,,,,,,,,,,,,,12.HK
2014-08-27,0012.HK,32.0395393371582,33.2813835144043,31.915355682373047,33.21929168701172,19.02822494506836,15038402,0.0,0.0,0.0467289708894038,-0.013084162375902,-0.0523364772529184,31.67013453046774,30.92812775035233,29.892772686747183,28.69344252982456,27.331212204626382,True,True,True,True,12,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,29.0280704498291,28.034597396850582,26.991656392415365,30.9218807220459,29.24539375305176,False,30.920328998565672,29.63346950531006,26.991656392415365,26.54369453430176,33.2813835144043,22.635404586791992,True,0.1641791549444295,0.1212686894343123,0.0550373287225707,True,4907650.5,4913658.0,False,32.22581481933594,True,True,False,HHHLHH,31.79117012023925,2014-08-29 00:00:00,34.7715950012207,2014-09-08 00:00:00,34.83368682861328,0.1,HH,2014-07-31,2014-08-08,HHLLHHHLHH,,,,12.HK
2015-04-29,0012.HK,37.44155502319336,38.3729362487793,37.28632354736328,38.03142929077149,21.917722702026367,7392885,0.0,0.0,0.0114286161354124,0.0212244868482143,-0.0382856634460118,37.02457428171655,36.05154187045132,34.83147242417234,33.872664808538445,31.877188251474458,True,True,True,True,15,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,33.15719985961914,31.108158111572266,33.19052088419596,0.0,0.0,False,36.23541564941407,34.14011661529541,33.19052088419596,32.660771474838256,38.3729362487793,25.11908912658692,True,0.1893203608425491,0.1245954587997993,0.0574433344086304,True,5530025.06,4447815.8,True,37.658878326416016,True,True,False,,,,,,,,,,,,,,,12.HK
2015-04-30,0012.HK,37.87620162963867,38.838626861572266,37.658878326416016,38.68339920043945,22.293455123901367,10784179,0.0,0.0,0.0144461566998708,0.0088282561787884,-0.0642054367281845,37.32617881239344,36.28039902958072,34.98252837618281,33.9679268757048,31.93142100803992,True,True,True,True,14,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,33.15719985961914,31.108158111572266,33.21804840087891,0.0,0.0,False,36.47447032928467,34.24381046295166,33.21804840087891,32.7140154838562,38.838626861572266,25.11908912658692,True,0.199040732762071,0.132693789101661,0.0687449644264939,True,5662358.26,5179848.6,False,38.3729362487793,True,True,False,,,,,,,,,,,,,,,12.HK
2017-08-04,0012.HK,38.42975234985352,38.88429641723633,38.388427734375,38.84297561645508,24.07004737854004,5859282,0.0,0.0,0.0,0.0287233341514074,0.1765957574270169,37.8594919977435,37.48850937665922,37.18220061133536,36.55806285198175,35.13125781410756,True,True,True,False,0,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,35.661155700683594,35.49586868286133,35.48289461771647,0.0,0.0,False,37.37809886932373,37.31645347595215,35.48289461771647,34.75942855834961,39.59429168701172,30.240419387817383,True,0.103510451368797,0.0828905500042429,0.0425079844230785,True,3570302.28,3295278.2,False,38.34710693359375,True,True,False,,,,,,,,,,,,,,,12.HK
2018-01-05,0012.HK,43.388427734375,44.17355346679688,43.18181610107422,44.17355346679688,27.64547538757324,5996237,0.0,0.0,-0.0196444991602643,0.0065481951724342,-0.0673527042533952,42.74499421606004,42.244830318593465,42.17542989372669,41.59261037718343,39.16273695503945,True,True,True,True,15,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,39.421485900878906,39.421485900878906,40.67242622375488,0.0,0.0,False,41.57231311798096,42.295867156982425,40.67242622375488,39.710555553436286,46.28099060058594,30.803905487060547,True,0.1482143016104799,0.1075772083740076,0.0495790439792219,True,4074771.14,3626452.5,False,43.55371856689453,True,True,False,,,,,,,,,,,,,,,12.HK
2021-05-26,0012.HK,36.0,36.79999923706055,36.0,36.54999923706055,26.16252517700196,3711318,0.0,0.0,0.0506156587533528,0.0232558770604975,-0.0041039046323576,35.67703965757517,35.33330541375937,34.72248974000614,33.734797212682224,32.913183066641366,True,True,True,True,39,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,33.849998474121094,33.849998474121094,32.40766666412353,0.0,0.0,False,35.2274995803833,34.80699996948242,32.40766666412353,31.66224998474121,36.79999923706055,26.049999237060547,True,0.1168478077774008,0.0801630658722559,0.0461956738636944,True,2684243.46,2117858.0,True,36.29999923706055,True,True,False,,,,,,,,,,,,,,,12.HK
2021-05-27,0012.HK,36.650001525878906,37.54999923706055,36.400001525878906,37.54999923706055,26.878326416015625,10819549,0.0,0.0,0.0266311589964836,0.0026631768535338,-0.0266311589964837,36.01757776293615,35.52606139839426,34.83337246538082,33.81034576762041,32.95012980903515,True,True,True,True,38,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,33.849998474121094,33.849998474121094,32.46199999491374,0.0,0.0,False,35.36999950408936,34.87999992370605,32.46199999491374,31.704999980926512,37.54999923706055,26.049999237060547,True,0.1344873326142806,0.0985353086049514,0.0612516453739505,True,2834590.18,2984787.3,False,36.79999923706055,True,True,False,,,,,,,,,,,,,,,12.HK
2007-04-10,1208.HK,2.932460069656372,3.0828421115875244,2.923060894012451,3.07344388961792,2.9436421394348145,17749395,0.0,0.0,-0.0733944676570973,-0.0703363551413324,0.1223240351880752,2.850292472074325,2.794447119867529,2.667971649205235,2.5022448407484363,2.3257298214200284,True,True,True,True,9,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,2.4531149864196777,2.293334007263184,2.315640614032745,0.0,0.0,False,2.803694820404053,2.670982093811036,2.315640614032745,2.234308689236641,3.242624044418335,1.5790170431137085,True,0.3507246140248288,0.1798778952848783,0.1219511233121818,False,8842746.2,5465409.0,True,3.007651090621948,True,True,False,,,,,,,,,,,,,,,1208.HK
2007-05-11,1208.HK,2.960656881332397,3.2144269943237305,2.951257944107056,3.186229944229126,3.051664590835572,33470046,0.0,0.0,0.0619472423598383,0.0943955698350278,0.109144653138349,2.9592028543450284,2.9145348469783223,2.817375774841914,2.6510464573702706,2.4214380060359333,True,True,True,True,20,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,2.800874948501587,2.706886053085327,2.430557973384857,0.0,0.0,False,2.9108422994613647,2.822868518829346,2.430557973384857,2.3343836027383804,3.242624044418335,1.5790170431137085,True,0.2927536538776993,0.1286549816040071,0.1111109215619549,False,7751400.76,8391373.3,False,3.0358479022979736,True,True,False,,,,,,,,,,,,,,,1208.HK
2016-08-11,1208.HK,1.8139890432357788,1.9079790115356443,1.7857929468154907,1.9079790115356443,1.9079790115356443,7328508,0.0,0.0,-0.088670256980068,-0.0788179506673043,-0.0640395224378341,1.809145754371478,1.791793598204601,1.7441783639127764,1.6879342096992616,1.7261552818926875,False,False,False,False,0,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,1.7012020349502563,1.5790170431137085,1.594305492242177,0.0,0.0,False,1.794721692800522,1.7404898762702945,1.594305492242177,1.576666858792305,2.2463390827178955,1.268852949142456,True,0.2560385739349479,0.1083748696055952,0.0738918287505978,True,2188758.82,1786141.4,True,1.9079790115356443,True,True,False,,,,,,,,,,,,,,,1208.HK
2016-09-30,1208.HK,1.8233879804611208,1.851585030555725,1.7669949531555176,1.832787036895752,1.832787036895752,3442951,0.0,0.0,0.0,0.0512820162590965,0.2003577084492718,1.7725100572978687,1.7575893509024838,1.750785734659871,1.721396481649964,1.7335004458059948,False,False,False,False,0,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,1.607213020324707,1.607213020324707,1.6850990104675292,0.0,0.0,False,1.7406779408454895,1.7664309930801392,1.6850990104675292,1.610408983826637,1.9737709760665887,1.268852949142456,True,0.1857145333408305,0.1319799016508971,0.0659899830165949,True,1978264.0,1721913.3,False,1.8139890432357788,True,True,False,,,,,,,,,,,,,,,1208.HK
2017-11-10,1208.HK,3.7799999713897705,3.859999895095825,3.7200000286102295,3.839999914169312,3.839999914169312,20465398,0.0,0.0,-0.0781249893285952,-0.1250000077610217,-0.0364582993788638,3.709972005333544,3.682448354331662,3.6235457904920336,3.4414424856169408,2.9832228977904114,True,True,True,True,9,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,3.4600000381469727,3.2300000190734863,3.1466000000635783,0.0,0.0,False,3.6920000195503233,3.6884000062942506,3.1466000000635783,3.0930500018596647,4.050000190734863,1.6824049949645996,True,0.2148148353098723,0.0984455664118367,0.0803108681876907,False,15430264.08,12358550.4,True,3.839999914169312,True,True,False,,,,,,,,,,,,,,,1208.HK
2025-06-16,1209.HK,39.54999923706055,41.70000076293945,39.5,41.150001525878906,40.175235748291016,6198802,0.0,0.0,-0.0777642926921157,-0.0814095301238705,-0.0753341962057715,39.328286666723045,38.48737543435763,37.091519691133605,35.089184507149376,32.19605637733388,True,True,True,True,9,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,35.650001525878906,35.650001525878906,32.87700000762939,40.34999847412109,38.400001525878906,False,38.27750034332276,37.21700027465821,32.87700000762939,31.65449999809265,41.70000076293945,20.850000381469727,True,0.2565947378218994,0.1450839119033646,0.0791366709036944,True,4571980.96,3472677.9,True,40.34999847412109,True,True,False,HHLLLH,37.29999923706055,2025-06-20 00:00:00,39.59999847412109,2025-06-25 00:00:00,39.95000076293945,0.07,HH,2025-06-11,2025-06-13,LHLLHHHLHH,,,,1209.HK
2025-11-11,1209.HK,41.7599983215332,43.58000183105469,41.36000061035156,43.380001068115234,43.380001068115234,4536260,0.0,0.0,0.0225910446774202,-0.00599359450965,0.0110649960907707,41.11656737250258,40.866957158424746,40.4730001671638,39.48309432289582,36.43285504679638,True,True,True,True,7,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,38.70000076293945,37.91999816894531,38.82373339335124,0.0,0.0,False,40.883000183105466,40.69,38.82373339335124,37.047299985885616,43.58000183105469,26.75,True,0.1537402588672012,0.111977991351019,0.111977991351019,False,3470097.8,2724946.7,True,42.720001220703125,True,True,False,,,,,,,,,,,,,,,1209.HK
2003-07-30,1211.HK,1.618420958518982,1.7368420362472534,1.6052629947662354,1.7061400413513184,1.3638157844543457,21294060,0.0,0.0,-0.0385607603055867,0.0771208219036425,0.1208223927379135,1.5959674780172246,1.565501380302038,1.507241534034187,1.4470028295087227,,False,False,False,False,0,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,1.4649120569229126,1.3771920204162598,1.391432243982951,1.5877189636230469,1.5131570100784302,False,1.5730257987976075,1.4931573176383972,1.391432243982951,1.378661763072014,1.7368420362472534,0.973684012889862,True,0.262626643935453,0.1565657518929541,0.1287883535178209,False,12653181.92,8855976.0,True,1.6754380464553833,True,True,False,HHHLHH,1.6491219997406006,2003-08-04 00:00:00,1.754384994506836,2003-08-05 00:00:00,1.7982449531555176,0.09,HH,2003-07-21,2003-07-24,HHHLLHLLHH,,,,1211.HK
2007-02-09,1211.HK,2.5,2.736841917037964,2.5,2.7192978858947754,2.275731325149536,10120224,0.0,0.0,0.087096804173262,0.0177417824741998,0.2451610889494091,2.4656586399963825,2.443650240361985,2.3651991349215176,2.18948240460948,1.8738705904662016,True,True,True,True,10,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,2.3114030361175537,2.3114030361175537,1.981683738231659,0.0,0.0,False,2.4554819464683533,2.4293854808807374,1.981683738231659,1.8149469047784803,2.736841917037964,1.184209942817688,True,0.3461540304344913,0.155448832565695,0.1490385130532782,False,4585273.64,3391100.7,True,2.587718963623047,True,True,False,,,,,,,,,,,,,,,1211.HK
2013-12-05,1211.HK,12.93333339691162,13.600000381469728,12.916666030883787,13.449999809265137,12.717751502990724,18179562,0.0,0.0,-0.0855018315865021,-0.0731103049510162,-0.090458527326882,12.93734243898412,12.792264912541787,12.43622232398948,11.736797954991331,10.201760408833216,True,True,True,True,14,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,12.0,12.0,11.105888551076252,0.0,0.0,False,12.679999589920044,12.651999645233154,11.105888551076252,10.507916328907012,14.0,6.233333110809326,True,0.2630953107561384,0.1176470835728623,0.0698529953156363,True,10715461.14,9031150.5,True,13.216666221618652,True,True,False,,,,,,,,,,,,,,,1211.HK
2014-07-29,1211.HK,16.566665649414062,17.600000381469727,16.41666603088379,17.583332061767578,16.64959144592285,25556769,0.0,0.0,-0.0246445009236629,-0.0350710998152673,0.0635072293038194,16.584908990184033,16.038261952104822,15.36259364945306,14.87867101110364,13.450541190510044,True,True,True,True,11,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,14.716666221618652,13.949999809265137,14.555221818288167,0.0,0.0,False,16.06999945640564,14.776332874298095,14.555221818288167,14.131332955360412,18.983333587646484,9.0,True,0.337121262612749,0.1515151662931624,0.0719697893322643,True,18726012.06,12813449.4,True,16.883333206176758,True,True,False,,,,,,,,,,,,,,,1211.HK
2016-08-30,1211.HK,17.483333587646484,18.0,17.483333587646484,17.91666603088379,16.965219497680664,32852475,0.0,0.0,-0.0065116352351569,-0.0213953424993237,-0.0632558091010447,17.230396104383196,17.006248100054957,16.476144489343874,15.73112277583235,14.748987392293309,True,True,True,True,18,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,15.93333339691162,15.93333339691162,14.665221894582112,0.0,0.0,False,16.96916627883911,16.44833297729492,14.665221894582112,14.494583010673525,18.0,9.133333206176758,True,0.2111111217074924,0.1148148112826878,0.0712963740030924,True,15821224.8,13771939.5,False,17.66666603088379,True,True,False,,,,,,,,,,,,,,,1211.HK
2018-01-22,1211.HK,23.700000762939453,25.33333206176757,23.299999237060547,25.33333206176757,24.293832778930664,68374854,0.0,0.0,-0.0618420682125122,-0.0276315351602418,-0.0269736504290553,23.63987593515485,23.258935430531647,22.9638158885239,22.010268781975704,19.516843281862407,True,True,True,True,16,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,21.100000381469727,20.483333587646484,20.480444094340008,0.0,0.0,False,23.15249967575073,23.0913330078125,20.480444094340008,19.146499643325807,27.89999961853028,13.966666221618652,True,0.2070967253209623,0.16710520629407,0.1026315238667298,False,23176710.12,23437255.5,False,24.16666603088379,True,True,False,,,,,,,,,,,,,,,1211.HK
2024-09-19,1211.HK,80.93333435058594,82.0,79.93333435058594,81.66666412353516,80.77381896972656,24088584,0.0,0.0,0.2473470025306858,0.1730612983878401,0.1730612983878401,79.75636159902831,78.2652574642269,76.942149360131,75.56756123551504,74.67387688984914,True,True,True,True,12,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,72.33333587646484,67.5999984741211,72.85399998982747,0.0,0.0,False,78.21999969482422,76.82933319091796,72.85399998982747,71.42449983596802,86.93333435058594,55.93333435058594,True,0.1874999885375678,0.1178861478479897,0.038211357302782,True,15779066.34,14032493.4,False,81.46666717529297,True,True,False,,,,,,,,,,,,,,,1211.HK
2025-08-15,1258.HK,8.0,8.699999809265137,7.909999847412109,8.699999809265137,8.699999809265137,20400934,0.0,0.0,0.1908045843454247,0.4666667251294614,0.5379310813537923,7.972860803668519,7.779441560815844,7.339682314584836,6.750251675786864,6.10532262153604,True,True,True,True,7,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,7.28000020980835,6.889999866485596,6.01740000406901,0.0,0.0,False,7.8594999551773075,7.421000003814697,6.01740000406901,5.847200005054474,8.699999809265137,4.21999979019165,True,0.3517241390650111,0.1632183483434731,0.1367815639623349,False,15378813.16,12783814.5,True,8.350000381469727,True,True,False,,,,,,,,,,,,,,,1258.HK
2017-05-25,1288.HK,3.7100000381469727,3.759999990463257,3.700000047683716,3.75,2.0076279640197754,178921433,0.0,0.0,-0.0426666895548503,-0.0266666412353514,-0.0773333231608073,3.671335175529147,3.633493859532392,3.5833215226221755,3.4982820168481643,3.337707125246341,True,True,True,True,66,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,3.470000028610229,3.4600000381469727,3.3933333269755046,0.0,0.0,False,3.62350001335144,3.5943999767303465,3.3933333269755046,3.350549998283386,3.759999990463257,2.6600000858306885,True,0.0797872215630836,0.0771276496246208,0.0398936424861401,True,135994395.6,111828776.4,True,3.7200000286102295,True,True,False,,,,,,,,,,,,,,,1288.HK
2017-05-31,1288.HK,3.7699999809265137,3.7899999618530273,3.75,3.7799999713897705,2.023689031600952,212697639,0.0,0.0,-0.0502645657826824,-0.031746001710937,-0.0502645657826824,3.715344351811061,3.6655171023617057,3.604101842962485,3.5139236608531093,3.347881545840137,True,True,True,True,69,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,3.470000028610229,3.4600000381469727,3.4043333260218303,0.0,0.0,False,3.647500014305115,3.6067999792099,3.4043333260218303,3.363649997711182,3.7899999618530273,2.680000066757202,True,0.0870712208515984,0.0844327009138918,0.0316622392524804,True,132869023.94,108401845.2,True,3.7699999809265137,True,True,False,,,,,,,,,,,,,,,1288.HK
2018-03-13,1288.HK,4.5,4.739999771118164,4.5,4.710000038146973,2.661360263824463,662269294,0.0,0.0,-0.0403397145820851,-0.044585994999183,-0.0828025187530637,4.421116889288835,4.400430877060771,4.291347572804341,4.098453475818002,3.8098595075042434,True,True,True,True,9,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,4.03000020980835,4.03000020980835,3.865200009346008,0.0,0.0,False,4.374999952316284,4.343200006484985,3.865200009346008,3.80860001206398,5.019999980926514,3.400000095367432,True,0.2868526021298283,0.137130727830592,0.1054852371611086,False,288753958.18,244779796.0,True,4.659999847412109,True,True,False,,,,,,,,,,,,,,,1288.HK
2025-06-06,1288.HK,5.300000190734863,5.380000114440918,5.25,5.320000171661377,5.0739336013793945,266830769,0.0,0.0,0.0451127374763251,0.0657894536351617,0.0075187895793875,5.145522155540678,5.034727536047166,4.878426397061635,4.670878933595826,4.20731646819043,True,True,True,True,18,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,4.71999979019165,4.440000057220459,4.451800018946329,0.0,0.0,False,5.05550000667572,4.813400011062623,4.451800018946329,4.251050016880035,5.380000114440918,3.150000095367432,True,0.2397769394819208,0.1226766375855094,0.0910781110654757,False,172077460.08,157557858.0,False,5.289999961853027,True,True,False,,,,,,,,,,,,,,,1288.HK
2011-07-29,1299.HK,29.0,29.0,28.100000381469727,28.64999961853028,22.54313468933105,119266087,0.0,0.0,-0.1012216285215799,-0.1134380468856258,-0.0907504508233256,27.48177699546729,27.209869552469183,26.82817480526484,25.971818969911155,,False,False,False,False,0,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,25.799999237060547,25.350000381469727,24.56366673787435,0.0,0.0,False,27.175000286102296,27.042000160217285,24.56366673787435,24.23016134897868,29.0,20.799999237060547,True,0.1258620558113887,0.1103448538944639,0.0844827849289466,False,36977369.68,31556616.0,False,28.14999961853028,True,True,False,,,,,,,,,,,,,,,1299.HK
2013-02-28,1299.HK,33.5,33.79999923706055,33.0,33.599998474121094,26.89389991760254,130495601,0.0,0.0,0.0119048078584582,0.0119048078584582,-0.0401785278401387,32.193457910129425,31.59989269665941,31.004352314742206,30.30138712357671,28.72230085309502,True,True,True,True,13,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,29.950000762939453,29.299999237060547,29.46633337656657,0.0,0.0,False,31.45249977111817,30.84799995422363,29.46633337656657,28.645000019073493,33.79999923706055,24.049999237060547,True,0.1331360976797272,0.1139052828705304,0.0680473162419091,True,78253741.88,48560100.3,True,32.95000076293945,True,True,False,,,,,,,,,,,,,,,1299.HK
2013-05-20,1299.HK,35.650001525878906,36.5,35.599998474121094,36.45000076293945,29.37982940673828,36653701,0.0,0.0,-0.0576132303117408,-0.0919067824060095,-0.1193416240814245,35.332919265736486,34.722212197413874,33.85994576821798,32.7417981805646,30.509452158023706,True,True,True,True,16,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,32.20000076293945,32.0,31.720333468119303,0.0,0.0,False,34.630000305175784,33.92900032043457,31.720333468119303,30.644250106811526,36.5,24.049999237060547,True,0.1424657743271083,0.1136986719418878,0.0465753633682042,True,25668765.28,20958392.6,True,36.0,True,True,False,,,,,,,,,,,,,,,1299.HK
2015-04-08,1299.HK,50.0,51.84999847412109,49.45000076293945,51.75,42.35301208496094,50630176,0.0,0.0,-0.0135265847911005,-0.0028985802102206,-0.0135265847911005,49.26578720487674,48.3016320819407,46.90045830926766,45.438584456164726,42.738131054046846,True,True,True,True,27,False,False,False,True,False,False,False,False,0.0,0,0,0,0,False,False,46.34999847412109,44.34999847412109,44.09166671752929,0.0,0.0,False,48.20500030517578,46.543000030517575,44.09166671752929,43.27275005340576,51.84999847412109,36.70000076293945,True,0.1880424356206362,0.1060752200936922,0.0646094228101686,True,24202835.6,21146194.3,False,49.54999923706055,True,True,False,,,,,,,,,,,,TP3-2015/01/05,,,1299.HK
2019-05-02,1299.HK,80.44999694824219,83.69999694824219,80.19999694824219,83.25,72.12179565429688,26553168,0.0,0.0,-0.074474437816723,-0.1153152969864396,-0.0966967333544481,80.57010058537448,79.76805369770123,77.62910725590851,74.33135047216687,69.78144334049318,True,True,True,True,23,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,76.0,74.05000305175781,69.63500025431316,0.0,0.0,False,80.17249984741211,78.26500015258789,69.63500025431316,69.00825017929077,83.69999694824219,58.20000076293945,True,0.1911589078061014,0.062724016623877,0.0513739017818875,True,19730745.66,13720267.0,True,81.5,True,True,False,,,,,,,,,,,,,,,1299.HK
2021-04-29,1299.HK,100.6999969482422,104.0,99.9499969482422,103.5,92.8422393798828,34895847,0.0,0.0,-0.0710144780108318,-0.0028985802102202,-0.0763285171582502,99.33708016207363,98.44340665166024,97.89871511572176,95.40254362526169,88.17662107757528,True,True,True,True,32,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,92.9499969482422,92.5,91.66799997965497,100.8000030517578,95.4499969482422,False,97.8550006866455,98.5820004272461,91.66799997965497,87.55875,109.3000030517578,61.25,True,0.129001858210213,0.1062500293438249,0.0701923370361326,True,21854381.88,17194256.4,True,100.8000030517578,True,True,False,HHHLLH,96.0999984741211,2021-05-03 00:00:00,101.9000015258789,2021-05-10 00:00:00,102.1999969482422,0.06,HH,2021-04-14,2021-04-21,LHHLHHHLHH,,,,1299.HK
2026-01-06,1299.HK,85.5999984741211,86.19999694824219,84.19999694824219,86.05000305175781,86.05000305175781,36035853,0.0,0.0,-0.037187733459021,0.0395118393480977,-0.0046484777651699,82.81237627343003,81.39408431309637,79.37869959225407,76.4908915275148,70.64388932080284,True,True,True,True,13,False,False,False,False,False,False,False,False,0.0,0,0,0,0,False,False,76.55000305175781,76.5,74.13433339436848,84.0999984741211,80.0999984741211,False,80.6725009918213,79.3370004272461,74.13433339436848,70.4739999961853,86.19999694824219,48.59999847412109,True,0.2001160163654944,0.111948889073379,0.0707656460566207,True,24180852.94,19616801.5,True,84.5,True,True,False,HHHLHH,82.5,2026-01-09 00:00:00,84.4000015258789,2026-01-13 00:00:00,86.3499984741211,0.05,HH,2025-12-29,2026-01-02,LHHLHHHLHH,,,,1299.HK
